3r2k1/1p6/2p3pp/R4p2/R3pP2/4Pn2/1P3PKP/5r2 w - -,c3e2 a5a4 b3a2 c6c5 d2d3 g8f6 c2c3 d4c3 b2c3 f8e7,Mate
5k2/5pp1/4b2n/8/4R1PP/3B1P2/8/6K1 w - -,e4a4 f7f6 d3g6 e6d7 a4b4 d7c6 b4b8 f8e7 g1f2 c6d5,500
r1bqkb1r/ppp2ppp/2n1pn2/8/3PNP2/2P3P1/PP5P/R1BQKBNR w KQkq -,f1g2 f8e7 h2h4 f6d5 g1f3 e8h8 d1e2 a7a5 c1d2 a8b8,75
8/8/4R3/6q1/3K4/8/5k2/8 w - -,e6e5 g5f6 d4d5 f2f3 e5e6 f6c3 d5d6 f3f4 d6d7 f4f5,-235
2rq2k1/pp1n2bp/3p2p1/2pPpr2/2B2n2/2P1B2P/PP1N1PP1/1R1Q1RK1 w - -,c4e2 f5f8 f1e1 d8e7 e2g4 c8e8 e3f4 f8f4 g2g3 f4f8,100
q5k1/p4pp1/b3p2B/2p5/3r2n1/5PP1/PPQ3K1/7R w - -,h6g5 d4d3 h1f1 g4e5 c2d3 a6d3 b2b4 e5f3 f1f3 d3e4,-720
8/7k/p7/P5KP/4bP2/2B5/8/8 w - -,c3d4 e4f3 d4c3 f3e2 f4f5 e2f1 h5h6 f1c4 c3b4 h7g8,1122
2kr1b2/1bqp1pp1/p6r/1p6/3BpP1p/3BQ2P/PPP3P1/2KR3R w - -,c1b1 e4d3 c2d3 h6c6 d1c1 f8d6 d4g7 c8b8 c1c6 d7c6,-387
2rr2k1/1q3pbp/p3p1p1/1pBn4/P7/1Q3N2/1P3PPP/3RR1K1 w - -,c5e3 d5e3 d1d8 c8d8 e1e3 d8d5 h2h4 b7c8 a4b5 d5b5,-302
1rbq1rk1/p4ppp/2B1pn2/3p4/5b2/2P1P3/PPQN1PPP/R3K2R w KQ -,e3f4 d8c7 c6a4 c8a6 g2g3 c7b7 h1g1 f8d8 a4b3 b8c8,-174
1r2r2k/1P2p1bp/p4pp1/PnN5/1P1P1B2/1Qn2qP1/2P2P1P/R3R1K1 w - -,e1e3 c3e2 e3e2 f3e2 f4b8 e8b8 b3e3 e2c2 e3e7 c2c3,308
1qr2rk1/1b3pbp/pp1ppnp1/2n5/2PNP3/BPN2P2/P2Q2PP/2R1RBK1 w - -,c1d1 f8d8 a3b2 c5d7 d2f2 b7a8 f2e3 d7c5 e3d2 f6h5,51
rq3rk1/3nbppp/p1p1pn2/2Pp4/1P1P4/R1NQPN2/3B1PPP/5RK1 w - -,f1a1 b8b7 a3a6 f8b8 d3f1 a8a6 f1a6 b7a6 a1a6 b8b4,200
r5k1/pppn2bp/5np1/1N1pq1BP/3p4/5P1B/PPPQ4/2K4R w - -,h5h6 a8e8 h6g7 c7c6 g5f4 e5e2 d2e2 e8e2 b5d4 e2e8,411
r2qkb1r/pp2pppp/n1p2nb1/8/P1pPP3/2N3P1/1P3PBP/R1BQK1NR w KQkq -,c1e3 a6b4 g1h3 b4d3 e1f1 e7e6 h3f4 d3f4 g3f4 f8b4,-135
6k1/1p4n1/3N1Q2/B1pP2P1/P1P5/3K1b2/4q2P/8 w - -,d3c3 e2a2 f6f7 g8h8 f7b7 a2a4 b7c8 h8h7 c8h3 h7g8,333
r4rk1/1q1nbppp/R1p1pn2/2Pp4/1P1P4/2NQPN2/3B1PPP/5RK1 w - -,f1a1 f8b8 d2e1 e7d8 a1a2 h7h6 g2g3 b7c8 g1g2 d8c7,200
r3r1k1/1p2p1bp/p1p2pp1/PnNp3q/1P1PPB2/1Qn2NP1/2P2P1P/R3R1K1 w - -,g1g2 h5f3 g2f3 b5d4 f3g2 d4b3 c2b3 c3e4 c5b7 a8a7,-225
r2q1rk1/1b2bppp/p1n1pn2/1p6/3P1B2/P1N2N2/BP3PPP/R2QR1K1 w - -,d4d5 e6d5 c3d5 f6d5 a2d5 e7f6 e1e2 c6a5 d5b7 a5b7,16
5k2/5pp1/4b3/5nP1/4R2P/3B1P2/8/6K1 w - -,h4h5 f5e7 e4a4 e6d5 g1f2 f7f6 h5h6 g7h6 g5h6 e7g8,508
8/8/5q2/4R3/3K4/8/5k2/8 w - -,d4d5 f2f3 e5e6 f6f7 d5e5 f7g7 e5d5 f3f4 d5c6 g7d4,-234
1rb2rk1/p4ppp/2Bqpn2/3p4/5P2/2P5/PPQN1PPP/R3K2R w KQ -,c6a4 c8a6 g2g3 f8d8 a1d1 d6b6 d2b3 d8c8 d1d4 c8c4,-151
2kr1b2/1bqp1pp1/p3r3/1p6/3BBP1p/4Q2P/PPP3P1/2KR3R w - -,h1e1 b7e4 e3f2 f7f5 c1b1 d8e8 d4e5 f8c5 f2h4 c7c6,-462
rnbqkb1r/5pp1/p3pn1p/1ppp4/3P1B2/2N1PN2/PPP1BPPP/R2QK2R w KQkq -,f3e5 c8b7 e2h5 g7g6 h5f3 b8d7 e1h1 d7e5 f4e5 f8d6,-34
2rq2k1/pp1n2bp/3p2p1/2pPp3/2B2r2/2P4P/PP1N1PP1/1R1Q1RK1 w - -,c4b5 a7a6 b5d7 d8d7 d1e2 g7f8 d2e4 b7b5 g2g3 f4f7,100
8/8/5q2/4R3/4K3/6k1/8/8 w - -,e5c5 f6e6 e4d3 g3f3 d3d4 e6e4 d4c3 f3e3 c3b3 e3d2,-232
5k2/5pp1/4b3/4R1P1/7n/3B1P2/8/6K1 w - -,g1f2 f8e7 e5a5 h4g6 f2e3 e7e8 f3f4 g6e7 f4f5 e6d5,338
r5k1/pppn2b1/5np1/1N1pq1B1/3p4/5P1B/PPPQ4/2K4R w - -,g5f4 e5e7 b5c7 a8f8 h1e1 e7c5 c7e6 c5c4 e6f8 d7f8,430
3q1rk1/rb2npbp/1p1pp1p1/2p5/1PP5/3P1NP1/1B2PPBP/1R1Q1RK1 w - -,b2g7 g8g7 b1a1 a7a1 d1a1 g7g8 a1b2 b7f3 g2f3 c5b4,42
2rr2k1/1q3pbp/p3p1p1/PpBn4/8/1Q3N2/1P3PPP/3RR1K1 w - -,c5e3 d5e3 b3e3 g7b2 h2h4 h7h5 g2g3 b2f6 d1d8 c8d8,-300
2rq2k1/pp4bp/3p1np1/2pPp3/2B2r2/2P4P/PP1NQPP1/1R3RK1 w - -,g2g3 f4f5 c4d3 f5h5 h3h4 g8h8 c3c4 b7b5 b2b3 d8e7,103
r2q1rk1/1b2bppp/p1n1pn2/8/1p1P1B2/P1NQ1N2/BP3PPP/R3R1K1 w - -,c3a4 a8c8 a1d1 c6a5 f3g5 b7d5 a2d5 e6d5 f4e5 g7g6,1
2kr1b2/1bq2pp1/p2pr3/1p2B3/4BP1p/4Q2P/PPP3P1/2KR3R w - -,e4f5 d6e5 d1d8 c8d8 f5e6 f7e6 f4e5 f8e7 h1d1 d8c8,-242
q5k1/p4pp1/b3p3/2p5/5Bn1/3r1PP1/PPQ3K1/7R w - -,c2e2 d3b3 e2e4 b3b2 g2g1 a8e4 f3e4 a6d3 f4d6 b2b1,-952
1rb2rk1/p4ppp/4pn2/3p4/B4q2/2P5/PPQN1PPP/R3K2R w KQ -,e1h1 e6e5 a4b3 f6g4 d2f3 e5e4 c2d2 f4d6 h2h3 e4f3,-109
r3n1k1/ppp2ppp/8/6B1/8/1PP2P2/2P2P1P/R5K1 w - -,c3c4 f7f6 g5f4 g8f7 g1f1 g7g5 f4g3 h7h5 h2h3 a7a5,-13
r7/pp5k/2n2p2/3p4/6n1/2P5/P1P3P1/2K5 w - -,a2a3 h7g6 c1b2 g4e3 b2b1 g6g5 b1c1 a8e8 c1b1 e3g2,-1218
r2q1rk1/1b2bppp/p3pn2/8/1n1P1B2/2NQ1N2/BP3PPP/R3R1K1 w - -,d3d2 b4a2 a1a2 b7f3 g2f3 f6d5 a2a1 e7b4 f4g3 h7h5,-96
r3kb1r/3n1ppp/q1b2n2/1p2p3/4P3/pN1B2BP/PPPNQ1P1/2KR3R w kq -,c2c4 a3b2 c1c2 b5c4 d3c4 a6a4 d1f1 f8b4 f1f6 g7f6,-429
2r1nbk1/1b1n1p2/rPp1p1pp/3p4/p2P1B1P/N2NP1P1/PP3PB1/2RR2K1 w - -,d3c5 d7c5 d4c5 a6a5 e3e4 a5c5 f4h6 c5c1 h6c1 f8c5,49
r1r3k1/1q3pb1/p2Bp1pp/Pp1n2N1/8/1Q6/1P3PPP/3RR1K1 w - -,g5e4 c8c4 d6g3 b7c6 h2h4 a8f8 e1e2 f8d8 b3f3 d8d7,-216
r7/pp6/2n2pk1/3p4/6n1/P1P5/2P3P1/2K5 w - -,c1d2 a8e8 a3a4 g6g5 c3c4 d5c4 g2g3 e8e3 d2c1 e3e1,-1332
r5k1/pppn2b1/5np1/1N1p2B1/3p4/5PqB/PPPQ4/2K1R3 w - -,h3e6 g8h7 e1h1 f6h5 e6d7 g3f3 h1g1 f3f7 d7g4 a8e8,388
1r3rk1/p4ppp/b3pn2/3p4/B4q2/2P5/PPQN1PPP/R4RK1 w - -,f1e1 d5d4 c3c4 f8d8 g2g3 f4h6 h2h4 f6g4 c4c5 h6f6,-102
rnb2rk1/pp2ppbp/3p2p1/q5B1/2PNn3/2N5/PP1QBPPP/R3K2R w KQ -,d4b3 a5g5 c3e4 g5g2 e4g3 b8c6 h2h4 g7e5 e2f1 g2f3,-413
r1b1k2r/pp2qppp/2n5/2bQp3/8/2P1P3/PP3PPP/RN2KBNR w KQkq -,f1c4 c8e6 d5d3 a8d8 d3e2 e6c4 e2c4 e7d6 c4e2 d6g6,19
2rq2k1/pp4bp/3p1np1/2pPp2r/8/2PB2PP/PP1NQP2/1R3RK1 w - -,h3h4 g7h6 d2e4 h5f5 g1g2 g8g7 e4f6 f5f6 d3e4 d8c7,94
6k1/1p2R2p/p1q3p1/PnBp4/QP6/2b2nP1/2P3KP/8 w - -,h2h4 c3f6 e7e2 f3e5 a4b3 g8g7 e2e5 f6e5 b3d3 e5f6,-408
8/5k2/4Rq2/3K4/8/8/8/8 w - -,,0
2kr3r/pb3p1p/1p1p1n2/1B6/8/2N2P2/PPP3PP/2KR3R w - -,h1e1 a7a6 b5f1 h7h5 d1d4 h5h4 d4f4 h8h6 h2h3 d6d5,300
6k1/p4pp1/b3p3/2pq4/5Bn1/3r1PP1/PPQ3K1/5R2 w - -,b2b4 c5b4 c2b2 d3c3 f1f2 g4f2 b2f2 a6b7 f4e3 d5d3,-947
4r3/pp6/2n2p2/3p4/5kn1/P1P5/2PK2P1/8 w - -,b2b4 c5b4 c2b2 d3c3 f1f2 g4f2 b2f2 a6b7 f4e3 d5d3,Mate
2kr1r2/pb3p1p/1p1p1n2/8/2B5/2N2P2/PPP3PP/2KR3R w - -,d1d4 f8g8 g2g3 f6d7 c4f7 g8f8 f7e6 b7f3 h1e1 d8e8,354
2bq1rk1/4ppbp/rP1p1np1/p3B3/8/2P1PN2/PP1N1PPP/R2QK2R w KQ -,e5g3 d8b6 d1c1 c8f5 e1h1 f8b8 b2b3 f5d3 f1d1 a5a4,-108
6k1/1p2R2p/p1q3p1/P1Bp4/QP1n4/2b2KP1/2P4P/8 w - -,f3f2 c6a4 f2e3 a4c2 e7e8 g8f7 e8e7 f7f6 c5d4 c3d4,-1007
8/8/p1p1k3/P2bp1p1/1PB2p1p/5P2/5KPP/8 w - -,,0
r5k1/ppp2ppp/3n4/6B1/8/1PP2P2/2P2P1P/3R2K1 w - -,g5f4 d6e8 g1f1 h7h6 c3c4 a7a5 d1d7 a5a4 b3a4 a8a4,-7
1r3rk1/p4ppp/b3p3/3p4/B4qn1/2P5/PPQN1PPP/R3R1K1 w - -,d2f3 g4f6 a1d1 f6e4 a4b3 f8c8 d1d4 g7g5 h2h3 h7h5,-35
6k1/1p2R2p/p5p1/P2p4/qP1B4/2b2KP1/2P4P/8 w - -,d4h8 a4b4 e7c7 c3h8 c7c8 g8f7 c8h8 b4e4 f3f2 e4c2,-670
8/8/B1pk4/P2bp1p1/1P3p1p/5P2/5KPP/8 w - -,,0
8/pp6/2n2p2/3p4/2n2k2/P1P5/K1P3P1/2r5 w - -,a6f1 c6c5 b4c5 d6c5 f1d3 c5d4 d3b5 d4c5 b5e2,Mate
5rk1/pn5p/1p3pp1/3q4/1P2N3/8/P4PPP/3RR1K1 w - -,d1d5 f6f5 e4g5 h7h6 g5f3 b7d8 d5d1 d8f7 f3h4 g8g7,620
2r3k1/pp1q2bp/3p4/2pPp1pr/4N1nP/2PB2P1/PP2QP1K/1R3R2 w - -,h2g2 c5c4 d3c2 h5h6 e4g5 b7b5 b1e1 g4f6 e2f3 d7b7,302
r7/pppn2bk/4Bnp1/1N1p2B1/3p4/5Pq1/PPPQ4/2K1R3 w - -,e1h1 f6h5 e6d7 g3f3 h1g1 f3f7 d7g4 a8e8 b5d4 e8e4,396
6k1/1p3pp1/2q5/5r1p/4r3/1Q4B1/PP4PP/R5KR w - -,b3f3 f5f3 g2f3 e4b4 a1f1 h5h4 a2a3 b4d4 g1g2 d4d2,Mate
2r3k1/pp1q2bp/3p4/2pPp2r/4N1np/2PB2P1/PP2QPK1/1R3R2 w - -,d3b5 c8c6 d5c6 b7c6 b5c6 d7c6 e2g4 h5h6 f1h1 d6d5,516
1Nk5/5R2/2P5/7q/5Pp1/6P1/6PK/8 w - -,h2g1 h5f7 b8d7 f7b3 g1h2 c8c7 d7f8 c7c6 f4f5 b3d1,-748
r1b1k2r/pp2qppp/1bn5/3Qp3/1P6/2P1P3/P4PPP/RN2KBNR w KQkq -,d5e4 f7f5 e4c2 f5f4 e3e4 c8e6 b1d2 a7a5 b4a5 c6a5,-66
8/1r3KP1/3k4/8/4R3/8/8/8 w - -,d5e4 f7f5 e4c2 f5f4 e3e4 c8e6 b1d2 a7a5 b4a5 c6a5,Mate
8/8/8/8/8/2K5/k1B5/1N6 w - -,d5e4 f7f5 e4c2 f5f4 e3e4 c8e6 b1d2 a7a5 b4a5 c6a5,Mate
1N6/8/8/5k2/2Q5/Q7/5P1K/8 w - -,d5e4 f7f5 e4c2 f5f4 e3e4 c8e6 b1d2 a7a5 b4a5 c6a5,Mate
1r3rk1/p4ppp/b7/3pp3/B4qn1/2P2N2/PPQ2PPP/R3R1K1 w - -,a4b3 e5e4 c2d2 f4f5 f3d4 f5e5 g2g3 b8b6 b3d1 h7h5,-12
r2qk2r/pp3ppp/2n1bp2/2bp4/8/4P3/PPP1NPPP/R2QKBNR w KQkq -,e2f4 d8b6 f4d3 d5d4 d3c5 b6c5 e3d4 c6d4 c2c3 d4c6,-82
r7/pppn2bk/4B1p1/1N1p2Bn/3p4/5Pq1/PPPQ4/2K4R w - -,e6d7 g3f3 h1g1 a8f8 d7g4 f3f2 d2f2 f8f2 b5c7 d4d3,399
6k1/1p4n1/3N2Q1/B1pP2P1/P1P1K3/8/4q2P/8 w - -,,0
1r3K2/6P1/3k4/8/4R3/8/8/8 w - -,e4f4 e2f2 f4g4 f2g2 g4h4 g2h2 h4g4 h2g2 g4f4 g2f2,Mate
r2qr1k1/pbp1bppp/np2p3/8/3PP3/2n2NP1/PP1B1PBP/R2QR1K1 w - -,d1c2 c3b5 d4d5 e6d5 e4d5 b5d6 f3e5 e7f6 e5g4 h7h5,-335
r2q1rk1/1p2ppbp/1nnp2p1/pN6/P1PP4/5B2/1P3PPP/R1BQ1RK1 w - -,b2b3 d6d5 c1g5 h7h6 g5f4 a8c8 c4c5 b6d7 a1c1 e7e6,40
rnb2rk1/pp2ppbp/3p2p1/6B1/2PNN3/8/PP1qBPPP/R3K2R w KQ -,g5d2 g7d4 e4c3 b8c6 e1h1 c8d7 f1e1 f8d8 a1d1 d4g7,-122
3r1r2/1pqn1p1p/b3pNpk/4P3/p2R4/P4B1P/1PP2PP1/4R1K1 w - -,g5d2 g7d4 e4c3 b8c6 e1h1 c8d7 f1e1 f8d8 a1d1 d4g7,Mate
r3k2r/pp2qppp/1b2b3/nP2p3/8/2P1P3/P4PPP/RN1QKBNR w KQkq -,b1d2 e8a8 g1f3 g7g5 d1c2 c8b8 f1e2 f7f5 e1h1 e7f6,-102
8/1p4kp/p4bp1/P1B5/1P1pq3/6P1/2P2nRP/3Q3K w - -,b1d2 e8a8 g1f3 g7g5 d1c2 c8b8 f1e2 f7f5 e1h1 e7f6,Mate
r2r2k1/1q3pb1/p3p1pp/Pp1n2N1/8/1Q4B1/1P3PPP/3RR1K1 w - -,g5e6 f7e6 e1e6 g8h7 h2h3 b7f7 e6d6 d8d6 g3d6 a8d8,-260
r1bq1rk1/pp3pbp/2n1p1p1/2pn4/2B2P2/1QPP1N2/PP4PP/RNB1R1K1 w - -,b3d1 b7b6 d1e2 d8c7 f3e5 c8b7 a2a4 a8d8 b1a3 a7a6,-106
r1r1k3/1n3p1R/2pp1Pp1/1p2p3/6P1/P1pPB3/2K5/7R w - -,d3d4 e5e4 c2b3 a8a4 h7g7 b7d8 g7g8 e8d7 h1h8 c8a8,-414
8/1p4kp/p4bp1/P1B5/1P1pq3/6Pn/2P3RP/3n1Q1K w - -,d3d4 e5e4 c2b3 a8a4 h7g7 b7d8 g7g8 e8d7 h1h8 c8a8,Mate
1r3rk1/p4ppp/b7/3p4/B3pqn1/1PP2N2/P1Q2PPP/R3R1K1 w - -,c2d2 f4c7 h2h3 b8b6 h3g4 e4f3 d2d5 a6e2 d5d7 c7f4,-73
r4rk1/4bppp/pq2pn2/8/R4B2/2N2P2/1P2QP1P/4R1K1 w - -,e1a1 a6a5 e2b5 b6b5 c3b5 e7b4 f4c7 h7h6 b5c3 f8c8,-84
r1b1k2r/1pqN1ppp/p3p3/8/3P1b2/1QPB4/P4PPP/R3K2R w KQkq -,d7f6 g7f6 g2g3 f4h6 e1h1 f6f5 b3d1 c8d7 d1h5 h6g7,-386
r1r3k1/1n3p1p/2pp1PpR/1p2p3/6P1/P1pPB3/3K4/7R w - -,d2c2 g8f8 d3d4 e5e4 h6h7 f8e8 e3f4 d6d5 h7g7 b7d8,-403
r1bqkb1r/1p2nppp/p1n1p3/2pp4/2P1PB2/2NP1N2/PP3PPP/R2QKB1R w KQkq -,c4d5 e6d5 d3d4 d5e4 c3e4 e7g6 f4g5 f7f6 g5e3 c5d4,-13
6k1/p4pp1/b3p3/2pqn3/8/3r1PP1/PPQ3K1/2B2R2 w - -,c1e3 d3e3 g3g4 a6f1 g2f1 d5f3 c2f2 f3d1 f1g2 d1g4,-1464
r1b1k2r/1p1q1ppp/p2bp3/8/3P1B2/1QPB4/P4PPP/R3K2R w KQkq -,f4g3 d7c7 c3c4 e8h8 e1h1 d6g3 h2g3 f8d8 f1d1 c8d7,33
r3kb1r/1p2qppp/p1n1pn2/2Pp4/3P1Bb1/2N2N2/PP2BPPP/R2QK2R w KQkq -,h2h3 g4f3 e2f3 e7d8 e1h1 g7g6 b2b4 f8g7 f4d6 c6e7,90
8/8/7p/4k3/4B3/5K2/8/6B1 w - -,f3e3 e5d6 e3d4 d6e6 g1h2 e6f6 e4d3 f6g5 d4e4 h6h5,452
3b4/8/8/8/1PKB4/8/4k3/8 w - -,c4b5 e2d3 d4b6 d8e7 b6c5 e7h4 b5c6 d3c4 b4b5 h4d8,21
3rr1k1/ppqn1pbp/2p2np1/4p3/2P1P3/2N1B1PP/PP2QPB1/R4RK1 w - -,f1d1 d7f8 d1d8 e8d8 a1d1 f6d7 g2f1 f8e6 b2b4 h7h5,-15
8/8/8/4k2p/4B3/4BK2/8/8 w - -,f1d1 d7f8 d1d8 e8d8 a1d1 f6d7 g2f1 f8e6 b2b4 h7h5,Mate
3b4/8/8/1K6/1P1B4/3k4/8/8 w - -,d4b6 d8e7 b6c5 e7h4 b5a6 d3c4 c5f8 h4f2 b4b5 c4b3,21
1r3rk1/p4ppp/b4q2/3p4/B3p1n1/1PP2N2/P2Q1PPP/R3R1K1 w - -,a4d7 h7h5 d7g4 h5g4 f3d4 b8c8 a1d1 f8d8 e1e3 f6g5,-27
r4rk1/pp2qppp/1b2b3/nP2p3/8/2P1PN2/P4PPP/RN1QKB1R w KQ -,b1d2 a8c8 d1c2 c8c7 f1d3 f7f5 e3e4 e7a3 a1c1 f8c8,-89
r3k2r/pp2qppp/2n5/3p4/1b1Pn3/2N1BB1P/PP3PP1/R2QK2R w KQkq -,e1h1 b4c3 b2c3 e8h8 d1b3 a8d8 f3e4 d5e4 a1c1 b7b6,53
8/4b3/1B6/1K6/1P6/3k4/8/8 w - -,b6c5 e7h4 b5b6 d3c4 c5f8 h4d8 b6a6 c4b3 a6b5 d8g5,21
2r3k1/pp4bp/3p4/1BpPpq1r/4N1np/2P3P1/PP2QPK1/1R3R2 w - -,e4d6 f5g6 d6c8 g8f8 b5d3 g6g5 f2f4 e5f4 f1f4 g4f6,535
k7/2K5/8/4Q3/8/r7/8/8 w - -,b5d3 c5c4 e4f6 f5f6 e2g4 c8f8 g4h5 c4d3 b1d1 e5e4,Mate
6k1/p4pp1/b3p3/2pqn3/8/5rP1/PP2Q1K1/2B2R2 w - -,b5d3 c5c4 e4f6 f5f6 e2g4 c8f8 g4h5 c4d3 b1d1 e5e4,Mate
r1bqkb1r/1p2nppp/p1n5/2pp4/2P2B2/2NP1N2/PP3PPP/R2QKB1R w KQkq -,g2g3 d5d4 c3e2 e7g6 f1g2 h7h6 h2h4 f8d6 f4d6 d8d6,-49
r4b1r/1p1kpppp/1p1p1n2/8/3P1B2/N3PN2/Pn2KPPP/R6R w - -,a3b1 f6d5 h1c1 b2a4 a2a3 b6b5 b1d2 g7g6 e2d3 f8g7,-258
1r4r1/1pnnq1bk/3p3p/3Pp1p1/1P2Pp2/2N2P2/4BBPP/R2Q1R1K w - -,b4b5 c7e8 b5b6 g7f8 c3b5 h7h8 a1c1 e8f6 b5c7 g5g4,134
2kr1b2/2q2pp1/p2pr3/1p2B3/3QbP1p/7P/PPP3P1/2KR3R w - -,c2c3 f7f5 d4e3 d6e5 f4e5 d8d1 h1d1 f8c5 e3g5 c7e7,-641
r3kb1r/1p2qppp/p1n1pn2/2Pp2N1/3P1B2/2N5/PP2bPPP/R2QK2R w KQkq -,e1e2 h7h6 g5f3 g7g5 f4d6 e7d8 d6f8 e8f8 h1e1 f6d7,-40
8/8/6B1/4k3/7p/4BK2/8/8 w - -,e3f4 e5d4 f4h2 h4h3 g6f5 d4c4 f3e3 c4c3 f5g6 c3c4,9605
2bq1rk1/3pppbp/rp3np1/p1P1B3/8/2P1PN2/PP1N1PPP/R2QK2R w KQ -,c5c6 d7c6 e1h1 c6c5 a2a4 d8d3 d1b1 d3b1 f1b1 a6a7,-43
3b4/8/8/1KB5/1P6/3k4/8/8 w - -,c5f8 d3d4 b5a6 d4d3 f8d6 d3c4 b4b5 c4b3 d6c5 b3a4,12
r2r2k1/4bppp/pq2pn2/8/R4B2/2N2P2/1P2QP1P/4R2K w - -,e1a1 a6a5 f4e3 b6c7 e3d4 h7h6 d4e5 c7b6 a1g1 g7g6,-124
r5k1/p1p2ppp/1p1n4/6B1/2P5/1P3P2/2P2P1P/3R2K1 w - -,,0
r7/pppB2bk/6p1/1N1p2Bn/3p4/5q2/PPPQ4/2K4R w - -,h1g1 f3f7 d7g4 a8e8 b5d4 e8e4 c2c3 c7c5 d4b3 c5c4,394
r5k1/p3bppp/b3pn2/8/2p2B2/q3PN2/P1Q2PPP/1R3RK1 w - -,e3e4 h7h6 f4e3 a3a5 e3d2 a5c7 c2a4 c7c8 f1e1 f6d7,87
r1bqk2r/p2nbppp/2pp1n2/4p3/1p1PP3/2N1BPN1/PPPQ2PP/R3KB1R w KQkq -,g3f5 b4c3 f5g7 e8f8 b2c3 f6g4 g7e6 f7e6 f3g4 f8e8,-134
k7/2K5/8/4Q3/8/2r5/8/8 w - -,g3f5 b4c3 f5g7 e8f8 b2c3 f6g4 g7e6 f7e6 f3g4 f8e8,Mate
2rr2k1/4qpb1/p3p1pp/Pp1n4/4N2P/5QB1/5PP1/3RR1K1 w - -,h4h5 g6g5 d1c1 c8c4 g1h2 e7b4 c1d1 b4f8 d1c1 f8e7,-342
r3kb1r/pp2p2p/1qn1Pppn/1B1p4/8/2Q5/PP1N1PPP/R1B2RK1 w kq -,b5c6 b6c6 c3c6 b7c6 d2b3 h6f5 c1f4 a7a5 a2a4 f8h6,43
2r3k1/pp4bp/3N2q1/1BpPp2r/6np/2P3P1/PP2QPK1/1R3R2 w - -,d6c8 g7f6 b5e8 g6e8 e2g4 h5g5 g4e6 e8e6 d5e6 g5g7,573
8/8/5kB1/8/6Kp/4B3/8/8 w - -,b5d7 g6d6 d7g4 d6d5 g4f3 e5e4 f3h5 c8f8 b1d1 d5c6,Mate
k7/2K5/1r6/4Q3/8/8/8/8 w - -,b5d7 g6d6 d7g4 d6d5 g4f3 e5e4 f3h5 c8f8 b1d1 d5c6,Mate
r1b1kbnr/p2n1ppp/2p5/1p2P3/2p1P3/P1N5/1P3PPP/R1BK1BNR w kq -,d1e1 d7e5 g1f3 f8d6 a3a4 b5b4 c3d1 g8f6 f3e5 d6e5,-89
1r3rk1/p4ppp/b2q4/3p4/B2Np1n1/1PP5/P2Q1PPP/R3R1K1 w - -,g2g3 g4e5 b3b4 f8c8 f2f4 e5d3 e1e3 a6c4 a4c2 h7h5,-110
r2qkb1r/ppp2ppp/n3pn2/3P1b2/3QpB2/P1N2P2/1PP3PP/R3KBNR w KQkq -,f1b5 f6d7 f3e4 f5g6 g1f3 a6c5 e1a1 a7a6 b5d7 d8d7,378
r1bqr1k1/pppn1pbp/3p1np1/4p3/2PP4/2NBPN2/PP3PPP/R1BQ1RK1 w - -,d1c2 d8e7 d4e5 d7e5 f3e5 d6e5 f2f3 c7c6 a1b1 c8e6,-28
8/8/8/4kB2/6Kp/4B3/8/8 w - -,d1c2 d8e7 d4e5 d7e5 f3e5 d6e5 f2f3 c7c6 a1b1 c8e6,Mate
r5k1/p3bpp1/b3pn1p/8/2p1PB2/q4N2/P1Q2PPP/1R3RK1 w - -,f1e1 e7b4 f4d2 b4c5 d2e3 c5b4 e1c1 a6b5 e3d4 a8d8,103
r2r2k1/4bppp/pq2p3/3n4/R4B2/2N2P2/1P2QP1P/6RK w - -,f4h6 g7g6 g1a1 d5b4 h1g2 a8c8 h2h3 b6c6 a4a5 c6c7,-109
6k1/p4pp1/4p3/2pqn3/8/5RP1/PP2b1K1/2B5 w - -,f4h6 g7g6 g1a1 d5b4 h1g2 a8c8 h2h3 b6c6 a4a5 c6c7,Mate
3r4/ppNB2bk/6p1/3p2Bn/3p4/5q2/PPPQ4/2K4R w - -,h1g1 d8d7 c7e6 d7f7 e6g7 h5g7 d2h2 g7h5 c1b1 d4d3,-92
8/8/8/4kB2/6K1/7p/5B2/8 w - -,h1g1 d8d7 c7e6 d7f7 e6g7 h5g7 d2h2 g7h5 c1b1 d4d3,Mate
r1b5/p2n4/1kpQ3p/1p2P1p1/8/2NP4/PPP3PP/5K2 w - -,h1g1 d8d7 c7e6 d7f7 e6g7 h5g7 d2h2 g7h5 c1b1 d4d3,Mate
3r2k1/pp3ppp/6n1/3pP3/3P4/P1B2N2/1Pr2PPP/R4RK1 w - -,g2g3 h7h5 f1d1 d8c8 f3e1 c2c3 b2c3 c8c3 g1h1 h5h4,596
r1bq1b1r/2k1pQpp/p4n2/1p1Pn3/1p3B2/3N4/P4PPP/R3KB1R w KQ -,f4e5 c7b7 f1e2 c8f5 d3c5 b7b6 g2g4 f5c8 e2f3 d8e8,239
r4b1r/1p1kpppp/1p1p1n2/8/n2P1B2/N3PN2/P3KPPP/RR6 w - -,e2d2 g7g6 a3c4 a8a6 b1b4 f6d5 b4b3 f7f5 a1c1 f8g7,-186
r1bq1b1r/1k2pQpp/p4n2/1p1PB3/1p6/3N4/P4PPP/R3KB1R w KQ -,f1e2 d8e8 f7e8 f6e8 a1c1 e8d6 d3c5 b7a7 e1h1 h8g8,226
