4Q3/5ppk/7p/1R6/2p3bP/P3BB1q/P4P1K/8 w - -,d1c1 d5c4 b3c4 c5d4 f3d4 e8h8 f1e2 d8c7 b2a3 b4a3,Mate
8/R5p1/3k1p1p/4nP2/2rK2PP/8/8/8 w - -,d4e3 c4g4 h4h5 e5c6 a7a6 g4g5 a6a1 g5h5 e3e4 h5g5,-630
r5k1/8/p1b1N3/1p1pP3/2pP3P/2P2R2/PPB5/7K w - -,e6f4 c6e8 e5e6 a8c8 h4h5 g8g7 f3g3 g7h6 c2g6 e8c6,752
R7/5ppp/p1r1k3/1p6/1P4P1/P6P/5PK1/8 w - -,,0
r4rk1/1b1nqpp1/p3p2p/7n/N2P4/3B1N2/1P2QPPP/R2R2K1 w - -,e2e3 h5f6 f3e5 d7e5 d4e5 f6d5 e3e4 g7g6 e4d4 f8c8,-14
rnq1kb1r/1p3pp1/2p1pnp1/p2p4/2PP4/1QN3P1/PP2PP1P/R1B1KB1R w KQkq -,f1g2 a5a4 b3c2 d5c4 e1h1 b8d7 c3a4 f8e7 c1g5 b7b5,52
5r2/p5kp/2p1Q1p1/1P1p4/P7/2P2qPP/8/4R2K w - -,h1h2 f3f2 h2h1 f2g3 e1g1 g3c3 b5c6 f8f6 e6e7 g7h6,-321
2rr2k1/5ppp/3q1b2/2pp4/1p6/1P1NPQP1/P4P1P/2RR2K1 w - -,g1g2 f6e5 e3e4 e5f6 e4d5 d6d5 d3f4 d5f3 g2f3 d8d1,23
1k5r/1ppr2p1/p3p2p/2b5/3n4/2N1Q3/PPP2PPP/2K4R w - -,e3e5 c5b6 h1d1 h8f8 f2f3 b8a8 c1b1 a8a7 d1d3 f8d8,219
8/r4k2/PR3p2/2R4P/8/5K2/1PP5/8 w - -,e3e5 c5b6 h1d1 h8f8 f2f3 b8a8 c1b1 a8a7 d1d3 f8d8,Mate
rnb1kbnr/1p2qppp/p7/1P1pp3/8/4P3/PB1P1PPP/RN1QKBNR w KQkq -,g1f3 e5e4 f3d4 g8f6 b1c3 e7d8 a1c1 f8e7 b5a6 b8a6,92
r1b1kb1r/1pq2ppp/p1nppn2/8/4P3/2N1QN2/PPP1BPPP/R1B2RK1 w kq -,c3a4 f8e7 c2c4 e8h8 f1d1 c8d7 b2b3 c6b4 e3b6 c7b6,36
r4rk1/p3ppbp/1p4p1/n1P5/4P1b1/2P1BN2/P3BPPP/1R1q1RK1 w - -,f1d1 g4e6 c5b6 a7b6 e3d4 e6a2 b1b6 a5b3 d4g7 g8g7,35
r1bqk2r/bpp1npp1/p2p3p/3Bp3/P3P3/2PP1N1P/1P3PP1/R1BQK2R w KQkq -,d5b3 e8h8 e1h1 g8h8 c1e3 e7g6 d3d4 f7f5 e4f5 c8f5,24
7N/7K/5k2/8/2P5/8/8/6r1 w - -,d5c4 e7g6 e1h1 e8h8 d3d4 d8f6 f1e1 c8d7 c1e3 d7c6,Mate
r2qr1k1/p1p2pp1/6p1/6b1/1n1B3P/1P1P4/P1PN1P2/2KR1Q1R w - -,d4b2 g5f6 d3d4 f6d4 f1c4 d4b2 c1b2 d8f6 b2b1 b4c6,47
r5k1/1p2rpp1/2pb3p/pP1p4/3P4/P1NQ2Pq/4PP2/R4RK1 w - -,b5c6 b7c6 e2e4 d5e4 c3e4 h3f5 e4c5 f5d3 c5d3 e7e4,-197
r2q2k1/pb2brp1/4p1np/4P2Q/2pp1P2/3B4/PPP3PP/R1B2RK1 w - -,d3g6 f7f8 h2h3 a7a5 h5g4 d8b6 g1h2 a5a4 c1d2 b7d5,97
8/6p1/4p1k1/8/5Q2/6Pp/P3qP1P/b5K1 w - -,d3g6 f7f8 h2h3 a7a5 h5g4 d8b6 g1h2 a5a4 c1d2 b7d5,Mate
3r2k1/p4p1p/3P2p1/2p1q3/8/5Q1P/P4PP1/3R2K1 w - -,f3d5 e5d5 d1d5 g8g7 g1f1 g7f6 f1e2 c5c4 d5d4 f6e6,7
r1bq2k1/pp3p2/2n1p2p/3pP2Q/3P4/2PB4/2NK1P1P/8 w - -,h5h6 d8c7 c2e3 f7f6 e5f6 b7b6 d3g6 c6a5 f6f7 c7f7,562
4rn1k/1b3R1p/p3P1pq/1p2N3/3p4/7B/P3Q1P1/7K w - -,f7b7 h6c1 h1h2 c1f4 g2g3 f4e3 e2e3 d4e3 e6e7 e3e2,440
r2qk2r/ppp2ppp/2n1pn2/3p4/1b1P4/2NPPP2/PP2N1PP/R1BQK2R w KQkq -,e1h1 f6d7 a2a3 b4e7 f3f4 f7f5 b2b4 e8h8 e3e4 d7b6,23
N1b1kbr1/p5pp/1p1p4/4N3/8/3P4/PP3PPP/n1BK3R w - -,e5c6 c8f5 h1e1 e8d7 c6a7 f5d3 a8b6 d7c7 b6d5 c7b7,341
rnbqkb1r/pp1pp1pp/2p2p2/4P3/2BP4/2n5/PPP2PPP/R1BQK1NR w KQkq -,b2c3 d8a5 c1d2 f6e5 d1e2 d7d6 g1f3 g7g6 e1h1 f8g7,84
r1bqk2r/pp1pbppp/4pn2/8/1n1PP3/3B1N2/PP3PPP/RNBQK2R w KQkq -,e1h1 b4d3 d1d3 d7d5 e4e5 f6e4 f3e1 e4g5 b1c3 e8h8,36
3r4/1p2k3/p2p3p/3Bb1pN/2P3P1/P7/1PK5/5n2 w - -,d5e4 d8f8 c2d3 f8f2 e4b7 f2b2 b7a6 b2b3 d3e2 b3a3,-741
r4rk1/1b1nqpp1/p3pn1p/8/N2P4/3BQN2/1P3PPP/R2R2K1 w - -,f3e5 d7e5 e3e5 b7c6 a4b6 a8b8 a1a6 f8d8 d1c1 c6b7,-14
r3rnk1/p1pb1pp1/2p2q1p/3p3Q/5PP1/2PBB3/PP5P/4RRK1 w - -,g4g5 h6g5 f4g5 g7g6 g5f6 g6h5 f1f3 g8h8 f3g3 e8e6,171
r4rk1/p3ppbp/1p2b1p1/n1P5/4P3/2P1BN2/P3BPPP/1R1R2K1 w - -,c5b6 a7b6 b1b6 e6a2 e3d4 a5b3 d4g7 g8g7 f3d4 b3c5,38
rnbk3r/pp3Qpp/3b4/6N1/2B5/8/P4PPP/qN1R2K1 w - -,f7f4 c8d7 g5f7 d8c8 f7d6 c8d8 d6b7 d8c8 b7d6 c8d8,944
r1b1k2r/4bppp/2pp4/p1n1p3/1q2PPn1/2NP1N2/BPP3PP/R1B1QR1K w kq -,f4e5 d6e5 h2h3 h7h5 a2f7 e8f7 f3e5 f7e8 e5c6 c5d3,335
r3k2r/pppqbp2/2np1n1p/4p1p1/1PP1P3/2NP1NPb/P4PBP/1RBQ1RK1 w kq -,b4b5 h3g2 g1g2 c6a5 h2h3 b7b6 d1c2 e8a8 f1h1 d8g8,143
r4rk1/p3p1bp/4b1p1/3B2p1/4N3/5P2/PPP3PP/2K4R w - -,d5b3 e6b3 a2b3 g5g4 f3g4 f8f4 h1e1 a8f8 c2c3 f4f1,-492
rnbq1bnr/pp2k1pp/2p2p2/3p4/3pP3/N1P2P1N/PP4PP/R1BQKB1R w KQ -,d1d4 e7f7 a3c2 c8h3 g2h3 b8d7 c1f4 f8c5 d4d2 g8e7,80
4kb2/1r3p2/2np1r2/3Rp3/2N1P3/P1N5/1PP5/1K5R w - -,c3b5 e8d7 h1d1 b7b8 b5d6 f8d6 d5d6 f6d6 d1d6 d7c7,464
1r2k1r1/3b1p1p/2nppb2/q7/p4P2/P1Q2N1P/1PP3P1/K2R1B1R w - -,f3e5 a5c3 b2c3 d6e5 d1b1 e5f4 f1d3 e8e7 b1b8 g8b8,-654
6k1/r7/p1b5/1p1pP3/2pP1N1P/2P2R2/PPB5/7K w - -,e5e6 b5b4 c3b4 a6a5 f3g3 g8f8 h4h5 a5b4 h5h6 c6e8,772
8/8/7N/3k4/8/5K1B/8/8 w - -,f3e3 d5c4 h6f7 c4c3 f7e5 c3c2 h3e6 c2c3 e6f5 c3b3,183
8/4k3/4p3/5ppR/6r1/7K/7P/8 w - -,h5h7 e7d6 h7d7 d6c5 d7d5 c5c4 d5c5 c4b3 c5c3 b3a4,-9
r2q2k1/ppp2ppp/3nb3/1B1pQ3/5B2/2P5/P1P2PPP/R5K1 w - -,b5d3 d8d7 h2h4 a8d8 a2a4 c7c5 f4e3 d8c8 e3f4 d6f5,-69
r5k1/6pp/pn6/3p3P/1Q2p1q1/1P1pP3/P2R1KP1/2r4R w - -,h1c1 b6d7 f2g1 g4g5 b4d4 a8d8 h5h6 d7e5 c1f1 g7h6,-79
r1b1k2r/3p1p2/p2Rp2p/1pN1n1p1/4P3/1N6/PPP2PPP/3R2K1 w kq -,b3d2 e8e7 d6b6 e7d8 b6d6 d8c7 d6d4 d7d6 c5b3 a6a5,-37
rnb1kb1r/pp2pppp/8/q1pn4/8/2PP1N2/PP2BPPP/RNBQK2R w KQkq -,e1h1 e7e6 a2a3 a5c7 c3c4 d5f4 b1c3 a7a6 f1e1 b8c6,50
rn1k3r/pp1b1Qpp/3R4/6N1/2B5/8/P4PPP/qN4K1 w - -,d6d1 a1f6 f7f6 g7f6 g5f7 d8e7 f7h8 b7b5 c4b3 b8a6,384
2r4N/7K/5k2/8/2P5/8/8/8 w - -,d6d1 a1f6 f7f6 g7f6 g5f7 d8e7 f7h8 b7b5 c4b3 b8a6,Mate
N3kbr1/pb4pp/1p1p4/8/2N5/3P4/PP3PPP/n1BK3R w - -,h1e1 e8d7 a8b6 a7b6 c4b6 d7c7 c1e3 b7c6 e3d4 d6d5,139
3r2k1/p4p1p/2QP2p1/2p5/8/7P/P3qPP1/3R2K1 w - -,d1c1 e2d2 c1c5 d2d1 g1h2 d1d6 c6d6 d8d6 c5a5 d6f6,5
rnq1k2r/1p2bpp1/2p1pnp1/p2p4/2PP4/1QN3P1/PP2PPBP/R1B1K2R w KQkq -,e1h1 a5a4 c3a4 d5c4 b3c2 b8d7 a4c3 e8h8 c1g5 b7b5,49
5r2/5rk1/P4q1p/P5p1/8/5Q2/5R2/5RK1 w - -,f3f6 f7f6 f2f6 f8a8 f6f7 g7g6 f1f6 g6h5 a6a7 g5g4,998
5r2/p5kp/2p1Q1p1/1P1p4/P7/2P3qP/8/4R2K w - -,e1g1 g3f3 h1h2 c6b5 e6e5 f3f6 e5f6 g7f6 a4b5 f6e5,-292
3r2rk/7p/p7/1pQPq1p1/2p5/6P1/P2R1P1P/3R2K1 w - -,c5b4 d8d6 a2a4 g8b8 d2d4 b8f8 d4e4 e5e4 b4d6 e4f5,24
8/p3kppp/8/1prBP3/4PPP1/b7/3K3P/1R6 w - -,f4f5 a7a5 d2d3 a3b4 d3d4 c5c7 d4e3 h7h6 h2h3 f7f6,-24
r2nk2r/pppqbp2/3p1n1p/1P2p1p1/2P1P3/2NP1NPb/P4PBP/1RBQ1RK1 w kq -,d3d4 h3g2 g1g2 g5g4 f3h4 e5d4 d1d4 d8e6 d4e3 e6c5,183
r2qkb1r/1p1npppp/p2p1nb1/1Bp5/4P1P1/2PP1N1P/PP3P2/RNBQK2R w KQkq -,b5d7 f6d7 f3h4 e7e6 h4g6 h7g6 d1e2 f8e7 b1d2 d6d5,-32
r2b1rk1/ppp3pp/2np1n2/4p2q/2P1Ppb1/1PNP1NP1/PB1Q1PBP/4RR1K w - -,f3g1 f4f3 h2h4 f3g2 h1g2 h5g6 c3e2 f6h5 f2f3 g4d7,-408
4kb2/3r1p2/2np1r2/1N1Rp3/2N1P3/P7/1PP5/1K5R w - -,h1h8 e8e7 b5d6 d7d8 b1a2 d8a8 c2c3 e7e6 d6b5 e6e7,521
8/3k2p1/2r2p1p/R1P1nP2/3K2PP/8/8/8 w - -,a5a8 c6c8 a8a6 e5g4 a6d6 d7c7 d4d5 g4e3 d5e6 c8e8,-414
rnbq1bnr/pp2k1pp/5p2/3p4/3p4/N1P2P1N/PP4PP/R1BQKB1R w KQ -,h3f4 e7f7 a3b5 g7g5 f4h5 d4c3 f1e2 b8c6 b2c3 a7a6,33
8/2p3k1/6P1/2p1pP2/2P4p/5K2/8/8 w - -,h3f4 e7f7 a3b5 g7g5 f4h5 d4c3 f1e2 b8c6 b2c3 a7a6,Mate
8/7K/5kN1/8/2r5/8/8/8 w - -,h3f4 e7f7 a3b5 g7g5 f4h5 d4c3 f1e2 b8c6 b2c3 a7a6,Mate
8/p2k1ppp/1p6/2rBP3/4PP2/bR6/3K2PP/8 w - -,b3a3 a7a5 a3g3 g7g6 d5f7 d7e7 f7a2 a5a4 g3c3 c5b5,543
8/8/8/8/2N2kp1/K7/8/8 w - -,c4b2 f4e4 b2d1 g4g3 d1c3 e4f3 a3b4 g3g2 b4c4 g2g1q,-9605
r1b1qrk1/ppp2pbp/n2p1np1/8/2PpP3/2N2N1P/PP2BPP1/R1BQR1K1 w - -,c3b5 f6e4 f3d4 e8e7 e2d3 f7f5 f2f3 c7c6 d3e4 f5e4,-62
8/4kppp/8/pprBP1P1/4PP2/b7/3K3P/1R6 w - -,f4f5 a3b4 d2e3 b4c3 f5f6 e7f8 b1f1 c3e5 f6g7 f8g7,-13
8/2p3k1/6P1/2p2P2/2P1p1Kp/8/8/8 w - -,f4f5 a3b4 d2e3 b4c3 f5f6 e7f8 b1f1 c3e5 f6g7 f8g7,Mate
rn1qkb1r/pb3ppp/1p2pn2/2p5/2p5/1P2PNP1/PB1P1PBP/RN1QK2R w KQkq -,b3c4 f8e7 e1h1 b8c6 b1c3 e8h8 d1e2 d8c7 f3e1 a8d8,4
5r2/p6p/2p2kp1/1P1pR3/P7/2P4P/8/7K w - -,e5e1 c6b5 a4b5 f8c8 e1c1 c8c5 h1g2 c5b5 c1f1 f6e6,-396
4r1k1/p2n3p/1p1q2pb/4p2n/1P1pP3/PN4P1/1B3PBP/Q3R1K1 w - -,a1d1 h5g7 b3c1 b6b5 d1b3 g8h8 g2f1 a7a6 c1d3 d7b6,72
r2q1rk1/ppp1bpp1/2n1pn1p/3p2N1/3P1B2/2PQP3/PP1N1PPP/R3K2R w KQ -,h2h4 e7d6 g5f3 f8e8 e1h1 a7a5 a1c1 f6g4 d3e2 e6e5,-27
3r2k1/p4p1p/2QP2p1/2p5/8/7P/P2q1PP1/2R3K1 w - -,c1c4 d2d1 g1h2 d1d6 c6d6 d8d6 c4c5 d6a6 c5c2 a6a4,-7
8/r7/PR3pkP/2R5/8/5K2/1PP5/8 w - -,c1c4 d2d1 g1h2 d1d6 c6d6 d8d6 c4c5 d6a6 c5c2 a6a4,Mate
8/8/8/2k5/8/7p/6K1/8 w - -,,0
1k1r4/1ppr2p1/p3p2p/2b5/3n4/2N1Q3/PPP2PPP/2KR4 w - -,c1b1 d4c6 e3e2 d7d1 c3d1 d8d5 a2a3 d5e5 e2f1 g7g5,224
r1bq1rk1/pp3pp1/2n1p2p/2Pp1n2/2P5/1QB1PN2/PP2BPPP/R3K2R w KQ -,a1d1 f5e7 b3a3 a7a5 c4d5 e6d5 b2b3 f7f6 e1h1 c8g4,235
2r1r2k/p1qn2pp/1p3p2/2pn3N/3B4/P1Q2P2/1PP3PP/2KRR3 w - -,c3b3 e8e1 d1e1 c5d4 c1b1 c7c6 e1d1 d7c5 b3c4 d4d3,-428
4b3/2k2p2/p3p1pp/1pK1P3/1P2BPPP/P7/8/8 w - -,g4g5 h6h5 f4f5 e6f5 e4d5 c7d8 c5b6 f5f4 b6a6 d8e7,402
4nrk1/pp1bppbp/6p1/2qNP3/2rN4/3QB3/PPP3PP/2R1R1K1 w - -,d4f3 c5b5 a2a4 c4a4 c2c4 b5b2 d5e7 g8h8 d3d7 a4a2,481
8/2p3k1/6P1/2p2P2/2P4K/4p3/8/8 w - -,d4c6 b7c6 e3c5 c6d5 c5e7 e8c7 e7f8 g7f8 e1f1 f8c5,Mate
8/4kppp/8/1prBP1P1/p3PP1P/b7/3K4/1R6 w - -,,0
r2q2k1/ppp2ppp/4b3/1n1p4/3Q1B2/2P5/P1P2PPP/R5K1 w - -,d4b4 a7a6 a2a4 b5d6 f4d6 d8d6 b4b7 a8f8 h2h3 e6f5,-521
r2nk2r/pppqbp2/3p1n1p/1P4p1/2PpP3/2N2NPb/P4PBP/1RBQ1RK1 w kq -,f3d4 h3g2 g1g2 d8e6 d4f5 e6c5 f2f3 e8a8 c1e3 d8e8,217
r1b2rk1/p5bp/2p1ppp1/3n2B1/2B1N3/5P2/PPPR2PP/2K4R w - -,g5f6 d5f6 e4f6 g7f6 d2d6 a8b8 b2b3 g8f7 d6c6 f6e5,-274
8/p3kppp/1p6/2rBP3/4PP2/1R6/3K2PP/2b5 w - -,d2e2 c1f4 b3f3 f4e5 f3f7 e7d6 f7a7 c5c2 e2f3 h7h6,-7
r3kb1r/1p1qpppp/p2p1nb1/2p5/4P1P1/2PP1N1P/PP3P2/RNBQK2R w KQkq -,,0
r5k1/4rpp1/2pb3p/p2p4/3P4/P1NQ2Pq/4PP2/R4RK1 w - -,e2e4 d5e4 c3e4 h3f5 e4c5 f5d3 c5d3 e7e4 d3e5 c6c5,-195
r4r1k/pqpnN1pp/2pp1pb1/6B1/4P3/2Q2P2/PPP3PP/R4RK1 w - -,g5h4 c6c5 e7g6 h7g6 b2b3 f8e8 a1d1 a7a5 a2a4 g6g5,25
4rn1k/1R5p/p3P1p1/1p2N3/8/4p1PB/P6K/8 w - -,e6e7 e3e2 e5d3 g6g5 e7f8r e8f8 b7e7 f8f3 d3e1 f3c3,465
r2b1rk1/ppp3pp/3p1n2/4p2q/2PnPpb1/1PNP2P1/PB1Q1PBP/4RRNK w - -,g3f4 g4f3 g2f3 d4f3 g1f3 h5f3 h1g1 f6h5 d2d1 f8f4,-39
rnq1k2r/1p2bpp1/2p1pnp1/3p4/p1PP4/1QN3P1/PP2PPBP/R1B2RK1 w kq -,b3c2 d5c4 c3a4 b8d7 a4c3 e8h8 c1g5 f8d8 h2h4 a8a5,44
r2q1rk1/ppp2pp1/2n1pn1p/3p4/3P4/2PQP1bN/PP1N1PPP/R3K2R w KQ -,e3e4 g3d6 e4e5 d6e5 d4e5 c6e5 d3e2 e5g6 e1a1 e6e5,-352
1r4k1/1r2q3/4p3/pn3p2/b1pPpPpp/2P3P1/PRNQB2P/1R4K1 w - -,,0
r2qkb1r/1p1npppp/p2p2b1/2p5/4P1P1/2PP1N1P/PP3P2/RNBQK2R w KQkq -,f3h4 e7e6 h4g6 h7g6 d1e2 f8e7 b1d2 d6d5 d2f3 d7f6,-34
r1b1qrk1/ppp2pbp/n2p2p1/8/2PNn3/2N4P/PP2BPP1/R1BQR1K1 w - -,c1e3 e4c3 b2c3 c8d7 e2f3 e8c8 d1d2 f8e8 d4b3 d7c6,-55
6k1/2n1r1p1/1q5p/p2p1Q2/2p1PP2/P5P1/1P1R2KP/3R4 w - -,e4d5 b6b7 f5c2 c7e8 c2c4 e8d6 c4d3 h6h5 d2e2 h5h4,474
4b3/2k2p2/p5pp/1pK1Pp2/1P2B1PP/P7/8/8 w - -,g4f5 g6f5 e4f5 e8d7 f5c2 d7e6 a3a4 b5a4 c2a4 c7d8,425
r1b1k2r/4bpp1/2pp4/p1n1p2p/1q2PPn1/2NP1N1P/BPP3P1/R1B1QR1K w kq -,f4e5 d6e5 a2f7 e8f7 f3e5 f7e8 e5c6 c5d3 c2d3 b4d6,367
1r1bn1k1/pp3ppp/P2P4/8/8/8/5PKP/2R5 w - -,c1b1 e8d6 h2h4 d8b6 b1d1 d6f5 a6b7 b8b7 d1d5 g7g6,-721
r2q1rk1/ppp1npp1/4pn1p/3p4/3P4/2PQP1PN/PP1N1PP1/R3K2R w KQ -,d3e2 c7c5 d4c5 b7b6 c5b6 d8b6 a1b1 a8b8 e1h1 g7g5,24
r1br2k1/1pp2pbp/3p2p1/p7/2P5/2N2P2/PP1BB1PP/3R1RK1 w - -,c3d5 c7c6 d2g5 d8e8 d5c7 e8e2 c7a8 e2b2 g5c1 b2a2,435
6k1/5pp1/2p4p/4r1q1/1P6/6P1/1KPRQ2P/8 w - -,e2f2 c6c5 d2d7 e5f5 f2e1 g5f6 e1c3 f6b6 d7d4 g8h7,-34
8/p3kppp/1p6/2rBP3/4PP2/3K4/6PP/1Rb5 w - -,d3d4 c5c7 g2g3 c1a3 d4d3 c7c1 b1c1 a3c1 h2h4 c1a3,-4
r5k1/pppq1ppp/3nb3/3pQ3/5B2/2PB4/P1P2PPP/R5K1 w - -,h2h4 f7f6 e5h5 h7h6 h5f3 a8e8 a2a4 g8h8 a4a5 e6g8,-64
4r2k/p1qn2pp/1p3p2/2pn3N/3B4/P1Q2P2/1PP3PP/2KR4 w - -,d1e1 c7c8 e1e8 c8e8 c3d2 c5d4 h5g3 d4d3 c2d3 d7e5,-404
8/8/8/8/5k2/K5p1/1N6/8 w - -,a3b3 g3g2 b3c4 g2g1q b2a4 f4e5 a4c3 g1d4 c4b3 d4c5,-9605
2k2br1/6pp/3p4/8/8/3P4/PP3PPP/n1BK3R w - -,c1e3 c8d7 d1d2 a1b3 a2b3 d6d5 h1a1 f8b4 d2c2 g8c8,397
8/1pB3pp/2n2k2/5p2/pr3P2/1P6/P4KPP/3R4 w - -,d1d7 a4b3 a2b3 h7h5 d7d6 f6e7 d6d3 e7e6 f2g3 b4d4,-11
8/8/4pnk1/3p4/3P1R2/4K3/7P/8 w - -,h2h4 f6d7 f4g4 g6f6 h4h5 e6e5 h5h6 e5d4 e3d4 f6f5,547
2r5/p6p/5kp1/1P1p4/8/2P4P/8/4R2K w - -,e1c1 c8c5 c1f1 f6e6 f1b1 c5c3 h1g2 e6d6 h3h4 c3c7,-408
rn1qk2r/pppbppbp/3p2p1/8/2PP1P2/3B1N2/PP3PPP/RN1QK2R w KQkq -,b1c3 e8h8 e1h1 b8c6 d4d5 c6b4 f1e1 a7a5 h2h3 c7c6,-35
r1bq1rk1/3p1ppp/2p1p3/p2nP3/2N5/6P1/PP1QPPBP/R3K2R w KQ -,e1h1 c8a6 b2b3 a5a4 f1c1 a4b3 a2b3 d8b8 g2f3 a6c4,53
r2q1rk1/ppp1npp1/4p2p/3p4/3Pn3/2PQPNPN/PP3PP1/R3K2R w KQ -,g3g4 f7f6 f3d2 e4d2 d3d2 d8d7 e1a1 c7c5 f2f4 c5d4,17
N2k4/R6p/2B5/5pK1/1P6/8/P4r2/8 w - -,h3f4 c7c5 f3d2 e4d2 d3d2 a8c8 g3g4 d8d6 g2g3 f7f6,Mate
r3k2r/p2q1ppp/1p6/n2nP3/2pP4/P3B3/4QNPP/R4RK1 w kq -,e3g5 e8h8 f2e4 a8e8 a1e1 e8e6 g5d2 a5b3 e2c4 b3d2,-53
r2qk1nr/ppp2ppp/2n5/2bppb2/2BPPB2/2N5/PPP2PPP/R2QK1NR w KQkq -,e4f5 d5c4 d4e5 d8d1 a1d1 c5d4 g1f3 e8a8 f3d4 c6d4,87
r1q1k2r/1p1nbpp1/2p1pnp1/8/N1pP4/6P1/PPQ1PPBP/R1B2RK1 w kq -,a4c3 e8h8 c1g5 a8a5 g5d2 c8a8 a2a4 a5a6 b2b3 a8a7,45
r1b1kbnr/p1p2ppp/2p5/3q4/8/4B3/PPP2PPP/RN1QKB1R w KQkq -,b1c3 d5d1 c3d1 g8f6 e3d4 c8e6 d1c3 e8a8 f1a6 c8b8,72
8/p3kppp/1p6/2rBP3/4Pb2/3K4/6PP/R7 w - -,g2g3 f4e5 a1a7 e5c7 a7b7 h7h6 b7a7 f7f6 a7a8 f6f5,-33
8/1R6/r4pkP/2R5/8/5K2/1PP5/8 w - -,g2g3 f4e5 a1a7 e5c7 a7b7 h7h6 b7a7 f7f6 a7a8 f6f5,Mate
r2qkb1r/1p1n1ppp/p2pp1b1/2p5/4P1PN/2PP3P/PP3P2/RNBQK2R w KQkq -,h4g6 h7g6 d1e2 f8e7 c1f4 g6g5 f4g3 d7f8 b1d2 f8g6,-32
8/8/8/5K2/8/3p4/3kp3/7R w - -,,0
r1bq1rk1/1p2npp1/p1n4p/1B1p4/7B/2R2N2/PP3PPP/3Q1RK1 w - -,b5a4 d8d6 d1d2 c8g4 a4c6 e7c6 f3d4 f8e8 d4c6 b7c6,-52
4r1k1/p2n2bp/1p1q2p1/4p2n/1P1pP3/PN4P1/5PBP/Q1B1R1K1 w - -,a1a2 g8h8 b3d2 h5f6 d2f3 d6e6 a2c2 d7f8 c1d2 e8c8,87
r5k1/p1pq1ppp/1p1nb3/3p4/3Q1B2/2PB4/P1P2PPP/R5K1 w - -,a2a4 a7a5 d4e3 a8e8 e3g3 e6f5 f4e5 g7g6 e5d6 f5d3,-105
rn1q1rk1/pp2bpp1/2p1pn1p/3p4/4P1P1/2NP1Q1P/PPP1BP2/R1B2RK1 w - -,f3g3 b8d7 f2f4 f6h7 c1e3 e7h4 g3g2 d7b6 d3d4 d5e4,39
r2q1rk1/1pnbppbp/p2p1np1/2pP2B1/P1P1PP2/2N2N2/1P2B1PP/R2QK2R w KQ -,e1h1 b7b5 e4e5 b5b4 c3b1 f6e8 g5h4 g7h6 f3e1 h6g7,139
r1b1qrk1/ppp2pbp/n2p2p1/8/2PN4/2n2B1P/PP3PP1/R1BQR1K1 w - -,c1f4 c3d1 e1e8 f8e8 a1d1 a8b8 d4b5 c8d7 b2b3 d7b5,-535
3R4/5ppk/2p4p/4r1q1/1P6/6P1/1KP1Q2P/8 w - -,e2d3 f7f5 d8d6 g5e7 g3g4 e7h4 h2h3 h4e1 d6d4 c6c5,15
3k1b1r/pp3p2/2n2p1p/2p1pq2/Q1P5/2N2N1P/PP3PP1/5RK1 w - -,c3b5 d8c8 b5a7 c6a7 a4a7 f8d6 f3h2 h8g8 a7a8 d6b8,37
8/8/5kNK/8/6r1/8/8/8 w - -,f1d1 d8c7 c3b5 c7b8 d1d8 c6d8 a4a7 b8c8 a7a5 c8d7,Mate
3k1b2/3r1p2/2np1r2/1N1Rp3/2N1P3/P7/1PP5/1K1R4 w - -,c2c3 c6b8 c4d6 f8d6 b5d6 d8e7 d5e5 f6e6 d6f5 e7f6,472
r2qkb1r/1p1n1pp1/p2pp1p1/2p5/4P1P1/2PP3P/PP3P2/RNBQK2R w KQkq -,d1e2 f8e7 c1f4 g6g5 f4g3 d7f8 b1d2 f8g6 d2f3 a8c8,-21
r5k1/p1pq1ppp/1p2b3/3p4/2nQ1B2/3B4/P1P2PPP/R5K1 w - -,d3c4 c7c5 d4d2 d5c4 d2d7 e6d7 c2c3 d7a4 a1e1 f7f6,-219
r3r1k1/pp2np1p/4bppb/2Pp4/N2P4/P5P1/1P2NPBP/R3K2R w KQ -,b2b4 e6f5 a4c3 a8d8 e1h1 f5d3 f1d1 d3c2 d1e1 g8f8,74
r2q1rk1/ppp2pp1/4p1np/3pN3/3Pn3/2PQP1PN/PP3PP1/R3K2R w KQ -,e5g4 a7a5 a2a4 c7c5 h3f4 c5d4 e3d4 d8g5 d3f3 a8a6,-27
r5k1/5pp1/2pbr2p/p2p4/3P4/P1NQ2Pq/4PP2/RR4K1 w - -,e2e4 d5e4 c3e4 d6f8 d3f3 a8e8 b1e1 f7f5 e4f6 g7f6,-176
r2q1rk1/pb2bppp/4p1n1/4P2Q/2Bp1P2/8/PPP3PP/R1B2RK1 w - -,c4d3 d8d5 h5e2 g6h4 f1f2 a7a5 c1d2 g7g6 a2a4 f8c8,-426
r3k2r/pppqbp2/3pnn1p/1P4p1/2PNP3/2N3P1/P4PKP/1RBQ1R2 w kq -,d4f5 e8a8 c1e3 e6c5 f2f3 h8e8 d1c2 d7e6 c3d5 f6d5,261
1k1r4/1ppr2p1/pb2p2p/8/3nN3/4Q3/PPP2PPP/2KR4 w - -,d1d2 d4c2 e3g3 c2d4 c1b1 b8a7 e4c3 d7f7 g3g4 g7g5,41
8/6B1/2P5/b7/6p1/1p1k4/7K/8 w - -,h2g3 a5c7 g3g4 d3e4 g7f6 e4d5 g4f3 d5c6 f3e2 c6c5,-2
