8/8/6Kp/5p2/6kP/8/8/8 b - -,e8h8 f3e5 b8d7 e5d7 d8d7 f2f3 b7b5 c4b3 f5g6 e3e4,Mate
1rb3k1/1pp1p2R/p1n1p1PR/3p4/3P2P1/2N2r2/PPP2P2/2K5 b - -,,0
r2qkb1r/pppn1pp1/4pn2/3p4/5P1p/1PN1PQ1P/PBPP2P1/2KR1B1R b kq -,a7a6 e3e4 d5d4 c3e2 c7c5 c2c3 e6e5 g2g4 g7g5 c3d4,21
r1b1k1nr/2qpbppp/p1p1p3/8/4P3/1P1B4/P1PN1PPP/R1BQ1RK1 b kq -,d7d5 c2c4 d5d4 c4c5 g8f6 d2c4 e7c5 d1f3 e8h8 c1f4,79
r1bq1rk1/pp3ppp/2n2n2/8/5B2/2R2N2/PP2BPPP/3Q1RK1 b - -,c8e6 c3a3 f8e8 e2b5 d8b6 b5c6 b7c6 d1c2 c6c5 f4e5,7
r2q1rk1/p3ppbp/3pb1p1/2p5/4P3/1PNB4/P1PQ1PPP/1R3RK1 b - -,d8a5 e4e5 g7e5 c3e4 a5d2 e4d2 g8g7 f2f4 e5d4 g1h1,-244
3r1k2/5pp1/pPpq4/P1Rnp1r1/7p/1Q1N3P/5PP1/2R3K1 b - -,d6g6 g1h1 d5f4 d3f4 e5f4 c1d1 d8b8 b3b4 f8g8 c5g5,302
3r3k/6p1/4n2p/p1pRPp2/Pp3P2/4K3/1P2N1PP/2R5 b - -,d8c8 d5d6 e6f8 e3d3 h8h7 d3c4 c8b8 c4d5 b4b3 c1c5,608
3q1rk1/1QR2ppp/4pP2/p2p4/3P1P2/1P3r2/P4P1P/5RK1 b - -,d8f6 c7c8 g7g6 c8f8 g8f8 b7a8 f8g7 a8a5 f6d4 a5c7,-321
R7/P5k1/2P5/3K4/8/8/4r3/8 b - -,e2d2 d5e4 d2e2 e4d3 e2a2 a8b8 a2a3 d3d4 a3a4 d4d5,1593
4B3/2k5/2Q5/4K3/8/8/8/8 b - -,e2d2 d5e4 d2e2 e4d3 e2a2 a8b8 a2a3 d3d4 a3a4 d4d5,Mate
r2r2k1/pp4pp/5p2/4p2b/2n1p3/P1P1P1BP/2P1NPP1/1R1RK3 b - -,c4a3 d1d8 a8d8 b1b2 a3c4 b2b4 b7b5 g3h2 a7a6 g2g4,-424
r2qr1k1/1bp2pb1/p1np1nNp/4pN2/R3P3/1BPP1Q2/1P3PPP/2B1R1K1 b - -,a8b8 g6h4 b7c8 f3g3 f6h5 g3g6 d8f6 b3f7 g8f8 f7e8,648
r5k1/q2b1ppp/p4n2/2b5/2N4Q/1P3N2/PB3PPP/4R2K b - -,c5f2 h4f4 f2e1 b2d4 a7b8 d4e5 b8d8 f3e1 d7e6 c4d6,-334
8/8/1K6/p2B1kpp/P4p2/7P/6P1/8 b - -,f5g6 b6a5 g5g4 h3g4 h5g4 a5b5 g6f6 a4a5 f6e5 d5c6,9605
r2qkb1r/pp3pp1/2n1pn1p/1BPp4/1P1N1B2/2P1P2P/P4PP1/Rb1QK2R b KQkq -,b1g6 d4c6 b7c6 b5c6 f6d7 d1a4 f8e7 e1h1 a8c8 c6b5,180
r4rk1/2q2pbn/2bp3p/pPn1p1pP/4P1P1/2N1B1N1/PP1QBP2/R3K2R b KQ -,c6e8 a1d1 c5e6 d2d6 c7b8 a2a4 h7f6 g3f5 e8d7 d6b8,440
3r1nk1/p4pp1/1pp2p2/2P2P2/5q2/1P1B3P/Q4BP1/3R3K b - -,f4b8 a2c2 b8c7 c2e2 d8d5 f2g1 c7d8 b3b4 f8d7 d3c4,438
r1bq1rk1/ppb2ppp/2B2n2/8/3p4/5N2/PPPN1PPP/R1BQ1RK1 b - -,d8d6 c6b5 a7a6 b5e2 f8e8 f1e1 b7b5 d2f1 c8b7 d1d4,360
2b5/p2P4/8/2N5/6p1/P4k1p/1P6/6K1 b - -,,0
1B6/7P/8/4p3/3b4/7k/8/3K4 b - -,,0
rn2k2r/5p1p/2pp1p1Q/5bp1/2BP4/PpN1qP1N/1P1R2PP/2K4R b kq -,a8a3 b2a3 e3c3 c1d1 f5c2 d1e2 c3c4 e2f2 b8d7 h3g5,-251
r2qk2r/ppp2ppp/2n1b3/2bpp1P1/7P/2NPPP2/PPP4R/R1BQ1KN1 b kq -,d8d7 a2a3 a7a6 d1e1 e8a8 b2b4 c5e7 e1f2 c8b8 e3e4,-266
6k1/8/3p4/3P1r2/p6r/Pp3P2/1P1R4/K3R3 b - -,,0
8/5p2/5q2/P2Pk3/6R1/2r1bBK1/4Q3/8 b - -,f6d6 g3g2 f7f5 e2b2 f5g4 b2c3 e3d4 c3e1 e5f6 e1h4,39
r1bk1b1r/pp4pp/1n2p3/2p1P3/4p3/7N/PPP1BPPP/R1B1K2R b KQ -,c8d7 h3g5 d8c7 e1h1 h7h6 g5e4 d7c6 e4c3 g7g5 f2f4,172
8/3n4/n3p3/6k1/1P4P1/3NNK2/8/8 b - -,,0
r3k2r/1b1p1ppp/p1q1pn2/8/1p2P3/3BQP2/PPP1N1PP/1K1R3R b kq -,e8h8 h2h4 a6a5 g2g4 a8c8 h4h5 c6c5 e2d4 h7h6 h1g1,47
r1bqk2r/pppn1ppp/2n1p3/3pP3/1b1P1P2/P1N5/1PP3PP/R1BQKBNR b KQkq -,d8h4 g2g3 b4c3 b2c3 h4e7 a3a4 c6a5 f1d3 b7b6 g1f3,100
2kr1bnr/ppp2ppp/2n5/3N4/2PPPpbq/5N2/PP2K1PP/R1BQ1B1R b - -,f7f5 e2d2 h4f2 d1e2 f2e2 f1e2 f5e4 f3e5 g4e2 d2e2,-295
r1b2rk1/ppp2ppp/2n1p3/3P4/1q1Pn3/5NP1/PP1NPPBP/R2Q1RK1 b - -,e6d5 e2e3 c8f5 a2a3 b4b6 d2e4 f5e4 f3d2 e4g2 g1g2,24
2B5/8/Pb6/3K2k1/8/4p1P1/4P3/8 b - -,b6a7 g3g4 g5f4 c8f5 f4g5 d5c6 a7d4 c6b7 g5f4 a6a7,1153
3q1rk1/1QR2ppp/4pn2/p2pP3/3P1P2/1P3r2/P4P1P/2R3K1 b - -,f6e8 c7e7 e8d6 e5d6 d8d6 c1c8 d6e7 b7e7 f8c8 e7d7,-95
8/8/1K6/p2B1k1p/P4pP1/8/6P1/8 b - -,f6e4 c7c8 h7h5 c8d8 f8d8 c1c2 f3f4 g1g2 d8f8 h2h3,Mate
rnbqkb1r/pp2pppp/5n2/2p5/Q1B5/4P3/PP1P1PPP/RNB1K1NR b KQkq -,b8c6 g1f3 c8d7 a4c2 g7g6 e1h1 f8g7 c4e2 b7b6 d2d4,-39
8/p2N4/8/8/6p1/P4k1p/1P6/6K1 b - -,,0
rn1qk2r/pbppbpp1/1p2p2p/4B2n/2PP4/P3PN2/1P1N1PPP/R2QKB1R b KQkq -,d7d6 e5g3 b8d7 f1d3 e8h8 e1h1 c7c5 a1c1 d7f6 f1e1,-35
1k1r1b1r/nppq1p1p/p2p1np1/3Pp3/4P3/2PQBN1P/PP3PP1/RN2R1K1 b - -,f8e7 c3c4 h8g8 c4c5 d6c5 f3e5 d7e8 e5c4 g6g5 b1c3,106
8/4k3/1pBp1p1p/8/1P3PbP/4K3/2P5/8 b - -,e7d8 e3d4 d8e7 c6d5 g4h3 c2c3 e7d7 d5e4 d7e6 e4d3,19
r4rk1/1p1q1pp1/p2p2b1/3P2Qp/1PP5/8/P3B1PP/2R2RK1 b - -,d7a4 e2h5 g6h5 g5h5 a4b4 h2h3 a8e8 g1h2 e8e5 h5g4,-6
r4rk1/ppqn1pb1/2p4p/P5p1/2BNPp2/1QP4P/1P3PP1/R2R2K1 b - -,d7e5 c4e2 b7b5 a5a6 a8d8 d4f5 d8d1 a1d1 c7a5 c3c4,26
8/8/R2K1k2/3P4/8/8/8/3r4 b - -,f6f7 a6a8 d1d3 a8d8 d3a3 d8c8 a3d3 c8c2 f7e8 c2e2,2
2r2rk1/5pp1/p3pnp1/3p4/P5PP/2N2P2/1P1K4/R6R b - -,c8c4 h1c1 f6d7 c3d1 c4b4 c1c7 d7e5 d2e2 f8b8 a4a5,-293
8/8/4rk2/3K4/3P4/8/8/5R2 b - -,,0
8/3n4/4p3/6k1/1N4P1/4NK2/8/8 b - -,e6e5 f3g3 d7c5 b4d5 c5e4 g3f3 e4d2 f3e2 d2e4 d5c7,63
8/8/5kp1/6p1/3B2K1/1p6/p7/1B6 b - -,f6f7 b1d3 f7e7 d3c4 e7d6 c4b3 a2a1r d4a1 d6c5 b3e6,436
8/2K2n2/1PP5/P2PRb2/p7/kp6/8/8 b - -,f7e5 b6b7 f5e4 b7b8q e4d5 b8f8 a3a2 f8d6 d5c6 d6e5,46
r1bq1rk1/p1b2ppp/2p2n2/8/3p4/1N3N2/PPP2PPP/R1BQ1RK1 b - -,f8e8 d1d4 c8f5 d4d8 a8d8 c2c3 f5e4 f1e1 f6g4 c1g5,41
rn1qkb1r/pp1bpppp/5n2/2p5/2B5/1Q2P3/PP1P1PPP/RNB1K1NR b KQkq -,e7e6 g1f3 b8c6 c4e2 f8d6 e1h1 e8h8 d2d3 d8e7 a2a3,-50
r1b2k1r/p4p2/2pp1q1p/1pb1p1p1/4P3/1PNP2Q1/1PP2PPP/R4RNK b - -,a7a5 c3e2 h6h5 f2f3 h5h4 g3e1 c5b6 b3b4 a5a4 h2h3,-90
r1b1k2r/2q1bppp/p1pppn2/8/2B1P3/2N3Q1/PPP2PPP/R1B1R1K1 b kq -,e8f8 c1e3 h7h5 e3g5 a8b8 b2b3 f6g4 g5e7 c7e7 a1d1,77
2kr1b1r/ppp2ppp/3pqn2/8/3QPB2/2N5/PPP2PPP/3R1RK1 b - -,c7c5 d4a4 a7a6 d1d3 e6d7 a4a3 d8e8 f2f3 d7c7 g1h1,203
2B5/b7/P1K5/6k1/8/4p1P1/4P3/8 b - -,a7d4 c6d5 d4a7 g3g4 a7b8 d5c6 b8d6 c6d6 g5f4 c8f5,1444
1r1q1r2/ppp3pk/6pp/4p3/1Q1bP3/1P2B1P1/P1P3BP/1R3N1K b - -,f8f1 b1f1 d4e3 f1f7 d8d1 g2f1 c7c6 b4e7 b8g8 c2c3,-65
r4rk1/ppq2pb1/2p4p/P1n3p1/2BNPp2/2P4P/1PQ2PP1/R2R2K1 b - -,a8d8 b2b4 c5d7 d4f5 d7e5 c4b3 b7b6 a5a6 c6c5 b4c5,61
2Rq1rk1/1Q3ppp/4p3/p2pP3/3P1Pn1/1P3r2/P4P1P/2R3K1 b - -,g7g6 c8d8 f8d8 g1g2 f3f4 g2g3 f4f2 g3g4 h7h5 g4g3,240
8/8/8/K2B1k2/P4pp1/8/6P1/8 b - -,g7g6 c8d8 f8d8 g1g2 f3f4 g2g3 f4f2 g3g4 h7h5 g4g3,Mate
q5k1/4br1p/3BQnp1/1pp5/3p4/1NP2P2/1P4PP/4R1K1 b - -,e7d6 e6d6 d4c3 b2c3 a8d5 d6e6 g8g7 h2h4 d5e6 e1e6,3
8/p7/5N2/8/8/P4kpp/1P6/6K1 b - -,,0
8/5k2/1p1pbp1p/3B4/1P1K1P1P/8/2P5/8 b - -,f6f5 d5e6 f7e6 d4c4 h6h5 c4b5 e6d5 b5b6 d5e4 b4b5,660
r1bqk2r/p1pp1ppp/1p3n2/1Bb5/N2pP3/3P4/PPP2PPP/R1BQ1RK1 b kq -,c5f8 e4e5 f6d5 b5c4 c7c6 c4d5 c6d5 c2c4 c8b7 b2b3,37
r3kbnr/ppp1pppp/2n1q3/6N1/6b1/2N3P1/PP1PPPBP/R1BQK2R b KQkq -,e6f6 c3d5 f6d6 d1b3 c6d8 d2d4 d6d7 c1f4 a8c8 a1c1,239
r3k2r/pp2bppp/1qn1b3/3pPp2/1P1P3P/P1N2N2/5PP1/R1BQ1RK1 b kq -,e8h8 d1d3 f8c8 c1g5 e7g5 h4g5 a7a5 c3a4 b6c7 b4b5,42
r3q1k1/2p3p1/2n1p3/1p2prp1/p5Q1/P1PPR1P1/1P1N1PK1/7R b - -,c6e7 g4h3 g5g4 h3g4 e7d5 e3e1 e8f7 d2e4 a8f8 e1e2,41
8/8/4k1B1/6p1/3B2K1/1p6/p7/8 b - -,a2a1q d4a1 b3b2 a1b2 e6d5 g4f5 d5c5 g6f7 c5c6 b2d4,398
1rq1r1k1/4ppb1/1p1p3B/3P3Q/P7/P7/5PP1/1R2R1K1 b - -,b8a8 b1b3 g7h6 h5h6 c8g4 e1e3 f7f5 e3h3 f5f4 h6h8,1071
r1b1k2r/pp1n1ppp/8/q1P1p3/4p3/P1P1PPB1/2PQ2PP/R3K1NR b KQkq -,e8h8 g1e2 e4f3 g2f3 a5c5 e3e4 d7b6 g3f2 c5e7 h1g1,-166
8/4k3/1pBp1p2/7p/1P1K1PbP/8/2P5/8 b - -,g4d1 c6e4 d1g4 e4g6 e7d7 d4e4 d7e6 g6h7 e6e7 e4d5,46
r2qr1k1/pp4bp/5pp1/2pnPb2/1nB4B/2N2N2/PP1Q2PP/2K1R2R b - -,b4d3 c4d3 d5c3 d3c4 g8f8 d2d8 e8d8 e5f6 g7h8 b2c3,429
2B5/1K6/P7/6k1/3b4/4p1P1/4P3/8 b - -,g5f6 g3g4 f6e5 a6a7 d4a7 b7a7 e5d5 c8f5 d5e5 a7b7,9605
8/4k3/Bp1p1p1p/8/1PPK1P1P/8/8/5b2 b - -,f1h3 a6b7 h3g4 b7d5 e7d8 d4e4 d8d7 e4d3 d7d8 d3c2,16
r2qkb1r/pppnpppp/3p1n2/5b2/2PP4/1PN1P3/P4PPP/R1BQKBNR b KQkq -,e7e6 f1d3 f5g6 g1f3 d6d5 e1h1 c7c6 d1c2 f8b4 a2a3,29
8/8/4pn2/6k1/6P1/4NK2/N7/8 b - -,f6g4 e3g4 e6e5 f3g3 g5f5 a2c3 e5e4 g4e3 f5e6 c3e2,47
3r2k1/p2n1pp1/1pp2p2/2P2P2/5q2/1P5P/Q4BP1/1B1R3K b - -,b6b5 a2d2 f4d2 d1d2 a7a5 d2d1 g7g5 f5g6 f7g6 b1g6,515
1r1q4/ppp3pk/6pp/4p3/1Q1bP3/1P2B1P1/P1P3BP/5R1K b - -,d4e3 f1f7 d8d1 g2f1 c7c6 b4e7 b8g8 c2c3 h6h5 e7e5,-73
6k1/6p1/b6p/3Pp2P/Pp4P1/1P2Ppq1/6Q1/6K1 b - -,d4e3 f1f7 d8d1 g2f1 c7c6 b4e7 b8g8 c2c3 h6h5 e7e5,Mate
8/1B6/8/K3k3/P4pp1/8/6P1/8 b - -,d4e3 f1f7 d8d1 g2f1 c7c6 b4e7 b8g8 c2c3 h6h5 e7e5,Mate
2r3k1/3b1ppp/p3p3/3p4/3B2Pn/2P5/P4P1P/R4RK1 b - -,e6e5 d4a7 c8c3 f2f4 d7g4 f4e5 h7h5 a1b1 h4f3 g1g2,-213
r1b2rk1/ppq1b1pp/2p2n2/2n1p3/1P1p4/5NP1/P1QNPPBP/R1B2RK1 b - -,e5e4 f3d4 c5a6 d2e4 f6e4 g2e4 a6b4 c2c4 g8h8 d4e6,158
8/5k2/1p1p1p1p/3K4/1P3P1P/8/2P5/8 b - -,f7e7 c2c4 e7d7 b4b5 d7c7 d5e6 f6f5 h4h5 c7c8 e6d6,748
r3r1k1/2p2p2/p1pp1p1p/2b5/4P3/8/PPPN1PPP/R4RK1 b - -,a6a5 c2c3 a8b8 b2b3 a5a4 f1e1 b8b5 g2g3 c5b6 g1f1,20
r1bqr1k1/ppp2ppp/2n2n2/4N3/2BPpP2/P1P5/2P3PP/R1BQK2R b KQ -,c8e6 c4e6 e8e6 e1h1 f6d5 d1e1 f7f6 f4f5 e6e8 e5c6,-58
r4rk1/p2qbppp/2p5/Q2b4/3N1B2/2P5/P4PPP/RN3RK1 b - -,c6c5 a5b5 d7g4 f4g3 f8e8 b1d2 c5d4 b5d5 d4c3 d2f3,236
2q2r1k/4b1p1/rn3p1p/2pn4/4N3/P4N2/1B2QPPP/2RR2K1 b - -,d5f4 e2c2 c8f5 e4g3 f5c2 c1c2 c5c4 b2d4 f8c8 g3f5,-43
8/8/8/1K6/1R6/8/p7/1k6 b - -,,0
rnbq1rk1/pp2ppbp/3p1np1/2p5/3PP3/3B1N1P/PPPN1PP1/R1BQ1RK1 b - -,c5d4 f3d4 f6e4 d2e4 g7d4 c1h6 d6d5 e4g3 d4b2 h6f8,-91
2B5/PK6/5k2/8/3b4/4p1P1/4P3/8 b - -,c5d4 f3d4 f6e4 d2e4 g7d4 c1h6 d6d5 e4g3 d4b2 h6f8,Mate
rnb2rk1/pp3ppp/1q2pn2/3p4/5P2/1NPB1NP1/PP3P1P/R2QK2R b KQ -,b8c6 e1h1 a7a5 a2a4 c8d7 d1c2 f8c8 b3d4 f6e4 d4c6,30
r2qkb1r/pppn1ppp/3ppn2/5b2/2PP4/1PN1P3/PB3PPP/R2QKBNR b KQkq -,d6d5 f1d3 f5g6 g1f3 c7c6 e1h1 f8b4 d1e2 e8h8 a2a3,21
2kr1bnr/ppp2p1p/2n5/3N2p1/2PPPpbq/1P3N2/P3K1PP/R1BQ1B1R b - -,g8f6 c1b2 f6e4 d1e1 h4h5 e2d1 g4f3 d1c1 f8g7 g2f3,-462
6k1/6p1/b6p/3Pp2P/Pp4P1/1P2Ppq1/2Q5/7K b - -,f8g7 c1b2 g8f6 d1e1 h4e1 e2e1 f6e4 f1d3 h8e8 e1f1,Mate
8/8/4p3/6k1/6N1/5K2/N7/8 b - -,e6e5 f3g3 g5f5 a2c3 e5e4 g4e3 f5e6 c3e2 e6f6 e2d4,46
R7/P5k1/2P5/2K5/8/8/3r4/8 b - -,d2c2 c5d5 c2d2 d5e4 d2e2 e4d3 e2e1 a8b8 e1d1 d3e4,1667
r3q1k1/2p3p1/2n1p3/1p2prp1/p5Q1/P1PPRNP1/1P3PK1/R7 b - -,e8f7 f3g5 f5f2 g2g1 f7f5 g4f5 f2f5 g5e6 a8c8 g1g2,35
r1bq1r2/bpp2p1k/p1n2B2/8/P2pp3/2PB2QP/1P3PP1/RN2R1K1 b - -,d8f6 e1e4 f6g6 e4h4 h7g7 d3g6 f7g6 g3c7 f8f7 h4h7,Mate
8/4k3/1p1pbp2/7p/1P1K1P1P/5B2/2P5/8 b - -,e6g8 f3h5 e7f8 h5f3 g8f7 f3e2 f8g7 e2c4 f7e8 c4e6,332
r3r1k1/ppq2pb1/2p4p/P1n3p1/2BNPp2/2P2P1P/1PQ3P1/R2R2K1 b - -,c5d7 b2b4 g7f8 c4b3 d7e5 d4f5 e8d8 g1f1 c6c5 b4c5,13
r4rk1/p1p2ppp/8/3Q4/1P6/P6P/6P1/qNB3K1 b - -,a1b1 d5c4 a8d8 g1f2 d8d1 c1f4 f8e8 h3h4 b1f5 f2g3,-906
r4rk1/pbq1npp1/1p1p1n1p/P1pPp3/2P5/2P3P1/1B1NPP1P/R2QRBK1 b - -,e5e4 f2f3 b6a5 d2e4 f6e4 f3e4 e7g6 b2c1 f8e8 f1g2,-126
r2qr3/1bp2pk1/p1np1n2/4p2p/R3P2N/1BPP1Q2/1P3PPP/2B1R1K1 b - -,e8e6 f3g3 g7h8 b3e6 f7e6 g3g6 f6h7 g6h5 d8f6 h4g6,636
r1b1k2r/pp1n1ppp/8/q1P1p3/8/P1P1PNB1/2PQ2PP/R3K2R b KQkq -,a5c5 a3a4 f7f6 e3e4 d7b6 g3f2 c5c6 f2b6 a7b6 e1h1,-131
6k1/8/3p4/3P4/p6r/Pp3r2/1P4R1/K3R3 b - -,,0
6k1/pppq1pb1/3p4/1P4n1/P1PP2rp/4P3/1B2Q1P1/R3R1K1 b - -,h4h3 b5b6 c7b6 e1f1 g4g2 e2g2 h3g2 f1f2 g5h3 g1g2,-560
8/1B6/1K6/8/P2k1pp1/8/6P1/8 b - -,c7c6 b5c6 b7c6 g1h2 d6d5 e1f1 d7d6 f1f4 g4f4 e3f4,Mate
r1b2rk1/ppq2pp1/2P1pb1p/8/4NP2/4P3/PPQ1B1PP/R3K2R b KQ -,f6d8 e1a1 a8b8 h1f1 d8e7 g2g4 f7f5 e4d2 b7c6 d2c4,12
r1b1k2r/2q1bppp/p1pppn2/8/2B1P3/1PN2Q2/P1P2PPP/R1B1R1K1 b kq -,e6e5 c3a4 a6a5 c1b2 e8h8 h2h3 g8h8 a1d1 g7g5 f3e3,40
8/5k2/1pBpbp1p/8/1PPK1P1P/8/8/8 b - -,,0
r4rk1/1b1p1ppp/p1q1pn2/8/1p2P3/2PBQP2/PP2N1PP/1K1R3R b - -,a6a5 d1c1 b7a6 c3b4 c6b7 d3a6 a8a6 b4a5 f8b8 c1c2,81
r3kbnr/ppp1pppp/2n1q3/6N1/8/2N3Pb/PP1PPPBP/R1BQ1RK1 b kq -,h3g2 g5e6 f7e6 g1g2 h7h5 d1a4 h5h4 c3b5 e8d7 b5d4,570
1r1q4/ppp3pk/6pp/2b1p3/1P2P3/6P1/P1P3BP/4QR1K b - -,c5d6 e1c3 d8e8 f1f3 a7a5 b4a5 e8a4 g2f1 a4e4 f1g2,-96
3k4/8/1p1pbp1p/1B6/1P1K1P1P/8/2P5/8 b - -,d8e7 b5e2 e7d7 c2c3 e6h3 d4d5 h3e6 d5e4 d7c7 e2d3,5
r1bqkb1r/pppp1ppp/2n2n2/4p1P1/7P/5P2/PPPPP3/RNBQKBNR b KQkq -,f6h5 d2d3 d7d5 b1c3 h7h6 e2e4 h5g3 h1h2 d5d4 c3e2,-197
2q2r1k/4b1p1/rn3p1p/2pn4/4N2N/P7/1B2QPPP/R2R2K1 b - -,f8e8 e2f3 a6a4 d1e1 e7f8 h4g6 h8g8 g6f8 e8f8 a1c1,69
r2qkb1r/pppn1ppp/4pn2/2Pp1b2/3P4/1PN1P3/PB3PPP/R2QKBNR b KQkq -,c7c6 f1d3 f5d3 d1d3 b7b6 c5b6 a7b6 g1f3 f8d6 e1h1,-12
r3k2r/pp2bpp1/1qn1b2p/3pPp2/1P1P3P/P1NQ1N2/5PP1/R1B2RK1 b kq -,b6d8 h4h5 d8d7 c3e2 e8h8 c1e3 f8c8 d3d2 b7b6 f3e1,31
rn1qk2r/pp3ppp/2p1p3/3n1b2/P1BP4/1QP1PN2/5PPP/R1B2RK1 b kq -,d8b6 b3a3 d5f6 f3d2 c6c5 f2f3 b8d7 e3e4 f5g6 d2b3,205
2b1r1k1/4qrp1/1n3n1p/1PpP1p2/p3pP1Q/P3P3/1B2BNPP/2RR2K1 b - -,e7f8 d5d6 f6d5 h4g3 f8d6 e2h5 e8f8 h5f7 f8f7 b2e5,164
r2qr1k1/ppp2ppp/2n1Bn2/4N3/3PpP2/P1P5/2P3PP/R1BQK2R b KQ -,e8e6 e1h1 f6d5 d1e1 f7f6 f4f5 e6d6 e5g4 c6a5 g4f2,-66
5r1k/2p2p1p/ppbb2nP/6BN/8/1B6/PPP3P1/2K1R3 b - -,f7f6 g5f6 f8f6 h5f6 d6f4 c1b1 f4h6 e1h1 h8g7 b3d5,408
8/4K3/8/4k3/8/4r3/1Q6/8 b - -,e5f4 e7f6 f4e4 b2g2 e4d3 f6f5 e3e2 g2f3 e2e3 f3d1,180
8/1B6/1K6/P7/5pp1/4k3/6P1/8 b - -,e5f4 e7f6 f4e4 b2g2 e4d3 f6f5 e3e2 g2f3 e2e3 f3d1,Mate
3rr1k1/bp3pp1/p2q4/3p1np1/4n3/PP1QP1PP/1B2NPBK/2R2R2 b - -,g5g4 g2e4 e8e4 h3g4 f5h6 h2g2 h6g4 b2d4 a7d4 e2d4,-1
r1b2rk1/ppp2ppp/2n1p3/3P4/1q1P4/5NP1/PP1QPPBP/R4RK1 b - -,b4d2 f3d2 e6d5 e2e3 c6e7 b2b4 c7c6 d2b3 g7g5 f1c1,39
8/4k3/Bp1p1p1p/3K4/1PP2P1P/7b/8/8 b - -,,0
8/4n3/6k1/2K4p/3B2PP/5P2/8/8 b - -,g6f7 g4h5 e7f5 c5d5 f5e7 d5e4 e7g8 e4e5 g8f6 h5h6,660
r4qr1/p4p1k/5p1p/Ppp1pP2/1P2R3/2PP1Q1P/6P1/3R3K b - -,a8d8 a5a6 g8g5 e4h4 c5b4 h4b4 f8c5 f3b7 h7g7 b4b5,-3
8/4kb2/1p1p1p2/7p/1PPK1P1P/5B2/8/8 b - -,f6f5 f3c6 f7e6 c6d5 e6d7 d5f3 d7e8 d4d5 e7d7 f3e2,37
rn1qk2r/pbpp2pp/1p2p3/5p2/1bPP1B2/2P1P3/P1QN1PPP/R3KB1R b KQkq -,b4d6 f4d6 c7d6 e3e4 d8g5 h2h4 g5h6 f1d3 e8h8 e1f1,16
8/3K4/8/3k4/8/4r3/1Q6/8 b - -,e3d3 b2e2 d5c4 d7e6 c4d4 e6d6 d3e3 e2d2 d4e4 d6c5,180
r1bqkb1r/pppp1ppp/2n5/4p1Pn/7P/2N2P2/PPPPP3/R1BQKBNR b KQkq -,d7d5 d2d3 h7h6 e2e4 h5g3 h1h2 d5d4 c3e2 g3f1 e1f1,-194
r1b2r2/bpp2p1k/p1n2q2/8/P2pR3/2PB2QP/1P3PP1/RN4K1 b - -,f6h6 e4h4 f7f5 g3c7 h7g6 c7d6 f8f6 h4h6 g6h6 d6f6,Mate
r3r1k1/2q2pb1/1pp4p/2n2Np1/2B1Pp2/2P2P1P/1PQ3P1/R2R2K1 b - -,a8a1 d1a1 c5d7 g1f1 d7e5 c4b3 e8d8 h3h4 b6b5 h4g5,-3
2b5/p2P4/8/2N5/6p1/P3k2p/1P6/6K1 b - -,,0
8/5p2/5q2/P2P1k2/6R1/2r1bB2/4Q1K1/8 b - -,f6d6 f3e4 f5e5 e2e1 d6a3 e1g3 e5d4 e4c2 d4d5 g3f3,319
r1b2k1r/p4p2/2pp1q2/1pb1p1pp/4P3/1PNP1Q2/1PP2PPP/R4RNK b - -,f6f3 g1f3 f7f6 h2h4 g5g4 f3g1 f8e7 c3e2 h8f8 e2g3,-95
r4rk1/1p1q1pp1/p5b1/2RP3p/1P3Q2/8/P3B1PP/5RK1 b - -,b7b6 c5c1 d7d5 e2f3 d5a2 f3a8 f8a8 f4d4 a6a5 b4b5,52
r2q2k1/ppp2ppp/2n1rn2/4N3/3PpP2/P1P5/2P3PP/R1BQ1RK1 b - -,f6d5 d1e1 f7f6 f4f5 e6e8 e5c6 b7c6 c3c4 d5b6 e1c3,-64
1r6/4R2P/3p4/4n1Q1/P3k3/KP1b4/8/8 b - -,e4d5 g5g8 b8g8 h7g8q d5c5 e7c7 c5d4 g8e6 e5c4 c7c4,1257
1r1q4/ppp1b1pk/6pp/4p3/1P2P3/2Q3P1/P1P3BP/5R1K b - -,d8d6 a2a3 b8d8 g2f3 d6a6 h1g2 c7c5 b4c5 d8d4 f1b1,-83
8/1B6/PK6/8/5pp1/8/5kP1/8 b - -,d8d6 a2a3 b8d8 g2f3 d6a6 h1g2 c7c5 b4c5 d8d4 f1b1,Mate
r2q2r1/1bp2pk1/p1np1n2/4pN1p/R3P3/1BPP1Q2/1P3PPP/2B1R1K1 b - -,g7f8 c1h6 f8e8 f5g7 e8d7 f3f5 d7e7 h6g5 e7f8 g5f6,647
8/p2N4/8/8/6p1/P3k2p/1P6/6K1 b - -,,0
r4rk1/1b1p1ppp/p1q1pn2/8/1p2P3/3BQP2/PPP1N1PP/1KR4R b - -,f8b8 c2c3 c6d6 c3c4 d6c7 e4e5 f6e8 h2h4 a6a5 h4h5,67
2rq1r2/p5kn/1pn3p1/3pPp2/Q2P1P2/P3N1Pp/1B5P/1RR3K1 b - -,c6e7 a4a7 c8a8 a7c7 g7f7 g1f2 a8c8 c7d8 f8d8 b2c3,236
