r1bq1rk1/p3b3/1p2p1Q1/3pP3/4nB2/P3P3/1PBN1P1P/R3K2R b KQ -,g8g7 b4c3 f7f6 e8b8 c6b8 c3c7 f6f7 c7b8 f7e7 b8b7,Mate
r1b1k1nr/ppp1qppp/2np4/1B6/1b2P3/1QN2N2/PPp2PPP/R1B2RK1 b kq -,b4c5 c3d5 e7d8 b3c3 f7f6 b2b4 a7a6 b5a4 c5b6 a4c6,164
r2q1rk1/pb2bppp/1pnpp3/3nP3/3PNP2/2PB1N2/6PP/R1B1QRK1 b - -,d8c7 e4g5 g7g6 e1h4 h7h5 c1d2 d5c3 e5d6 c7d6 d2c3,171
r2r2k1/3B1pp1/3R1n1p/4p3/P1P1P3/4BP2/6PP/3R2K1 b - -,d8d7 d6d7 f6d7 d1d7 a8a4 c4c5 a4a1 g1f2 a1a2 d7d2,618
8/8/n2K4/k7/8/2N5/8/8 b - -,,0
8/6pp/p7/4kp2/1p2b3/1P4P1/P2KN2P/8 b - -,g7g5 e2g1 f5f4 d2e2 h7h6 g1h3 e4b1 e2d2 b1f5 h3g1,-553
r2qk2r/1p1nbppp/4pnb1/1Ppp4/p5PN/P2PP2P/1BPN1PB1/R2QK2R b KQkq -,e8h8 h4g6 h7g6 c2c4 f6e8 d1c2 e7f6 c4d5 e6d5 g2d5,47
4nrk1/5pp1/pq6/2R3B1/3Q4/2P4P/5PP1/3R2K1 b - -,e8f6 c5c8 b6d4 c8f8 g8f8 d1d4 f8e7 d4d1 a6a5 g1h2,707
8/1pp5/3p2p1/p1kP1p1p/P1B2P1P/1P4P1/6K1/4b3 b - -,c5b4 g2f3 b4a3 f3g2 a3b2 g2f3 b2c2 c4b5 c2b3 b5e8,-364
5N2/3R2k1/6pp/1pp5/4P3/7P/5PP1/3R2K1 b - -,c5b4 g2f3 b4a3 f3g2 a3b2 g2f3 b2c2 c4b5 c2b3 b5e8,Mate
r1n2r2/pp1n1ppk/3b3p/3Pp2P/4N1Pq/1P4N1/P4P2/R1BQ1RK1 b - -,d6b4 d1f3 h4d8 d5d6 f7f5 g3f5 c8d6 e4d6 b4d6 f3d3,223
r1b1r2k/ppp2Bpp/3p4/6q1/3bP3/2N4P/PPP1QPP1/R4R1K b - -,e8e7 f7b3 d4c3 b2c3 c8d7 a1d1 d7b5 b3c4 b5c6 d1d4,39
r1br2k1/pp2bppp/2n1pn2/qB6/3P1B2/P1NQ1N2/1P3PPP/R4RK1 b - -,c8d7 b2b4 a5b6 b5c4 a7a6 f1e1 d7e8 a1d1 a8c8 c3a4,42
rnbqkb1r/p3pppp/8/1p4B1/2pP4/2P1PQ2/5PPP/R3KBNR b KQkq -,d8b6 f3a8 e7e5 a8a7 b6a7 a1a7 c8e6 d4e5 b8c6 a7a1,427
1r6/1p2kr2/p2p1b2/2pP1P2/P1P1PpR1/2N2P2/1P2B3/4K3 b - -,f7h7 g4g1 h7h2 g1g6 h2h1 e1d2 b8h8 e4e5 f6e5 g6e6,-231
r1bq1rk1/1p1pbppp/p1n1pn2/2p3B1/P1BPP3/2N2N2/1PP2PPP/R2QK2R b KQ -,d7d5 e4d5 e6d5 c4e2 h7h6 g5f6 e7f6 d4c5 c8e6 e1h1,-78
5Q2/3rn2R/p2k2p1/1p1qp3/4Pp2/P4NP1/1P3PK1/8 b - -,d5c5 g3f4 g6g5 f3e5 g5f4 f8f6 d6c7 f6e6 c5d6 e6d7,640
8/8/n2K4/3N4/1k6/8/8/8 b - -,,0
8/8/1kN1Q3/8/8/3K4/8/8 b - -,b4c4 d5e3 c4d3 e3g4 d3d4 g4f6 a6c5 f6d7 d4e4 d7e5,Mate
r1b2rk1/ppp1pqb1/3p2pp/3PN3/2P1R3/4B1P1/PP3PBP/R2Q2K1 b - -,f7e8 e5f3 c7c5 d5c6 b7c6 e3d4 e7e5 d4c3 c8f5 e4e3,489
2rqk3/1b2bpN1/p2p4/1pn5/1P2PpP1/P1NPB2r/8/1KRQR3 b - -,e8f8 g7f5 c5d3 d1d3 e7f6 c3d5 c8c1 e1c1 f4e3 d5f6,-16
2kr3r/1pq1bp1p/p1n1pn2/3p1pB1/2PP4/N4N1P/PP3PP1/2RQR1K1 b - -,f6e4 g5e7 c7e7 c4d5 d8d5 f3e5 e7h4 d1e2 h8g8 c1c6,110
8/pp5p/8/2Pk1pp1/1P3p2/2K2P2/P5PP/8 b - -,g5g4 c3d3 a7a6 a2a3 a6a5 d3c3 a5a4 h2h3 d5e6 c3d4,434
r5k1/3R1pp1/5n1p/4p3/P1P1P3/4BP2/6PP/3R2K1 b - -,f6d7 d1d7 a8a4 c4c5 g8h7 d7d1 a4a6 d1d6 a6a3 g1f2,659
r3r1k1/ppqn1ppp/2pb1p2/8/3P4/3Q1PP1/PPP1N2P/R1B1R1K1 b - -,c6c5 c1e3 c5d4 e2d4 d7e5 d3f1 h7h5 g1h1 a8d8 e3g1,-66
rn2k2r/pp4pp/2p1p3/2b1p3/4P3/8/PPP1KPPP/RNB4R b kq -,b8d7 b1d2 g7g5 d2b3 h8g8 h2h3 e8a8 a2a4 g5g4 g2g3,122
3rr1k1/pp3pp1/1bp4p/4p3/PP2P3/1B3P1q/2P1QB1P/7K b - -,b8d7 b1d2 g7g5 d2b3 h8g8 h2h3 e8a8 a2a4 g5g4 g2g3,Mate
8/8/n2K4/8/2k5/4N3/8/8 b - -,,0
rn2kb1r/ppq1pp1p/2p2p2/5b2/8/3P1N1P/PPPB1PP1/R2QKB1R b KQkq -,c6c5 g2g3 b8c6 f1g2 f8g7 e1h1 a8d8 f3h4 f5g6 d2e3,30
8/pp5p/4k3/2P2pp1/1PK2p2/5P2/P5PP/8 b - -,e6e5 c4d3 e5d5 d3c3 g5g4 c3d3 a7a5 a2a3 a5a4 d3c3,476
r1b1k1nr/ppp1qppp/2np4/1B6/4P3/2Q2N2/PPp2PPP/R1B2RK1 b kq -,e8f8 b5c6 b7c6 c3c6 a8b8 c6c2 h7h6 f1e1 c8b7 c2a4,203
5r2/ppk2Ppp/2nb3q/3Q4/8/2P5/PP2K1PP/3R3R b - -,c6e7 d5c4 e7c6 c4d5 h6g6 h1f1 d6h2 d1d2 g6g4 f1f3,-83
1r3rk1/p4qp1/2N4p/2p2p2/P2n4/2Q3P1/2n2PBP/3R1R1K b - -,b8b6 c3c5 b6c6 g2c6 f8c8 c5c2 c8c6 c2b2 d4f3 d1d3,281
k1r1b2Q/pp3p1p/8/1p1p2q1/8/1P5P/2P2PP1/3R1RK1 b - -,a7a5 h8h7 a8a7 h7d3 e8c6 d3d4 a7a6 h3h4 g5f5 d1d2,277
rn1qkb1r/p4ppp/1pp2n2/3p1b2/3P1B2/1Q2P3/PP2BPPP/RN2K1NR b KQkq -,a7a5 a2a3 a5a4 b3d1 b8d7 g1f3 f8e7 f3h4 f5e6 h4f3,-21
8/1p6/2Pp2p1/p1k2p1p/P1B2P1P/1P4P1/6K1/4b3 b - -,b7c6 c4f7 d6d5 f7g6 c5b4 g6h5 b4b3 h5d1 b3b2 h4h5,-105
8/1p2r1p1/8/p1pP4/P1P5/1k2R3/4K3/8 b - -,b3c2 e3e7 b7b5 c4b5 c5c4 b5b6 c2b3 b6b7 g7g6 d5d6,9605
8/8/k3Q3/8/1N1K4/8/8/8 b - -,b3a4 e3e7 a4b4 d5d6 b4c4 d6d7 b7b5 d7d8q g7g6 e7b7,Mate
1r2rqk1/pb3ppp/1p6/2pNP2Q/2Pn2P1/8/PP4BP/3RR1K1 b - -,b7a8 g4g5 e8e6 d1d3 b8e8 d3h3 h7h6 g5h6 e6h6 d5f6,83
rn3rk1/pp4pp/2p1p3/2b1p3/4P3/5P2/PPP1K1PP/RNB4R b - -,b8d7 a2a4 b7b5 h1d1 f8f7 a4b5 c6b5 b1c3 b5b4 c3a4,124
8/8/n2K4/8/6N1/3k4/8/8 b - -,,0
r5k1/pp4pp/1qpbp1r1/4p3/3PP3/2B4Q/PPP2P1P/3RRK2 b - -,a8f8 b2b3 b6c7 d4e5 d6e5 c3e5 c7e5 e1e3 g6f6 d1d2,-166
r1bq1rk1/ppp2pp1/2n4p/3n4/2BP4/P1P2N2/2Q2PPP/R1B2RK1 b - -,f8e8 h2h3 c8e6 c4d3 d8f6 a1b1 d5b6 f3d2 a7a6 f1e1,58
8/p4qpk/3r3p/5p2/P1Rn2P1/3Q1P2/7P/5R1K b - -,f7f6 f1d1 d4b5 d3c2 f6e6 d1d6 b5d6 c4c6 e6d5 h1g2,401
rn1qkb1r/ppp1pp1p/5np1/4p3/2B3b1/2N2N1P/PPPP1PP1/R1BQK2R b KQkq -,g4f3 d1f3 c7c6 d2d3 b8d7 c3e4 f8g7 g2g4 e7e6 e4d6,-49
r1b2rk1/ppp1pq2/3p2pB/3Pb2p/2P1R3/6P1/PP1Q1PBP/R5K1 b - -,c8d7 h6f8 a8f8 a1e1 f7g7 h2h4 f8f7 e4e5 d6e5 e1e4,193
8/5B2/2pp2p1/p1k2p1p/P4P1P/1P4P1/6K1/4b3 b - -,c5b4 f7e8 d6d5 e8c6 d5d4 c6e8 b4b3 e8g6 b3a4 g2f3,-43
r5k1/3R1pp1/7p/4p3/P1P1P3/4BP2/6PP/6K1 b - -,a8a4 c4c5 a4a6 d7d6 a6a1 g1f2 a1a2 d6d2 a2a6 d2d8,684
r2qkb1r/p2bpppp/8/1p4B1/2pPQ3/2P1P3/5PPP/R3KBNR b KQkq -,a8c8 g1f3 f7f6 g5f4 g7g5 f3g5 f6g5 f1e2 d8b6 f4e5,315
rnbQk2r/p4ppp/4p3/1np5/1p2P3/5P2/PPP3PP/R3KBNR b KQkq -,e8d8 f1b5 d8e7 a2a3 a7a5 e1e2 h8d8 g1h3 c8d7 b5d7,-31
2rq1k2/1b2bp2/p2p4/1pn2N2/1P2PpP1/P1NPB2r/8/1KRQR3 b - -,c5d3 d1d3 e7f6 c3d5 c8c1 e1c1 f4e3 d5f6 d8f6 d3d6,-5
1kr5/1pp2prb/p2n3p/3B2q1/8/1N6/PPP2PPP/4QRK1 b - -,g5d5 g2g3 h7c2 e1c1 c2e4 c1d2 c8e8 f1a1 g7g8 a1c1,-811
r1b1r2k/ppp2ppp/3p4/6q1/2B1P3/2P4P/P1P1QPP1/4RR1K b - -,c8e6 c4b3 e8e7 e2f3 g5e5 f3d3 a8e8 e1e3 e5a5 f2f4,-35
r2q1rk1/pp1n1pp1/2p1pnp1/2Pp4/3P4/4PNP1/PP1N1PP1/R2Q1RK1 b - -,f8e8 f1e1 e6e5 d4e5 d7e5 d1b3 d8d7 e3e4 e5f3 g2f3,-39
rn1qkb1r/ppp1pp1p/5np1/4p3/2B5/2N2Q1P/PPPP1PP1/R1B1K2R b KQkq -,c7c6 d2d3 b8d7 h3h4 e7e6 c3e4 h7h6 c1d2 f6d5 g2g4,-67
4B3/8/2pp2p1/p4p1p/Pk3P1P/1P4P1/6K1/4b3 b - -,d6d5 e8c6 d5d4 c6e8 b4b3 e8g6 b3a4 g2f3 a4b4 f3e2,-82
8/6pp/p7/4kp2/1p1Nb3/1P2K1P1/P6P/8 b - -,g7g5 d4e2 h7h6 e3d2 f5f4 e2g1 e4b1 g1h3 f4g3 h2g3,-555
5rk1/ppPb1ppp/8/2pRq3/4P3/6P1/PPP1Q1BP/1K1R4 b - -,e5c7 d5d7 c7e5 d7d5 e5e6 d5c5 f8e8 e4e5 g7g6 c5d5,754
r1q1kb1r/p2bpppp/8/1p4B1/2pPQ3/2P1PN2/5PPP/R3KB1R b KQkq -,d7c6 d4d5 c6b7 f1e2 e7e6 e4b1 a7a6 d5e6 c8e6 f3d4,331
8/6kn/8/5Kp1/8/8/6R1/8 b - -,h7f8 g2b2 g7h6 b2f2 f8h7 f2h2 h6g7 h2d2 h7f6 d2d8,13
2kr1b1r/ppp2ppp/2n5/3qp2b/4N3/3PBN1P/PPPQ1PP1/R3K2R b KQ -,h5f3 e4c3 f8b4 g2f3 d5f3 h1g1 g7g6 a2a3 b4c3 b2c3,-340
8/8/1k6/2Q5/1N1K4/8/8/8 b - -,c6d4 f3d4 e5d4 e3g5 f7f6 g5h4 g7g5 h4g3 f6f5 c2c4,Mate
rnbqk2r/1pp2ppp/p2p1n2/2b5/2B5/P3P3/1BPP1PPP/RN1QK1NR b KQkq -,d6d5 c4b3 c5e7 g1f3 c7c5 d2d3 e8h8 c2c4 d5c4 d3c4,-33
r3b3/2B4k/1r6/ppNp1ppp/2nP4/PR2PP1P/5KP1/4R3 b - -,a5a4 b3c3 b6c6 c7h2 b5b4 a3b4 c6b6 h3h4 b6b4 h4g5,-45
5r2/ppk2Ppp/2nb2q1/3Q4/8/2P5/PP2K1PP/3R1R2 b - -,d6h2 d1d2 h2e5 e2d1 a7a6 d1c1 g6d6 d5e4 d6e7 e4h7,-68
rn1k3r/p2b1ppp/4p3/1Bp5/1p2P3/5P2/PPP3PP/2KR2NR b - -,d8e7 b5d7 b8d7 f3f4 d7f6 g1f3 f6e4 f3e5 e4f6 h1e1,-21
r1kq4/5p2/ppQ2N2/2pP4/2P5/4P3/PP5P/1K6 b - -,d8c7 c6a8 c7b8 a8b8 c8b8 h2h4 b8c7 h4h5 b6b5 h5h6,1379
r1b1r1k1/pp1n1pp1/2pq1n1p/1P1p4/3P4/2NBPNP1/P1Q2PP1/R4RK1 b - -,a8b8 b5c6 b7c6 c3a4 f6e4 f1c1 d6e7 d3e4 d5e4 f3d2,88
r2q1rk1/pb2bp1p/1pnpp1p1/3nP1N1/3PNP2/2PB4/6PP/R1B1QRK1 b - -,d5b4 e1h4 h7h5 e5d6 e7g5 f4g5 b4d3 e4f6 g8g7 c1a3,177
3r4/1p1P2p1/8/p1p5/P1Pk4/1P2R3/4K3/8 b - -,,0
r1b2rk1/pppp1Npp/2n5/4p3/2B5/6P1/PPPP1KP1/RNB1Q2q b - -,h1e1 f2e1 f8f7 c4f7 g8f7 d2d3 c6d4 b1a3 d7d6 c1e3,-250
8/8/2B3p1/p2p1p1p/Pk3P1P/1P4P1/6K1/4b3 b - -,d5d4 c6e8 b4b3 e8g6 b3a4 g2f3 a4b4 f3e2 e1g3 e2d3,-26
1k5r/p1pbb1p1/QB1n4/P7/8/5Bpq/1P3P1P/R5K1 b - -,d5d4 c6e8 b4b3 e8g6 b3a4 g2f3 a4b4 f3e2 e1g3 e2d3,Mate
r3r2k/ppp2ppp/3pb3/6q1/4P3/1BP4P/P1P1QPP1/4RR1K b - -,g5c5 e2d3 a7a5 e1e3 h8g8 a2a4 e8e7 f2f4 a8e8 f1e1,-34
2Q5/1k6/8/8/1N1K4/8/8/8 b - -,,0
rnbqkb1r/pp1ppp1p/5np1/6B1/3P4/2N5/PPP2PPP/R2QKBNR b KQkq -,d7d5 d1f3 f8g7 g5f6 g7f6 f3d5 e8h8 e1a1 b8c6 d5d8,15
6k1/3R1pp1/7p/2P1p3/r3P3/4BP2/6PP/6K1 b - -,a4a6 d7d6 a6a1 g1f2 a1a2 d6d2 a2a8 c5c6 a8c8 d2c2,689
r4rk1/2qn1pp1/2p1pnp1/1pPp4/1P1P4/1N2PNP1/5PP1/R2Q1RK1 b - -,f6e4 d1c2 g6g5 g3g4 f8e8 b3d2 e4d2 c2d2 d7f6 f3e5,22
r2q1rk1/bp1b1ppp/p3pN2/P3Pn2/1PQ5/5N2/1B3PPP/3R1RK1 b - -,d8f6 e5f6 d7a4 d1c1 a4b5 c4e4 f8d8 f6g7 b5f1 g1f1,557
8/R4p1k/3b1Pp1/6Pp/7P/1p6/8/7K b - -,b3b2 a7f7 h7g8 f7b7 d6g3 b7b2 g3h4 b2b5 g8f8 h1g2,480
r2q1rk1/pppnn1bp/3p4/3PPp2/2P5/2N3PP/PP4B1/R1BQ1RK1 b - -,d7c5 e5e6 e7g6 c3e2 a7a5 a1b1 c5e4 g2e4 f5e4 c1e3,253
r1br2k1/4bppp/p1p1pn2/q3N3/3P1B2/P1NQ4/1P3PPP/R4RK1 b - -,c8b7 f1d1 a5c7 f4g3 e7d6 e5c4 d6g3 d3g3 c7g3 h2g3,68
r3qrk1/1pp2pbp/p1n2np1/4pb2/8/1QP1PN1P/PP1NBPPB/R4RK1 b - -,f5e6 b3a3 e6f5 f1d1 h7h6 b2b4 f6d7 a3b2 f5e6 a2a4,22
8/R4pp1/4p2p/4P3/4rkP1/7P/5P2/6K1 b - -,,0
8/8/6p1/p2B1p1p/Pk1p1P1P/1P4P1/6K1/4b3 b - -,d4d3 g2f3 b4c3 d5c4 d3d2 c4e2 c3b3 f3e3 b3c3 e3f3,-812
r1b2rk1/1p3pp1/2pP1n1p/8/2N1P3/2P2P2/P5PP/R1B2RK1 b - -,f8d8 a2a4 a8a6 a4a5 c8e6 c4b6 c6c5 f1d1 f6d7 b6d7,261
r4r2/3n1kp1/2p1p1p1/NpPp1p2/1P1P1P1N/6P1/5PP1/5RK1 b - -,f7f6 f1e1 f8c8 h4f3 a8a7 f3g5 e6e5 d4e5 f6e7 e1a1,-44
rnbqk2r/pppp1ppp/5n2/4p3/1PBNP3/8/P1PP1PPP/RNBQK2R b KQkq -,e5d4 e4e5 d7d5 c4e2 f6g8 c1b2 b8c6 f2f4 c6b4 b2d4,64
8/7p/p7/4kpp1/1p2b3/1P2KNP1/P6P/8 b - -,e4f3 e3f3 a6a5 f3e3 f5f4 e3f3 e5f5 h2h3 h7h6 h3h4,-657
r1b1k2r/2p1n2p/p1pb1pp1/3p4/5Q2/1PN2N2/PBP3PP/1K1RR3 b kq -,c8d7 f4f6 h8f8 f6h4 d7f5 f3e5 e8a8 e5f3 h7h5 e1e7,1169
rk3r2/ppp1Nq2/8/7p/8/8/PPP2PPP/R5K1 b - -,c8d7 f4f6 h8f8 f6h4 d7f5 f3e5 e8a8 e5f3 h7h5 e1e7,Mate
8/6pp/8/5k2/5P2/7P/6P1/6K1 b - -,,0
r3k2r/ppp2ppp/4bn2/8/3qPP2/2NB3P/PP4PK/R2Q1R2 b kq -,e8a8 d3c2 d4b4 d1c1 c8b8 a2a3 b4b6 a1b1 e6c4 f1f3,28
8/3rn2R/p2k1Qp1/1p2p1N1/2q1Pp2/P5P1/1P3PK1/8 b - -,d6c7 h7e7 d7e7 f6e7 c7c8 e7e5 f4g3 g2g3 c4c6 g5f3,681
r1bqk2r/pp3ppp/2nP1n2/8/3p1B2/8/PP2PPPP/R2QKBNR b KQkq -,e8h8 g2g3 f6d5 f4d2 d4d3 d1b3 c8e6 f1h3 d5b4 h3e6,-115
3r4/1p1P4/8/p1p5/P1Pk2p1/1P2R3/4K3/8 b - -,d8d7 e3d3 d4e4 d3d7 g4g3 e2f1 e4f3 d7f7 f3g4 f1g2,754
r2qk2r/pp3pp1/2pbpnp1/8/3P2P1/3BB2P/PPP1QP2/R3K2R b KQkq -,,0
r2q1rk1/bp1b1p1p/p3pp2/P3Pn2/1P4Q1/5N2/1B3PPP/3R1RK1 b - -,g8h8 e5f6 d8e8 g4h5 d7b5 f3g5 h7h6 f1e1 a8d8 b2c1,Mate
3R2k1/5pp1/7p/2P1p3/2r1P3/4BP2/6PP/6K1 b - -,g8h7 d8d1 c4c3 d1c1 c3e3 c5c6 e3a3 c6c7 a3a8 c7c8q,777
1r4k1/pb3ppp/1p2P2r/2pN4/2Pn1QPq/4R3/PP4BP/3R2K1 b - -,b8f8 e6f7 g8h8 e3e8 d4e6 f4d6 h4h2 d6h2 h6h2 g1h2,775
5r1k/pp2r2p/8/3B1b2/8/2P3P1/P4K2/R3R3 b - -,f5b1 d5f3 f8f3 f2f3 e7e1 f3f2 e1h1 a2a4 a7a5 f2e3,-551
rk1q4/3N1p2/ppQ5/2pP4/2P5/4P3/PP5P/1K6 b - -,d8d7 c6d7 a8a7 d7d8 b8b7 d8e7 b7b8 e7f8 b8c7 f8f7,1067
r2qk2r/pp2bppp/2n1pn2/8/2BP1B2/1QN2P2/PP3P1P/2KR3R b kq -,e8h8 c4d3 a8c8 c1b1 c6d4 b3a4 d8b6 d3h7 g8h7 a4d4,-89
8/6pp/8/7P/8/6k1/6P1/6K1 b - -,h7h6 g1h1 g3g4 h1h2 g4h4 g2g3 h4h5 h2g2 h5g4 g2f2,-1626
1r3rk1/p4qp1/7p/N1Q2p2/P2n4/6P1/2n2PBP/3R1R1K b - -,f8d8 a5c6 d4c6 g2c6 d8c8 c5e5 f7f6 e5f6 g7f6 c6d7,134
rn1qkb1r/pp1npppp/2p5/4P2b/2N5/5N1P/PPP2PP1/R1BQKB1R b KQkq -,d7c5 d1d8 e8d8 c1e3 b8d7 e1a1 d8c7 g2g4 h5g6 e5e6,150
r1bq1rk1/ppp2pp1/2n4p/3n4/2BP4/PQP2N2/5PPP/R1B2RK1 b - -,c6a5 b3a4 a5c4 a4c4 c8e6 f1e1 f8e8 c4d3 d8f6 f3e5,-45
8/6Rn/8/5K1k/8/8/8/8 b - -,h5h6 g7g6 h6h5 g6e6 h7f8 e6e8 f8h7 e8h8 h5h6 h8a8,10
r3kb1r/pp1np1pp/nq2N3/1Npp4/8/8/PPPPQPPP/R1B1K2R b KQkq -,e8f7 e6f4 a6b4 e1h1 e7e5 a2a3 d7f6 a3b4 e5f4 b4c5,58
r2q1r1k/bp1b1p1p/p3pP2/P4n2/1P4Q1/5N2/1B3PPP/3R1RK1 b - -,a7b8 g4h5 b8f4 b2e5 f4h6 f3h4 d8e8 h4f5 e6f5 f1e1,232
2rq1k2/1b2bp2/p2p4/1p3N2/1P2PpP1/P1NQB2r/8/1KR1R3 b - -,e7f6 c3d5 c8c1 e1c1 f4e3 d5f6 d8f6 d3d6 f6d6 f5d6,-13
r1b2rk1/ppp1R1bp/n2p1pp1/8/2qP4/1P3NP1/P4PBP/R1BQ2K1 b - -,c4c6 f3e5 c6c3 g2d5 g8h8 c1d2 c3d4 e5f7 f8f7 d5f7,326
8/8/6p1/pB3p1p/Pk1p1P1P/1P4P1/6K1/4b3 b - -,b4b3 b5e8 d4d3 e8g6 b3a4 g6f5 d3d2 f5c2 a4a3 f4f5,-508
5rk1/p1p2ppp/b2qp3/B2B4/Q2P4/P1p3P1/Pr2PP1P/RR4K1 b - -,d6d5 b1b2 c3b2 a1b1 a6e2 b1b2 e2f3 a4b4 d5f5 b4e1,-167
8/7p/p7/5pp1/1p1k4/1P3KPP/P7/8 b - -,h7h6 h3h4 d4d3 h4g5 h6g5 f3f2 d3e4 f2e1 e4f3 e1d2,-838
8/p1p1r2p/5R2/4pPk1/4p1P1/1PP1P3/P3K3/6R1 b - -,g5f6 e2f2 e7g7 b3b4 h7h6 a2a4 g7g5 g1h1 g5g4 h1h6,232
r3qrk1/2p2pbp/p1n2np1/1p2pb2/P7/1QP1PN1P/1P1NBPPB/R4RK1 b - -,b5b4 c3b4 e5e4 f3d4 c6d4 e3d4 e8e7 a1c1 f5e6 e2c4,119
4r1k1/5ppp/p7/8/8/1B2B1Pb/Pb3P1P/1R4K1 b - -,b2e5 b3c4 h3e6 c4e6 e8e6 b1b7 h7h5 g1g2 g8f8 a2a4,7
r4rk1/1p3pp1/1NpPbn1p/8/4P3/2P2P2/P5PP/R1B2RK1 b - -,a8a7 a2a4 a7a6 a4a5 f8d8 f1d1 e6b3 d1d3 f6d7 c1e3,339
8/2k1Q3/p5p1/1p2p1N1/2q1Pp2/P5P1/1P3PK1/8 b - -,c7c8 e7e5 f4g3 g2g3 b5b4 e5e8 c8b7 e8e7 b7a8 a3b4,716
r1b2b1r/1p1k1ppp/p1n1pn2/2P5/1P1N4/2P2N2/P4PPP/R1BK1B1R b - -,a6a5 d4c6 b7c6 f3e5 d7e8 f1c4 f6d5 c1d2 c8d7 h1e1,287
r1bqk2r/2p2ppp/p1n2n2/1pbpp3/3PP3/1BP2N2/PP3PPP/RNBQ1RK1 b kq -,d5e4 d4c5 d8d1 b3d1 e4f3 d1f3 e5e4 f1e1 c8e6 f3e2,15
3R4/5ppk/7p/2P1p3/2r1P3/4BP2/5KPP/8 b - -,c4a4 d8d1 a4a6 d1c1 a6c6 f2e2 h7g6 e2d3 g6f6 f3f4,644
5knr/3p1p2/p1nP2rp/1p6/7N/3Q4/PP4PP/6K1 b - -,g6e6 h4f5 g8f6 h2h3 f6e8 a2a4 h8g8 a4b5 a6b5 d3b5,-400
r2r2k1/1b2bppp/p1p1pn2/q7/2NP1B2/P1NQ4/1P3PPP/R4RK1 b - -,a5f5 d3f5 e6f5 f1e1 g8f8 c4b6 a8a7 f4c7 d8e8 e1e7,161
K7/1P6/8/8/1k1Qq3/8/8/8 b - -,,0
r2q4/k2N1p2/pp1Q4/2pP4/2P5/4P3/PP5P/1K6 b - -,f7f5 a2a3 a8c8 d6e6 b6b5 d7e5 d8e8 e6f5 b5b4 a3b4,217
r3qrk1/2p2pbp/p1n1bnp1/1p2p3/P7/2P1PN1P/1PQNBPPB/R4RK1 b - -,b5b4 c3b4 c6b4 c2c5 a6a5 f3e5 f6d7 e5d7 e8d7 d2e4,130
8/7B/8/4k3/8/B3K3/8/8 b - -,b5b4 c3b4 c6b4 c2c5 a6a5 f3e5 f6d7 e5d7 e8d7 d2e4,Mate
5nk1/3r2q1/1pNnp1p1/1Pp2pP1/p1P2Q2/P5PP/6B1/3R2K1 b - -,,0
4r1k1/5ppp/p7/8/2B5/b3B1Pb/P4P1P/1R4K1 b - -,h7h5 c4a6 h3e6 a6b7 e8b8 b7e4 b8c8 e4f3 h5h4 g3h4,74
2R2rk1/p4pp1/3bp2p/3p4/3P4/Pp2P1PP/3N1P2/5RK1 b - -,d6b4 c8f8 b4f8 d2b3 f8d6 f1b1 d6f8 b3c5 f8e7 b1b7,570
2k5/8/p5p1/1p2Q1N1/2q1Pp2/P5P1/1P3PK1/8 b - -,f4g3 g2g3 c4c1 g5f3 b5b4 e5e8 c8b7 e8d7 b7a8 d7d5,739
rnbq1rk1/pp3ppp/4pn2/2bP4/3N4/3B1N2/PPP2PPP/R1BQK2R b KQ -,e6e5 d4b3 e5e4 b3c5 d8a5 f3d2 e4d3 c5d3 c8g4 f2f3,-88
5r1k/pp5p/8/3B1b2/8/2P3P1/P7/R3K3 b - -,,0
Q4b1r/1p2pkpp/n4n2/1Npp4/8/8/1PPPrPPP/R1B2RK1 b - -,a6b4 a8b7 h7h5 d2d4 b4c2 d4c5 c2a1 b5d4 e2e4 c1e3,639
r2q2k1/pp3rbp/nn1pb1p1/2pN2P1/2P1P2P/4B3/PP2BP2/R2QK1NR b KQ -,d8e8 d5f6 g7f6 g5f6 e6c4 f2f3 e8e5 h4h5 d6d5 h5g6,-55
2k5/8/p5p1/1p2Q1N1/2q1P3/P5K1/1P3P2/8 b - -,b5b4 e5e8 c8b7 e8e7 b7c8 a3b4 a6a5 b4a5 c4c1 g5f3,746
5knr/3p1p2/p1nPr2p/1p3N2/8/3Q4/PP4PP/6K1 b - -,g8f6 a2a3 f6e8 d3d2 h8g8 f5h6 g8g6 h6f5 e8d6 f5e3,-406
rn1qkb1r/pp3ppp/2p1Bn2/4p1N1/3pP3/3P4/PPP2PPP/RNBQK2R b KQkq -,h7h6 g5f7 d8e7 f7h8 e7e6 h8g6 f8b4 c1d2 b4c5 e1h1,571
5rk1/p1p2ppp/b3p3/3q4/Q2P4/P1B3P1/Pr2PP1P/RR4K1 b - -,a6b7 f2f3 b2e2 b1f1 d5h5 h2h4 h5g6 c3e1 e2e1 a1e1,-584
5rk1/1p3pp1/1NpPbn1p/8/4P3/2P2P2/R5PP/2B2RK1 b - -,f6d7 b6d7 f8d8 a2a1 e6d7 g1f2 f7f5 e4e5 g7g5 f1e1,626
8/8/1p5R/p1p5/P1P5/1k1r4/8/5K2 b - -,d3d1 f1e2 d1a1 h6b6 b3c4 e2d2 a1a4 d2c2 a4a2 c2c1,-494
