1r5k/6pp/2p5/P5Q1/1P2B3/2P5/5PPK/3RNRn1 b - -,c1c8 e1e2 c8c1 e2e1 c1c7 e1e2 c7d7 e3c3 d6d1 e2e1,Mate
4r1k1/5p2/1p4pQ/p1p2q1p/P2r4/R6P/1P3PK1/5R2 b - -,e8e6 g2g1 d4d3 a3d3 f5d3 g1g2 d3d4 h6c1 e6e2 c1c3,-553
r4rk1/5pb1/4p3/2q1P3/1p1Q2BN/p5P1/bP4P1/K2RR3 b - -,a3b2 a1b2 c5a5 h4g6 a5a3 b2c2 b4b3 c2d2 f8d8 d2e2,-819
8/4p1kp/1P1pbp2/2r2p2/4P3/2N1q2P/1Q4P1/2R4K b - -,e6c8 c3a2 e3e4 b2f2 c5c1 a2c1 c8b7 c1e2 e4c2 f2f1,-278
r2qk2r/3n1pp1/p2bpn1p/1p1bN3/P2P4/2P1BN2/1Q2BPPP/R4RK1 b kq -,b5b4 c3b4 e8h8 b4b5 a6b5 e2b5 d8c7 f1c1 c7b7 a1b1,122
5kr1/1p3p2/4p3/p3P1Pb/4QP1n/P1pP4/5K1R/R1Bq4 b - -,h4f5 e4e1 c3c2 c1d2 h5g4 a1d1 c2d1q e1d1 g4d1 h2h7,-377
6k1/5p2/1p2r1pQ/p1p2q1p/P2r4/R6P/1P3P2/5RK1 b - -,d4d3 a3d3 f5d3 g1g2 d3e4 g2g3 e4a4 h6d2 a4b3 g3g2,-552
r4rk1/3qppbp/p1bp1np1/1p6/2PBP1PP/2N2P2/PP1QB3/1K1R3R b - -,e7e5 d4e3 b5b4 c3d5 c6d5 c4d5 b4b3 a2a3 h7h5 g4g5,150
r1bq1rk1/1pp2ppp/p1n1pn2/3p4/3P1BP1/P1N1PQ2/1PP2P1P/R3KB1R b KQ -,b7b5 g4g5 f6e8 f1d3 b5b4 c3a4 b4a3 a1a3 e8d6 f3h3,94
5rk1/4pp1p/2p3p1/p3B3/2P5/3b2P1/PP3P1P/2R3K1 b - -,a5a4 e5d4 f8d8 d4c5 e7e5 c1d1 e5e4 f2f3 f7f5 f3e4,-10
1r1qr1k1/p1p2pp1/3p1b1p/2pQ4/4P3/1P4B1/P1P2PPP/3RR1K1 b - -,f6c3 e1e2 c3d4 g1f1 d8g5 f2f3 e8e7 d1d3 g5d5 e4d5,9
8/5pp1/4k3/7p/R2B4/6P1/Pbr2PKP/8 b - -,h5h4 d4e3 h4g3 h2g3 b2c1 a4a6 e6d5 e3b6 f7f5 a6a7,88
r1bq1rk1/1p3ppR/2p5/p1np1Bb1/3B4/2P5/PPPQ1PP1/1K1R4 b - -,h5h4 d4e3 h4g3 h2g3 b2c1 a4a6 e6d5 e3b6 f7f5 a6a7,Mate
r4Nk1/p4ppQ/1p2p3/b1p5/3P3q/P3P3/1P3PbP/R1B2RK1 b - -,,0
6k1/5p2/1p2r1pQ/p1p2q1p/P7/3R3P/1P3P2/5RK1 b - -,f5d3 g1g2 d3e4 f2f3 e4a4 h6d2 a4e8 d2d5 e6e2 f1f2,-569
rnb2rk1/p3qpb1/3p2pp/1BpP4/4N3/5N1P/PP1BQPP1/R3K2R b KQ -,c8f5 e4c3 e7e2 b5e2 f8e8 e1d1 b8d7 a1c1 d7b6 e2b5,396
3rk3/p2qnR1p/3p2bB/1pp4Q/4N3/8/PPP3PP/4R1K1 b - -,e8f7 h5f3 d7f5 e4g5 f7e8 f3e2 d8d7 e1f1 f5f1 g1f1,610
r1b2rk1/p4ppp/2p3B1/3qp3/5P2/2P5/P1P3PP/R1B1QR1K b - -,c8a6 g6d3 a6d3 c2d3 e5f4 c1f4 d5d3 f1f3 d3c2 e1f1,396
r5k1/p4ppN/1p2p3/b1p5/3P4/P3P3/1P3PbP/R1B2RK1 b - -,,0
8/5RPk/4p3/3pP1P1/p1r5/2P5/3K4/8 b - -,,0
r2q1rk1/ppp2pp1/2np4/2b1p1P1/2B1P1b1/2P3Q1/PP3PP1/RNB1K2R b KQ -,g7g6 g3h2 g4h5 g2g4 g8g7 g4h5 f8h8 h5h6 g7h7 b1d2,456
5n2/1p2kp2/p1rp1N2/4p3/3qP1pQ/6P1/PP3PK1/7R b - -,f8g6 f6d5 e7e8 h4g4 g6f4 g3f4 d4e4 g4f3 e4g6 g2h2,325
6k1/5p2/1p2r1pQ/p1p4p/P7/3q3P/1P3PK1/5R2 b - -,d3e4 f2f3 e4a4 h6d2 a4e8 g2f2 e8e7 f1d1 g8h7 f2f1,-571
8/5pp1/4k3/7p/3R4/6P1/P1r2PKP/8 b - -,g7g5 d4a4 e6f5 a4a5 f5g6 a5a6 g6f5 h2h3 c2c1 a6a7,23
8/2r5/8/2k1K3/Q7/8/8/8 b - -,c7e7 e5f4 e7f7 f4e3 f7e7 e3d3 c5d6 a4d4 d6e6 d3e4,3
r5k1/p4ppN/1p2p3/b1p5/3P4/P3P3/1P3P1P/R1B2K2 b - -,,0
r2q1rk1/1b1n1ppp/5n2/p3p3/1pPP4/4PN2/2BB1PPP/2RQ1RK1 b - -,e5e4 f3g5 h7h6 g5h3 d7b6 c2b3 a5a4 d2b4 a4b3 b4f8,-90
3r2k1/8/1p1bRp1p/pPpPnPp1/8/1P1BK2P/3N2P1/8 b - -,e5d3 e3d3 d6f4 d5d6 f4d6 d2c4 d6e5 d3c2 d8d4 e6b6,239
r1r5/pN6/2R1pp2/PP1n1k1R/1b1P1p2/5P2/5P1P/2B3K1 b - -,f5g6 h5h4 c8c6 b5c6 g6f5 a5a6 a8g8 g1f1 g8c8 c1d2,39
r3rnk1/ppq2pp1/2p2p2/8/2PP1B1p/3B3P/PPQ1RPP1/1K5R b - -,c7f4 c2d2 f4d6 h1d1 g7g6 d3e4 g8g7 d4d5 d6c5 d2d4,3
6k1/5p2/1p2r1pQ/p1p4p/P3q3/6KP/1P3P2/5R2 b - -,e4e5 g3g2 e5e4 f2f3 e4a4 h6d2 a4e8 f1f2 e8e7 d2f4,-576
rn2kb1r/1b3ppp/p1p1p3/1p1qP3/P1pP4/5N2/1P1BBPPP/R2QK2R b KQkq -,c6c5 d2e3 c5d4 d1d4 f8b4 e3d2 d5d4 f3d4 b4c5 d2e3,-148
rn2kb1r/p2b1ppp/4pn2/qpp5/8/PBNP1N1P/1PP2PP1/R1BQ1RK1 b kq -,f8e7 f1e1 e8h8 c1f4 a5b6 a3a4 b5b4 c3e4 b8c6 f3e5,17
rn1qk2r/pp3ppp/3bpn2/3p1bB1/3P3N/P1N5/1PP2PPP/R2QKB1R b KQkq -,d6e7 h4f5 e6f5 d1f3 b8c6 f3f5 c6d4 f5d3 d4c6 e1a1,93
3r2k1/1p1r1p2/p2P3p/P3Q3/3RN3/7P/4qP2/6K1 b - -,d7d6 e4f6 g8f8 e5e2 d6d4 e2e5 d4c4 g1h2 c4d4 h2g2,464
4r1k1/p4pp1/2p5/6p1/R7/2P4P/1q3PP1/3Q1K2 b - -,e8a8 a4a5 g5g4 h3g4 b2c3 a5a4 a7a5 g2g3 c3e5 f1g1,-67
rnb1k2r/pp3ppp/5q2/2bp4/8/2N1P3/PP3PPP/R2QKBNR b KQkq -,b8c6 d1d5 c5b4 d5e4 c8e6 a1c1 e8h8 f1e2 f8e8 g1f3,-16
rn2kbnr/pp1q1ppp/3p4/4p3/4P3/2N2N2/PP3PPP/R1BQ1RK1 b kq -,b8c6 d1d3 f8e7 f1d1 g8f6 c1g5 a8c8 d1d2 h7h6 g5f6,15
r1bqk2r/p2p1pbp/2pP2p1/4N3/8/8/PP3PPP/RNBQ1RK1 b kq -,e8h8 e5f3 d8b6 f1e1 c8b7 b1c3 f8e8 c1e3 c6c5 a1c1,723
rnbq1rk1/pp3p2/4pbp1/6N1/2BP3P/2P5/PP3PP1/R1BQK2R b KQ -,d8e7 g5e4 e6e5 d4d5 c8f5 d5d6 e7d8 d1f3 b8d7 h4h5,440
1r6/n3pk2/p2p1p1p/P1pP1P1K/2P2PP1/1P6/2B1R3/8 b - -,b8d8 c2d1 d8b8 e2e6 b8g8 h5h4 a7c8 h4g3 g8h8 g3f2,290
rn1qkbnr/pp2p1pp/2p2p2/7b/P1NP4/6P1/1P2PP1P/RNBQKB1R b KQkq -,h5f7 e2e4 e7e5 d4e5 d8d1 e1d1 f7c4 f1c4 f6e5 b1d2,108
8/5pp1/4k3/7p/4R3/6P1/r4PKP/8 b - -,e6d5 e4e7 g7g6 e7f7 d5e6 f7f8 e6e7 f8f4 a2d2 g2f3,9
5kr1/1p3p2/4p3/p3P1P1/5P1n/P1pP1b2/5K1R/R1BqQ3 b - -,h4f5 e1d1 f3d1 a1b1 f8g7 g5g6 g8b8 g6f7 g7f7 h2h7,256
rn2kb1r/pp3ppp/2p1pn2/q6b/2B5/P1N2P2/1PPPQ1PP/R1B1K1NR b KQkq -,b8d7 d2d3 b7b5 c4a2 b5b4 a3b4 f8b4 c1d2 e8h8 h2h4,-39
rn1q1rk1/pp3ppp/3bpn2/3p1NB1/3P4/P1N5/1PP2PPP/R2QKB1R b KQ -,h7h6 g5f6 d8f6 f5d6 f6e7 c3b5 a7a6 f1e2 a6b5 d6b5,509
1R6/4kb1P/1p6/2p5/8/PP2K2n/6r1/8 b - -,f7h5 h7h8q g2g3 e3d2 g3g2 d2c1 g2g1 c1b2 g1g2 b2b1,15
8/1bk2p2/p1p1p1p1/2K1P3/1P2B1PP/8/8/8 b - -,c7c8 h4h5 a6a5 b4a5 c8d7 h5h6 d7e7 h6h7 f7f5 h7h8q,9605
r1bqk2r/ppp2ppp/2n2n2/2b1p3/4P3/3P1NP1/PPP3BP/RNBQK2R b KQkq -,e8h8 d1e2 a7a5 a2a4 d8e7 b1c3 h7h6 c3d1 c8e6 c1e3,-97
r1bqk2r/p2p1p1p/2pP2p1/4b3/8/8/PP3PPP/RNBQR1K1 b kq -,d8a5 f2f4 e8h8 f4e5 a8b8 g1h1 f7f6 c1d2 a5c5 d2c3,869
rnb1kb1r/5p1p/p2p1np1/qp6/3P4/2PN1Q2/PP3PPP/R3KBNR b KQkq -,,0
r1bq1rk1/2p2ppp/p1n1pn2/1p1p2P1/3P1B2/P1N1PQ2/1PP2P1P/R3KB1R b KQ -,f6e8 f1d3 b5b4 c3a4 e8d6 h2h4 b4a3 a1a3 f8e8 a4c5,88
r4rk1/1pqb1pp1/p2bpn1p/3pN3/3P4/3B1Q1P/PPP2PP1/R1B1R1K1 b - -,f6h7 c2c3 d7e8 d3c2 f7f6 e5d3 e8f7 f3g4 f6f5 g4f3,74
5k2/1p3p2/p1br1pp1/2N5/1P4P1/P3RPKP/8/8 b - -,d6d2 e3c3 d2a2 c5a6 b7a6 c3c6 a2a3 c6f6 a6a5 b4b5,3
8/5pp1/5k2/7p/5R2/6P1/r4PKP/8 b - -,,0
r2qkb1r/pppb2pp/3p1p1B/3N4/2B1P3/5Q2/PPP2PPP/R3K2R b KQkq -,c7c6 d5c3 d8c7 h6f4 h7h5 h2h4 e8a8 f3e3 c7b6 e3b6,491
6k1/5p2/1p2r1p1/p1p4p/q7/7P/1P1Q1P2/5RK1 b - -,a4b3 g1g2 b3b5 f1b1 b5e2 d2e2 e6e2 g2f3 e2d2 f3e4,-591
8/1r6/5K2/8/3k4/8/3Q4/8 b - -,,0
rnbq1rk1/pp3ppB/4pb2/2p5/3P3P/5N2/PPP2PP1/R1BQK2R b KQ -,g8h7 f3g5 h7g8 d1h5 f8e8 h5f7 g8h8 f7g6 h8g8 h4h5,414
rn2kbnr/pp2p1pp/2p2p2/3q3b/P1NP4/1Q4P1/1P2PP1P/RNB1KB1R b KQkq -,b7b5 a4b5 h5f7 e2e4 d5e4 b3e3 f7d5 e3e4 d5e4 c4b6,239
r2q1rk1/1b3ppp/5n2/p3P3/1pP1p3/4P3/2BB1PPP/2RQ1RK1 b - -,f6d7 d1h5 g7g6 h5h6 d7e5 c1d1 d8f6 d2c1 a5a4 c4c5,-265
r1bqk1nr/pp3ppp/2n1p3/2pp4/3PP3/P1PBB3/2P2PPP/R2QK1NR b KQkq -,c5c4 e4d5 e6d5 d3e2 d8a5 d1d2 g8f6 e2f3 c8f5 g1e2,-50
8/8/8/6KP/p4p2/5P2/k5P1/8 b - -,c5c4 e4d5 e6d5 d3e2 d8a5 d1d2 g8f6 e2f3 c8f5 g1e2,Mate
r4rk1/1q2ppbp/p1bp1nP1/8/2pBP1P1/2N2P2/PP1QB3/1K1R3R b - -,f7g6 e2c4 e7e6 c4e6 g8h8 a2a3 b7e7 e6a2 a8b8 b1a1,423
rn1q1rk1/pp3ppp/3b1B2/3p1p2/3P4/P1N5/1PP2PPP/R2QKB1R b KQ -,d8e8 d1e2 g7f6 e1a1 b8c6 c3d5 g8g7 c1b1 e8e4 d5c3,358
6k1/5p2/1p2r1p1/p1p4p/8/1q5P/1P1Q1PK1/5R2 b - -,b3b5 f1b1 b5e2 d2e2 e6e2 g2f3 e2d2 f3e3 d2d4 b1c1,-607
r1bqk2r/pp2npbp/2n1p1P1/2pp4/2B1P3/3P1N2/PPP3PP/RNBQ1RK1 b kq -,h7g6 c4b5 a7a6 b5c6 e7c6 c2c3 d5d4 c3d4 c5d4 c1d2,-56
8/8/7P/6K1/5p2/p4P2/k5P1/8 b - -,f7g6 c4b3 e8h8 b1c3 h7h6 d1e1 g6g5 e1g3 c6d4 c1d2,Mate
r1bq1rk1/p1p3bp/1p6/4p2n/3QP3/2NB1pP1/PPPB1P1P/R4R1K b - -,e5d4 c3d5 g8h8 f1e1 c7c6 d5b4 c6c5 b4d5 c5c4 d3c4,-685
6k1/5p2/1p2r1p1/pqp4p/8/7P/1P1Q1PK1/1R6 b - -,b5e2 d2e2 e6e2 g2f3 e2d2 f3e3 d2d4 b1c1 a5a4 c1c2,-615
8/6p1/5k2/5p1p/5N1P/5PP1/n4PK1/8 b - -,a2c3 f4h5 f6g6 g3g4 g6h6 h5g3 f5f4 g3f5 h6g6 f5d4,259
r4rk1/1q2ppb1/p1bp1np1/8/2BBP1P1/2N2P2/PP1Q4/1K1R3R b - -,a8b8 c4b3 a6a5 h1h6 f6e4 c3e4 c6e4 f3e4 b7e4 b3c2,248
r1bqk2r/ppp1n1pp/2nbpp2/3p4/3P1B2/4PN2/PPPN1PPP/R2QKB1R b KQkq -,d6f4 e3f4 d8d6 g2g3 d6b4 a1b1 c6d4 f3d4 b4d4 f1g2,-80
b7/2k2p2/p1p1p1p1/2K1P2P/1P2B1P1/8/8/8 b - -,d6f4 e3f4 d8d6 g2g3 d6b4 a1b1 c6d4 f3d4 b4d4 f1g2,Mate
8/8/p1p5/2B3p1/2Pp1bb1/1P1k3p/PK6/8 b - -,d6f4 e3f4 d8d6 g2g3 d6b4 a1b1 c6d4 f3d4 b4d4 f1g2,Mate
6k1/5p2/1p2r1p1/p1p4p/8/7P/1P2QPK1/1R6 b - -,e6e2 g2f3 e2d2 f3e4 g8g7 e4f3 d2d4 b1c1 d4b4 c1c2,-618
7Q/8/8/6K1/5p2/5P2/p5P1/1k6 b - -,e6e2 g2f3 e2d2 f3e4 g8g7 e4f3 d2d4 b1c1 d4b4 c1c2,Mate
r3k2r/ppp2ppp/4b3/1B6/8/B1P5/P4KPP/R7 b kq -,c7c6 b5e2 e8a8 a3c1 d8d5 a2a4 d5f5 f2g1 f5e5 g1f2,-499
r4rk1/5pb1/b3p3/2q5/ppP1PQBN/6P1/PP4P1/1K1RR3 b - -,a6c4 f4d2 a4a3 e4e5 a3b2 h4f5 e6f5 g4f5 c4a2 b1b2,-772
r1q1k2r/1b2p2p/pp3np1/3p1p2/3N4/3BPQ2/PPP2PPP/2R1R1K1 b - -,,0
6k1/5p2/1p4p1/p1p4p/8/7P/1P2rP2/1R3K2 b - -,e2e4 b1c1 g8g7 c1c2 e4b4 f1e2 b4b3 f2f3 a5a4 c2d2,-637
rn3rk1/pp3ppp/3b1q2/3N1p2/3P4/P7/1PP2PPP/R2QKB1R b KQ -,f6e6 d5e3 f5f4 f1c4 e6e7 d1f3 f4e3 f2e3 b8d7 e1a1,-206
6k1/pp3p1p/2p1r1p1/6K1/3b4/6P1/PPP4P/1R6 b - -,f6g6 d1e2 b8d7 e1a1 d7f6 d5e3 g6h6 c1b1 g7g6 g2g3,Mate
8/4r3/5K2/2k5/5Q2/8/8/8 b - -,,0
r1bq1rk1/pp2nppp/2nb4/3p4/2pP1B2/2P2Q2/PPB1NPPP/RN3RK1 b - -,c8e6 h2h4 e7c8 h4h5 f8e8 f4d6 c8d6 b1d2 d8g5 f3f4,68
b7/2k2p2/p1p1p3/2K1P2P/1P2B3/8/8/8 b - -,c8e6 h2h4 e7c8 h4h5 f8e8 f4d6 c8d6 b1d2 d8g5 f3f4,Mate
r3k2r/pp3ppp/2p1b3/8/8/B1P5/P3BKPP/R7 b kq -,e8a8 a3c1 d8d5 a2a4 d5f5 f2g1 f5e5 g1f2 h8e8 e2f3,-512
rn2kb1r/p2b1ppp/4pn2/qp6/2P5/PBN2N1P/1PP2PP1/R1BQ1RK1 b kq -,b5c4 b3c4 f8e7 c1f4 a5b6 d1e2 e8h8 b2b4 f8c8 a1d1,185
6k1/5p2/1p4p1/p1p4p/4r3/7P/1P3P2/2R2K2 b - -,e4b4 c1c2 g8g7 f2f3 b4b3 c2f2 a5a4 f1e1 g7f6 e1f1,-642
rnbqkbnr/p3ppp1/1pp4p/3p4/2PP4/2N3P1/PP2PPBP/R1BQK1NR b KQkq -,e7e6 g1f3 f8b4 f3e5 g8e7 e2e4 b8d7 e4d5 c6d5 e1h1,75
rn1qkbnr/pp1bpppp/8/3p4/2p5/2P1P3/PPBP1PPP/RNBQK1NR b KQkq -,g8f6 b2b3 e7e5 a2a4 d8c7 c1a3 b8c6 g1e2 h7h5 a3f8,-92
r4rk1/5pb1/b3p3/8/ppP1PQpN/6P1/PP2BqP1/1K1RR3 b - -,f2c5 f4g4 b4b3 a2a3 a6c4 e2c4 c5c4 d1c1 c4d3 b1a1,-174
rn3rk1/p3bppp/q1pNpn2/8/3P1Bb1/P4NP1/2PQ1P1P/RR3BK1 b - -,g4f3 f1a6 b8a6 d2d3 a8d8 d3f3 e7d6 f4g5 d6e7 f3c6,460
2rb2k1/1q3ppp/2p1r3/p2p4/Pp1P4/1P1NP3/2R1QPPP/2R3K1 b - -,e6d6 d3c5 b7c7 e2g4 g7g6 g4f4 c7e7 f4h6 d6f6 h6h3,110
r1bqkbnr/ppp2ppp/3p4/3Pn3/3Q1P2/8/PPP3PP/RNB1KBNR b KQkq -,e5g6 b1c3 g8f6 g1f3 f8e7 f1d3 e8h8 c1d2 c7c5 d4f2,29
rnbqk2r/ppp2ppp/4pn2/2bp4/2P5/1P2PQ2/PB1P1PPP/RN2KBNR b KQkq -,c5e7 f3e2 c7c5 g1f3 b8c6 g2g3 d5d4 e3d4 c5d4 f3e5,-32
r4rk1/1pqbbpp1/p3pn1B/3pN3/3P4/3B1Q1P/PPP2PP1/R3R1K1 b - -,f6e8 e5d7 c7d7 h6f4 e8d6 e1e2 f7f5 f4d6 e7d6 c2c4,208
3r2k1/1p1r1pb1/p2P3p/P2R1Q2/3RN3/7P/4qP2/6K1 b - -,e2b2 d4d3 g8h8 d3g3 b2c2 g1g2 d8g8 d5c5 c2b1 g3g4,403
6k1/5p2/1p4p1/p1p4p/1r6/7P/1PR2P2/5K2 b - -,g8g7 f1e2 b4b3 h3h4 a5a4 f2f4 g7f6 c2d2 f6f5 d2c2,-668
3R1b1r/kp4p1/2p2P2/p3Qnqp/2P5/7P/PP2NPP1/6K1 b - -,f5d4 e5g5 d4e2 g1h1 a7b6 f6f7 e2d4 d8a8 f8c5 a8h8,925
5rk1/p2p2bp/3P2p1/2P2p2/2q1p3/4P1P1/P2QN2P/1R3K2 b - -,c4c5 b1b7 f8d8 b7c7 c5e5 c7a7 g7f8 a7a5 e5d6 a5d5,-72
rnbqr1k1/pp3pbp/3n2p1/2pN4/2P2P2/5N2/PP2B1PP/R1BQ1RK1 b - -,c8f5 c1e3 g7b2 e3c5 b8c6 f3g5 f7f6 g5f3 a8c8 c5e3,-137
rn2kb1r/p2b1ppp/4pn2/q7/2B5/P1N2N1P/1PP2PP1/R1BQ1RK1 b kq -,f8e7 c1f4 a5b6 d1e2 e8h8 b2b4 f8c8 f1e1 e7b4 a3b4,198
r4rk1/pb1n2pp/1ppqp3/3p1p2/2PPn3/1P3NP1/PQ1NPPBP/2R2RK1 b - -,f8d8 f1d1 a7a5 f3e1 a8c8 e1d3 c6c5 d2f3 d5c4 b3c4,42
1R6/4kb1P/1p6/2p5/4K3/PP4rn/8/8 b - -,f7g6 e4d5 h3f4 d5e5 f4d3 e5d5 g3g5 d5c6 d3e5 c6c7,-583
rnbqkbnr/p3ppp1/1pp4p/8/2pPP3/2N3P1/PP3PBP/R1BQK1NR b KQkq -,e7e5 c1e3 g8f6 g1f3 f6g4 f3e5 g4e5 d4e5 d8d1 a1d1,33
rnbqk2r/pppp1ppp/8/2bBP3/8/8/PP1P1PPP/R1BQK1NR b KQkq -,d7d6 d2d4 c5b4 c1d2 d6e5 d1a4 c7c6 d5f7 e8f7 a4b4,-56
R7/4k3/8/4n1K1/P5p1/rN1n4/8/6N1 b - -,a3b3 a4a5 g4g3 a5a6 b3b4 a6a7 b4a4 g5f5 e5f7 a8b8,-301
r1bqkb1r/pp3ppp/2n1pn2/2p5/3pP3/3P1NPB/PPP1NP1P/R1BQK2R b KQkq -,f8e7 e1h1 h7h6 a2a3 e8h8 a3a4 e6e5 h3g2 c8e6 f3d2,-42
r2qkb1r/pp1b2pp/2pp1N1B/8/2B1P3/5Q2/PPP2PPP/R3K2R b KQkq -,d8f6 f3f6 g7f6 h6e3 e8a8 c4d3 d8e8 e1h1 a7a5 b2b3,183
r1bqkbnr/ppp2ppp/3p4/3P4/3Q1Pn1/7P/PPP3P1/RNB1KBNR b KQkq -,d8h4 e1d2 h4f2 g1e2 f2d4 e2d4 g4f6 c2c4 f6h5 d2c2,19
2r2rk1/1pq2ppp/p1n1p1b1/2Pp4/3P3N/2Q1P3/P3BPPP/2RR2K1 b - -,g6e4 h4f3 h7h6 f3d2 e4g6 d2b3 g6e4 h2h3 f8e8 c3b2,50
2r5/pNP5/P3kp2/3p4/1b1P4/5PB1/5P1P/6K1 b - -,c8h8 h2h4 e6d7 g1g2 b4e7 g2h3 f6f5 b7d8 f5f4 g3f4,-33
r2q1rk1/1b1n1pp1/5n1p/p7/1pPPp3/4P2N/2BB1PPP/2RQ1RK1 b - -,d7b6 c2b3 d8d7 h3f4 b7c6 c1a1 f8c8 c4c5 b6d5 f4d5,-80
r4rk1/5p2/b3p2Q/8/ppPbP1pN/6P1/PP2BqP1/1K1RR3 b - -,d4g7 h6f4 f2c5 f4g4 b4b3 a2a3 a6c4 e2c4 c5c4 d1c1,-187
rn1qkb1r/ppp1pppp/8/3n4/4N1b1/8/PPPPNPPP/R1BQKB1R b KQkq -,e7e5 f2f3 g4e6 d2d4 b8c6 c2c4 f8b4 e2c3 d5e3 c1e3,-65
r2qk2r/pp1n1ppp/2pn4/4N3/2b1P3/1BP3PP/PPQ3P1/R1B1R1K1 b kq -,d7e5 e1d1 c4b3 c2b3 d8e7 c1f4 f7f6 d1d4 g7g5 f4e3,-324
rnbqkbnr/pp2pppp/8/2pp4/8/1BP1P3/PP1P1PPP/RNBQK1NR b KQkq -,c5c4 b3c2 g8f6 b2b3 e7e5 g1f3 b8c6 b3c4 d5c4 e1h1,-77
8/8/6pk/p7/P2b1q2/1P5P/4QPK1/8 b - -,d4c5 e2b2 c5d4 b2e2 d4b6 g2f1 b6c5 f1g2 h6g5 e2c2,-585
2rb2k1/1q3ppp/2p4r/p2p4/Pp1P4/1P1NP2P/2R1QPP1/2R3K1 b - -,h6d6 d3c5 b7c7 e3e4 d5e4 c5e4 d6d4 c2c6 c7c6 c1c6,116
rnbqk2r/pp4pp/2pbpn2/3P1p2/Q2P4/3BPN2/PP3PPP/RNB1K2R b KQkq -,e6d5 e1h1 f6e4 b2b4 e8h8 b4b5 a7a6 c1a3 c8e6 a3d6,-19
rnb1k2r/pp3ppp/5q2/2b5/3P4/2N5/PP3PPP/R2QKBNR b KQkq -,c5d4 d1f3 f6e6 g1e2 b8c6 e1a1 e6h6 d1d2 d4e5 g2g3,-85
r1q1k2r/1b5p/pp3np1/3ppp2/8/1N1BPQ2/PPP2PPP/2R1R1K1 b - -,,0
r2qkb1r/pp1b2pp/2pp1p1B/8/2B1P3/2N2Q2/PPP2PPP/R3K2R b KQkq -,d8c7 h6f4 e8a8 e1a1 h7h5 h2h3 b7b5 c4b3 b5b4 c3e2,496
r4rk1/5pb1/b3p2p/8/ppPPPQpN/6P1/PP2BqP1/1K1RR3 b - -,g7d4 f4g4 d4g7 g4f4 f2c5 h4f3 b4b3 a2a3 a8c8 d1c1,-76
rnbqkbnr/pp2pppp/8/3p4/B1p5/2P1P3/PP1P1PPP/RNBQK1NR b KQkq -,d8d7 a4d7 b8d7 g1f3 g8f6 b2b3 g7g5 b3c4 d5c4 d2d4,546
8/5pk1/6p1/ppp4p/8/1r3P1P/1PR1K3/8 b - -,a5a4 f3f4 c5c4 f4f5 g6f5 h3h4 b5b4 c2d2 c4c3 b2c3,-728
r3k2r/bppbqp2/2np1n1p/p3p1p1/2BPP3/N1P2NBP/PP3PP1/R2QR1K1 b kq -,a5a4 b2b4 g5g4 b4b5 c6d4 c3d4 g4f3 d4e5 d6e5 d1f3,103
8/6Rk/4p2P/3pP1P1/p1r5/2P5/3K4/8 b - -,h7h8 g7e7 c4g4 e7e6 g4g5 d2d3 g5g4 e6d6 a4a3 d6a6,466
rn3rk1/pp3ppp/3bq3/8/2BP1p2/P3N3/1PP2PPP/R2QK2R b KQ -,e6e7 d1f3 b8d7 e1a1 f4e3 f2e3 a8e8 h1e1 d7f6 c4d3,-218
1r1r3k/1bq2pp1/2pNp2p/p1Pn4/8/1P1B2P1/P1Q2P1P/R2R2K1 b - -,d8f8 a1c1 b7c8 c2e2 h8g8 e2e4 d5f6 e4e5 f6d7 e5e1,138
r3r3/p1q2p1k/5n1p/PppPpNp1/4Pn2/5PP1/1P1Q1B1P/R4RK1 b - -,f6d7 g3f4 e5f4 a1c1 d7e5 f2c5 c7d7 g1h1 e5f3 d2c3,433
8/5pp1/1R2p1k1/3P4/8/3KPP2/7r/8 b - -,,0
8/5pk1/6p1/1pp4p/p7/1r3P1P/1PR5/3K4 b - -,c5c4 f3f4 b3h3 c2e2 h5h4 d1e1 g7f6 e1f2 h3b3 f2g2,-754
rn1qkbnr/ppp2ppp/8/8/3pN1b1/5N1P/PPP2PP1/R1BQKB1R b KQkq -,g4f3 d1f3 b8c6 c1f4 f8b4 c2c3 f7f5 c3b4 d8e7 b4b5,26
r4rk1/5pb1/b2Qpq1p/8/ppPPP1pN/6P1/PP2BPP1/1K1RR3 b - -,f8d8 d6f4 f6f4 g3f4 g7d4 e1f1 b4b3 a2b3 a4b3 f4f5,-250
rn1qkbnr/pp3ppp/2p1p3/4N2b/P1pP4/6P1/1P2PPBP/RNBQK2R b KQkq -,a7a5 e1h1 g8f6 b1a3 b8d7 e5c4 f6d5 c1d2 f8e7 a3c2,55
2Rq4/pp1n1kbp/5ppn/3p4/3P1B2/1P1B1N2/P4PPP/4Q1K1 b - -,d8f8 c8f8 g7f8 e1a5 d7b6 a5a7 b6c8 a7b7 c8e7 f4d6,1007
rn1qkbnr/p2bpppp/8/1p1p4/2p5/2P1P2P/PPBP1PP1/RNBQK1NR b KQkq -,e7e5 d2d4 c4d3 d1d3 g8f6 e3e4 d5e4 d3e2 b8c6 b1d2,-61
8/5pk1/6p1/1p5p/p1p2P2/1r5P/1PR5/3K4 b - -,b3h3 c2g2 g7f6 d1c2 h5h4 g2g4 h3h1 c2c3 f6f5 g4g5,-802
