8/8/2K5/8/2B3P1/8/4kp2/8 b - -,e2e3 c6d5 e3f4 c4e2 f4e3 e2f1 e3f4 f1c4 f4g4 d5e4,Mate
8/3k1pp1/1R1n4/1p2pr2/1P4np/5N1P/1P4P1/7K b - -,e5e4 f3g1 g4e5 b6a6 f5f2 a6a3 f2b2 a3e3 b2b4 g1e2,-715
Qq4k1/1Pb2p2/4p1p1/7p/3BPP2/7P/p3K3/8 b - -,,0
3r3r/pkp1qpb1/1p3npp/2B1p3/4P3/2N2P2/PPP1Q1PP/1K1R2NR b - -,e7c5 g1h3 c7c6 d1d2 d8d4 c3d1 h8d8 d2d4 c5d4 d1f2,11
rnbqkbnr/p3ppp1/2p4p/8/PppP1B2/8/1P2PPPP/RN1QKBNR b KQkq -,b8d7 e2e3 c4c3 b2c3 a7a5 f1d3 e7e6 g1f3 g8f6 e1h1,-14
8/5B2/8/p4k2/1n4PP/5K2/8/8 b - -,f5f6 f7e8 b4d3 e8b5 d3e5 f3g3 e5g4 g3g4 f6g7 g4g5,71
r2qkb1r/pp1b1ppp/4p3/4P3/6Q1/3RB3/PPP2PPP/2K3NR b kq -,d8c7 g1f3 h7h5 g4g5 a8c8 d3c3 c7b8 c3c8 b8c8 e3a7,324
rnbqkb1r/1p3ppp/p3pn2/2ppN3/3P4/2P3P1/PP2PPBP/RNBQK2R b KQkq -,f8d6 e1h1 e8h8 b1d2 b8d7 d2f3 d8c7 c1f4 f8d8 e2e3,-10
r2q1rk1/1p1b1ppp/pb2p1n1/3pPn2/PP6/2PB1N2/2N2PPP/R1BQR1K1 b - -,a8c8 a4a5 b6a7 a1a3 h7h6 d3f5 e6f5 c1e3 a7e3 c2e3,16
8/3k1pp1/1R1n4/1p3r2/1P2p1Pp/5N2/1P4P1/7K b - -,e4f3 g2f3 f5f3 h1g2 f3g3 g2f1 g3g4 b6b8 g7g5 b8g8,-750
4k3/8/8/2K5/8/5R2/1n6/8 b - -,e4f3 g2f3 f5f3 h1g2 f3g3 g2f1 g3g4 b6b8 g7g5 b8g8,Mate
r1bq4/ppp2k1N/n5pB/4Q3/2p1P3/2PP4/P3N1PP/b5K1 b - -,a1c3 e2c3 c8e6 h7g5 f7e8 e5e6 d8e7 e6g6 e8d7 g6f5,1376
r4rk1/pbqnbppp/4p3/3P4/1pPB4/1P4P1/P1QN1PBP/3RR1K1 b - -,a8d8 c2b2 e7f6 d2e4 f6d4 b2d4 e6d5 c4d5 a7a5 d5d6,291
r7/pp1k2pB/2pb3p/n3p3/4P1bB/8/PPPRN1PP/5K2 b - -,a8f8 f1e1 a5c4 d2d3 g4e6 b2b3 c4a3 c2c3 a7a5 h4f2,-50
rnbqk2r/ppp1p1bp/4P1p1/3n1p2/2BP4/2N5/PP3PPP/R1BQK1NR b KQkq -,d5f6 g1f3 e8h8 e1h1 b8c6 a2a3 f6e4 d4d5 c6e5 f3e5,154
r1b2rk1/2q1ppbp/6p1/1Bp5/n2PP3/1Q3N2/3B1PPP/R3R1K1 b - -,c5c4 b3b4 c4c3 d2g5 a4b6 a1c1 g7f6 c1c3 c7b8 g5h6,226
r3kbnr/ppq2ppp/2n1p3/3p4/3P4/2P4P/PP2BPP1/RNBQ1RK1 b kq -,g8f6 e2d3 f8d6 b1d2 h7h6 f1e1 e8h8 d2f3 a8e8 c1d2,36
8/1k3p2/5rpp/P1K5/7P/2R2PP1/8/8 b - -,f6a6 c5d5 a6f6 c3e3 b7a6 d5c5 g6g5 h4h5 a6b7 e3c3,331
r2qkb1r/ppp2pp1/2n1pn2/3p1b1p/2PP1B2/1QN1PP2/PP4PP/R3KBNR b KQkq -,f8d6 f4d6 d8d6 c4c5 d6d7 f1b5 a7a6 b5a4 a8b8 g1e2,5
r1bq4/ppp2kQN/n5pB/8/4P3/2Pp4/P3N1PP/b5K1 b - -,f8d6 f4d6 d8d6 c4c5 d6d7 f1b5 a7a6 b5a4 a8b8 g1e2,Mate
8/8/5k2/p7/1nB3PP/5K2/8/8 b - -,a5a4 f3f4 a4a3 g4g5 f6g6 f4g4 g6g7 h4h5 b4c6 g4f4,20
2rq1rk1/1p1b1ppp/pb2p1n1/P2pPn2/1P6/2PB1N2/2N2PPP/R1BQR1K1 b - -,b6a7 c1d2 f8e8 a1c1 d7a4 d1e2 a4b3 d3f5 e6f5 e2d3,20
r7/pp3k1p/3p4/1b1Pqp2/1P1Rn1pP/P3PpP1/2Q2P2/5NKB b - -,b5f1 g1f1 b7b5 f1g1 f7g8 h1g2 f3g2 c2c6 a8e8 d4d3,-418
r2q1rk1/1pp2pbp/p1n1bnp1/3Np1B1/2P5/1P3NP1/P3PPBP/R2Q1RK1 b - -,g8h8 f3d2 h7h6 g5f6 g7f6 d5f6 d8f6 g2c6 b7c6 d2e4,77
r1bq1rk1/pp2bppp/2p5/2npP3/8/1NP1B3/PP2BPPP/R2Q1RK1 b - -,b7b6 b3d4 d8c7 a1c1 c5e6 e2d3 c6c5 d4f5 g7g6 f5e7,77
8/7p/8/kP3P2/P6K/7P/6P1/8 b - -,b7b6 b3d4 d8c7 a1c1 c5e6 e2d3 c6c5 d4f5 g7g6 f5e7,Mate
r2q1rk1/ppp2ppp/n4n2/4N3/4p1b1/P1NPP2P/1PP1B1P1/R2QK2R b KQ -,g4e2 d1e2 e4d3 c2d3 f6d5 e1h1 f7f6 c3d5 d8d5 e5f3,-3
r1b2rk1/pp1n1ppp/8/8/1P1Np1n1/PB6/2PBN1Pq/R2QRK2 b - -,h2h1 e2g1 g4h2 f1f2 d7f6 d1b1 f8d8 b1b2 f6g4 f2e2,-454
r1bq1rk1/p3bppp/8/2B1p3/N3Bn2/P7/1P3PPP/R2Q1RK1 b - -,a8b8 d1d8 e7d8 c5d6 b8b3 a1d1 d8f6 d6f8 g8f8 d1d2,287
8/8/5k2/6P1/pnB4P/5K2/8/8 b - -,f6f5 c4g8 f5g6 f3g4 g6g7 g8c4 a4a3 c4b3 a3a2 b3a2,7
rn3rk1/1pq1bppp/p2p1n2/4p3/2B1P1b1/2NQB3/PPPN1PPP/R4RK1 b - -,e7d8 c3d5 f6d5 c4d5 b8c6 c2c3 a8b8 h2h3 g4e6 f1d1,68
2kr3r/p2n1pp1/1pp3bp/3q4/3P1BP1/P1b1QN1P/R1P2P2/5RK1 b - -,d5a2 f3e5 h8e8 e3c3 d7e5 f4e5 a2c2 c3c2 g6c2 e5g7,-544
4k3/8/8/1K6/n7/5R2/8/8 b - -,c8b7 e3c3 d5a2 f1c1 a2d5 c1a1 b7a8 a3a4 h8e8 a4a5,Mate
r2q1rk1/ppp2ppp/n4n2/4N3/4p3/P1NPP2P/1PP1Q1P1/R3K2R b KQ -,f6d5 c3d5 d8d5 d3d4 c7c5 a1d1 a6c7 e1h1 f7f6 c2c4,-3
r3k2r/pp3ppp/8/3q2b1/2p1b3/5P2/PP5P/4R1K1 b kq -,f6d5 c3d5 d8d5 d3d4 c7c5 a1d1 a6c7 e1h1 f7f6 c2c4,Mate
3r1rk1/1b3ppp/1p2pn2/p1p5/P1PP4/2qB4/2N1QPPP/RR4K1 b - -,b7g2 g1g2 f6h5 d3h7 g8h7 e2h5 h7g8 h5e2 c5d4 a1a3,315
2r2rk1/pp1np1b1/1qp1pnpp/8/3PP3/2N1B2P/PPQ1BPP1/2RR2K1 b - -,g8h7 e2d3 f6h5 e4e5 h5f4 c3a4 b6a5 e3d2 a5d5 d2f4,391
r1bq1rk1/pp2bppp/2p5/3pP3/8/1PP1B3/1P2BPPP/R2Q1RK1 b - -,c8e6 f2f4 e6f5 e2d3 f5d3 d1d3 f7f6 a1a7 a8a7 e3a7,52
8/7p/5P2/1P6/k6K/7P/6P1/8 b - -,a7a5 e2d3 d8c7 f2f4 f7f5 e5f6 e7f6 b3b4 c8d7 e3c5,Mate
r4rk1/3ppp1p/nq6/3P2pP/2p1P1Q1/2Bb3R/P2N1PP1/2R1K3 b - -,f7f6 e4e5 b6c5 g4d7 c5a3 e1d1 a6b4 c3b4 a3b4 d7e6,-38
r1b2rk1/pp1n1ppp/2p5/q3P1B1/1bP1p3/4P3/PPQNBPPP/2KR3R b - -,a5a2 d2e4 d7e5 g5f4 f7f6 f4e5 f6e5 c2b1 a2b1 c1b1,-55
8/8/8/5kP1/pn5P/3B1K2/8/8 b - -,h7h6 g5f4 a5a2 d2e4 d7c5 e4c5 b4c5 c2b1 a2b3 b1d3,Mate
1r3b1r/1p1k1ppp/p3p3/7b/2BP4/2N4P/PP3PP1/R3K2R b KQ -,b8d8 e1h1 d7c7 d4d5 e6e5 c4d3 f8c5 a1c1 c7b8 g2g4,-57
Qq6/1Pb2p1k/4p1p1/4P2p/3B1P2/7P/p3K3/8 b - -,,0
8/5P1p/8/1k6/7K/7P/6P1/8 b - -,g6g5 a8b8 c7b8 f4g5 h7g6 h3h4 g6f5 e2f3 b8c7 d4a1,Mate
r4rk1/2q1ppbp/4b1p1/1BpP4/n3P3/1Q3N2/3B1PPP/R3R1K1 b - -,e6d7 a1a4 a8b8 a4a5 c7a5 d2a5 b8b5 b3a4 f8a8 e4e5,238
r1bqr1k1/ppppbppp/2n2n2/8/2BNP3/2N5/PPP2PPP/R1BQR1K1 b - -,e7b4 d4c6 b7c6 e4e5 d7d5 e5f6 e8e1 d1e1 d5c4 f6g7,51
r1bq1rk1/pp1p1pp1/2n1pn1p/8/2PN3B/2Q5/PP2PPPP/2KR1B1R b - -,f8e8 d4b5 f6e4 h4d8 e4c3 b5c3 e8d8 g2g3 c6e5 e2e3,62
r1bq4/ppp1k2N/n5p1/6B1/3QPN2/2Pp4/P5PP/b5K1 b - -,f8e8 d4b5 f6e4 h4d8 e4c3 b5c3 e8d8 g2g3 c6e5 e2e3,Mate
r2q1rk1/ppp2ppp/5n2/2n1N3/3Pp3/P1N1P2P/1PP1Q1P1/R3K2R b KQ -,c5d7 e1a1 d7b6 g2g4 b6d5 c3a2 f6e8 c2c4 d5b6 e2c2,53
2r2rk1/pp1np1b1/1q2pnpp/2pP4/4P3/2N1B2P/PPQ1BPP1/2RR2K1 b - -,f8d8 b2b4 g8h7 c3b5 e6d5 e4d5 c5b4 c2c8 d8c8 e3b6,305
r1b2rk1/ppq1bppp/2p5/3pP3/5P2/1PP1B3/1P2B1PP/R2Q1RK1 b - -,b7b6 e2d3 f7f5 b3b4 a7a5 b4a5 b6a5 b2b4 c8d7 b4a5,50
8/1k3p2/2r3pp/P2K4/7P/4RPP1/8/8 b - -,c6f6 e3e7 b7b8 f3f4 b8c8 d5c5 c8d8 e7e5 d8c8 c5b5,441
r4rk1/2q1ppbp/4b1p1/1Bp5/n2PP3/5N2/2QB1PPP/R3R1K1 b - -,a4b2 c2b2 a8b8 e1c1 e6d7 a1a5 b8b6 c1c5 c7b7 h2h3,306
5r2/5p2/pQ3b1k/2pp4/5P2/1P6/P1PPr1PP/5RK1 b - -,h6g7 b6c6 f6d4 g1h1 d4f6 f1d1 f8e8 h2h3 e8e4 c6c5,353
r3r1k1/p1q1n1bp/2p1p1p1/2B2p2/2PNp3/2P5/PP3PPP/R2RQ1K1 b - -,g7e5 d4e6 e5h2 g1h1 c7e5 e1e3 e5e6 h1h2 e6c4 b2b3,35
rnbqk1nr/1ppp1ppp/4P3/p7/1b6/2N5/PPP1PPPP/R1BQKBNR b KQkq -,b4c3 b2c3 d7e6 d1d8 e8d8 e2e4 g8f6 e4e5 f6d7 f2f4,29
6k1/1p3p1p/p3bPp1/8/P7/1Pp4P/2P1B1P1/7K b - -,e6b3 e2d3 b3a4 h1g1 a6a5 g1f2 a4c6 g2g4 a5a4 d3c4,-630
r1b1kb1r/pppp1ppp/8/4P3/8/8/PPN3PP/R1B1KBNR b kq -,b7b6 c1g5 f7f6 e5f6 g7f6 g5d2 h8g8 g1f3 c8b7 e1d1,564
4k3/8/8/8/1K6/5R2/1n6/8 b - -,b7b6 c1g5 f7f6 e5f6 g7f6 g5d2 h8g8 g1f3 c8b7 e1d1,Mate
r1bqr1k1/p1pp1ppp/2p2n2/8/1bB1P3/2N2Q2/PPP2PPP/R1B1R1K1 b - -,d7d6 c1g5 h7h6 g5h4 g7g5 h4g3 c8g4 f3d3 b4c3 b2c3,44
r2qk2r/pppn1pp1/3p1bb1/3P4/2PN2B1/2N5/PP5P/R1BQ1RK1 b kq -,d7c5 d4f5 g6f5 g4f5 g7g6 f5c2 d8e7 c1f4 f6c3 b2c3,254
8/4k1K1/5N2/5B2/8/8/8/8 b - -,e7d6 g7g6 d6e5 f6e8 e5d4 g6f6 d4c4 f6e5 c4b4 e8g7,192
2kr3r/p2n1pp1/1pp3bp/8/3P1BP1/P1Q2N1P/q1P2P2/5RK1 b - -,a2c2 c3b4 d7f6 f3e5 f6d5 b4d2 f7f6 e5c6 c2d2 f4d2,-564
3R4/p1q1kpp1/Ppb2b2/4pP1p/1Pp1P3/2P1B1PP/Q5B1/6K1 b - -,c7d8 a2c4 d8d1 g1h2 h5h4 g3h4 d1a4 h4h5 a4b5 c4f1,131
1r3rk1/2R3p1/2N1p2p/2Nb1p2/1b1P4/3BP2P/6P1/5RK1 b - -,f5f4 c6e7 g8h8 e7g6 h8g8 f1f4 f8f4 g6f4 b4d2 g1f2,547
B1bq1rk1/p4ppp/8/2b1p3/N4n2/P7/1P3PPP/R2Q1RK1 b - -,d8d1 f1d1 c5d4 a8c6 c8a6 d1d2 f8c8 c6f3 f7f5 a4c3,152
8/1k3p2/5rpp/P2K4/5P1P/4R1P1/8/8 b - -,b7c7 e3e7 c7c8 d5c5 c8d8 e7e5 h6h5 c5b5 d8c7 e5e7,466
r3k2r/pp3ppp/8/6b1/2pqb3/5P2/PP4KP/4R3 b kq -,b7c7 e3e7 c7c8 d5c5 c8d8 e7e5 h6h5 c5b5 d8c7 e5e7,Mate
r3k2r/pppb1p1p/2nbpp2/8/3P4/3B1NB1/PPPK1PPP/4R2R b kq -,e8h8 e1e3 g8g7 c2c4 a8c8 h1g1 c6e7 g3d6 c7d6 h2h4,40
r2q1rk1/ppp2ppp/4nn2/4N3/3Pp3/P1N1P2P/1PP1Q1P1/2KR3R b - -,d8e7 h3h4 c7c5 d4d5 e6c7 e5c4 e7d7 d5d6 c7e8 a3a4,96
5rk1/r1q1bppp/2p1bn2/1pPp1p2/1P1P4/RQ2P1P1/3NNPBP/R5K1 b - -,e7c5 d4c5 f8a8 a3a7 a8a7 b3b2 a7a4 e2d4 e6d7 a1a4,417
rn1qk2r/pp1b1ppp/4pn2/2pp4/1bPP4/1QN1P3/PP1B1PPP/R3KBNR b KQkq -,b8c6 a2a3 b4c3 d2c3 c5d4 e3d4 e8h8 g1f3 d5c4 b3c4,-84
r5k1/2q1ppbp/1n2b1p1/1BQ5/3PP3/5N2/3B1PPP/4R1K1 b - -,c7d6 d2b4 b6c8 b5c6 d6c5 b4c5 a8a5 e1b1 c8a7 c5a7,167
5r2/1k4pp/3R4/1p1pK3/1P1Pp3/4P3/6PP/8 b - -,f8f1 d6d5 b7b6 d5d8 f1f2 d8b8 b6c7 b8b5 f2g2 d4d5,574
5r2/5pk1/Q4b2/2pp4/5P2/1P6/P1PPr1PP/5RK1 b - -,e2d2 a6c6 f6d4 g1h1 f8d8 h2h3 d2c2 f1f3 c2c1 h1h2,313
2r5/p2rk1p1/1pn1pN1p/6p1/P1PP4/1KB3PP/5RP1/3R4 b - -,g7f6 d4d5 c6a5 c3a5 b6a5 d5d6 d7d6 d1d6 e7d6 f2f6,2
r1bq1rk1/pppnppbp/2np2p1/8/2PP4/1P1BPN2/PB1N1PPP/R2QK2R b KQ -,d8e8 e1h1 e7e5 f1e1 e8e7 a1c1 f7f5 e3e4 f5f4 c4c5,34
r3kb1r/pp1b1ppp/1qn1p3/3pPn2/3P4/1P3N2/P2BBPPP/RN1QK2R b KQkq -,f5d4 f3d4 b6d4 d2c3 d4d1 e1d1 a8c8 b1d2 c6b4 c3b2,-232
1b6/1P3p1k/4p3/4P1Pp/3B4/7P/p3K3/8 b - -,,0
5Q2/7p/2k5/8/7K/7P/6P1/8 b - -,b8c7 h3h4 h7g6 e2f3 c7b8 f3e4 g6h7 e4f4 h7g6,Mate
8/p3kpp1/Ppb2b2/4pP1p/1PQ1P3/2P1B1PP/6BK/3q4 b - -,h5h4 g3h4 d1a4 e3f2 e7e8 g2f1 e8f8 h2g1 f8g8 f2g3,168
5r2/pp5B/2pbk2p/n3p1p1/4P1bB/6NP/PPPR2P1/4K3 b - -,g5h4 g3f1 g4h5 g2g4 h5e8 f1e3 d6c5 e3f5 a5c4 d2d8,-385
r5k1/4ppbp/1n2b1p1/1BP5/4P3/5N2/3B1PPP/4R1K1 b - -,b6a4 c5c6 g7c3 e1c1 c3d2 f3d2 a8a5 b5f1 a4b6 d2f3,206
8/8/6pk/R7/p6p/r6P/6P1/6K1 b - -,h6g7 g1f2 g7f6 a5a6 f6f5 a6c6 g6g5 c6c4 f5f6 c4b4,-33
r6r/4k1pp/pqb2R2/1p1pn3/1P2BQ2/8/P1P3PP/2K2R2 b - -,b6d4 f6e6 e7d7 e6e5 d4a1 c1d2 a1d4 e4d3 d4f4 f1f4,166
1b6/1P3p2/4p1k1/4P1Pp/3B3P/8/p3K3/8 b - -,,0
2r5/p2rk3/1pn1pp1p/3P2p1/P1P5/1KB3PP/5RP1/3R4 b - -,,0
3bk1r1/1p1n1pp1/p1rp4/3NpPBp/4P2P/1P6/1PP1K1P1/2R4R b - -,a6a5 g2g3 d7b6 d5c3 b6c8 g5d8 e8d8 h1d1 g7g6 d1f1,59
8/2k1Rp2/5rpp/P2K4/5P1P/6P1/8/8 b - -,c7d8 e7e5 d8c8 d5c5 h6h5 c5b5 f6d6 a5a6 c8b8 e5e8,492
r3kb1r/pp1b1ppp/4p3/q3P3/6Q1/3RB3/PPP2PPP/1K4NR b kq -,d7b5 d3d2 b5c6 g1f3 g7g6 h1d1 f8g7 e3g5 e8h8 g5f6,240
5r2/5pk1/Q4b2/2pp4/2P2P2/1P6/P2r2PP/5RK1 b - -,d5c4 a6c4 f8d8 h2h3 d8d3 g1h1 d3g3 a2a4 g3c3 c4b5,288
r1b2rk1/pp1n1ppp/2p5/q3P1B1/1bP1p3/4P3/PPQNBPPP/R4RK1 b - -,a5e5 g5f4 e5f5 d2e4 b4e7 a1c1 d7c5 e4c5 f5c2 c1c2,128
5r2/pp5B/2pbk2p/n3pNp1/4P1bB/8/PPPR2PP/4K3 b - -,a5c4 f5h6 g5h4 d2f2 f8h8 h7g8 e6e7 f2f7 e7e8 f7f6,-220
r2qk2r/pbp2ppp/1p1ppn2/n7/2PPP3/P1PB1P2/4N1PP/R1BQ1RK1 b kq -,,0
r1bqnrk1/pppnp1bp/3pp1p1/6N1/2BP4/2N5/PPP2PPP/R1BQ1RK1 b - -,f8f6 g5e6 f6e6 c4e6 g8h8 f1e1 c7c6 c3e4 d7f8 e6c8,355
r1bq1rk1/pppnnpbp/3p2p1/3Pp3/2P1N3/1P1BPN2/PB3PPP/R2QK2R b KQ -,f7f5 e4g3 c7c6 e1h1 a7a5 d3e2 d7c5 a1c1 e5e4 f3d4,-30
r1b1q1k1/ppp3pr/4nn1p/4N3/4p3/1QN1B3/PP3PPP/R4RK1 b - -,g8h8 a1e1 b7b6 f2f4 e6d8 h2h3 c8f5 e3f2 h6h5,210
r1b1k2r/1p3ppp/p1n3q1/3Qp3/4P3/4B3/PPP2PPP/R3KB1R b KQkq -,h7h5 d5c5 g6e4 f1c4 c8f5 e1h1 f5e6 c4e6 f7e6 a1d1,131
r2q1rk1/p2n1ppp/4b3/3p2B1/2B5/2P2PQ1/P1P3PP/2KR3R b - -,d8c8 g5h6 g7g6 c4b3 f8e8 g3e1 c8c7 e1e3 a8c8 c1b2,97
r4rk1/ppq1bppp/2p5/3pP3/5P2/1PP1BQ2/1P4PP/R4RK1 b - -,a7a6 e3d4 f7f6 e5e6 f6f5 f1e1 a8e8 b3b4 e7d6 g2g3,45
2r5/p2rk3/1p2pp1p/3PB1p1/P1P5/1K4PP/5RP1/3R4 b - -,f6e5 d1e1 c8f8 f2f8 e7f8 e1e5 e6d5 c4d5 d7e7 e5f5,24
5b1Q/2qRkp1r/p1P2n2/1p2p3/1P3p2/P4Bp1/2P5/1K2R3 b - -,f6d7 h8h7 d7f6 h7f5 f6e8 e1e5 e7d8 f5f4 e8d6 f4g3,Mate
r2q1rk1/pp4bp/1n2N1p1/3Pp3/2P2pP1/4B2P/PP2QP2/R4RK1 b - -,d8h4 e6f8 a8f8 g1h2 f4e3 f2e3 e5e4 f1f8 g8f8 h2g2,-110
5r2/5pk1/Q4b2/2p5/2P2P2/8/P2r2PP/5RK1 b - -,f8b8 h2h3 b8b2 a6c6 b2a2 c6f3 a2a6 f3g3 g7h7 g1h2,312
r4rk1/1pqnbppp/p2p1n2/4p3/2B1P1b1/2NQB2P/PPPN1PP1/R4RK1 b - -,g4h3 g2h3 b7b5 c3d5 c7d8 c4b3 f6d5 b3d5 a8c8 g1h2,352
r2q1rk1/pp3ppp/4nn2/2P1N3/4p3/P1N1P2P/1PP1Q1P1/2KR3R b - -,d8a5 h1f1 f8d8 e5g4 f6g4 e2g4 d8d1 f1d1 e6c5 c1b1,144
r3kb1r/ppqbnpp1/4p2p/n2pP3/2pP3P/P1P2N2/1P1NBPP1/1RBQR1K1 b kq -,d7c6 d1c2 e7c8 e2d1 c8b6 d2f1 c6a4 c2e2 a4d1 e1d1,23
r1bq1rk1/p1pp1ppp/2p5/2b1P3/2B1Q3/8/PPP2PPP/RNB1K2R b KQ -,g7g6 e1h1 d7d5 e5d6 c5d6 c4d3 a8b8 e4f3 f8e8 c1f4,387
r1bqk1nr/pppp1ppp/2n2b2/8/2BPPp2/2N2N2/PPP3PP/R1BQ1K1R b kq -,f6e7 d4d5 c6b8 d5d6 e7d6 e4e5 d6b4 c3d5 b8c6 c1f4,133
8/1k4pp/8/1R2K3/1P1Pp3/4P3/6rP/8 b - -,b7a7 d4d5 g2h2 b5a5 a7b7 d5d6 h2h6 a5c5 h6h5 e5e6,685
2r5/p2rk3/1p2p2p/3Pp1p1/P1P5/1K4PP/4R1P1/3R4 b - -,e6d5 e2e5 e7d8 d1d5 d7d5 e5d5 d8c7 a4a5 c8e8 g3g4,10
r1bq1rk1/pppnnpb1/3p2pp/3Pp3/2P1N3/1P1BPN2/PB3PPP/R2Q1RK1 b - -,f7f5 e4g3 a7a5 d3c2 g8h7 d1d2 e7g8 f3e1 d8e7 g3e2,-18
5rk1/npq2ppp/p3p3/P2p4/Q2P3P/2PB4/1P3PP1/R5K1 b - -,a7c6 h4h5 g7g6 g2g3 g8g7 g1g2 f8e8 a4a2 e8c8 a1h1,7
1k4R1/8/2K5/2P5/8/8/8/1r6 b - -,,0
r1bq1rk1/p1p2ppp/2p5/2bpP3/2B5/3Q4/PPP2PPP/RNB1K2R b KQ -,d8e8 c4a6 e8e5 d3e2 f8e8 a6d3 c8g4 e2e5 e8e5 e1d2,138
r1bq1r1k/1p3pp1/p6p/3nn2Q/3p4/P2B2NP/1PPB1PP1/R4RK1 b - -,e5g6 d3g6 d5f6 h5c5 b7b6 c5c4 f7g6 d2b4 f8e8 f1d1,144
r4rk1/1b1nppbp/p5p1/qpp3B1/P2PP3/1QP2N2/5PPP/R3RBK1 b - -,e7e6 a4b5 a5b6 a1b1 h7h6 b3c2 b6d6 g5e3 c5d4 f3d4,125
r3kb1r/ppqbnpp1/4p2p/n2pP3/2pP4/P1P2NP1/1P1NBP1P/1RBQR1K1 b kq -,d7c6 d1c2 e7c8 d2f1 c8b6 e2d1 e8a8 h2h4 f8e7 c2e2,12
8/5p2/5k2/2p3pK/1r2P3/8/RP4P1/8 b - -,c5c4 g2g3 f6e5 h5g5 b4b6 g3g4 e5e4 g5h5 f7f6 a2a4,-5
8/4k3/1K6/8/8/3Q4/8/8 b - -,b4b3 a2a5 b3b2 a5c5 b2g2 c5f5 f6e6 f5f1 g2g3 e4e5,Mate
5r2/pp4pB/2pbk2p/n3p3/4P1bB/6N1/PPPR2PP/4K3 b - -,g7g5 g3f5 a5c4 f5h6 g5h4 h6g4 c4d2 h7f5 e6e7 e1d2,-236
2bq1rk1/p4ppp/8/4p3/N2b1n2/P4B2/1P3PPP/R2Q1RK1 b - -,c8a6 a4c3 a6f1 d1f1 d8b6 a1b1 f8b8 b1d1 b6g6 d1d2,-109
5b1Q/3qkp1r/p1P2n2/1p2R3/1P3p2/P4Bp1/2P5/1K6 b - -,d7e6 e5e6 f7e6 c6c7 h7h8 c7c8q f6d5 c2c4 b5c4 c8c4,Mate
rn1qkbnr/1b1ppppp/p7/1pp5/P3P3/3P1N2/1PP1BPPP/RNBQK2R b KQkq -,b5b4 e1h1 e7e6 b1d2 b8c6 d2c4 g8f6 a4a5 f8e7 c1f4,32
r1bqr1k1/p1p2ppp/2p2n2/3p4/1bB1P3/P1N2Q2/1PP2PPP/R1B1R1K1 b - -,b4c3 f3c3 d5c4 c1g5 d8e7 a1d1 h7h6 g5h4 g7g5 h4g3,-306
2r3k1/6pp/4p3/3p1p2/1p2PPq1/1P1Q4/PB1R1KPP/7r b - -,g4f4 f2e2 f4f1 e2e3 d5d4 e3d4 c8d8 d4c5 d8d3 d2d3,-1166
6R1/k2K4/8/2P5/8/8/8/1r6 b - -,,0
r4rk1/p2n1ppp/4b3/q2p2B1/8/1BP2PQ1/P1P3PP/2KR3R b - -,a5a3 c1d2 f8c8 d2e2 g8h8 g5c1 a3a6 e2f2 d7c5 c1e3,44
r1bq1rk1/p1p2ppp/2p5/2b1P3/2Q5/8/PPP2PPP/RNB1K2R b KQ -,d8e7 e1h1 e7e5 b1d2 c5d6 d2f3 e5h5 c4h4 h5h4 f3h4,-39
r1bq1rk1/pppnn1B1/3p2pp/3P1p2/2P1p3/1P1BPNN1/P4PPP/R2Q1RK1 b - -,e4d3 g7h6 f8f7 f3g5 d7e5 h2h3 f7f6 d1c1 b7b5 c1c3,410
r4rk1/1b1nppbp/p5p1/qp4B1/P2PP3/1Q3N2/5PPP/R3RBK1 b - -,a5d8 a4b5 a6b5 a1a8 b7a8 d4d5 h7h6 g5e3 d8a5 b3b5,151
2n2rk1/1pq2ppp/p3p3/P2p3P/Q2P4/2PB4/1P3PP1/R5K1 b - -,c8e7 a4d1 h7h6 d3c2 f8e8 g2g3 g8f8 g1g2 e7g8 a1a4,27
3r2rk/1p1qb2p/p1n2pn1/1PP1pQ2/P2p4/5NN1/3B1PPP/R3R1K1 b - -,c6a7 c5c6 d7f5 g3f5 a6b5 c6b7 d8d7 h2h4 h7h5 a4b5,71
3k4/5p2/5rpp/P2KR3/5P1P/6P1/8/8 b - -,d8d7 d5c5 f6c6 c5b5 c6c3 a5a6 c3b3 b5a4 b3b8 a4a5,514
rnbqk2r/ppppppbp/5np1/6B1/4P3/3P4/PPP2PPP/RN1QKBNR b KQkq -,h7h6 g5d2 e7e5 c2c4 c7c6 g1f3 d7d5 e4d5 c6d5 f3e5,-61
2r5/p2rk3/1p5p/3pR1p1/P1P5/1K4PP/6P1/3R4 b - -,e7d8 d1d5 d7d5 e5d5 d8c7 g3g4 c8e8 a4a5 b6a5 d5a5,7
2Q5/7p/8/1k6/7K/7P/6P1/8 b - -,e7d8 d1d5 d7d5 e5d5 d8c7 g3g4 c8e8 a4a5 b6a5 d5a5,Mate
r4rk1/1pqnbppp/p2pbn2/3Np3/2B1P3/3QB2P/PPPN1PP1/R4RK1 b - -,d7c5 d5c7 c5d3 c4d3 a8c8 c7e6 f7e6 c2c4 f8d8 a1c1,485
r3k2r/3n2pp/pqbQR3/1p1p4/1P2B3/8/P1P3PP/2K2R2 b - -,e8d8 e4d5 c6d5 d6d5 b6e6 d5e6 h8e8 e6d5 a8a7 f1f7,574
