8/5k2/7K/8/8/7P/8/8 b - -,f7f8 h6g6 f8g8 h3h4 g8h8 g6f6 h8h7 f6e5 h7g6 e5f4,Mate
r1bqkb1r/ppp2ppp/2nppn2/8/3P1B2/2NBP3/PPP2PPP/R2QK1NR b KQkq -,c6b4 d3e2 f8e7 e3e4 e8h8 a2a3 b4a6 g1f3 c7c5 e4e5,44
rn1qkb1r/ppp1pppp/8/3nP3/3P2b1/5N2/PP2BPPP/RNBQK2R b KQkq -,a7a6 e1h1 e7e6 b1c3 f8e7 c1e3 b8c6 h2h3 g4f5 a1c1,55
8/8/8/8/2K5/5N2/1k2B3/8 b - -,b2c2 e2f1 c2b2 f3d4 b2a2 c4c3 a2a3 d4c6 a3a2 f1e2,7400
rn1qk1nr/pp2ppbp/2pp2p1/8/3PP3/2PB1Q1P/PP3PP1/RNB1K2R b KQkq -,a7a5 c1e3 g8f6 f3e2 b8d7 e1h1 e7e5 d3c2 e8h8 b1d2,114
r1b1k2r/ppp2ppp/8/2bpP3/3N2nq/1B4P1/PP3P1P/RNBQK2R b KQkq -,g4f2 g3h4 f2d1 d4b5 d1f2 h1f1 f2d3 e1d2 c8h3 f1f3,359
rnbqk2r/ppp1bppp/3n4/3pN3/3P4/2N2P2/PPP1Q1PP/R1B1KB1R b KQkq -,e8h8 c3d5 d6f5 e2e4 f7f6 e5g4 f8e8 e1f2 g8h8 d5e7,27
rnbqkb1r/pp3ppp/2p2n2/2N1p3/3P4/5N2/PPP2PPP/R1BQKB1R b KQkq -,f8c5 d4c5 d8a5 d1d2 a5c5 f1e2 e8h8 e1h1 c8f5 b2b4,-98
rnbqk2r/ppp1bppp/8/3pN3/2PPn3/8/PP2QPPP/RNB1KB1R b KQkq -,e8h8 b1c3 e7b4 c1d2 b4c3 b2c3 f7f6 e5f3 e4c3 d2c3,-168
rn1qkb1r/ppp2ppp/4pn2/3p1bB1/3PP3/2N2N2/PPP2PPP/R2QKB1R b KQkq -,f5g4 e4d5 e6d5 d1e2 f8e7 g5f6 g7f6 e2b5 b8c6 e1a1,168
rn2kb1r/ppp2ppp/3p1n2/4p3/2B1P3/2PP4/PP3PPP/RNB1K2R b KQkq -,b8d7 e1h1 a7a5 a2a4 c7c6 f1e1 g7g6 g2g3 f8g7 b1a3,66
4k3/8/8/8/8/8/3K4/1N3B2 b - -,e8d8 d2d3 d8d7 d3d4 d7e6 f1b5 e6f6 b5c4 f6f5 b1c3,5404
8/8/8/2k5/8/2NBK3/8/8 b - -,c5b4 c3e2 b4a4 e3d2 a4b3 d3f5 b3b2 e2d4 b2a3 d2d3,15265
8/8/3k4/8/3K4/2NB4/8/8 b - -,d6e6 d3c4 e6f6 c4b3 f6g6 d4e5 g6g7 c3e2 g7g6 b3d5,9605
8/8/8/3K1k2/4N3/3B4/8/8 b - -,d6c6 c3a4 c6d6 d3c4 d6e7 d4e5 e7f8 e5f6 f8e8 a4c5,Mate
8/8/4K1k1/8/4N3/3B4/8/8 b - -,g6g7 e4d2 g7h8 d2f3 h8g7 e6e5 g7f7 f3d4 f7e8 e5e6,8135
8/5Nk1/4K3/8/8/3B4/8/8 b - -,g7f8 d3c4 f8g7 c4b5 g7h7 b5d3 h7g7 f7e5 g7h8 e6f6,15414
rnbq1rk1/p2p1ppp/1p2pn2/2pP4/1bP5/P1N1P3/1P2NPPP/R1BQKB1R b KQ -,b8a6 a3b4 c5b4 c3a2 c8b7 e2f4 a8c8 f1e2 e6e5 f4h3,591
r1bqkb1r/pp2pppp/2n2n2/2ppP3/8/3P1N1P/PPP2PP1/RNBQKB1R b KQkq -,f6h5 g2g4 h5f6 e5f6 g7f6 h1g1 e7e5 c2c4 d5c4 b1c3,354
1k6/3K4/3N4/8/B7/8/8/8 b - -,h7h5 e5f6 g7f6 f1e2 e7e5 c2c4 d5c4 d3c4 d8d1 e2d1,Mate
r1bqkbnr/pp3ppp/B1p1p3/3p4/3P1B2/4PN2/PPP2PPP/RN1QK2R b KQkq -,f8d6 f4d6 d8d6 a6e2 d6b4 b1d2 b4b2 c2c4 g8e7 a2a4,506
rn1qkbnr/pp2pppp/3p4/2p2b2/2P5/2N3P1/PP1PPPBP/R1BQK1NR b KQkq -,d8d7 d2d4 c5d4 d1d4 g8f6 b2b3 e7e6 e2e4 f5g6 d4d2,141
r1b1kbnr/pp3pp1/1qn1p2p/2ppP3/3P4/2P2N2/PP2BPPP/RNBQ1RK1 b kq -,g8e7 d4c5 b6c5 f1e1 c5b6 e2d3 a7a6 b1a3 e7f5 b2b4,110
r1bqkbnr/ppp2ppp/2np4/8/3PPp2/5N2/PPP1B1PP/RNBQK2R b KQkq -,g7g5 h2h4 g5g4 f3g1 f8h6 b1c3 g8f6 g2g3 d8e7 g3f4,-137
r2qkbnr/pppb1ppp/2np4/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq -,a7a5 d2d4 h7h6 a2a4 g8f6 h2h3 f8e7 c1e3 e8h8 d1e2,118
rnbqkbnr/pp3ppp/2p5/3Pp3/2B5/3P1N2/PPP2PPP/RNBQK2R b KQkq -,f8e7 f3e5 c6d5 c4b5 b8d7 d1h5 g7g6 h5f3 g8f6 c1h6,296
r2qk1nr/pppbbppp/2np4/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 b kq -,a7a6 a2a4 g8f6 h2h3 e8h8 a4a5 c6b4 c1e3 h7h6 d3d4,68
r1bqkbnr/pppp2pp/2n5/4pp2/8/1P4P1/PBPPPPBP/RN1QK1NR b KQkq -,d7d5 e2e3 g8f6 b1c3 c8e6 g1f3 d8d7 c3e2 f8d6 e1h1,-57
rnbqkbnr/1p3ppp/2pp4/p3p3/B3P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq -,g8f6 a4c2 b7b5 d2d4 d8c7 b2b3 f8e7 b1d2 e8h8 e1h1,59
r1bqkbnr/p4ppp/2pp4/4p3/4P3/2N2P2/PPP3PP/R1BQKB1R b KQkq -,c8e6 f3f4 e5f4 c1f4 a8b8 b2b3 g8f6 d1d2 b8b7 e1a1,-28
rnbqkbnr/pp1p1ppp/8/2p1p3/2P1P3/2N2N2/PP1P1PPP/R1BQKB1R b KQkq -,d7d6 f1e2 f8e7 e1h1 b8c6 d2d3 f7f5 e4f5 c8f5 f3d2,40
r1bqkb1r/pp2pppp/2np1n2/8/4P3/3B1N2/PPPQ1PPP/RNB1K2R b KQkq -,c8g4 b1c3 e7e6 e1h1 f8e7 d2f4 g4h5 h2h3 e8h8 c1e3,-29
r1bqk2r/pppp1p2/2n2n1p/2b1p1p1/2P5/2NP1NB1/PP2PPPP/R2QKB1R b KQkq -,e8h8 f3e5 d7d5 c4d5 f6d5 e5c6 b7c6 e2e3 a8b8 d3d4,157
r2qkbnr/ppp2ppp/2n5/4p3/2B1P3/2N2Q2/PPP2PPP/R1B1K2R b KQkq -,f7f6 c1e3 c6d4 e3d4 d8d4 c4b3 f8b4 e1h1 b4c3 b2c3,340
r2qkbnr/ppp2ppp/2n5/1B2p3/4P3/2N2Q2/PPP2PPP/R1B1K2R b KQkq -,d8f6 f3h3 a7a6 c3d5 f6d6 b5c6 d6c6 c1e3 g8f6 e1a1,140
r1bq1rk1/1p4bp/p2p2p1/n1pPpP2/2P3n1/1PN3P1/P1QN1PBP/R1B2RK1 b - -,b7b5 f5g6 h7g6 c3e4 c8f5 d2f3 d8d7 c1d2 g4f6 f3h4,490
r1bq1rk1/2p1bppp/p1P2n2/8/4p3/1B6/1PPPQPPP/RNB1R1K1 b - -,h7h6 b1c3 c8g4 e2f1 g4f5 h2h3 e7d6 a1a6 f8e8 a6a8,200
r1bqkbnr/pp2pppp/2n5/3p4/8/2NB1N2/PPPP1PPP/R1BQK2R b KQkq -,c8g4 e1h1 e7e6 h2h3 g4h5 d3e2 f8d6 f1e1 a7a6 d2d4,-80
r1bqkb1r/1p1npp1p/p2p1np1/2pP4/P1P1P3/2N2N2/1P3PPP/R1BQKB1R b KQkq -,b7b6 h2h3 f8g7 f1e2 e8h8 e1h1 h7h6 c1e3 c8b7 f3d2,108
rnbqk1nr/pp3pbp/3pp1p1/2p5/4PP2/2NPBN2/PPP3PP/R2QKB1R b KQkq -,a7a6 d1d2 b7b5 e4e5 d6e5 f3e5 b8d7 e5d7 d8d7 e3c5,65
r2qk2r/pp3ppp/2n1bn2/2bp4/N7/5NP1/PP2PPBP/R1BQ1RK1 b kq -,c5b6 a4b6 d8b6 d1d3 e8h8 c1e3 b6a5 a2a4 a8c8 f1c1,116
rn1qk2r/ppp1ppbp/3p1np1/8/3PPP2/2N2P1P/PPP5/R1BQKB1R b KQkq -,f6h5 c1e3 e8h8 d1d2 c7c5 d4c5 d6c5 e1a1 d8a5 f1c4,-43
rn1qkb1r/pp3ppp/2ppbn2/4p3/2P1P3/1PN3P1/P2P1PBP/R1BQK1NR b KQkq -,d8a5 c1b2 b8d7 g1e2 h7h5 h2h4 g7g6 d2d4 f8h6 e1h1,97
r1bqk1nr/pppp3p/2n3p1/2b1pp2/2B1P3/2N2Q2/PPPPNPPP/R1B1K2R b KQkq -,g8f6 e4f5 g6f5 c3d5 c6b4 d2d4 e5d4 c1g5 b4d5 c4d5,222
r2qkbnr/pp3ppp/2n1p3/1BppPb2/3P4/4BN1P/PPP2PP1/RN1QK2R b KQkq -,f5e4 d4c5 g8e7 e1h1 e7f5 b2b4 e4f3 d1f3 a7a5 c2c3,115
rnbqkb1r/pppn1ppp/8/3PP3/8/3P4/PPP3PP/RNBQKBNR b KQkq -,d8h4 g2g3 h4d4 g1f3 d4d5 d3d4 b8c6 f1g2 d5e4 e1f2,339
2kr3r/ppp1qppp/2n1b3/3P4/2P3n1/5N2/PP2QPPP/RN2KB1R b KQ -,h8e8 b1c3 e6d5 e1a1 d5f3 e2e7 e8e7 g2f3 g4f2 d1d8,-587
r3k2r/ppp1qppp/2n1bn2/8/2PP4/4Q3/PP2BPPP/RN2K1NR b KQkq -,e6f5 b1c3 e8a8 e3e7 c6e7 g1f3 h8e8 e1h1 e7g6 f1e1,116
r1bqkb1r/ppp2ppp/2np1n2/8/4P3/1PN1Q3/P1P2PPP/R1B1KBNR b KQkq -,g7g6 c1b2 d8e7 e1a1 f8g7 h2h3 c8e6 f2f4 e8a8 g1f3,87
r1bqk2r/pp1nbppp/3ppn2/2p5/4P3/2NP2P1/PPP1NPBP/R1BQ1RK1 b kq -,h7h6 f2f4 e8h8 h2h3 d7b8 d3d4 c5d4 e2d4 b8c6 c1e3,57
7Q/4k3/2K5/5r2/8/8/8/8 b - -,e7f7 c6d6 f5a5 h8h7 f7f6 h7h6 f6f7 h6e6 f7g7 e6c4,2458
rnbqkb1r/pp2pppp/3p1n2/2pP4/4PP2/2N2N2/P1PB2PP/R2QKB1R b KQkq -,f6d7 e4e5 d6e5 f4e5 a7a6 d1e2 g7g6 h2h4 h7h6 h4h5,177
rnb1kbnr/pp2pppp/8/2p4q/2B5/2N2N2/PPPP1PPP/R1BQK2R b KQkq -,c8g4 c3b5 g4f3 g2f3 h5e5 d1e2 b8c6 e2e5 c6e5 c4e2,124
r1bq1rk1/pp2bppp/3pp3/n2nP3/3P4/3B1N2/PP2QPPP/RNBR2K1 b - -,a7a6 b1c3 c8d7 e2e4 g7g6 c3d5 e6d5 e4f4 d6e5 d4e5,146
rnbqkb1r/1p3ppp/p2ppn2/8/3PP3/2N2N2/PP2QPPP/R1B1KB1R b KQkq -,b8c6 a2a3 f8e7 e2c2 b7b5 f1d3 c8b7 e1h1 a8c8 c1e3,86
rnbqkb1r/1p3ppp/p2ppn2/8/2BNP3/2N5/PPPB1PPP/R2QK2R b KQkq -,b7b5 c4d3 c8b7 e1h1 f8e7 b2b4 e8h8 a2a4 b5a4 a1a4,-54
rnbq1rk1/ppp1ppb1/3p1Bpp/8/3PP2P/2N2N2/PPP2PP1/R2QKB1R b KQ -,d6d5 f6g7 g8g7 d1d2 d5e4 c3e4 e7e5 e1a1 e5d4 h4h5,936
rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/1PN2N2/P2PPPPP/R1BQKB1R b KQkq -,d5d4 c3a4 c6c5 e2e3 b8c6 a4c5 d4e3 f2e3 e7e5 c5a4,-90
r1bqkbnr/pp3ppp/3p4/2p1p3/3nP3/2NPBN2/PPP1BPPP/R2QK2R b KQkq -,g8f6 e1h1 f8e7 f3d2 e8h8 a2a4 c8e6 d2c4 b7b6 h2h3,-27
8/5k2/7P/5PK1/8/8/8/8 b - -,f7f5 e3d4 c5d4 c3b1 g7g5 e4f5 c8f5 h2h3 h7h5 b1d2,Mate
rnbqkbnr/1pp3pp/5p2/p1P1N3/1P1p4/4P3/P2P1PPP/RNBQKB1R b KQkq -,g8h6 d1a4 c7c6 e5f3 d4e3 f2e3 b8a6 d2d4 a5b4 b1d2,167
r1bqk2r/pp1pppbp/2n2np1/2p3B1/4P3/2NP2P1/PPP2PBP/R2QK1NR b KQkq -,h7h6 g5e3 d7d6 g1e2 a8b8 a2a4 a7a6 f2f4 c8d7 d3d4,-39
rnbqk2r/pp1pnpbp/4p1p1/8/3NP3/2N1B3/PPP1BPPP/R2QK2R b KQkq -,a7a6 d1d2 b7b5 a2a3 b8c6 d4c6 e7c6 e3c5 c8b7 e1a1,157
rnbqkbnr/pp3ppp/4p3/2ppP3/8/3P1P2/PPP3PP/RNBQKBNR b KQkq -,f7f6 f3f4 f6e5 f4e5 g8e7 c2c3 b8c6 g1f3 e7f5 f1e2,-126
rnbqkbnr/1p3ppp/p3p3/3pP3/3N4/2NB4/PPP2PPP/R1BQK2R b KQkq -,c8d7 e1h1 b8c6 d4c6 d7c6 d1g4 g8e7 c1e3 h7h5 g4f4,89
r1bqkb1r/ppp2ppp/8/2p1P3/3Pn3/2N5/PPP2PPP/R1BQKB1R b KQkq -,e4f2 e1f2 c5d4 c3e4 d8h4 e4g3 f8e7 d1h5 c8g4 h5h4,351
r1bqkb1r/pp3ppp/2n1pn2/2pp4/2PP4/P1N2N1P/1P2PPP1/R1BQKB1R b KQkq -,c5d4 f3d4 d5c4 e2e3 c6a5 f1c4 a5c4 d1a4 c8d7 a4c4,-53
rnbq1r2/pppn1ppk/4p3/3pP3/1b1P4/2N2N2/PPPQ1PPP/R1B1K2R b KQ -,f8h8 h2h4 c7c5 a2a3 b4a5 b2b4 c5d4 c3b5 a5b6 b5d4,-215
8/8/2k5/8/8/1R2K3/8/R7 b - -,f8h8 h2h4 c7c5 a2a3 b4a5 b2b4 c5d4 c3b5 a5b6 b5d4,Mate
8/8/8/1Rk5/R7/4K3/8/8 b - -,f8h8 h2h4 c7c5 a2a3 b4a5 b2b4 c5d4 c3b5 a5b6 b5d4,Mate
rnbqkb1r/3p1ppp/P3pn2/2pP4/8/4P3/PP3PPP/RNBQKBNR b KQkq -,f6d5 e3e4 d5c7 b1c3 f8e7 g1f3 b8a6 e4e5 e8h8 a2a3,-94
r1bqkb1r/ppp2ppp/8/2p1P3/3Pn3/4B3/PPP2PPP/RN1QKB1R b KQkq -,g7g6 d4d5 f8g7 f1d3 f7f5 d3b5 e8f8 f2f4 c7c6 b5d3,214
r1bqkb1r/ppp2ppp/8/2p1P3/3Pn3/5Q2/PPP2PPP/RNB1KB1R b KQkq -,d8h4 g2g3 h4g4 f3g4 c8g4 f1g2 g4f5 g3g4 f5g6 f2f3,370
r2qk1nr/ppp2ppp/2p5/2b1p3/4P1b1/2P2N2/PP1P1PPP/RNBQ1RK1 b kq -,d8f6 b2b4 c5d6 d2d3 g4f3 d1f3 f6f3 g2f3 a7a5 b4a5,-88
r1b1kbnr/pp3ppp/1qB1p3/2pp4/4PP2/2N2N2/PPPP2PP/R1BQK2R b KQkq -,e8e7 c6d5 g7g6 d5c4 f8g7 e4e5 c8d7 e1h1 d7c6 a2a4,794
r1bqk2r/2pp1ppp/p1n2n2/1p2p3/1b2P3/1B1P1N2/PPP2PPP/RNBQ1RK1 b kq -,b4c5 c2c3 d7d6 a2a4 b5b4 d3d4 e5d4 c3d4 c5b6 c1e3,118
rnbqk1nr/ppp2ppp/3b4/8/2BP4/4B3/PP3PPP/RN1QK1NR b KQkq -,a7a6 g1f3 g8f6 e1h1 e8h8 f3e5 b8d7 e3f4 d7b6 c4b3,21
rn2kb1r/ppp1pppp/5n2/4q3/6b1/2N3P1/PPPPNPBP/R1BQK2R b KQkq -,c7c6 d2d4 e5c7 c1f4 c7a5 f4d2 a5c7 h2h3 g4f5 g3g4,133
2kr1bnr/ppp1pppp/2nq4/8/4N1b1/5N2/PPPPBPPP/R1BQ1RK1 b - -,d6h6 h2h3 h6g6 d2d3 g4f3 e2f3 h7h5 e4g5 c6e5 f3e4,128
r1bqk2r/pp1p1pbp/2n1pnp1/2p5/2P5/2NPP1P1/PP2NPBP/R1BQK2R b KQkq -,a7a6 e1h1 d7d5 c3a4 b7b6 e3e4 e8h8 f2f4 c8b7 c4d5,65
rnbqk1nr/pp2ppbp/3p2p1/2p5/4PP1P/2N2N2/PPPP2P1/R1BQKB1R b KQkq -,b8c6 f1c4 g8f6 h4h5 g6h5 d2d3 c8g4 c1e3 c6d4 c4b3,-94
rn1qkb1r/pp3ppp/2p2n2/4p3/3PP1b1/2P2N2/PP2B1PP/RNBQK2R b KQkq -,g4f3 g2f3 b8d7 e1h1 f6h5 g1h1 g7g6 b1a3 e5d4 c3d4,58
rnbqkbnr/pp3ppp/4p3/8/2B5/2N2N2/PP1P1PPP/R1BQK2R b KQkq -,h7h6 e1h1 f8d6 d2d4 g8e7 d4d5 e6d5 c3d5 e8h8 d5e7,59
rnbqkbnr/1ppp1ppp/p3p3/8/2B1P3/2N5/PPPP1PPP/R1BQK1NR b KQkq -,b7b5 c4b3 c8b7 d2d3 c7c5 g1f3 b8c6 e1h1 c6a5 c3e2,-42
r1bqkbnr/3p1ppp/p3p3/1pp5/3nPP2/1BNP1N2/PPP3PP/R1BQK2R b KQkq -,d8b6 f3d4 c5d4 c3e2 g8f6 a2a4 c8b7 e1h1 h7h5 h2h3,56
rnbqkb1r/pppppp1p/5np1/8/4P3/2N2Q2/PPPP1PPP/R1B1KBNR b KQkq -,f8g7 e4e5 f6g8 d2d4 b8c6 c1e3 f7f6 e5e6 d7e6 e1a1,82
r1bqr1k1/ppp1bppp/2np1n2/8/2PP4/2NB1N1P/PP3PP1/R1BQ1RK1 b - -,e7f8 a2a3 h7h6 d1c2 c8d7 c1f4 d8c8 c3e2 c6e7 e2g3,121
r1bqr1k1/ppp1bpp1/2np1n1p/8/2PP4/2NB1N1P/PP3PP1/R1BQR1K1 b - -,a7a5 a2a3 e7f8 e1e8 d8e8 c1f4 c8d7 d1d2 c6e7 a1e1,142
rnbk2nr/ppp2ppp/3b4/4p3/2B1P3/2P2N2/PP3PPP/RNB1K2R b KQ -,h7h6 c4f7 g8f6 b1d2 a7a5 d2c4 b8c6 f7d5 h8e8 e1h1,198
r1bqkb1r/ppp2ppp/2n2n2/3pp3/8/1P2PN2/PBPPQPPP/RN2KB1R b KQkq -,e5e4 f3e5 c6e5 b2e5 h7h5 e5b2 c7c6 b1c3 f8b4 e1a1,-96
rnbqk1nr/pp1p1ppp/8/4p3/2B1P3/2P2N2/P4PPP/R1BQK2R b KQkq -,d8e7 d1b3 d7d6 c1a3 b8c6 e1a1 c8e6 c4e6 e7e6 b3e6,233
rn1qkbnr/pp3ppp/4p3/2ppP3/3P4/2P1BQ2/PP3PPP/RN2KB1R b KQkq -,c5d4 c3d4 d8b6 b1d2 b8c6 f1d3 c6b4 d3b1 b6a6 f3d1,82
rn1qkbnr/pp2pppp/2p5/3pP3/8/2P2Q2/PP1P1PPP/RNB1KB1R b KQkq -,a7a6 e5e6 f7e6 d2d4 c6c5 d4c5 b8c6 f3e2 e6e5 g2g3,118
rn1qkb1r/pp2pppp/2p2n2/3p3b/2PP4/2NBPP2/PP4PP/R1BQK1NR b KQkq -,e7e5 d4e5 d5c4 d3c4 f6d7 h2h4 d7e5 d1d8 e8d8 c4b3,81
r1bqkbnr/pppp2pp/2n2p2/8/Q3P3/5N2/PPP2PPP/RNB1KB1R b KQkq -,f8d6 a2a3 d6e5 f1c4 d7d6 e1h1 c8d7 a4b3 c6a5 c4f7,159
rnbqk1nr/pp2bppp/2p1p3/2Pp4/3P1B2/2N5/PP2PPPP/R2QKBNR b KQkq -,h7h6 b2b4 b7b6 e2e3 g8f6 g1f3 b6c5 b4c5 d8a5 d1d2,85
r1bqk2r/pp1pppbp/2n2np1/8/2PN4/4P1P1/PP3PBP/RNBQK2R b KQkq -,h7h5 h2h4 d7d5 c4d5 f6d5 d1b3 d5b4 d4c6 b4c6 c1d2,-33
rnbqk2r/ppp1ppbp/5np1/3p4/3P1P2/2N1BN2/PPP1P1PP/R2QKB1R b KQkq -,f6e4 g2g3 e4c3 b2c3 c8f5 f1g2 f5e4 e1h1 b8c6 f3e5,-112
r1bqkbnr/pppp1p1p/2n3p1/4p3/8/1PN1P3/PBPP1PPP/R2QKBNR b KQkq -,f8g7 c3d5 g8e7 d5e7 d8e7 c2c4 b7b6 g1e2 c8b7 e2c3,-49
r2qkbnr/p2ppp1p/1pn3p1/2p5/2P2P2/6P1/PP1P1PBP/RNBQ1RK1 b kq -,e7e6 b1c3 g8e7 c3b5 e7f5 d2d4 c5d4 g3g4 f5h4 b5d4,-48
r1bqkb1r/pp1ppp1p/2n2np1/2p5/2PP4/5NP1/PP2PPBP/RNBQK2R b KQkq -,d7d6 b1c3 f8g7 d4c5 d6c5 d1d8 c6d8 c1e3 d8e6 e1h1,75
r1bqkb1r/pp1ppppp/2n4n/2p4Q/2BPP3/8/PPP2PPP/RNB1K1NR b KQkq -,c6d4 h5d1 b7b5 c4d5 d4c6 d5c6 d7c6 d1d8 e8d8 a2a4,-79
rnbqkbnr/pp3ppp/2p5/3pp3/4P3/3P4/PPPNQPPP/R1B1KBNR b KQkq -,f8d6 g2g3 g8f6 g1f3 e8h8 f1g2 f8e8 e1h1 a7a5 b2b3,-89
rn1qr1k1/pp3pb1/3Bbnpp/2p1P3/2P5/2N5/PP2BPPP/R2QK1NR b KQ -,b8a6 f2f4 f6h5 e2h5 d8h4 g2g3 h4h5 d1h5 g6h5 c3d5,145
rnbq1rk1/ppp1ppbp/6p1/8/2BP4/2P2N2/P1P2PPP/R1BQ1RK1 b - -,b8d7 f1e1 b7b6 h2h4 c8b7 h4h5 e7e6 h5h6 g7f6 a1b1,57
rnbqkbnr/ppp1pp1p/3p2p1/8/4P3/2N4P/PPPP1PP1/R1BQKBNR b KQkq -,g8f6 d2d4 f8g7 c1e3 e8h8 g1f3 a7a6 d1d2 b7b5 e4e5,76
rnbqkbnr/pp3ppp/4p3/2p1P3/1P1p4/P4N2/2PP1PPP/RNBQKB1R b KQkq -,g8e7 f1d3 b8d7 e1h1 a7a6 c2c3 e7c6 d1e2 g7g5 d3e4,-37
r1bqkb1r/ppp2ppp/2n2n2/3Pp3/8/2N1P1P1/PP1P1P1P/R1BQKBNR b KQkq -,c6a5 d1a4 c8d7 a4a5 a7a6 f1h3 b7b5 h3g2 b5b4 c3e4,326
r2qkbnr/1pp2ppp/p1n1p3/3p1b2/3P1B2/1QP1PN2/PP3PPP/RN2KB1R b KQkq -,a8a7 b1d2 f8d6 f4g3 g8f6 f3h4 c6e7 g3d6 d8d6 c3c4,39
r1bqkb1r/ppp2ppp/2n5/3np3/8/2N1P1P1/PP1PNP1P/R1BQKB1R b KQkq -,d5b4 f1g2 c8f5 d2d3 b4d3 e1f1 d8d7 e3e4 f5e6 c3d5,-442
rnbqk1nr/pp1p1pbp/2p1p1p1/8/2PPP3/2N2P2/PP4PP/R1BQKBNR b KQkq -,h7h6 g1h3 d7d5 c1e3 g8e7 d1d2 a7a6 e1a1 b8d7 h3f2,124
rnbqk2r/pp4pp/2pbpn2/3p1p2/2PP4/2NBPN1P/PP3PP1/R1BQK2R b KQkq -,c8d7 e1h1 e8h8 f3e5 f6e4 f2f4 d7e8 c4c5 d6c7 d3e4,28
r1bqkb1r/ppp1pppp/2n2n2/8/2B5/2N2Q1P/PPPP1PP1/R1B1K1NR b KQkq -,a7a6 c4b3 c6d4 f3f4 b7b6 g1f3 d4b3 a2b3 c8b7 d2d4,-69
rnbqkbnr/pp2pp1p/3p2p1/2pP4/2P1P3/2N5/PP3PPP/R1BQKBNR b KQkq -,g8f6 h2h3 f8g7 f1d3 e8h8 g1f3 a7a6 a2a4 e7e6 e1h1,172
rnbqkb1r/p1p1pppp/1p1p1n2/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq -,f6d7 f3g5 e7e6 f1c4 d7f6 e4e5 d6e5 d1f3 e5e4 g5e4,201
r1bqkb1r/pp1pnp1p/2n1p1p1/8/2PN4/2N3P1/PP2PPBP/R1BQK2R b KQkq -,f7f6 e1h1 h7h5 h2h4 e8f7 b2b3 a7a6 d1d3 c6d4 d3d4,336
r1b1kb1r/pppp1p1p/2n3pn/4p1N1/2B1P3/3P4/PPP2PPP/RNB1K2R b KQkq -,d7d6 c1e3 c6a5 c4b3 a5b3 a2b3 f8g7 b1c3 e8h8 a1a7,81
r1bqk2r/pppp1ppp/2n3n1/1B6/1b1PP3/2N2N2/PP3PPP/R1BQK2R b KQkq -,a7a6 b5d3 e8h8 h2h4 d7d5 e4d5 b4c3 b2c3 d8d5 h4h5,137
rnbqk1nr/1pp2ppp/p2b4/3p4/3P4/3B1N2/PPP2PPP/RNBQ1RK1 b kq -,g8f6 f1e1 d6e7 c1g5 e8h8 b1d2 f8e8 c2c3 b8d7 h2h3,88
r1bqkb1r/pp3ppp/2n1p3/2Pn4/2B5/2N2N2/PPP2PPP/R1BQK2R b KQkq -,f8e7 c3d5 e6d5 d1d5 d8d5 c4d5 c8f5 d5c6 b7c6 f3d4,149
rnbqkb1r/pp1pp1pp/5n2/2P2p2/2P5/2N5/PP2PPPP/R1BQKBNR b KQkq -,b8c6 a2a3 g7g6 g1f3 f8g7 d1c2 d8a5 e2e3 f6e4 c1d2,94
r1bqk2r/pp2ppbp/2n2np1/2pp4/5P2/1P2PNP1/PBPP2BP/RN1QK2R b KQkq -,e8h8 e1h1 c8f5 b1a3 a7a6 d2d3 b7b5 d1e2 d8b6 h2h3,-76
8/8/8/3k4/8/2Q5/8/6K1 b - -,e8h8 e1h1 c8e6 b1c3 d8d7 d1e2 a8d8 c3d1 e6f5 d1f2,Mate
8/8/8/4k3/8/3Q4/8/6K1 b - -,e8h8 e1h1 c8e6 b1c3 d8d7 d1e2 a8d8 c3d1 e6f5 d1f2,Mate
8/8/5k2/8/4Q3/8/8/6K1 b - -,e8h8 e1h1 c8e6 b1c3 d8d7 d1e2 a8d8 c3d1 e6f5 d1f2,Mate
6k1/8/5Q2/8/8/8/8/6K1 b - -,e8h8 e1h1 c8e6 b1c3 d8d7 d1e2 a8d8 c3d1 e6f5 d1f2,Mate
8/7k/8/6Q1/8/8/8/6K1 b - -,e8h8 e1h1 c8e6 b1c3 d8d7 d1e2 a8d8 c3d1 e6f5 d1f2,Mate
rn1qkb1r/ppp3pp/5n2/3ppb2/8/1BNP1N2/PPP2PPP/R1BQK2R b KQkq -,c7c6 f3e5 b8d7 e5f3 f5g4 h2h3 d8e7 e1f1 g4f3 d1f3,133
r1bq1rk1/pppnppbp/3p1np1/6N1/2BPPB2/2N5/PPP2PPP/R2QK2R b KQ -,h7h6 g5f3 c7c5 f4e3 d8b6 c4b3 f6g4 a2a4 g4e3 f2e3,-65
rnbqkbnr/ppp2ppp/3p4/4p2Q/4PP2/8/PPPP2PP/RNB1KBNR b KQkq -,g8f6 h5e2 b8c6 d2d3 c6d4 e2d1 e5f4 g1e2 c8g4 c2c3,-112
