8/1K6/P2k4/8/8/4p3/8/8 b - -,c4d5 g5h7 d5e6 c2b3 e6f7 h7g5 f7f6 g5h3 f6f5 b3a3,Mate
r4r2/pppqn1pk/2nb1p2/3p2Nb/3P4/2P4P/PP3PP1/R1BQRNK1 b - -,h7g6 d1d2 a8e8 g5e6 f8h8 g2g4 g6f7 g4h5 e7f5 d2d3,-304
r1bqk2r/pppp1ppp/5n2/4p3/3bP3/2NP4/PPPBBPPP/R2QK2R b KQkq -,e8h8 e1h1 c7c6 a2a4 a7a5 e2f3 h7h6 d2e3 d4e3 f2e3,-26
3rr1k1/5pp1/2p5/3p1qp1/7n/NPP2PQ1/P6P/2R2R1K b - -,e8e2 a3c2 c6c5 c2e1 d8e8 b3b4 c5b4 c3b4 d5d4 g3g4,-403
r1bq1rk1/pp1nppb1/3p4/3pP2Q/3P1P2/4B2P/PPP3B1/R3K1NR b KQ -,d8e8 g2d5 d7b6 d5b3 e8c6 g1f3 c6e4 e1f2 e4h7 h5h7,428
k1r3br/p1p1q1b1/NpPp1p1p/1P1Pn2Q/4PNp1/1B6/2RR1P1P/6K1 b - -,f6f5 f4g6 e7e8 g6f4 e5f3 g1h1 e8h5 f4h5 g7e5 e4f5,-89
r1b1r1k1/pp1q1ppp/8/3p4/2pQp3/1PPnP1B1/P3BPPP/R4RK1 b - -,d7c6 f1b1 c8e6 a2a4 b7b6 h2h3 f7f6 b3b4 c6d7 e2h5,-127
2q4k/2rbr2p/P2RpNpB/4PpN1/8/1R6/5PPK/8 b - -,d7c6 a6a7 c6b7 b3b4 c7c5 g5e6 c5e5 d6d8 c8d8 e6d8,532
r3qrk1/pp1b1ppp/2nR4/2n1p1B1/2B5/5N1P/PPQ2PP1/2R3K1 b - -,a8c8 g5e3 e5e4 e3c5 e4f3 d6d5 d7e6 c5f8 e6d5 c4d5,25
r2q1k1r/2p1nppp/pbpp4/8/P2PP1b1/2N1BN2/5PPP/R2Q1RK1 b - -,g4h5 a4a5 b6a7 h2h3 h7h6 d1e2 f8g8 f1c1 h5g6 f3h4,60
rn1qkb1r/pp3p1p/2p1p1p1/3pPn2/3P1P2/5B1P/PPP3P1/RNBQ1RK1 b kq -,a7a6 c2c3 h7h5 a2a4 d8d7 b2b4 a6a5 b4a5 f8e7 b1a3,9
8/3p4/8/4kP2/2b3PK/2B5/8/8 b - -,e5f4 c3e1 f4f3 h4h5 c4f7 h5g5 f7a2 e1a5 a2c4 a5c7,14
2r3k1/6pp/1r6/3pP3/4p3/2B5/1R4PP/R5K1 b - -,b6c6 c3d4 c6c4 b2d2 h7h5 e5e6 h5h4 a1a7 g8f8 a7g7,370
r4rk1/pp1qnpbp/2np2p1/2p1p3/2P5/PP2PNP1/1BQPNPKP/R4R2 b - -,a8c8 e2c3 f7f5 d2d3 h7h6 c3d5 g6g5 f3d2 h6h5 d2f3,-64
r2qkb1r/1p1b2pp/p3pp2/n2p3n/3P4/2NBPNB1/PPQ2PPP/R3K2R b KQkq -,g7g6 a1c1 a8c8 c2b1 f8b4 e1h1 e8h8 e3e4 b4c3 c1c3,13
1r4k1/p1p2p1p/2p2p2/2b5/4N3/1P4P1/P4P1P/3R2K1 b - -,c5e7 d1d7 e7d8 e4d2 g8f8 d7d4 d8e7 d4c4 b8b5 c4c6,52
rnb1k2r/pp3ppp/3ppn2/q1p5/1PPPP3/2N5/1PQ2PPP/R1B1KBNR b KQkq -,a5b6 b4c5 d6c5 d4c5 b6c5 c1e3 c5e7 h2h3 b8c6 f1e2,610
r1bq2k1/pp3ppp/5b2/2p5/1n1P1N2/1P4P1/PB1P1PBP/R3Q1K1 b - -,b4c2 e1e2 c2a1 b2a1 c8f5 g2b7 a8b8 b7d5 d8d7 d5c4,-203
r1b4r/ppp2ppp/5k2/4n3/2BN1n2/2P5/PP1N1PPP/R3R1K1 b - -,,0
8/8/K2Q4/8/8/8/3k1p2/8 b - -,,0
8/8/R5p1/1p4Pp/3k1K2/Pr4P1/8/8 b - -,d4d5 a6g6 b3a3 g6b6 d5c5 b6h6 c5d5 h6h5 d5e6 h5h6,2
r1bq1rk1/p3p1bp/3p2p1/P1pP4/4PPp1/2N1B3/1PQ3PP/R4RK1 b - -,a8b8 a5a6 d8b6 f1f2 b6b3 c2e2 c8d7 e4e5 d7f5 a1a5,-96
r1br2k1/1p3p2/p3p2p/2p5/5p2/1N6/PbP2PPP/3RRBK1 b - -,c8d7 b3c5 b2c3 c5b7 d8b8 b7c5 c3e1 c5d7 b8d8 d7f6,-151
8/5p1k/6pp/r2q4/1Q4P1/5NKP/5P2/8 b - -,a5a1 b4b2 a1d1 g3g2 d1d3 b2f6 h7g8 g2g3 d5c5 f6a6,-331
r1br2k1/pp3ppp/1qn5/8/3p4/5NP1/PPQ1PPBP/2RR2K1 b - -,h7h6 d1d2 c8e6 b2b3 a7a5 h2h4 b6b5 c2d1 d4d3 d2d3,12
2r3k1/6pp/2r5/3pP3/3Bp3/8/1R4PP/R5K1 b - -,c6c4 b2d2 h7h5 e5e6 c8e8 d4e3 d5d4 d2d4 c4d4 e3d4,382
r1b2rk1/pp3ppp/2p5/q3P3/1bP1p3/P1N1P3/1PQ1BPPP/R3K2R b KQ -,,0
rnbqkb1r/pp2Nppp/8/2p5/3p4/6P1/PP1PPPBP/R1BQK1NR b KQkq -,f8e7 g1h3 e8h8 h3f4 b8c6 e1h1 e7d6 d2d3 c8f5 a2a3,-55
k1r3br/p1p1q1b1/NpPp1p1p/1P1P3Q/4PNp1/1B3n2/2RR1P1P/5K2 b - -,,0
3r2k1/3nqrp1/p1ppp2p/1p6/3QP3/BP3P2/P1P3PP/R3R1K1 b - -,e7f6 a1d1 f6d4 d1d4 d6d5 e4d5 e6d5 d4d2 a6a5 a3d6,60
4R2k/pp3p2/2p2bp1/5P2/8/8/PPP3K1/8 b - -,h8g7 c2c3 f6g5 f5g6 g7g6 e8a8 g5e3 g2f3 e3c5 b2b4,433
4Q1k1/p1q2r1p/5P2/2ppb1P1/3Pn3/2p1P3/Pr5B/R4R1K b - -,f7f8 e8e5 c7e5 h2e5 c5c4 f1g1 g8f7 a1c1 f8g8 e5f4,-330
8/8/K7/4Q3/8/8/4kp2/8 b - -,,0
r2q1r2/pp1nb1pk/2b1p3/3pN3/3P4/P1N4R/1P3PPP/2RQ2K1 b - -,e7h4 d1h5 h7g8 h3h4 d7e5 d4e5 f8f5 h5h7 g8f7 h4g4,231
3r1rk1/1p3pp1/p6p/2p1n2P/6P1/PPqBP3/2PN1P2/R2Q1RK1 b - -,g8h8 d2e4 c3a5 f2f4 e5d3 c2d3 a5b5 a3a4 b5d3 d1d3,400
r1b4r/ppp2ppp/5k2/8/2NN1n2/2P5/PP3PPP/R3R1K1 b - -,,0
6k1/3Q1ppp/1q2p1b1/p1p1P3/r1P1P3/B6P/P5P1/4R1K1 b - -,h7h6 d7a4 b6b8 a4b5 b8e5 a3c5 e5f4 c5a7 f4d2 a7f2,571
r4rk1/1bqnbppp/p1pp4/4p3/2B1P3/1P3N1P/PBP1QPP1/R2R2K1 b - -,a6a5 a2a3 f8c8 a1b1 a5a4 f3h2 c6c5 h2g4 d7b6 c4d3,10
r1b2rk1/p2nqppp/8/1p1p1R2/2p5/2P1P3/PPQ1B1PP/RN4K1 b - -,e7e3 f5f2 d7f6 e2f3 f8e8 h2h3 e3b6 b1a3 c8e6 c2d2,-353
rnbqkb1r/ppp2ppp/8/4p3/2B2N2/5P2/PPPP2PP/RNBQK2R b KQkq -,e5f4 d2d4 d8h4 e1f1 f8e7 d1e1 h4f6 b1c3 f6d4 e1e4,23
2q4k/P2br2p/2rRpNpB/4PpN1/8/1R6/5PPK/8 b - -,c6c4 b3b8 d7e8 d6d8 c4h4 h2g3 h4h6 d8c8 h6h3 g5h3,Mate
k1r3br/p1p1q1b1/NpPp1p1p/1P1P3Q/4PNp1/1B6/3R1P1P/5K2 b - -,e7e4 h5g4 g8h7 g4g3 h7f5 f4e6 e4h1 f1e2 h8e8 g3f3,35
r3r1k1/1bp2pp1/5R1p/1NqP4/8/1p1QP1PP/1P4BK/3R4 b - -,g7f6 d3e2 e8e5 b5c3 c5e3 e2b5 a8a7 h3h4 g8g7 b5b3,-232
r3k2r/1b3ppp/pb2p3/8/5P2/2nB1N2/P1PR2PP/4K3 b kq -,b7f3 g2f3 e8h8 h2h4 b6a5 e1f2 c3d5 d2d1 d5f4 d3e4,-767
1r3nk1/3r1p2/1p1p3p/pPp2Pp1/2P1P3/P2P2KP/5RB1/5R2 b - -,h6h5 h3h4 g5g4 f5f6 g8h7 f2f5 h7h6 e4e5 d6e5 g2d5,38
8/8/6R1/1p1k2Pp/5K2/Pr4P1/8/8 b - -,,0
8/3p4/8/5P2/2b2kPK/8/3B4/8 b - -,f4e4 h4h5 e4e5 h5g5 e5d4 g5h6 d4e5 h6g7 c4e2 f5f6,647
2k3rr/1ppqn1p1/p2b1p2/P4b1p/3PN1nP/1P3NP1/1B3PB1/R2QR1K1 b - -,d6b4 b2c3 e7d5 c3b4 f5e4 e1e4 d5b4 d4d5 b4d5 f3h2,49
4R3/pp3pk1/2p2bP1/8/8/8/PPP3K1/8 b - -,f6b2 e8e7 g7g6 e7b7 b2d4 b7c7 g6f5 g2f3 f5e5 c7c6,366
2rr4/4k1pp/p4p2/1ppRp3/4P3/P3KP2/1PP3PP/3R4 b - -,,0
rnbqk2r/pp2npbp/3p2p1/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQ1RK1 b kq -,h7h6 e2d3 e8h8 d3b1 f7f5 e4f5 e7f5 a2a4 f5d4 f3d2,82
8/8/K7/8/8/8/5p2/Q4k2 b - -,,0
3rkb1N/1Q3ppp/2p5/8/2b1q3/3n4/PP1PBPPP/R1B2K1R b - -,f1g2 a1b2 g2g3 b2b5 g3g2 b5d5 g2g1 d5g8 g1h2 g8c4,Mate
8/8/1R6/1p1k2Pp/5K2/r5P1/8/8 b - -,,0
r1b2rk1/pp3ppp/2p5/q3P3/2P1p3/P1Q1P3/1P2BPPP/R3K2R b KQ -,,0
r1b2rk1/p2n1ppp/8/1p1p4/2p5/2P1q3/PPQ1BRPP/RN4K1 b - -,f8e8 c2d2 e3b6 d2d4 b6d4 c3d4 d7f6 a2a3 a7a5 e2f3,-376
5rk1/pp1q2p1/2p1p2p/4P2Q/3r4/4R3/PP3PPP/5RK1 b - -,f8f5 h5g6 f5g5 g6c2 d7d5 e3g3 g5g3 h2g3 d5a2 f2f4,-116
2r1r1k1/p3b1p1/1p2pp1p/3b4/q2P1BQ1/3NP3/1P3PPP/2RR2K1 b - -,g8h7 f4g3 d5b3 d1f1 b3c4 c1c3 a7a5 f1b1 f6f5 g4d1,-49
r6r/1b2kp2/2p1p3/1p4p1/p4q2/2P4P/PPB1QPP1/R3R1K1 b - -,h8d8 g2g3 f4f6 e2e3 e7f8 a1d1 c6c5 e3c5 f8g7 d1d8,90
r1b1r1k1/1p1n1pbp/1qpp2p1/p1n5/2PNP3/1PN1B1PP/P1Q2PB1/1R2R1K1 b - -,b6d8 b1d1 d8b6 c2b1 b6c7 f2f4 b7b6 b1c2 c8a6 g3g4,109
r1q1r2k/1b1n1R1p/pp1P2p1/2pBp3/P7/2N4P/1PQ3P1/R5K1 b - -,b7d5 c3d5 e8g8 d5c7 g8g7 a1f1 a8b8 c2e4 c8g8 f7d7,457
r1b2rk1/pp3ppp/2p5/4P3/2P1p3/P1P1P3/4BPPP/R3K2R b KQ -,,0
4Qrk1/p1q2P1p/8/2ppb1P1/3Pn3/2p1P3/Pr5B/R4R1K b - -,c7f7 e8f8 g8f8 f1f7 f8f7 h2e5 c5c4 a1c1 f7g6 h1g1,Mate
r3r1k1/1bp2p2/5p1p/2qP4/3N4/1p1QP1PP/1P4BK/3R4 b - -,b7d5 d3f5 e8e5 f5g4 e5g5 g4e2 d5g2 e2g2 a8e8 h3h4,-292
r1b4r/ppp1k1pp/2np1nq1/2b1p3/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 b - -,a7a6 c3d5 e7d8 d5f6 g7f6 d2d3 c8g4 c2c3 c5a7 a2a4,118
r2k3r/1b3ppp/pp2p3/2b1n1B1/P3N3/8/1P2BPPP/R4RK1 b - -,c5e7 a1d1 b7d5 e4c3 e7g5 c3d5 e6d5 d1d5 d8c7 d5e5,27
1rr3k1/1p3p1p/p3b1p1/4b1P1/7P/2NR1P2/PPP3B1/2K4R b - -,e6c4 d3d7 e5c3 b2c3 c4a2 c1d2 a2e6 d7d4 c8c7 h1a1,-30
1r4k1/p1pRbp1p/2p2p2/8/4N3/1P4P1/P4P1P/6K1 b - -,b8e8 g3g4 a7a5 f2f3 h7h5 h2h3 a5a4 d7c7 a4b3 a2b3,54
8/8/1R6/1p1k1KPp/r7/6P1/8/8 b - -,,0
2R5/5ppk/2pB2qp/p7/8/P1P4P/5PP1/4R1K1 b - -,g6d6 g2g3 a5a4 c8a8 d6a3 e1e4 a3a1 g1g2 a4a3 e4f4,20
1r3r2/6kp/3p1pP1/q1p1p3/1p2P2N/2nP4/PPPQ1P1P/2KR2R1 b - -,c3a2 c1b1 h7g6 d2e3 a2c3 b1c1 b4b3 c2b3 b8b3 h4f5,-84
r4rk1/1bq1bppp/pnpp4/4p3/4P3/1P1B1N1P/PBP1QPP1/R2R2K1 b - -,b6d7 b3b4 a6a5 a2a3 f8b8 c2c4 a5b4 a3b4 c6c5 b4b5,19
r1b1r1k1/pp3ppp/2p5/4P3/2P1p3/P1P1P3/4BPPP/2KR3R b - -,,0
8/5p1k/6pp/1r6/6PP/5NK1/5P2/8 b - -,b5b3 g4g5 h7g7 g3f4 h6h5 f3e1 b3h3 e1g2 g7f8 f4e4,-412
8/8/K7/8/8/8/5p2/Q6k b - -,,0
8/3p4/8/4kPK1/2b3P1/8/3B4/8 b - -,e5e4 g5h6 e4e5 h6g7 c4e6 f5e6 e5e6 g4g5 d7d6 g7g6,763
r1bq1rk1/ppp2p2/2n1pn1p/4N1p1/3P3P/2PB2B1/P1P3P1/R2QK2R b KQ -,d8d5 e1h1 c6e5 f1f6 e5d3 c2d3 c8d7 d1h5 d7c6 f6g6,453
6k1/pp1q2p1/2p1p1Qp/4Pr2/3r4/4R3/PP3PPP/5RK1 b - -,d4d2 h2h3 d2b2 g2g4 f5f8 e3d3 d7e7 d3d6 b2a2 g6e6,-121
rnbqkb1r/p3pppp/3p4/1Ppn4/4P3/8/PPQ2PPP/RNB1KBNR b KQkq -,d8a5 c1d2 d5b4 c2c1 b8d7 b1c3 d7e5 c1b1 a7a6 a2a3,159
r2q1r2/p4pbk/2p1b1pp/3p4/N2P4/1B5P/PP3PP1/2RQR1K1 b - -,d8g5 e1e3 a8e8 c1c6 e6f5 c6c3 f5e4 e3g3 g5f6 c3c1,-33
3r1rk1/1p3pp1/p6p/2p4P/6Q1/PPqBP3/2PN1P2/R4RK1 b - -,g8h8 d2e4 c3e5 f2f4 e5c7 f4f5 d8d3 c2d3 f8d8 g4f4,614
1R6/8/8/1pk2KPp/r7/6P1/8/8 b - -,,0
2r5/4k1pp/p4p2/1ppRp3/4P3/P3KP2/1PP3PP/8 b - -,g7g5 e3d2 c8d8 c2c4 d8d5 c4d5 e7d6 b2b3 h7h5 d2c3,3
1k1r2nr/1ppq1ppp/8/1P6/2Pp1b2/5Q1P/RP3PP1/R5K1 b - -,f4h2 g1h2 c7c5 a2a8 b8c7 a1a7 d7d6 h2g1 d6b6 f3f7,Mate
r1bqk2r/1p1n1ppp/pb2p3/3pP3/3p1P2/P2B4/1PP1N1PP/R2QBRK1 b kq -,f7f6 e2c1 g7g6 c1b3 e8h8 e1h4 d8c7 d1g4 f8f7 a1e1,34
r2q1rk1/pp1nb1p1/2b1p3/3pN2Q/3P4/P1N4R/1P3PPP/2R3K1 b - -,e7h4 h3h4 d7e5 d4e5 f8f5 h5h7 g8f7 h4g4 d8g8 h7h4,Mate
8/1n1q1r1k/1p1P3p/4B3/1pp1Q3/2P2P2/4B3/2K3R1 b - -,e7h4 h3h4 d7e5 d4e5 f8f5 h5h7 g8f7 h4g4 d8g8 h7h4,Mate
4r1k1/p1pRbp1p/2p2p2/8/4N1P1/1P6/P4P1P/6K1 b - -,a7a5 g1f1 g8f8 h2h3 e8c8 d7d4 c8b8 d4c4 b8b6 f1e2,51
8/2kr4/8/4K3/8/8/1R6/8 b - -,,0
r1qr2k1/p2n1ppp/2N1pb2/PPp5/8/2P2QB1/5PPP/2R2RK1 b - -,h7h5 c6d8 f6d8 f1d1 d7f6 c3c4 d8a5 h2h3 a5b6 g3e5,454
r3qrk1/pp1b1ppp/2nR4/2n5/2B1p3/4BN1P/PPQ2PP1/2R3K1 b - -,a8c8 e3c5 e4f3 d6d5 d7e6 c5f8 e6d5 c4d5 e8f8 c2f5,21
4R3/pp3p2/2p2bk1/8/8/2P5/PP4K1/8 b - -,g6f5 g2f3 b7b6 e8a8 a7a5 a8b8 b6b5 b8b6 f5e5 b6c6,393
rnbqkb1r/p1n1pppp/3p4/1Pp5/P3P3/8/1PQ2PPP/RNB1KBNR b KQkq -,e7e6 g1f3 b8d7 a4a5 a8b8 b1c3 f8e7 c1f4 e6e5 f4e3,70
rnbqk2r/ppp2ppp/8/3n4/1b6/2N3P1/PP1PNP1P/R1BQKB1R b KQkq -,b8c6 f1g2 c8e6 e1h1 e8h8 a2a3 b4c5 b2b4 c5b6 c1b2,-30
r6r/1bk2ppp/p3p3/2p1n1B1/P7/8/1P2BPPP/2R2RK1 b - -,b7d5 c1c5 c7d6 g5e3 e5c6 f1d1 h8b8 c5c2 d6d7 e3c5,79
r1b2rk1/2qnbppp/2n1p3/2ppP3/1p4NP/pP1P1NP1/P1P1QPB1/R1B1R1K1 b - -,c7b6 c1d2 h7h5 g4h2 c8a6 a1d1 f8c8 g3g4 c5c4 b3c4,-19
1k1r3r/p4ppp/1pn4q/4pQ2/3P4/BN3PP1/PP1N4/2K2R2 b - -,a7a5 d4e5 a5a4 a3d6 d8d6 e5d6 a4b3 f5b5 h6e3 b5b3,9
r3k1nr/pp1qbppp/2n5/3p4/3P4/2N2N2/PP3PPP/R1BQR1K1 b kq -,a8d8 b2b4 f7f6 c1f4 e8f8 b4b5 c6a5 b5b6 a7b6 a1b1,169
8/1RR4p/6p1/p4r1k/7P/5P2/P6K/3r4 b - -,h7h6 b7b3 d1d4 h2g3 d4h4 g3f2 f5g5 b3b6 h4h2 f2e3,-200
1k1r2nr/1ppq1ppp/8/1P6/2Pp4/5Q1P/RP3PPK/R7 b - -,d7d6 h2g1 b8c8 c4c5 g8e7 c5d6 d8d6 a2a8 c8d7 a8h8,1136
r1b1r1k1/1pp2ppp/pb1p1q2/4n3/2PN4/1P2PB1P/PB3PP1/1R1Q1R1K b - -,f6h6 f3h5 c7c5 d4c2 c8f5 f2f4 e5d3 h5g4 d3b2 b1b2,-59
6k1/1p3p1p/1bb1p1p1/4Pn2/p7/8/Pr3PPP/R1NR1BK1 b - -,b2f2 g1h1 f5h4 h2h3 h4g2 d1d6 g2h4 d6c6 f2f1 h1h2,-974
4k3/pp1nR1p1/2pr1p2/3n2p1/3P4/P6P/1P1N1PP1/4RK2 b - -,d5e7 d2c4 d6d4 c4a5 d7e5 a5b7 d4d7 b7a5 e8f7 b2b3,-462
r2r2k1/1bq1bppp/pnpp4/4p3/4P3/1P1B3P/PBPNQPP1/R2R2K1 b - -,a6a5 a2a4 e7f8 e2e1 f7f6 b2a3 b6d7 c2c3 b7c8 d2f1,22
8/3p1b2/7K/4kP2/6P1/8/3B4/8 b - -,e5f6 d2c3 f6e7 h6g7 f7d5 f5f6 e7d6 g4g5 d6c5 c3d2,1439
5Qk1/p4q1p/8/2ppb1P1/3Pn3/2p1P3/Pr5B/R4R1K b - -,g8f8 f1f7 f8f7 h2e5 c5c4 g5g6 f7g6 a1g1 g6f5 g1c1,-836
1R6/8/6P1/1pk2K1p/6r1/6P1/8/8 b - -,,0
r3r1k1/1bp2pp1/5n1p/1NqP4/8/1p1QP1PP/1P4BK/2R2R2 b - -,e8e3 d3d2 c5e7 f1e1 e3e1 c1e1 e7c5 b5c3 a8e8 e1d1,-91
2kr1b1r/ppp1pppp/2nq1n2/8/2B5/P1N2Q1P/1PPP1PP1/R1B2RK1 b - -,e7e6 f3e3 c6d4 c3b5 d6c5 b5d4 c5c4 d4f3 f8c5 e3c3,-29
q6k/1Rrbr2p/P2RpNpB/4PpN1/8/8/5PPK/8 b - -,a8d8 f6d7 f5f4 b7b8 d8b8 d7b8 c7c8 b8d7 c8d8 d7f6,777
r3brk1/p1q1n1pp/1pnb1p2/2p1p3/2PpP1P1/3P1N1P/PP2QPB1/R1B1RNK1 b - -,e8d7 f3h4 g7g6 g1h1 g8h8 f1h2 f8f7 e1g1 a8g8 g2f3,-143
rnb1k2r/pp2ppbp/1qpp1np1/8/N1B1P3/3P1N2/PPP2PPP/R1BQ1RK1 b kq -,b6c7 a4c3 b7b5 c4b3 e8h8 a2a3 b8d7 f1e1 a7a5 h2h3,-32
8/5p1k/6pp/8/5KPP/1r3N2/5P2/8 b - -,h7g7 g4g5 h6h5 f4e4 b3a3 e4f4 a3a4 f4g3 f7f6 g5f6,-423
r1bqkbnr/1pp1p2p/p1n2p2/3p2pQ/3P4/4P1B1/PPP2PPP/RN2KBNR b KQkq -,e8d7 h2h4 d8e8 h4g5 e8h5 h1h5 h7h6 g1f3 f6g5 f3g5,259
1R6/8/5KP1/1pk4p/8/6r1/8/8 b - -,,0
3r2k1/5pp1/2p5/3p1qp1/7n/1PP1rPQ1/P1N4P/2R2R1K b - -,e3c3 c2d4 c3c1 f1c1 f5f6 g3f2 d8e8 c1c6 f6f4 c6c2,-291
1k1r2nr/1pp2ppp/3q4/1P6/2Pp4/5Q1P/RP3PP1/R5K1 b - -,b8c8 c4c5 g8e7 c5d6 d8d6 a2a8 c8d7 a8h8 d4d3 a1a8,1111
r3qrk1/pp1b1ppp/2nR4/2B5/2B5/5p1P/PPQ2PP1/2R3K1 b - -,f3g2 d6d1 d7h3 c5f8 e8f8 d1e1 h3g4 c2e4 h7h5 f2f3,76
r1bq1rk1/1pp2ppp/p1np1n2/2bNp3/2PP4/4P1P1/PP2NPBP/R1BQ1RK1 b - -,f6d5 c4d5 c6d4 e3d4 c5b6 c1e3 c8g4 d4e5 b6e3 f2e3,378
2r2qbk/1Q1R2pp/8/3p1pN1/5P2/2pB4/6PP/6K1 b - -,f8c5 g1h1 c3c2 d3c2 c5c2 g5f3 c8c6 b7a7 c2c1 f3g1,-70
r2r2k1/1bq1bppp/pnp5/3Pp3/8/1P1B3P/PBPNQPP1/R2R2K1 b - -,c6d5 b2e5 e7d6 d2f3 b6d7 e5d6 c7d6 d1e1 d7c5 a1d1,182
3r1rk1/1p3pp1/p6p/2p4P/8/PP1BP3/2PqQP2/R4RK1 b - -,c5c4 e2d2 c4d3 c2c4 b7b5 f2f4 b5c4 f1f2 c4b3 f2g2,556
r1b2rk1/2qnbppp/2n1p3/1pppP3/7P/pP1P1NP1/P1P1QPBN/R1B1R1K1 b - -,c8b7 h2g4 b5b4 c1f4 f8c8 h4h5 h7h6 f4h6 g7h6 e2e3,-40
1R6/6P1/5K2/2k4p/1p6/6r1/8/8 b - -,,0
5rk1/4b1pp/2q5/1p1pP3/3Bp3/2p5/4Q1PP/R3R1K1 b - -,b5b4 e5e6 c6e6 e2b5 h7h5 a1a6 e6f5 a6a7 e4e3 d4e3,186
8/3p1b2/5k1K/5P2/6P1/2B5/8/8 b - -,f6e7 h6g7 f7a2 f5f6 e7d6 g4g5 a2b3 g5g6 d6c5 f6f7,1110
1rr3k1/1p5p/p3bPp1/4b3/4N2P/1P1R1P2/P1P3B1/2K4R b - -,c8c6 g2h3 e6h3 h1h3 b7b5 d3d7 b8c8 c1d2 c6c2 d2e3,108
6k1/1p3p1p/1bb1p1p1/4Pn2/p7/P7/1r2BPPP/R1NR2K1 b - -,c6d5 d1f1 b6d4 f1d1 h7h5 h2h3 b2b6 d1d4 f5d4 e2d1,-330
r1bq1rk1/ppp2p2/4pn1p/4B1p1/3P3P/2PB4/P1P3P1/R2QK2R b KQ -,f8e8 h4g5 f6h7 d3h7 g8f8 g5g6 f8e7 g6g7 e7d7 d1g4,709
5Rk1/p6p/8/2ppb1P1/3Pn3/2p1P3/Pr5B/R6K b - -,g8f8 h2e5 c3c2 a1g1 c5c4 g1e1 f8g8 e5g3 e4g3 h1g2,-984
r3brk1/p1q3pp/1pnb1pn1/2p1p3/2PpP1P1/3P1NNP/PP2QPB1/R1B1R1K1 b - -,c6d8 e2d1 d8e6 a2a4 e8d7 b2b3 g8h8 g1h2 f8f7 g3f5,-126
r2q1rk1/1p3pn1/p1np1NpB/4Pb2/1b2Q3/3B1N2/PP3PPP/R4RK1 b - -,d8f6 e5f6 f5e4 d3e4 g7h5 h6f8 a8f8 e4c6 b7c6 a2a3,409
1R4Q1/8/5K2/7p/1pk5/6r1/8/8 b - -,,0
2kr2nr/1pp2ppp/3q4/1PP5/3p4/5Q1P/RP3PP1/R5K1 b - -,g8e7 c5d6 d8d6 a2a8 c8d7 a8h8 d4d3 a1a8 d7e6 h8d8,1230
6k1/2qQ1ppp/4p1b1/p1p1P3/r1P1P3/B6P/P5P1/1R4K1 b - -,h7h6 d7c7 g8h7 b1b8 g6h5 c7c8 h7g6 c8c5 g6h7 c5f8,888
3r2k1/2R2pp1/7p/p3P3/q1p2BP1/1pP4P/6BK/2Q5 b - -,b3b2 c1b2 a4e8 f4g3 e8e6 c7a7 d8d1 a7a8 g8h7 b2f2,603
6rr/1N2n3/pb2k3/3P4/8/5R1p/PP1Q1P2/2K5 b - -,e7d5 d2d3 h8h5 f3h3 h5h3 d3h3 e6e5 h3h5 e5d4 a2a3,Mate
8/5pk1/6pp/8/5KPP/1r6/5P2/4N3 b - -,g7f6 f2f3 b3a3 e1c2 a3a4 f4g3 f6e5 h4h5 g6h5 c2e3,-482
1r6/3k4/8/4R1P1/4K3/8/6P1/8 b - -,b8b1 e4f3 b1g1 e5e3 d7d6 g2g3 g1c1 f3g4 c1c4 g4f5,936
3q1rk1/1p1nbppp/p2p1n2/4pP2/2r1P1P1/1NN1B2P/PPP5/R2Q1RK1 b - -,h7h6 d1f3 b7b5 a2a3 d6d5 e4d5 f8e8 g1h1 e5e4 f3g2,-43
6R1/8/5K2/7p/1pk5/8/8/8 b - -,,0
4rrk1/1bp1nppp/1p1qpn2/p2pN1N1/3P1P2/P1PB4/1P2QPPP/R4RK1 b - -,c7c5 e5g4 f6e4 f2f3 e4g5 f4g5 c5d4 c3d4 d6f4 e2e5,61
2kr3r/1p1nqb2/2p2pp1/p4p1p/PbPP1N1P/4PBP1/2Q1NP2/R4K1R b - -,d7e5 d4e5 f6e5 f1g2 d8d2 c2b3 e5f4 e2f4 e7e5 h1d1,-119
2r2qbk/1Q1R2pp/8/3p1pN1/5P2/8/2B3PP/6K1 b - -,f8c5 g1h1 c5c2 g5f3 c8c6 b7a7 c2c1 f3g1 c6g6 a7d4,-56
rn2kb1r/pp3p1p/1qp1p1p1/3pPn2/3P1P2/2P2B1P/PP4P1/RNBQ1RK1 b kq -,b8d7 a2a4 a7a5 b1a3 f5g3 f1e1 f8e7 f3e2 g3e2 e1e2,25
r4rk1/p2b1pbp/1p2p1qp/3p4/3N3P/1QPB4/PP1N1PP1/2KR3R b - -,g6g4 c1b1 a7a5 f2f3 g4f4 a2a4 g7d4 c3d4 f4d4 d3b5,292
r1b1r1k1/1p1n1pbp/1qpp2p1/8/P1PNP3/4B1PP/P1Q2PB1/3RR1K1 b - -,b6b4 a4a5 b4a5 e1e2 a5b4 d4b3 g7f8 f2f4 c6c5 e3f2,-47
