2bn2k1/1p4p1/pqrrpbQp/3p1B2/1P1P1P2/P5P1/1B2R1KP/4R3 b - -,f6e7 g6h7 g8f8 h7h8 f8f7 f5g4 e7f6 g4h5 g7g6 h8h7,Mate
r1bqr1k1/p4pbp/2p5/3pP1p1/3Q2n1/2N3B1/PP3PPP/R3RBK1 b - -,h7h5 h2h4 g5h4 g3f4 h4h3 a1c1 h3g2 f1g2 e8e6 b2b4,-149
8/8/8/4k2q/7R/3R2P1/6PK/8 b - -,h5g6 d3a3 g6b1 a3a5 e5f6 h4h6 f6g7 h6h5 b1d1 a5f5,20000
7k/1p3pp1/p4q1p/1p6/4Q3/6RP/1Pr2PP1/6K1 b - -,c2f2 g3d3 f2f1 g1h2 g7g6 e4d4 f6d4 d3d4 f1f2 d4b4,-533
5k2/5P2/3NKP2/8/5P2/8/8/q7 b - -,a1a2 e6e5 a2a5 e5e6 a5b4 e6e5 b4c5 e5e6 c5d4 f4f5,-959
7r/5R2/6pP/P7/5P1P/4K3/2k5/8 b - -,h8h6 f7f6 h6h4 f6g6 c2b3 g6c6 b3b4 a5a6 b4b5 c6e6,640
r2q1b1r/ppp3p1/2n2k1p/7Q/2Bpp3/2P5/PP3PPP/R1B1K2R b KQ -,,0
8/4K1R1/k1r4P/P7/8/8/8/8 b - -,,0
r1b1k2r/pppn1pp1/3q1n1p/3p4/1b1P3B/2NBP3/PPQ2PPP/R3K1NR b KQkq -,e8h8 g1e2 c7c6 e1h1 f8e8 a2a3 b4a5 b2b4 a5d8 f1b1,75
rnbq1rk1/ppp5/6pp/5p2/3b4/2PP1QP1/PP3PB1/RNB1R1K1 b - -,d4b6 c1h6 f8f7 b1d2 b8d7 d3d4 c7c6 f3e3 d7f8 d2f3,353
r1b1r1k1/1npq1pb1/p2p1npp/1p1P4/1P1NPP2/P1NQ1R2/2BB2PP/5RK1 b - -,d7e7 f4f5 g6g5 d4e6 c8d7 h2h4 g5h4 e6g7 g8g7 d2e1,378
8/5R2/P5pr/8/5P1P/4K3/2k5/8 b - -,h6h4 f7g7 h4h6 e3e4 h6h1 g7g6 h1e1 e4f5 c2c3 g6d6,645
3r2Rk/2qP1P2/6pp/4Q3/8/7P/p5PK/8 b - -,h6h4 f7g7 h4h6 e3e4 h6h1 g7g6 h1e1 e4f5 c2c3 g6d6,Mate
2rqr1k1/pbp1bppp/1p2pn2/3pP3/5B2/2PBP3/PP1N1PPP/2RQR1K1 b - -,f6e4 d1g4 e4d2 c1d1 d2f3 g4f3 c7c5 f3h3 g7g6 d3b5,57
rnbq1rk1/ppp3b1/6pp/3Q1p2/8/2PP2P1/PP3PB1/RNB1R1K1 b - -,f8f7 d5d8 f7f8 d8c7 b8d7 c1f4 d7f6 b1d2 c8d7 c7b7,798
8/P4R2/6p1/8/5P1r/4K3/2k5/8 b - -,h4h8 f7h7 h8c8 h7c7 c8c7 a7a8q c7c3 e3f2 c2b3 a8d5,572
rn2k1nr/p1p2qpp/1p2p3/1Q1pPp2/1b1P4/2N4N/PPP2PPP/R1B1K2R b KQkq -,f7d7 b5b4 c7c5 d4c5 b8c6 b4b5 g8e7 c5b6 a7b6 e1h1,442
r4rk1/pbpn2pp/1p1pp3/5pq1/3Pn3/P1P1PN2/1P2BPPP/RQ2BRK1 b - -,g5h6 f3d2 h6g5 d2f3 g5g4 h2h3 g4g6 b1d1 a7a5 c3c4,-32
r2qk2r/ppp1ppbp/n2p1np1/8/2PPP1b1/2N1BN1P/PP3PP1/R2QKB1R b KQkq -,g4f3 d1f3 c7c5 d4d5 e8h8 f1e2 d8b6 a1b1 a6b4 b1c1,74
3r2k1/p3R2p/1r3p2/1PN5/2Pn4/P6P/2bN1PPK/2B5 b - -,b6d6 a3a4 a7a6 c5a6 c2a4 a6c5 a4c2 d2e4 c2e4 e7e4,400
rn2k2r/pbp2pp1/1p1ppq1p/8/2PPP3/2PB1N2/P4PPP/R2Q1RK1 b kq -,e8h8 f1e1 f8e8 d3c2 b8d7 f3d2 f6g5 a2a4 a7a5 g2g3,-8
r1br2k1/pp2qppp/3p4/2p5/2P5/Q2R1BP1/PP2PP1P/R5K1 b - -,h7h6 a3a5 b7b6 a5a4 a8b8 a1d1 a7a6 b2b3 b6b5 a4a5,57
r1r3k1/p1q1pp1p/3p2p1/3P4/1p1Q4/1P3P2/1PP1R1PP/1K1R4 b - -,c7b7 d4h4 f7f6 h4e4 c8c7 h2h4 a7a5 h4h5 g6g5 d1d4,73
2rqr1k1/pbpnbppp/1p2p3/3pP3/5BQ1/2PBP3/PP1N1PPP/2R1R1K1 b - -,d7c5 d3b1 b7a6 f4h6 e7f8 c3c4 f7f5 e5f6 d8f6 h6f4,64
6Q1/8/8/1p6/8/k6K/8/8 b - -,d7c5 d3b1 b7a6 f4h6 e7f8 c3c4 f7f5 e5f6 d8f6 h6f4,Mate
r2q1rk1/1pp1bppp/p1b1pn2/8/PnQP4/2N2NP1/1P1BPPBP/R4RK1 b - -,b4d5 c4b3 f8e8 f1c1 a6a5 f3e5 d5c3 b2c3 c6g2 g1g2,33
r2qkb1r/1b1p1p2/p1n1p1np/1p6/4P1p1/1BN3B1/PP1NQPPP/3R1RK1 b kq -,h6h5 c3d5 a8c8 d5f4 g6e5 f4d3 e5d3 e2d3 h5h4 g3f4,-160
r2qkb1r/1p3ppp/p1b1pn2/3p4/3P4/2N2N2/PPPB1PPP/R2QR1K1 b kq -,f8d6 f3e5 d8b6 e5c6 b7c6 d2g5 b6b2 c3a4 b2b5 g5f6,-15
r4rk1/5p2/pq2p1p1/2pbPnP1/1p1p2QP/1P1P4/PNPB1R2/R5K1 b - -,g8g7 h4h5 g6h5 g4e2 f8h8 a1f1 a6a5 g1h2 b6b7 h2h3,-144
r2q1b1r/ppp3p1/2n2k1p/8/3pp2Q/2P5/PP3PPP/R1B1KB1R b KQ -,f6g6 h4e4 g6f6 e4h4 g7g5 c1g5 h6g5 h4h8 f8g7 h8d8,416
r1bqr1k1/p4pb1/2p5/3pP1pp/3Q2nP/2N3B1/PP3PP1/R3RBK1 b - -,g5h4 g3f4 h4h3 f2f3 h3g2 f1g2 g4h6 d4f2 h6f5 b2b4,-166
r2qr1k1/ppp3pp/2n1pn2/3p2B1/4P3/2N3Q1/PPP2PPP/2KR3R b - -,a7a5 e4e5 f6h5 g3h4 d8d7 h4h5 b7b5 h1e1 a5a4 h5g4,310
8/8/2p1k1p1/1p3p1p/1P1P1P1P/6P1/3K4/8 b - -,,0
2kr3r/pp6/n1pbbp2/q4Npp/P1pP3P/2N1PQ2/1P2BPP1/R1R3K1 b - -,a5f5 e2c4 a6c7 c3e4 g5h4 c4e6 f5e6 e4d6 d8d6 b2b4,-367
rnb2rk1/pp2nppp/1q6/3p4/3Q4/1N2PN2/PP3PPP/R3KB1R b KQ -,b6d6 d4c5 d6c5 b3c5 b8c6 f1e2 f8d8 a1c1 d5d4 e3e4,39
rnbqr1k1/ppp1ppbp/3p1npB/8/3P2PP/2N5/PPPQPP2/R3KBNR b KQ -,g7h6 g4g5 c7c5 d4c5 d6c5 d2d8 e8d8 g5h6 b8c6 f1g2,-87
r2q1rk1/1pp1bppp/p1b1pn2/3nN3/P1QP4/2N3P1/1P1BPPBP/R4RK1 b - -,a8b8 e5c6 b7c6 f1b1 a6a5 c4c6 d5b4 c6c4 b4c2 c3b5,122
8/1p6/2pp1p2/p1r2P1p/4Pk2/2P4R/PKP4P/8 b - -,f4e4 h3h5 c5f5 h5h6 f5b5 b2c1 f6f5 c3c4 b5e5 c1d2,-341
r2qk2r/pp1bnpp1/3ppn1p/1P6/3PP2P/2PB1N2/5PP1/RN1Q1RK1 b kq -,a7a6 b5a6 b7a6 b1d2 e8h8 d3a6 d8c7 d1c2 e6e5 d4d5,50
rnbqk2r/ppp1bppp/4p3/3p4/3PnB2/P1NQ1P2/1PP1P1PP/R3KBNR b KQkq -,e4c3 d3c3 c7c5 d4c5 e8h8 e2e4 d5d4 c3d2 b7b6 c5c6,-28
r2q1b1r/ppp5/2n2k1p/6B1/3pp2Q/2P5/PP3PPP/R3KB1R b KQ -,f6g6 g5d8 a8d8 h4e4 g6g7 e4g4 g7f6 g4f4 f6e7 f4e4,707
r4rk1/1b2bppp/pp2p3/3nN3/q1BP4/PP5R/3BQPPP/R5K1 b - -,a4a5 d2a5 b6a5 h3f3 e7f6 e5f7 f8f7 e2e6 a8d8 h2h4,528
8/3k2pp/2pn1p2/4p3/4P3/1P5P/1P1NKPP1/8 b - -,d7c7 e2d3 d6b5 b3b4 b5d4 d2f3 d4e6 d3c4 c7b6 f3e1,112
r7/4Rp2/6pP/P7/5P1P/4K3/2k5/8 b - -,a8h8 a5a6 h8h6 a6a7 h6h8 e7c7 c2d1 c7f7 d1e1 f7g7,734
2r2rk1/pp3p1p/6p1/4b3/1P1p4/P2B4/2P2PPP/2R2RK1 b - -,e5d6 g2g3 b7b6 c1a1 a7a5 f1b1 c8b8 g1g2 f8e8 b1b3,6
r4r1k/pb2qpp1/1pp1p1Bp/2P1N3/3P4/8/nP3PPP/1Q1R1RK1 b - -,e7f6 g6f7 f8f7 e5f7 f6f7 b1a2 b6b5 b2b4 b7c8 f1e1,381
r2qk2r/pp2bp2/2bppp1p/8/4P2P/2N1QN2/PPP2PP1/2KR3R b kq -,d8c7 h1e1 h6h5 f3d4 c7a5 d1d3 e8a8 c3d5 c6d5 b2b4,92
r3k1nr/p1p2qpp/np2p3/3pPp2/3P4/2PQ3N/P1P2PPP/R1B1K2R b KQkq -,a6b8 c3c4 g8e7 h3g5 f7g6 h2h4 h7h6 h4h5 h6g5 h5g6,148
7R/k6P/6K1/P7/8/8/8/7r b - -,,0
r3k2r/pbpn1pp1/1p1ppq1p/8/Q1PPP3/2PB1N2/P4PPP/R4RK1 b kq -,a7a6 f1e1 a8d8 e4e5 f6e7 d3e4 b7e4 e1e4 e8h8 e4e3,5
4r1kr/4Bpb1/p2p2p1/3P3p/Pq2R2P/3Q1P2/2P3P1/2K4R b - -,,0
2n5/8/ppPpk2p/1B1p1pp1/1K1P4/P3PPP1/7P/8 b - -,c8a7 b5a6 a7c6 b4b5 c6a5 a6c8 e6f6 a3a4 a5c4 c8b7,441
r1b2r2/1p1n1p1k/p7/6p1/3BPpN1/8/PPP3PP/2K2B1R b - -,f8d8 h2h4 h7g6 h4g5 g6g5 g4h6 d8f8 d4g7 g5g6 h6f5,246
r2q1b1Q/ppp5/2n2k2/6p1/3pp3/2P5/PP3PPP/R3KB1R b KQ -,f8g7 h8d8 a8d8 c3d4 g5g4 e1a1 c6d4 c1b1 f6e5 f1e2,207
r1bqr1k1/p4pb1/2p5/3pP2p/3Q1Bnp/2N5/PP3PP1/R3RBK1 b - -,h4h3 a1c1 h3g2 f1g2 e8e6 b2b4 e6g6 c3e2 a8b8 a2a3,-165
8/8/8/8/1p6/k6K/6Q1/8 b - -,h4h3 a1c1 h3g2 f1g2 e8e6 b2b4 e6g6 c3e2 a8b8 a2a3,Mate
5r1k/ppp2r1p/8/6R1/1PP1N1P1/7q/PQ3P2/3R2K1 b - -,h4h3 a1c1 h3g2 f1g2 e8e6 b2b4 e6g6 c3e2 a8b8 a2a3,Mate
r2q1rk1/pp1bnpp1/3ppn1p/1P2P3/3P3P/2PB1N2/5PP1/RN1Q1RK1 b - -,d6e5 d4e5 f6g4 a1a4 f7f5 a4d4 d8c7 d3c4 e7d5 c4d5,75
rnb1kbnr/pppp1ppp/8/6B1/8/8/PPPNPPPP/RN2KB1R b KQkq -,h7h6 g5f4 d7d6 b1c3 c8e6 c3b5 e8d7 e1a1 g7g5 f4e3,8
2rqr1k1/pbp1bppp/1pn1pn2/3p4/3PPB2/2PB1N2/PP1N1PPP/2RQR1K1 b - -,d5e4 d2e4 f6e4 d3e4 e7d6 f4g3 c6a5 e4d3 h7h6 d1e2,69
rn2k1nr/p1p2qpp/1p2p3/3pPp2/2PP4/3Q3N/P1P2PPP/R1B1K2R b KQkq -,g8e7 h3g5 f7g6 h2h4 h7h6 h4h5 h6g5 h5g6 h8h1 e1e2,158
kr2r3/pp3q2/PQ2p3/2Np3p/2pP4/2P2p2/2P2R1P/R6K b - -,e8e7 a6b7 e7b7 b6c6 b8f8 c5b7 f7b7 c6e6 b7f7 e6c6,690
8/P4R2/6p1/8/4KP2/7r/2k5/8 b - -,h3a3 f7f6 a3a4 e4f3 a4a7 f6g6 c2d3 f4f5 d3d4 g6e6,471
4r1kr/4Bpb1/p2p2p1/3P3p/P3R2P/3Q1P2/1qPK2P1/7R b - -,g7h6 e7g5 e8e4 d3e4 h6g7 g5e3 g8h7 g2g4 b2c3 d2e2,3
r3k2r/pp2bp2/2bppp1p/q7/3NP2P/2N1Q3/PPP2PP1/2KR3R b kq -,a5c5 d1d3 a8c8 a2a3 c6d7 e3d2 h6h5 f2f4 h8g8 h1d1,116
2r2rk1/p1q3pp/1p2P3/n2PPp2/2b1p3/P3B1N1/6PP/R2QR1K1 b - -,c7b7 e3g5 c8e8 e6e7 e8e7 g5e7 b7e7 d1d4 c4d3 e5e6,172
8/4k1Q1/3br1P1/p2p4/Pq1P1p2/8/8/6K1 b - -,c7b7 e3g5 c8e8 e6e7 e8e7 g5e7 b7e7 d1d4 c4d3 e5e6,Mate
7k/1p3pp1/p6p/1p6/4Q3/6RP/1Pr2qPK/8 b - -,g7g6 e4e5 h8h7 b2b3 f2c5 e5f4 c5c7 f4c7 c2c7 h3h4,-541
8/1p6/2pp1p2/p1r2P1p/4P1k1/2PR4/PKP4P/8 b - -,d6d5 e4e5 g4f5 e5f6 f5f6 b2b3 c5c4 a2a4 f6g5 d3f3,-283
1rq2rk1/p3ppbp/6p1/2p1n3/1p2PP2/1P4P1/PBQN2KP/R2R4 b - -,e5g4 d2c4 g7b2 c2b2 c8b7 b2e2 g4f6 g2f3 b8d8 c4e5,-138
r1bq1rk1/pppp1ppp/2n2n2/4P3/3p4/2P3P1/P1P1NPBP/R1BQK2R b KQ -,c6e5 c3d4 e5c4 d4d5 c7c6 d1d4 d8a5 c1d2 c4d2 d4d2,-108
rn1qkbnr/1p1b1pp1/p3p2p/2ppP3/3P4/2PB1N1P/PP3PP1/RNBQK2R b KQkq -,c5d4 c3d4 f8b4 c1d2 b4d2 d1d2 b8c6 b1c3 d8b6 c3a4,60
r3r1k1/3b2pp/1p1b4/3Pp3/4P3/P3B1PP/6B1/2R1R1K1 b - -,h7h6 e3b6 a8a3 g3g4 e8a8 b6c5 d6c5 c1c5 g8f7 c5c7,91
r2q1rk1/1pp1bppp/pnb1pn2/4N3/P2P4/2NQ2P1/1P1BPPBP/R4RK1 b - -,d8e8 e5c6 b7c6 c3a2 a6a5 d3c2 b6d5 e2e4 d5b6 a2c1,238
3r2k1/1pp3p1/p2qpr1p/3pn3/PP1NP3/1QP1PN2/6PP/3R2K1 b - -,d5e4 f3e5 d6e5 d1e1 e5d6 c3c4 c7c5 b4c5 d6c5 b3c3,-428
2r2k2/3b1ppQ/p4q1p/1p1pbP2/P7/1P3R2/2B3PP/4R1K1 b - -,f8e7 f3e3 c8c2 e3e5 e7d6 e5e2 d7f5 h7g8 f6d4 g1h1,-29
r4r1k/pb2qBp1/1pp1p2p/2P1N3/1n1P4/8/1P3PPP/1Q1R1RK1 b - -,e7f7 e5f7 f8f7 f1e1 b7a6 e1e6 a6c4 e6e5 f7f6 f2f3,376
r2q1rk1/pp1b1p2/7Q/3p2N1/8/8/PP3PPP/R1B3K1 b - -,d7f5 g5f3 d8b6 h6f4 b6g6 c1e3 g6g4 f4h6 g4g7 f3d4,Mate
kr2r3/p4q2/p1Q1p3/2Np3p/2pP4/2P2p2/2P2R1P/R6K b - -,d7f5 g5f3 d8b6 h6f4 b6g6 c1e3 g6g4 f4h6 g4g7 f3d4,Mate
8/8/8/8/8/kp5K/8/6Q1 b - -,d7f5 g5f3 d8b6 h6f4 b6g6 c1e3 g6g4 f4h6 g4g7 f3d4,Mate
3r1qk1/5p2/ppr1pB1p/2p5/2P5/1P1PQ1PP/P7/5RK1 b - -,c6c7 f1f4 d8d4 f6d4 c5d4 e3d4 b6b5 b3b4 f7f5 c4c5,200
r2q1rk1/pp1bnpp1/4pn1p/1P2N3/3P3P/2PB4/5PP1/RN1Q1RK1 b - -,a7a6 b5a6 b7a6 a1a6 a8a6 d3a6 e7f5 g2g3 d8a5 d1e2,48
8/1p6/2p2p2/p1rp1P1p/4P1k1/2P3R1/PKP4P/8 b - -,g4f4 e4e5 f4e5 g3h3 e5f5 h3h5 f5g6 h5h8 f6f5 h8g8,-307
r2q1rk1/1pp1bppp/pnN1pn2/8/P1QP4/2N3P1/1P1BPPBP/R4RK1 b - -,a6a5 c6e7 d8e7 c4c5 e7c5 d4c5 b6d5 c3b5 f8d8 h2h4,499
3k2Q1/8/3br1P1/p2p4/Pq1P1p2/8/8/6K1 b - -,a6a5 c6e7 d8e7 c4c5 e7c5 d4c5 b6d5 c3b5 f8d8 h2h4,Mate
r1bqkbnr/2p2ppp/p1pp4/4p3/4P3/P4N2/1PPP1PPP/RNBQ1RK1 b kq -,,0
r1bq1r1k/pppn2b1/6pp/3Q1p2/3P4/N1P3P1/PP3PB1/R1B1R1K1 b - -,a8b8 b2b3 h8h7 d5c4 d7b6 c4c5 f8f7 c1f4 g6g5 f4e5,118
rnbq1r2/1p2ppkp/5np1/p1PN4/4P3/8/PPPQ1PPP/2KR1BNR b - -,c8e6 d5b6 d8d2 d1d2 a8a7 f2f3 f6d7 f1b5 d7c5 a2a4,308
r2N1rk1/1pp1bppp/p3pn2/8/P1nP4/2N3P1/1P1BPPBP/R4RK1 b - -,c7c6 d8e6 f7e6 f1d1 c4d2 d1d2 a8d8 a1d1 g7g5 e2e3,177
r2r2k1/pp2qppp/3pb3/2p5/2P5/QP1R1BP1/P3PP1P/R5K1 b - -,h7h6 a3a5 b7b6 a5a4 a8c8 a1d1 e6f5 d3d5 f5e6 d5d2,63
8/8/8/3k4/6pp/4K3/6P1/8 b - -,,0
8/3k2Q1/3br1P1/p2p4/Pq1P1p2/8/8/6K1 b - -,d5c6 e3f4 h4h3 g2h3 g4h3 f4g3 h3h2 g3h2 c6c5 h2g3,Mate
2r2rk1/3nq1bn/1p1p2p1/pN1P3p/P2BPp2/1N3P2/1P2Q2P/R4RK1 b - -,g7h8 d4h8 g8h8 b3d4 g6g5 e2d2 g5g4 d4f5 f8f5 e4f5,111
rn2k1nr/p4qpp/1p2p3/3pPp2/2PP4/3Q3N/P4PPP/R1B1K2R b KQkq -,g8e7 c1a3 b8c6 a1c1 d5c4 d3c4 h7h6 a3e7 c6e7 h3f4,164
k7/pppppppp/pppppppp/8/8/PPPPPPPP/PPPPPPPP/6K1 b - -,a8b8 g3g4 b8c8 f3f4 c8d8 h3h4 b6b5 e3e4 a6a5 g1f1,-4
r1bqk1nr/2p1bppp/p1pp4/4p3/4P3/P2P1N2/1PP2PPP/RNBQ1RK1 b kq -,,0
r1bqr1k1/p4pb1/2p5/3pP2p/3Q1Bn1/2N3Pp/PP3P2/R3RBK1 b - -,h3h2 g1g2 c6c5 d4c5 d5d4 c3e4 c8b7 f2f3 a8c8 c5d6,-252
8/8/8/8/8/k6K/1p6/1Q6 b - -,h3h2 g1g2 c6c5 d4c5 d5d4 c3e4 c8b7 f2f3 a8c8 c5d6,Mate
r4rk1/1Np1bppp/p3pn2/8/P2P4/2N3P1/1P1nPPBP/R4RK1 b - -,f8e8 b7a5 a8b8 f1d1 d2b3 a5b3 b8b3 d1d2 e8b8 c3d1,83
1rq2rk1/p3ppbp/6p1/1pp1n3/4PP2/1PQ3P1/PB1N2KP/R2R4 b - -,c5c4 f4e5 c8a6 d2f3 f8d8 d1d5 e7e6 d5d2 g6g5 h2h3,223
r1bqk1nr/p3ppbp/1pnp2p1/2p5/2PPP3/4B3/PPB1NPPP/RN1QK2R b KQkq -,e7e5 d4e5 d6e5 d1d8 e8d8 b1c3 g8e7 c2d3 c8e6 c3d5,23
4r1kr/5p2/p2p2pb/3P2Bp/Pq2R2P/3Q1P2/2P3P1/2K4R b - -,,0
rnb1kbnr/ppp1pppp/6q1/8/6B1/2N4P/PPPP1PP1/R1BQK1NR b KQkq -,b8c6 c3b5 c8g4 d1g4 g6g4 h3g4 e8a8 d2d3 g8f6 g4g5,-14
r1bqr1k1/p4pb1/2p5/3pP2p/3Q1Bn1/2N3P1/PP3P1p/R3RB1K b - -,d8b6 d4b6 a7b6 e1e2 c8f5 f1g2 d5d4 f2f3 g4e5 c3e4,-275
r4rk1/pp1Nnpp1/1q2pn1p/1P6/3P3P/2PB4/5PP1/RN1Q1RK1 b - -,f6d7 d1f3 a7a6 b5a6 b7a6 b1d2 a6a5 f1b1 b6d8 d2e4,52
8/8/1b6/1P4p1/3k3p/4NPPP/4K3/8 b - -,b6a5 g3g4 d4c5 e2d3 c5b5 d3e4 a5d2 e3g2 b5c6 e4f5,640
2n5/8/1pPpk2p/1K1p1pp1/3P4/P3PPP1/7P/8 b - -,e6f7 b5a6 f7e7 a6b7 e7d8 g3g4 f5g4 c6c7 d8d7 f3f4,116
r4rk1/1Np1bppp/p3pn2/8/P2P4/2N3P1/1P2PPBP/R4K2 b - -,a8b8 g2c6 f6e8 c3e4 e8d6 e4c5 d6b7 c5b7 g7g5 e2e4,-25
rnbq1r2/1p2ppkp/5Np1/2P5/p3P3/8/PPPQ1PPP/2KR1BNR b - -,d8a5 f6d5 a5c5 a2a3 b8c6 d2c3 c5c3 d5c3 a8a5 g1f3,545
r3k1nr/ppp2ppp/2p1b3/2b5/4P3/5P2/PPP1NP1P/R1B1KB1R b KQkq -,e6c4 h1g1 g7g6 c1e3 c5e3 f2e3 g8f6 f1h3 e8h8 e2f4,45
3r1rk1/p1q3pp/1p2P3/n2Pp3/2b1p1Q1/P3B1N1/6PP/R3R1K1 b - -,d8d5 g3f5 f8f5 g4f5 h7h6 f5e4 d5d6 e4e5 c7e7 e3f2,261
rn2kbnr/pp3ppp/2p1p3/8/4P3/8/PPPNKPPP/RNB4R b kq -,c6c5 a2a4 b8c6 b1a3 f7f5 e4f5 e6f5 h1e1 g8f6 e2f1,68
rnbq1rk1/ppp3b1/4p1pp/5P2/8/3P1QP1/PPP2PB1/RNB2RK1 b - -,d8f6 b1c3 b8c6 c3e4 f6f5 f3d1 c6e5 a2a4 c8d7 a4a5,58
3r1qk1/5p2/pp1rpB1p/2p5/2P2R2/1P1PQ1PP/P7/6K1 b - -,f8e7 f4g4 g8f8 e3h6 f8e8 g4g8 e8d7 f6e7 d8g8 e7d6,734
rn2k2r/p3nqpp/1p2p3/3pPp2/2PP4/B2Q3N/P4PPP/R3K2R b KQkq -,b8c6 a1c1 d5c4 d3c4 h7h6 c4a4 b6b5 a4a6 b5b4 c1c6,184
r1br2k1/pppnqpp1/5n1p/4p3/2B1P2B/2P2N2/P1P1QPPP/R3R1K1 b - -,d8e8 a2a4 a7a5 f3d2 d7f8 d2f1 f8g6 h4f6 e7f6 g2g3,-32
8/6pp/2pk1p2/1n2p3/1P2P3/5N1P/1P2KPP1/8 b - -,d6e7 e2d2 e7d6 d2d3 d6d7 f3e1 g7g6 e1c2 h7h5 c2e3,102
rn2kb1r/pp3ppp/2p1pn2/8/4P3/5P2/PPPNK1PP/RNB4R b kq -,b8d7 d2c4 d7b6 b1d2 f6d7 a2a4 a7a5 h1d1 f8b4 b2b3,59
r1bqk1nr/ppp2p1p/2np4/2b1p3/2B1P1p1/2NP4/PPP2PPP/R1BQNRK1 b kq -,f7f5 c3d5 f5f4 c2c3 a7a6 d3d4 c5a7 g2g3 g8f6 e1g2,141
r2qk2r/pp3pp1/2bppb1p/8/4P2P/2N1QN2/PPP2PP1/2KR3R b kq -,d8b6 f3d4 a8c8 d1d3 b6c5 d4c6 c5e3 d3e3 c8c6 c3d5,-27
8/8/8/8/8/2k5/1p6/1Q3K2 b - -,f6e7 f3d4 d8b6 h1h3 a8c8 e3e2 e8h8 g2g4 e7f6 h3d3,Mate
3r2k1/1p4p1/p1pqpr1p/3pn3/PP1NP3/2P1PN2/Q5PP/3R2K1 b - -,d5e4 f3e5 d6e5 a2c4 g8h8 d1e1 e5d6 c4c5 e6e5 c5d6,-443
3r1rk1/p1q3pp/1p2P3/n2bp3/4p1Q1/P3B1N1/6PP/2R1R1K1 b - -,c7b7 g3f5 f8f5 g4f5 a5c4 e1f1 c4e3 f5e5 e3f1 c1c7,176
r2qkbnr/pp1n1ppp/2p1p1b1/3pP3/3P3P/3BBN2/PPP2PP1/RN1QK2R b KQkq -,g6h5 b1d2 c6c5 c2c3 g8e7 d4c5 e7c6 b2b4 d7e5 d3e2,17
r1b1r1k1/5pb1/1pp5/3pP2p/5Bn1/2N3P1/PP2RP1p/R4B1K b - -,c8f5 f2f3 g4e5 a1e1 f5d3 e2d2 d3f1 e1f1 e5g6 f4c7,-283
r4rk1/pp1nnpp1/1q2p2p/1P6/3P3P/2PB4/3N1PP1/R2Q1RK1 b - -,a7a6 b5a6 b7a6 d1f3 a6a5 f1b1 b6c7 b1b7 c7d8 g2g3,62
rn1qkbnr/ppp3pp/4pp2/1B1p1b2/3P4/2P1PN2/PP3PPP/RNBQK2R b KQkq -,c7c6 b5e2 f8d6 c3c4 g8e7 b1c3 f5g6 d1b3 b7b6 f3h4,33
rnbq1rk1/ppp2pb1/4p1pp/8/6P1/3P1QP1/PPP2PB1/RNB2RK1 b - -,b8c6 b1d2 a7a5 a2a4 c6b4 f3d1 a8b8 d2c4 b7b6 c1f4,-25
r2q1rk1/pp1b1ppp/2n1p3/3pPn2/1b1P4/P1NB1N2/1P3PPP/R1BQ1RK1 b - -,b4e7 d3f5 e6f5 c3d5 d7e6 d5c3 e6d5 c1e3 d8d7 c3d5,114
r3k2r/pp3pp1/1qbppb1p/8/3NP2P/2N1Q3/PPP2PP1/2KR3R b kq -,a8c8 h1h3 a7a6 c3d5 c6d5 e4d5 b6c5 e3e4 e8h8 h3c3,-16
8/8/8/8/8/1k6/1p6/1Q2K3 b - -,c6d7 d1d3 b6c5 f2f4 e6e5 d4f5 c5e3 f5e3 e5f4 e3d5,Mate
r1bqkbnr/5ppp/Pp2p3/n1ppP3/8/2P2N2/P2PBPPP/RNBQK2R b KQkq -,c8a6 e2a6 a8a6 b1a3 g8e7 d1a4 e7c6 a3b5 f8e7 d2d3,-45
r3r1k1/5pb1/1pp5/3pPb1p/5Bn1/2N2PP1/PP2R2p/R4B1K b - -,g4e5 a1e1 f5d3 e2d2 d3f1 e1f1 e5g6 f4c7 b6b5 h1h2,-272
2q3k1/5pp1/7p/Np6/8/1P2R3/4bPPK/8 b - -,e2h5 e3e5 c8c7 a5c6 c7c6 e5h5 c6d6 f2f4 d6f4 h2h1,-752
r2qkbnr/ppp3pp/2n1pp2/1B1p1b2/3P4/2P1PN2/PP3PPP/RNBQ1RK1 b kq -,d8d7 f1e1 a7a6 b5f1 f5g6 b1d2 f6f5 b2b4 g8f6 b4b5,66
3r1qk1/5p2/pp2pB1p/2p5/2P3R1/1P1rQ1PP/P7/6K1 b - -,d8d7 f1e1 a7a6 b5f1 f5g6 b1d2 f6f5 b2b4 g8f6 b4b5,Mate
rnbq1r1k/ppp3b1/6pp/3Q1p2/8/N1PP2P1/PP3PB1/R1B1R1K1 b - -,c7c6 d5d8 f8d8 c1f4 g7f6 f4h6 h8h7 h6f4 d8d3 e1e8,167
2kr3r/ppn5/2pb1p2/P4bpp/2BP3P/2N1P3/1P3PP1/R1R3K1 b - -,c8b8 a5a6 b7b6 c4e2 g5h4 e2f3 f5d7 c3e4 d6e7 e4c3,-407
2kr3r/pp3pp1/1qbppb1p/8/3NP2P/2NRQ3/PPP2PP1/2K4R b - -,h8e8 f2f4 e6e5 f4e5 f6e5 h1f1 d8d7 e3d2 c8b8 c1b1,9
