r2qrb1k/pp1n3p/2p3QB/8/2BP2p1/2P5/PP2NP2/2K4R b - -,f8h6 g6h6 e8e7 e2f4 d7f8 h1h5 e7g7 h5f5 b7b5 c4b3,Mate
r1b1k2r/pp1p1ppp/2nBp3/3nP3/8/2P3Q1/q1P2PPP/2KR1BNR b kq -,c6e7 c3c4 a2a1 c1d2 a1a5 d2c1 e7f5 g3a3 a5a3 d6a3,-6
r6r/p1p1k1bp/2pqp1p1/3pNb2/3P1P2/8/PPP1Q1PP/RN2K2R b KQ -,c6c5 d4c5 d6c5 b1c3 d5d4 c3e4 c5a5 e4d2 g7e5 e2e5,-88
r3kb1r/pp1Bpppp/5n2/2p1N3/4b3/1PN2Q2/Pq1P1PPP/R4RK1 b kq -,f6d7 f3f7 e8d8 e5d7 d8d7 c3e4 b2d4 f1e1 a8c8 a1c1,534
8/8/6k1/8/6R1/6p1/6K1/8 b - -,f6d7 f3f7 e8d8 e5d7 d8d7 c3e4 b2d4 f1e1 a8c8 a1c1,Mate
r3rnk1/pp5p/2p3p1/5P2/3P4/2PB4/PPQ1NPq1/1K4R1 b - -,g2f3 f5g6 f8e6 e2g3 e6g7 g3e4 h7h6 e4d6 b7b5 d6e8,322
r2qk2r/ppp1b1pp/2n1p3/3pP2R/3P2n1/2P2N2/PP2B3/R1BQ1KN1 b kq -,e8d7 h5h1 d8g8 g1h3 a8f8 f1e1 h7h5 d1d3 g7g5 f3g5,289
rnb1k2r/pp2ppbp/2p3p1/8/P3q3/2P1BNP1/1P2QP1P/R3KB1R b KQkq -,e8h8 a4a5 f8e8 f1g2 c8e6 f3h4 e4c4 e2c4 e6c4 h4f3,-76
r2q1rk1/2p1bppp/3p1n2/p1p1p3/2N1P3/2PP1Q1P/PP3PP1/R1B1R1K1 b - -,d8d7 c1d2 d7e6 e1b1 f8b8 b2b3 f6d7 a2a4 c7c6 b3b4,19
8/5p2/1bNk2pp/1P1p4/4PPP1/3K4/7P/8 b - -,d5e4 d3e4 d6e6 c6d4 e6f6 h2h3 b6c5 e4d5 c5a7 d4c6,400
3rR1nr/3P1pkp/p1p3p1/2B5/5p2/3R4/PbP2PPP/6K1 b - -,g8h6 e8h8 g7h8 c5e7 d8d7 d3d7 h6f5 e7c5 h8g7 d7c7,482
r2qkbnr/1p1b1ppp/p1B1p3/2ppP3/8/P1N2N2/1PPP1PPP/R1BQK2R b KQkq -,d7c6 d2d4 d8c7 c3e2 c6b5 c1e3 b5e2 d1e2 a8c8 c2c3,-5
k7/8/8/PP1K2pp/3B4/4bP1P/8/8 b - -,d7c6 d2d4 d8c7 c3e2 c6b5 c1e3 b5e2 d1e2 a8c8 c2c3,Mate
3r2rk/pb3qpp/1p2p2P/3pB3/2pP4/P3PP2/2P1B3/4QKR1 b - -,d8d7 h6g7 g8g7 g1g7 f7g7 e5g7 d7g7 e1h4 g7f7 h4h5,669
r2q1rk1/pp1bbppp/4pn2/4N3/3N4/2P1B3/PP3PPP/R2QR1K1 b - -,a7a6 e3f4 d7e8 d1e2 f6d5 f4g3 d8b6 a1d1 a8d8 a2a3,23
r3r1k1/1p2pp1p/1n1p2p1/3P4/2P3B1/1P2R3/5PPP/3R2K1 b - -,h7h5 g4h3 f7f5 g2g3 b6d7 d1e1 g8f7 h3f1 b7b6 b3b4,-26
r4rk1/ppqnbpp1/2p1pnp1/8/2BP1B2/2N2Q1P/PPP2PP1/R3R1K1 b - -,e7d6 f4d6 c7d6 a1d1 d7b6 c4b3 a7a5 a2a4 b6d5 h3h4,10
3q1r2/1pr1b3/p3pBk1/3b4/P2P3Q/7R/1P3PPP/R5K1 b - -,g6f7 h4h7 f7e8 h7g6 e8d7 f6e7 d8e8 g6e8 f8e8 e7g5,365
8/5k2/8/8/8/6R1/6K1/8 b - -,g6f7 h4h7 f7e8 h7g6 e8d7 f6e7 d8e8 g6e8 f8e8 e7g5,Mate
8/1pq3k1/3np3/p2p2Q1/3P4/1P2P1P1/P4PK1/8 b - -,g7f7 g3g4 c7e7 g5h5 f7g7 h5e5 g7g8 e5h2 d6f7 h2b8,-154
r4rk1/pp3pbp/3pb1p1/2nn4/3N3q/N1P5/PPB2PPP/R1BQR1K1 b - -,a8d8 d4e6 f7e6 d1e2 d5f4 c1f4 h4f4 g2g3 f4f3 a3b5,47
rn3rk1/pp2ppbp/1qp3p1/3n1b2/3PN3/2P2NP1/PP2QPBP/R1B1K2R b KQ -,b8d7 e1h1 f8e8 f1e1 a7a5 a2a4 f5e4 e2e4 e7e5 d4e5,1
r4rk1/p3b1pp/2p5/2Pb1p2/5q2/2N2N2/PP2QPPP/R3R1K1 b - -,f8f7 c3d5 c6d5 f3e5 f7f8 e5d7 f8e8 e2e6 g8h8 e6d5,482
r2q1rk1/1b2b2p/pp2p1pB/3nRp2/3p4/2P2Q1B/PP3PPP/RN4K1 b - -,f8f7 c3d4 e7f6 f3g3 f6e5 d4e5 a8c8 b1d2 d5b4 a1f1,-293
r1b2rk1/1p3ppp/p3p3/q2BP3/P4P2/2P5/4Q1PP/R1BR2K1 b - -,a5c3 c1d2 c3a1 d1a1 e6d5 e2d3 g7g6 d3d4 c8f5 e5e6,475
3rr1k1/ppqn1pp1/2pb1n2/3p4/4P1bN/1P1P2Pp/PBQN1P1P/2R1R1KB b - -,c7a5 h1f3 d7e5 b2e5 d6e5 f3g4 f6g4 h4f3 e5d6 d3d4,-110
2b5/p3k3/4Ppp1/5P2/6BP/P2K4/8/8 b - -,c8e6 f5e6 f6f5 g4d1 e7e6 d3e3 e6e5 d1c2 a7a5 a3a4,571
rnb2rk1/pp2ppbp/2p3p1/P7/4q3/2P1BNP1/1P2QP1P/R3KB1R b KQ -,f8e8 f1g2 c8e6 f3h4 e4c4 e2c4 e6c4 h4f3 b8a6 f3d2,-81
r1b1k2r/1p1n1ppp/p3pn2/3q4/P1N5/3BB3/1P3PPP/R2Q1RK1 b kq -,b7b5 a4b5 c8b7 d1f3 a6b5 c4d6 e8e7 d6b7 a8a1 f1a1,96
1r2qrk1/2n1p1bp/ppPp1np1/2p2p2/PPP2N2/6P1/4PPBP/1RBQ1RK1 b - -,c5b4 b1b4 a6a5 b4b1 f6e4 g2e4 f5e4 f4d5 c7a8 c1e3,208
r4r2/3R1p1p/4pkp1/1P6/P7/5R1P/5PPK/8 b - -,f6e5 f3e3 e5f6 e3e4 e6e5 d7c7 f8b8 e4b4 b8b6 f2f4,582
1qr2rk1/1bb2ppp/pp1ppn2/4B3/1PP1P3/2N4P/P2NQPP1/2R1RBK1 b - -,d6e5 d2b3 c7d6 a2a3 b7c6 e2e3 h7h6 e1d1 d6e7 c4c5,12
r4rk1/p3nppp/1qp1p3/3pP3/8/2Q1P2P/PPPN2P1/R4RK1 b - -,a7a5 f1f4 a5a4 b2b3 e7f5 a1e1 h7h6 f4f2 a4b3 a2b3,-100
1r1r2k1/1p2qppp/1n1pbn2/p1p5/4P3/1PN3PP/PBPQ1PB1/R3R1K1 b - -,b6d7 a2a4 c5c4 c3d5 e7f8 d2a5 f6d5 e4d5 e6f5 b3c4,248
r4r2/pp4pk/2p2npp/3pNq2/3P4/3Q3P/PPP2PP1/3RR1K1 b - -,a8e8 f2f3 e8e7 g2g4 f5d3 e5d3 f8e8 e1e7 e8e7 g1f2,28
r4rk1/ppqn1pp1/2pbpnp1/6B1/2BP4/2N2Q1P/PPP2PP1/R3R1K1 b - -,b7b5 c4d3 e6e5 c3e4 f6e4 d3e4 a8c8 d4e5 d7e5 f3b3,6
rnbqkbnr/pppp3p/6p1/4p2Q/2B1P3/8/PPPP1PPP/RNB1K2R b KQkq -,g6h5 d2d4 e5d4 c4e2 d8h4 e1d1 f8e7 b1d2 b8c6 d2f3,-842
2kr3r/ppp2p2/2n1q2p/1B1pP1pn/3P4/P1Q2P2/1P3P1P/R1B1R1K1 b - -,h8g8 g1h1 g5g4 b5f1 c8b8 b2b4 e6e7 f3g4 g8g4 f1h3,-60
2b5/p3k3/4Pp2/5B2/7P/P2K4/8/8 b - -,c8a6 d3d4 a6c8 d4d5 c8b7 d5c5 b7c8 h4h5 c8e6 f5d3,26
r1bq1rk1/pp3ppp/2pb1n2/3pn3/8/2N1PN2/PPP1BPPP/R1BQ1RK1 b - -,f8e8 f3e5 d6e5 a2a4 e5c7 e2f3 c8f5 c3e2 d8d6 g2g3,-129
3r3R/3P1pkp/p1p3pn/2B5/5p2/3R4/PbP2PPP/6K1 b - -,d8d7 d3d7 g7h8 d7d8 h6g8 d8a8 b2c3 a8a6 h7h5 a6c6,574
rnb1r1k1/pp2ppbp/2p3p1/P7/4q3/2P1BNP1/1P2QPBP/R3K2R b KQ -,c8e6 f3h4 e4c4 e2c4 e6c4 h4f3 b8d7 f3d2 c4d5 e1h1,-73
r4rk1/1pq1bp2/p4np1/2p1pP1p/2P5/8/PP1Q1BPP/1K1RRB2 b - -,a8d8 d2c1 c7c8 f5g6 c8f5 c1c2 f7g6 f2e3 d8d1 e1d1,-62
r2qrk2/pp5Q/3p1b2/4p3/6R1/2P2N2/PPP2PPP/2K5 b - -,f8d8 d2c1 d8d1 e1d1 c7c8 f5g6 c8f5 c1c2 f7g6 f2e3,Mate
r4rk1/p1qn1pp1/2pbpnp1/1p4B1/3P4/1BN2Q1P/PPP2PP1/R3R1K1 b - -,b5b4 c3a4 c6c5 a4c5 d7c5 d4c5 c7c5 g5f6 g7f6 f3f6,5
r1b1r1k1/pp3ppp/2p2n2/q1n1P3/1bP5/2N2NP1/P1Q2PBP/B2R1RK1 b - -,f6g4 h2h3 b4c3 a1c3 a5a4 c2b1 g4h6 g3g4 a4c4 c3d4,180
5rk1/2p3bp/Rp4p1/2N5/3n1n2/8/PPP2P2/2K2B2 b - -,b6c5 c1b1 d4f3 f1b5 g8h8 a2a4 f3d2 b1c1 d2e4 c1b1,-590
1r4k1/1q5p/pnp2BpQ/8/3P4/8/PP3PPP/R3R1K1 b - -,b7f7 f6e5 b8f8 g1h1 b6d5 e5d6 f8e8 d6g3 a6a5 h6d2,653
r1b2rk1/1p1n1ppp/p3pn2/P2q4/2N5/3BB3/1P3PPP/R2Q1RK1 b - -,h7h6 b2b4 b7b5 a5b6 c8b7 f2f3 d7e5 c4e5 d5e5 e3c5,108
rn1q1rk1/pb2bppp/1pp2n2/3p4/Q2P4/2NBPN2/PP3PPP/R1B1R1K1 b - -,,0
1r1r2k1/1bq2p1p/p2pp1p1/1p6/1PP1nN2/3RP1P1/PQ3PBP/2R3K1 b - -,d8c8 c4c5 d6c5 b4c5 e4c5 d3c3 c7e5 g2b7 c8d8 b7a6,25
8/p7/4kp2/8/4K2P/P7/8/8 b - -,e6e7 e4f5 e7f7 h4h5 f7g7 a3a4 a7a5 f5e6 g7h6 e6f6,5
1k1r3r/1ppq1p2/pb5p/4p1p1/2N1P3/2PP1Q1P/PP3PP1/R3K2R b KQ -,h8e8 e1a1 b6a7 d1d2 e8e6 h1d1 d7e7 f3e2 b7b5 c4e3,138
r4r2/3R1pkp/4p1p1/1P6/P7/R6P/5PPK/8 b - -,g6g5 b5b6 a8a5 b6b7 g7g6 a3c3 f8b8 c3c8 b8b7 d7b7,624
8/r1k1pp1p/P2p2p1/1KpP4/5P2/6PP/8/R7 b - -,,0
1r1r2k1/1p2qppp/1n2bn2/p1pN4/4P3/1P4PP/PBPQ1PB1/R3R1K1 b - -,b6d5 e4d5 e7f8 c2c4 b8a8 b2f6 g7f6 d2c3 e6d7 c3f6,430
rnb1kb1r/1p3ppp/pq1ppn2/6B1/3NPP2/2N5/PPP1Q1PP/R3KB1R b KQkq -,b6b2 e1d2 b2a1 f4f5 f8e7 h2h4 a1b2 e2c4 e8h8 f5e6,-423
r1b1r1k1/pp1n1ppp/2p5/q1n1P1N1/1bP5/2N3P1/P1Q2PBP/B2R1RK1 b - -,d7f8 f2f4 c8g4 d1b1 a8d8 f4f5 b4c3 a1c3 a5a4 c2a4,84
8/5p2/1bNk2pp/1P6/4KPP1/8/7P/8 b - -,d6e6 c6d4 e6d6 h2h3 b6c5 f4f5 d6e7 e4d5 c5b6 d4f3,447
2r5/p3qpk1/1p3Np1/nP2p3/7Q/3N2P1/P3PPKP/2R5 b - -,c8d8 f6g4 e7h4 g3h4 d8d7 d3e5 d7e7 e5f3 a5b7 g4e3,602
r1bqr1k1/pp3pp1/2pb3p/3nP3/8/2NBPN1P/PPQ2PP1/3R1RK1 b - -,d6e5 d3h7 g8h8 f3e5 e8e5 h7e4 d8a5 e4d5 c6d5 f2f4,149
rn2r1k1/pp2ppbp/2p1b1p1/P7/4q2N/2P1B1P1/1P2QPBP/R3K2R b KQ -,e4c4 e2c4 e6c4 h4f3 b8a6 f3d2 c4d5 e1h1 d5g2 g1g2,-73
k7/8/P7/1P1K2pp/3B4/5P1P/3b4/8 b - -,e4c4 e2c4 e6c4 h4f3 b8a6 f3d2 c4d5 e1h1 d5g2 g1g2,Mate
r3r3/1bqn1kbp/4p1P1/p1nP4/1pPB4/1P2QN1P/2B3P1/R4RK1 b - -,f7f8 g6h7 f8e7 d4g7 e7d8 f3d4 d8c8 c2g6 e8h8 d5e6,1288
8/8/4k3/4P3/3PbPK1/8/8/6B1 b - -,e4f5 g4g5 f5e4 g1h2 e4c6 f4f5 e6e7 e5e6 c6f3 g5g6,922
8/8/5p2/5Kb1/3k2Pp/7P/8/8 b - -,e4f5 g4g5 f5e4 g1h2 e4c6 f4f5 e6e7 e5e6 c6f3 g5g6,Mate
8/4k3/8/8/8/5KR1/8/8 b - -,e4f5 g4g5 f5e4 g1h2 e4c6 f4f5 e6e7 e5e6 c6f3 g5g6,Mate
r4rk1/ppq3p1/2nbR2p/3p4/3P2n1/3B1N1P/PP3PP1/R1BQ2K1 b - -,d6h2 g1f1 g4f2 f1f2 f8f3 d1f3 c6d4 c1f4 h2f4 f3d5,2
1r1r2k1/1p2qppp/4bn2/p1pP4/8/1P4PP/PBPQ1PB1/R3R1K1 b - -,f6d5 g2d5 e7f8 c2c4 b7b5 b2e5 b8a8 a1d1 a5a4 d2f4,489
r2q1rk1/ppp1bppp/2n2n2/3pp3/4P1b1/2PP1N2/PP1NBPPP/R1BQR1K1 b - -,g4h5 e4d5 d8d5 d2c4 e5e4 c4e3 d5d8 d3e4 f6e4 d1d5,28
1r1r2k1/1bq2p1p/p2pp1p1/8/1PpRnN2/4P1P1/PQ3PBP/2R3K1 b - -,e4g5 d4c4 c7e7 e3e4 h7h5 a2a4 g5h7 b4b5 a6b5 a4b5,47
3r2rk/pb4Pp/1p2p3/3pBq2/2pP4/P3PP2/2P1B3/4QKR1 b - -,e4g5 d4c4 c7e7 e3e4 h7h5 a2a4 g5h7 b4b5 a6b5 a4b5,Mate
5k2/r3pp1p/P2p2p1/2pP4/5P2/6PP/4K3/R7 b - -,e7e6 d5e6 f7e6 e2d3 d6d5 a1a5 f8e7 a5c5 a7a6 c5c7,-135
r1b1rnk1/pp3ppp/2p5/q1n1P1N1/1bP2P2/2N3P1/P1Q3BP/B2R1RK1 b - -,c8g4 d1b1 h7h6 g5f7 g8f7 h2h3 g4e6 c3d5 c6d5 c4d5,62
5rk1/R1p3bp/6p1/2p5/3n1n2/8/PPP2P2/2K2B2 b - -,g7e5 a2a4 g8h8 a4a5 e5d6 a5a6 d4c6 a7b7 f8a8 c1d1,-621
2k1r3/2prb1p1/p4p1p/1p1R1b2/2P2B2/1B3P2/PP3P1P/4R1K1 b - -,d7d5 c4d5 c8d7 a2a4 e7c5 e1e8 d7e8 a4b5 a6b5 b3d1,-98
8/8/4Kp2/6b1/6Pp/4k2P/8/8 b - -,d7d5 c4d5 c8d7 a2a4 e7c5 e1e8 d7e8 a4b5 a6b5 b3d1,Mate
r4rk1/p4p1p/qp2pB2/b7/n1R5/5N2/PP2QPPP/1R4K1 b - -,f8c8 c4c8 a8c8 e2a6 c8d8 f6d8 g8g7 a6a7 a5b4 a7a4,6652
r1q1r1k1/ppp2ppp/5n2/8/2PB4/4PpP1/P1QP1P1P/1R3R1K b - -,f8c8 c4c8 a8c8 e2a6 c8d8 f6d8 g8g7 a6a7 a5b4 a7a4,Mate
r1bq1rk1/2p1n1bp/1p1p2p1/1NnPpp2/P1P1P3/1N3P2/3BB1PP/R2Q1RK1 b - -,a8a4 a1a4 c5a4 d1a1 a4c5 b3c5 d6c5 a1a8 c7c6 b5c3,18
r4r2/p1p1nkbp/2pq1pp1/4R3/7B/2N2Q2/PPP2PPP/4R1K1 b - -,f8e8 c3e4 d6e5 e4g5 f7g8 e1e5 f6g5 e5g5 e7f5 g2g3,247
rn2r1k1/pp2ppbp/2p1b1p1/P7/2Q4N/2P1B1P1/1P3PBP/R3K2R b KQ -,e6c4 h4f3 b8a6 f3d2 c4d5 e1h1 d5g2 g1g2 a6c7 d2e4,-89
3r1rk1/1pq1bp2/p4np1/2p1pP1p/2P5/8/PPQ2BPP/1K1RRB2 b - -,d8d1 e1d1 g6g5 f2e3 g5g4 h2h3 f8d8 f1e2 c7c6 d1d8,-58
8/p3qpk1/1p3Np1/nP2p3/7Q/6P1/P3PPKP/2N5 b - -,e7b7 f2f3 b7e7 f6h5 g7f8 h4f6 e7f6 h5f6 a5c4 f6d5,522
r2qr1k1/ppp1bppp/2n2n2/3pp3/4P1b1/2PP1N1P/PP1NBPP1/R1BQR1K1 b - -,g4c8 b2b4 e7f8 d1c2 a7a6 a2a3 h7h6 e2f1 b7b6 c1b2,47
8/2p3r1/3p1kp1/pKp3Rp/P3BP1P/1P4P1/2Pb4/8 b - -,f6f7 g5d5 d2e1 d5d3 f7f6 c2c3 g7e7 e4b7 e7e2 b7d5,147
3r4/5nk1/1p1pRNp1/p1pP1PP1/P1P3K1/1P6/8/8 b - -,f7e5 g4f4 b6b5 a4b5 d8f8 f6e8 g7h8 f5f6 a5a4 b3a4,695
r3k2r/1pp1Np2/p1nq4/4p3/6b1/5NP1/PPP2PB1/R2QR1K1 b kq -,d6e7 d1d3 h8h5 f3h2 g4d7 d3e2 e7g5 g3g4 h5h6 g2c6,38
8/8/5p2/5Kb1/6Pp/5k1P/8/8 b - -,d6e7 d1d3 h8h5 f3h2 g4d7 d3e2 e7g5 g3g4 h5h6 g2c6,Mate
r3k2r/ppqnbppp/2p1pnb1/8/2BP3N/2N2Q1P/PPPB1PP1/R3R1K1 b kq -,e8h8 h4g6 h7g6 a1d1 b7b5 c4b3 a7a5 a2a4 b5b4 c3e2,35
8/5K2/3kn3/8/2Q5/8/8/8 b - -,e6c7 c4c1 c7b5 f7f6 b5d4 c1f4 d6c5 f4e5 c5c4 e5d6,9605
8/8/4k3/4P1K1/3PbP2/8/7B/8 b - -,e4c6 f4f5 e6d5 e5e6 c6e8 h2g3 e8b5 g5g6 b5d3 e6e7,1122
r3r1k1/ppp2ppp/5n2/8/2PB4/4PpPq/P1QP1P1P/1R4RK b - -,e4c6 f4f5 e6d5 e5e6 c6e8 h2g3 e8b5 g5g6 b5d3 e6e7,Mate
r5k1/ppp2pp1/2n1r2p/3qP3/8/4QN1P/PPP2PP1/3RR1K1 b - -,a8d8 d1d5 d8d5 a2a4 c6e5 e3e5 d5e5 e1e5 e6e5 f3e5,502
4k3/6K1/p3p1N1/P2pP1P1/3P4/3b4/8/8 b - -,e8d7 g6f4 d3f5 g7f6 f5h7 f4e6 d7c6 g5g6 h7g6 f6g6,1133
8/8/5p2/6b1/4K1Pp/7P/6k1/8 b - -,e8d7 g6f4 d3f5 g7f6 f5h7 f4e6 d7c6 g5g6 h7g6 f6g6,Mate
8/5ppp/3k4/3p4/3K4/5P2/P5PP/8 b - -,g7g6 a2a4 g6g5 a4a5 f7f6 a5a6 d6c6 a6a7 c6b7 d4d5,700
8/8/3N4/5K2/r6k/8/8/8 b - -,a4b4 f5e5 h4g4 d6f7 b4b8 f7d6 b8a8 d6c4 a8a4 e5d4,-11
1k1rr3/1ppq1p2/pN5p/4p1p1/4P3/2PP1Q1P/PP3PP1/R3K2R b KQ -,d7e6 b6c4 b7b5 c4e3 d8d3 e1h1 e8d8 a2a4 c7c6 a4b5,499
3r3k/pb4Rp/1p2p3/3pBq2/2pP4/P3PP2/2P1B3/4QK2 b - -,f5e5 g7h7 h8h7 e1h4 h7g6 d4e5 d8g8 h4f6 g6h7 f6e6,840
2k1r3/2p1b1p1/p4p1p/1p1P1b2/5B2/1B3P2/PP3P1P/4R1K1 b - -,c8d7 a2a4 f5g6 e1c1 e7d6 f4e3 g6d3 c1c6 f6f5 g1g2,-92
1r1r2k1/1p2qppp/4b3/p1pB4/8/1P4PP/PBPQ1P2/R3R1K1 b - -,b7b5 d2c3 e7f8 d5e6 f7e6 c3e3 b8b6 b2e5 d8d5 c2c4,492
2kr3r/pppqb1pp/2n1p3/3pP1NR/3P2n1/2P5/PP2B3/R1BQK1N1 b - -,c6e5 e2g4 e5g4 d1g4 e7d6 g5f3 d8f8 c1e3 g7g6 h5h3,346
r2q1b2/pp1kp1pr/2n1pn1p/2P5/3p2PP/2NQ1P2/PPP5/R1B1K1NR b KQ -,e6e5 a2a3 d7c8 c3e4 h7h8 b2b4 e7e6 g1e2 f6e4 d3e4,48
rn1qkb1r/ppp2ppp/4pn2/4N3/2B3Q1/2N5/PPPP1PPP/R1B1K2R b KQkq -,f6g4 e5g4 b8c6 c4b5 f8b4 e1h1 e8h8 c3e2 b4d6 b5c6,-383
r1b1k2r/4bpp1/p1n1pn1p/2p5/2P2B2/2N2N2/PP2BPPP/R2R2K1 b kq -,f6d7 f4g3 f7f5 f3d2 c6d4 e2h5 e8f8 d2f3 g7g5 g3e5,34
3r4/5nk1/1p1pRN2/p1pP1KP1/P1P5/1P6/8/8 b - -,d8h8 f6e8 g7f8 e8d6 f7d6 e6d6 h8h3 d6b6 f8e7 b6b7,953
rr6/5pkp/4p1p1/1P6/P7/R2R3P/5PPK/8 b - -,f7f5 d3b3 a8a5 b3b4 h7h6 a3c3 g7f6 g2g3 g6g5 h2g2,482
8/2n5/3k1K2/8/2Q5/8/8/8 b - -,c7d5 f6g5 d6e5 c4d3 d5e7 d3e2 e5d6 g5f6 e7c6 e2c4,1428
8/8/5p2/6b1/6Pp/5K1P/7k/8 b - -,c7d5 f6g5 d6e5 c4d3 d5e7 d3e2 e5d6 g5f6 e7c6 e2c4,Mate
r2qr1k1/2p2ppp/pb1p1n2/np2p3/3PP1b1/2P1BN2/PPBN1PPP/RQ2R1K1 b - -,g4d7 b2b4 a5c6 h2h3 a6a5 d4d5 c6e7 e3b6 c7b6 c3c4,38
8/p4pk1/1p3Qp1/nP2p3/8/6P1/P3PPKP/2N5 b - -,g7f6 e2e4 a5b7 c1e2 b7c5 g2f3 f6e6 h2h4 e6d6 g3g4,172
8/2b2p2/3k2pp/1P2N3/4KPP1/8/7P/8 b - -,d6e6 f4f5 e6f6 e5f3 c7b6 h2h3 b6c5 f3e5 c5d6 e5c4,341
r2q4/1p5k/p6p/2pPbrn1/2P1pNB1/4P3/PPQ5/2K3RR b - -,f5f4 e3f4 e5f4 c1b1 d8f6 g1d1 a8f8 h1f1 f6g6 a2a3,216
8/8/5p2/6b1/6Pp/7k/5K2/8 b - -,f5f4 e3f4 e5f4 c1b1 d8f6 g1d1 a8f8 h1f1 f6g6 a2a3,Mate
R3b1r1/4np2/2pbp1k1/NpN2p2/1P1P1P1p/4PB2/5KPP/8 b - -,d6c5 d4c5 g6g7 a8a7 g7f6 a7a6 e6e5 a5c6 e8c6 f3c6,298
4k3/8/p3p1K1/P2pP1P1/3P4/8/8/8 b - -,e8e7 g6g7 e7e8 g7f6 e8d7 g5g6 d7c6 g6g7 c6b5 g7g8q,9605
r4Bk1/1b5p/pp2qbp1/3n1p2/3p4/2P2Q1B/PP1N1PPP/R5K1 b - -,d4c3 f8b4 c3b2 a1f1 d5b4 f3b7 a8d8 d2f3 e6c6 b7c6,-517
r4rk1/1pq1bp2/p4np1/2p1P2p/2P5/8/PP1Q1BPP/1K1RRB2 b - -,f6g4 d2d7 c7d7 d1d7 g4f2 d7e7 a8b8 e5e6 f7f5 e7d7,45
r2r4/pp4p1/b2p1q1p/N2kR3/1P1b4/P6P/2B3PK/3R4 b - -,f6e5 h2h1 e5e2 a5b3 e2c2 d1d4 d5e5 b3d2 e5d4 d2f3,-1635
r1bqr2k/pp3ppB/2p4p/3nb3/4P3/2N2N1P/PPQ2PP1/3R1RK1 b - -,e5c3 e4d5 c3a5 d5c6 d8c7 h7e4 a8b8 f3d4 c7e5 e4f3,49
1k1rr3/1p1q1p2/pp5p/4p1p1/4P3/2PP1Q1P/PP3PP1/2KR3R b - -,d7e6 c1b1 e6g6 h1e1 h6h5 g2g4 h5g4 h3g4 d8d6 f3e3,135
r4rk1/p1q3pp/1pn1pn2/3pN3/3B1P2/P1P5/1P2Q1PP/R4RK1 b - -,c6e7 e5g4 f6e4 g2g3 e7f5 g4f2 f5d6 d4e5 c7f7 a3a4,41
r4rk1/3b1ppp/2nqpn2/pp1p4/2pP1PN1/2P1P2Q/PPBN2PP/R3K2R b KQ -,f8c8 g4f6 g7f6 h3h6 f6f5 c2f5 f7f6 h6h7 g8f8 f5g6,393
2k1r3/2pRb1p1/p4p1p/1p3b2/2P2B2/1B3P2/PP3P1P/4R1K1 b - -,,0
5k2/8/p3pK2/P2pP1P1/3P4/8/8/8 b - -,c8d7 c4b5 a6b5 a2a4 g7g5 f4g3 e7d8 e1d1 d7c8 a4b5,Mate
r1b1k2r/pp1pnppp/3Bp3/3nP3/8/2PB2Q1/q1P2PPP/2KR2NR b kq -,a2a1 c1d2 a1c3 d2c1 c3a1 c1d2 a1a5 d2c1 b7b6 g1e2,-159
r5k1/ppp2pp1/2n1r2p/3qP3/8/1P2QN1P/P1P2PP1/R3R1K1 b - -,d5b5 a2a3 a8d8 a1d1 d8d1 e1d1 e6e8 d1e1 b5a5 a3a4,124
1r1r2k1/1bRq1p1p/p3p1p1/8/1P2pN2/4P1P1/PQ3P1P/2R3K1 b - -,b8c8 c7d7 c8c1 b2c1 d8d7 c1b2 b7c6 g3g4 c6b5 g1g2,488
r2qr1k1/ppp1bppp/2n2n2/3pp2b/4P3/1QPP1N1P/PP1NBPP1/R1B1R1K1 b - -,b7b6 e4d5 c6a5 b3c2 d8d5 b2b4 a5c6 g2g4 h5g6 f3h4,56
r1b1k2r/4bpp1/p1n1pn1p/2p5/2P5/2N1BN2/PP2BPPP/R2R2K1 b kq -,f6g4 e3f4 g7g5 f4g3 g4f6 d1d2 c8b7 h2h3 e8h8 h3h4,38
1r2r3/3bppkp/1q1p2p1/1p1P4/p5P1/P1P2P2/BP1Q3P/2KRR3 b - -,h7h6 h2h4 b6c5 e1e4 e7e6 d5e6 d7e6 a2e6 e8e6 e4e6,138
rnbqkbnr/p1pppp1p/6p1/1p6/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq -,c8b7 e4e5 a7a6 a2a4 b5b4 d2d4 e7e6 b1d2 c7c5 d2c4,52
rn1qnrk1/ppp1ppbp/4b1p1/3p4/1PPP4/4PN2/PB1NBPPP/R2QK2R b KQ -,e8f6 e1h1 a7a5 b4b5 a5a4 c4c5 c7c6 b5b6 f6e4 d2e4,73
k7/8/P1K5/bP4pp/3B4/5P1P/8/8 b - -,e8f6 e1h1 a7a5 b4b5 a5a4 c4c5 c7c6 b5b6 f6e4 d2e4,Mate
4r3/2pkb1p1/p4p1p/1P3b2/5B2/1B3P2/PP3P1P/4R1K1 b - -,,0
2kr3r/ppp1np2/4q2p/1B1pP1pn/3P4/P1Q2P2/1P1B1P1P/R3R1K1 b - -,h5f4 g1h1 f4h3 d2e3 c8b8 b5f1 h8g8 a3a4 g5g4 f3f4,-70
