8/8/4k3/2N5/3K4/2Q5/8/8 b - -,d8a5 h1g1 h7h5 g4g5 g8e7 c1e3 d6d5 d1d2 e7g6 a2a3,Mate
r2qkb1r/ppp1pppp/2n2n2/3p4/Q2P2b1/2P1PN2/PP3PPP/RNB1KB1R b KQkq -,a7a6 b1d2 b7b5 a4c2 e7e6 a2a4 b5b4 a4a5 d8d7 f1d3,49
r1b2rk1/2qnbppp/p2pp3/1p3PP1/3NP2P/2N2Q2/PPP5/2KR1B1R b - -,a8b8 f5e6 f7e6 d4e6 f8f3 e6c7 d7e5 c7d5 e7d8 a2a3,145
r1b1k1nr/ppppqppp/1b6/n7/Q1BPP3/5N2/P4PPP/RNB2RK1 b kq -,e7f6 c4d3 g8e7 b1c3 e8h8 c1g5 f6c6 g5e7 c6c3 d3b5,192
rnbqkbnr/pp2pppp/8/2Pp4/8/4PN2/PPP2PPP/RNBQKB1R b KQkq -,g8f6 b2b4 a7a5 c2c3 e7e6 b1d2 a5b4 c3b4 b7b6 c5b6,81
r1b2rk1/2qnbppp/p2pp3/5PP1/1p1NP2P/5Q2/PPP1N3/2KR1B1R b - -,d7e5 f3g3 a6a5 f5f6 e7d8 h4h5 a5a4 c1b1 a4a3 b2b3,87
r1bqk1nr/pp3pbp/2npp1p1/2p5/4P3/2PP1N1P/PP2BPP1/RNBQ1RK1 b kq -,a7a6 d3d4 g8f6 e2d3 e8h8 f1e1 c5d4 c3d4 b7b5 b1c3,45
r2qkbnr/ppp2ppp/2n5/3pPb2/3P1p2/3B1N2/PPP3PP/RNBQK2R b KQkq -,f5d3 d1d3 g7g5 h2h4 g5g4 f3g5 f4f3 g2f3 d8d7 f3g4,-85
rnbqkb1r/ppp2pp1/5n1p/1B1p4/3P4/2N2N2/PPP2PPP/R1BQK2R b KQkq -,e8e7 e1h1 a7a6 f1e1 c8e6 b5d3 b8c6 c3e2 g7g5 e2g3,290
rnbqk2r/ppp1bppp/3p1n2/1Q6/3PP3/8/PPP2PPP/RNB1KBNR b KQkq -,b8c6 d4d5 a7a6 b5a4 c8d7 d5c6 d7c6 a4d4 f6e4 b1d2,156
r2qkbnr/ppp2ppp/2n5/3pp3/6b1/3PPN2/PPPBBPPP/RN1QK2R b KQkq -,g8f6 e1h1 f8e7 h2h3 g4e6 c2c4 e8h8 c4d5 f6d5 a2a3,-31
r1bqk1nr/pppp1ppp/2n5/2b1p3/2P1P3/3P3P/PP3PP1/RNBQKBNR b KQkq -,g8e7 b1c3 e8h8 g1e2 d7d6 g2g3 c8e6 c1e3 d8d7 f1g2,-81
r1bq1rk1/ppp2ppp/2nb1n2/3pp1B1/4P3/3P1NP1/PPP2PBP/RN1Q1RK1 b - -,d5e4 d3e4 h7h6 g5f6 d8f6 b1c3 c6e7 c3b5 c8g4 h2h3,-54
r1bqkbnr/ppp2pp1/2np3p/4p3/2P5/3P1NP1/PP2PPBP/RNBQK2R b KQkq -,f7f5 e1h1 a7a5 e2e4 g7g5 e4f5 g8f6 b1c3 f8g7 h2h4,56
rnbq1rk1/ppp1ppb1/3p1np1/7p/3P1B1P/2PBP3/PP1N1PP1/R2QK1NR b KQ -,e7e5 f4g5 e5d4 c3d4 c7c5 g1e2 b8c6 e1h1 c5d4 e3d4,-54
r2qk1nr/pp1nbpp1/2p1p2p/7P/3P4/3Q1NN1/PPPB1PP1/2KR3R b kq -,a7a5 g3e4 g8f6 e4f6 e7f6 c1b1 d8b6 g2g4 d7c5 d3e2,84
rnbq1rk1/1pp1bppp/4pn2/p1Pp4/3P4/P1N1P3/1P1B1PPP/R2QKBNR b KQ -,b7b6 c5b6 c7c5 d4c5 e7c5 g1f3 b8d7 a1c1 d7b6 f1e2,-33
5rk1/1R3n1p/4NKp1/p7/8/1P4P1/7r/8 b - -,f7d6 f6e5 d6b7 e5d5 h2d2 d5c4 b7d6 c4c5 f8f3 b3b4,-1736
rnb1kbnr/pp2pppp/8/q1p5/2P5/P1N5/1P1P1PPP/R1BQKBNR b KQkq -,a5d8 g1f3 b8c6 d2d3 e7e5 f1e2 g8e7 e1h1 e7f5 b2b4,-29
r1bqkbnr/pp1p1ppp/4p3/2p5/2BnP3/8/PPPPNPPP/R1BQK1NR b KQkq -,d7d5 e2d4 d5c4 d4e2 b7b5 g1f3 c8b7 d2d3 g8f6 e1h1,-69
rn1qkb1r/pbpp1ppp/1p2p3/4P1B1/3P4/2P2N2/P1P2PPP/R2QKB1R b KQkq -,f8b4 g5d8 b4c3 f3d2 e8d8 a1b1 c3d4 d1h5 b8c6 h5f7,639
r1qr2k1/pb2bppp/1pp1pn2/2P5/3P1B2/5NP1/PPQ2PBP/R2R2K1 b - -,a7a5 f3g5 h7h6 g5e4 f6e4 g2e4 d8d7 a1c1 c8d8 c2b3,113
rn1qkb1r/pb1ppppp/1p3n2/2p5/2P1P3/2NP1N2/PP3PPP/R1BQKB1R b KQkq -,a7a6 e4e5 f6g8 d3d4 c5d4 d1d4 b8c6 d4d3 e7e6 c1e3,49
rnbq1rk1/p2pppbp/1p3np1/2p5/2PP4/2NBPN2/PP3PPP/R1BQ1RK1 b - -,d7d6 d4d5 b8d7 h2h3 h7h6 e3e4 g6g5 c1d2 g5g4 h3g4,99
8/8/8/8/3Kbk2/8/8/4Q3 b - -,e7e6 d4d5 d7d6 e3e4 b8d7 h2h3 d7e5 f3e5 d6e5 a2a4,Mate
rn1qkbnr/pp3pp1/2pp3p/4p3/2B1P1b1/2NP1N2/PPP2PPP/R1BQ1RK1 b kq -,g4h5 c3e2 h5f3 g2f3 b8d7 d3d4 g8f6 c2c3 d6d5 e4d5,85
r1bqkbnr/ppp2ppp/2np4/1B6/3pP3/5N2/PPP2PPP/RNBQK2R b KQkq -,f8e7 f3d4 c8d7 d4c6 d7c6 b5c6 b7c6 b1c3 g8f6 e1h1,34
rn2kbnr/pp2pppp/2p5/8/4P1b1/5P2/PPP3PP/R1BNKBNR b KQkq -,h7h5 f3g4 h5g4 d1f2 b8d7 f2g4 g8f6 g4f2 e7e5 c1e3,692
r1bqkb1r/ppp2ppp/2np1n2/1B6/3pP3/5N2/PPP2PPP/RNBQ1RK1 b kq -,a7a6 b5c6 b7c6 f3d4 c6c5 d4c6 d8d7 c6a5 d7a4 d1e1,60
rnbqkb1r/1pp2pp1/p2p1n1p/4p3/2B1P3/3P1N1P/PPP2PP1/RNBQ1RK1 b kq -,f8e7 a2a4 e8h8 f1e1 c7c6 c1d2 d8c7 b1c3 c8e6 c4e6,67
r1bqkbnr/pp3ppp/2n5/2pp4/2B2P2/5N2/PPPPQ1PP/RNB1K2R b KQkq -,f8e7 c4b5 g8h6 d2d3 e8h8 e1h1 f8e8 b1c3 c5c4 g1h1,-175
r2qk1nr/pbpnppbp/1p1p2p1/8/2PP4/2NBPN2/PP3PPP/R1BQ1RK1 b kq -,g8f6 e3e4 e8h8 f1e1 e7e5 d4d5 g8h8 a2a3 f6g8 b2b4,68
rnbqk2r/pp4pp/2pbpn2/2PpNp2/3P4/2N1P3/PP3PPP/R1BQKB1R b KQkq -,d6e5 d4e5 f6d7 f2f4 e8h8 b2b4 a7a5 b4b5 d7c5 c1a3,-51
r1bqk1nr/pp2bppp/2n5/1Bpp4/5P2/5N2/PPPPQ1PP/RNB1K2R b KQkq -,g8h6 d2d3 e8h8 e1h1 f8e8 b1c3 c5c4 g1h1 e7c5 e2d2,-159
r2qkbnr/pp3ppp/2B1p3/2PpP3/6b1/5N2/PPP2PPP/RNBQK2R b KQkq -,d8d7 c6d7 e8d7 c2c4 f8c5 c4d5 d7e7 d1b3 b7b6 f3g5,1374
r1b1kbnr/1pp2ppp/p1n2q2/4p3/2BpP3/N4N2/PPPP1PPP/R1BQ1RK1 b kq -,f8a3 b2a3 g8e7 a1b1 e8h8 h2h3 h7h6 d2d3 c6a5 c4b3,-97
rn1qkbnr/1p3pp1/p1p1p2p/3p1b2/2PP1B2/2NBPN2/PP3PPP/R2QK2R b KQkq -,f8d6 f4d6 d8d6 d3f5 e6f5 c4d5 g8e7 d5c6 b8c6 e1h1,168
rnbqk2r/pp2ppbp/3p1np1/2p5/2B1P3/2NP1Q2/PPP2PPP/R1B1K1NR b KQkq -,b8c6 g1e2 a7a6 c4b3 c8d7 e1h1 b7b5 f3f4 h7h6 f2f3,-76
rn1qkbnr/ppp1pppp/8/3b4/2N5/4PN2/PP1P1PPP/R1BQKB1R b KQkq -,g7g6 f1e2 f8g7 d2d4 g8f6 e1h1 c7c5 d4c5 e8h8 c1d2,59
r1bq1rk1/pppp1ppp/5n2/2b1N3/3nP3/2N5/PPPPBPPP/R1BQ1RK1 b - -,d8e7 e5g4 d4e2 d1e2 f6g4 e2g4 d7d5 g4f3 d5e4 f3e4,114
r1bqk1nr/pp1n1ppp/3b4/1B1pp3/8/1P2PN2/PB1P1PPP/RN1QK2R b KQkq -,d5d4 e3d4 e5e4 f3e5 g8f6 e1h1 e8h8 d2d3 a7a6 b5d7,105
r2q1b1r/ppp2kpp/2np1n2/8/3PP1b1/2N2P2/PPP3PP/R1BQKB1R b KQ -,g4f5 e4f5 d6d5 f1b5 d8e7 e1f2 e7b4 b5c6 b7c6 a2a3,386
r2qkb1r/ppp1pppp/2n2n2/3p4/3P4/2N2PPP/PPP2P2/R1BQKB1R b KQkq -,d8d7 c3e2 e7e6 c2c3 f8d6 e2f4 c6e7 f4d3 c7c6 h3h4,19
rn1qkb1r/ppp2p1p/3p1np1/4p1B1/2B1P3/3P1Q1P/PPP2PP1/RN2K2R b KQkq -,f8g7 a2a3 b8c6 c2c3 d8e7 a3a4 a7a5 b1a3 c6d8 g5h4,87
r2qkbnr/ppp1pppp/2np4/8/6b1/3P1NP1/PPP1PPBP/RNBQK2R b KQkq -,g7g6 d3d4 e7e6 c2c4 g4f3 g2f3 g8e7 d4d5 e6d5 c4d5,87
rnbqkbnr/ppp2ppp/8/4p3/3P1p2/2N2N2/PPPQ2PP/R1B1KB1R b KQkq -,e5d4 d2d4 b8c6 d4d8 c6d8 c1f4 c7c6 e1a1 g8f6 f3g5,-52
r2qkbnr/ppp2ppp/2np4/4p3/2P3b1/3P1NP1/PP2PPBP/RNBQK2R b KQkq -,d8c8 h2h3 g4e6 b1c3 g8f6 e2e4 f8e7 c3d5 e8h8 g3g4,82
r2qk2r/ppp1bppp/2np1n2/4p3/2P1P1b1/2N3PP/PP1PNPB1/R1BQK2R b KQkq -,g4c8 d2d3 a7a6 e1h1 e8h8 c1e3 b7b5 b2b3 b5c4 d3c4,143
r1bqk2r/pppp1ppp/5n2/2b1P3/2Bn4/5N2/PP3PPP/RNBQK2R b KQkq -,b7b5 e5f6 d8f6 c4e2 e8h8 f3d4 c5d4 e1h1 d4b2 c1b2,222
rnbqkb1r/ppp2ppp/5n2/3p4/2P5/4P3/PP3PPP/RNBQKBNR b KQkq -,c8f5 g1f3 b8c6 b1c3 d5c4 d1d8 a8d8 f1c4 f8b4 c1d2,-52
r2qkb1r/pQpp1ppp/1pn5/4P3/2P1n3/P4N2/1P2PPPP/RNB1KB1R b KQkq -,a7a6 f3d4 f8c5 d4c6 c5f2 e1d1 d7c6 d1c2 e8h8 b7c6,404
r1bqk2r/pp2bppp/2np1n2/2p1p3/2P5/P1N1P1P1/1P1PNPBP/R1BQK2R b KQkq -,a8b8 e1h1 e8h8 b2b3 c8d7 d2d3 a7a6 h2h3 b7b5 g1h2,48
rnbqk2r/ppp2ppp/8/b2pp3/Q1B1N3/2P5/PP1PNPPP/R1B1K2R b KQkq -,b7b5 c4b5 c8d7 a4a5 d5e4 b5c4 e8h8 e1h1 b8c6 a5d5,601
r1bq1rk1/pp1p1ppp/2n2n2/4p3/4P3/2PB1N2/P1P2PPP/R1BQ1RK1 b - -,d7d6 f1e1 c8e6 f3g5 e6g4 g5f3 a8c8 h2h3 g4e6 f3g5,-87
rnbqkb1r/ppp1pp2/5np1/3p3p/3P1B1P/4PN2/PPP2PP1/RN1QKB1R b KQkq -,c8f5 c2c4 c7c6 d1b3 d8b6 b1c3 f8g7 b3b6 a7b6 c4d5,84
r1bqkb1r/pp1p1ppp/2p2n2/8/2BpP3/3P4/PPP2PPP/RNBQR1K1 b kq -,a7a5 e4e5 d7d5 e5f6 c8e6 f6g7 f8g7 d1h5 e8h8 c1g5,200
rnbqk2r/ppp2pp1/3bpn1p/8/2pP3B/2N1P3/PP3PPP/R2QKBNR b KQkq -,a7a6 f1c4 e8h8 g1f3 b7b5 c4d3 b8d7 a2a4 c8b7 a4b5,29
rn1qkbnr/ppp2ppp/4p3/3pN2b/2PP4/2N5/PP2PPPP/R1BQKB1R b KQkq -,d5c4 g2g4 f7f6 d1a4 c7c6 g4h5 f6e5 a4c4 e5d4 c4e6,175
8/5B2/8/8/8/4NK1k/8/8 b - -,b8c6 d1a4 g8e7 c4d5 e6d5 e2e4 a7a6 c3d5 e7d5 e5c6,Mate
4K3/4P3/7k/8/6R1/8/4r3/8 b - -,b8c6 d1a4 g8e7 c4d5 e6d5 e2e4 a7a6 c3d5 e7d5 e5c6,Mate
r1b1kb1r/pp1ppppp/2n2n2/q1P5/5B2/2P2N2/PP2PPPP/RN1QKB1R b KQkq -,h7h6 b2b4 a5d8 b1d2 g7g5 f4g3 f8g7 a1c1 f6h5 e2e3,190
rnbqkbnr/pppp1ppp/8/3NP3/5p2/5N2/PPPPQ1PP/R1B1KB1R b KQkq -,b8a6 d5f4 c7c6 d2d4 a6c7 c1d2 g8e7 e1a1 d7d5 e5d6,219
8/8/6K1/4k3/8/3Q4/8/8 b - -,b8a6 d5f4 c7c6 d2d4 a6c7 c1d2 g8e7 e1a1 d7d5 e5d6,Mate
rnb1kb1r/pppp1ppp/8/4q3/5p2/2N5/PPPPQ1PP/R1B1KBNR b KQkq -,f8d6 d2d4 e5e6 d4d5 e6e2 g1e2 e8h8 c3b5 d6b4 c2c3,753
rnbqkbnr/pp2ppp1/2p4p/3p4/3P4/2P1PN2/PP3PPP/RNBQKB1R b KQkq -,g7g6 c3c4 g8f6 b1c3 f8g7 f1e2 e8h8 e1h1 f6e4 d1b3,56
r1bqkbnr/pp2pppp/2n5/2p5/4PN2/2Pp1N2/PP1P1PPP/R1BQKB1R b KQkq -,c8g4 f4d3 e7e5 h2h3 g4f3 d1f3 c5c4 d3b4 f8b4 f1c4,116
r2qkb1r/pp1bpp1p/2np1np1/1Bp5/4PP2/2PP1N2/PP4PP/RNBQ1RK1 b kq -,d8c7 h2h3 f8g7 c1e3 a7a6 b5a4 e8h8 g2g4 h7h6 b1d2,64
r2qkb1r/pp3ppp/2npbn2/2p1p3/2P5/2NPP1P1/PP2NPBP/R1BQK2R b KQkq -,g7g6 c3d5 f8g7 e2c3 e8h8 a1b1 a8b8 e1h1 d8d7 a2a3,82
rnbq1rk1/pp2ppbp/3p1np1/2p5/4P3/1BPP1N2/PP1N1PPP/R1BQK2R b KQ -,b7b5 a2a4 b5b4 c3b4 c5b4 e1h1 c8a6 e4e5 d6e5 f3e5,-47
r1bqkb1r/ppp3pp/2n1pn2/3p1p2/2PP4/2N2NP1/PP2PPBP/R1BQK2R b KQkq -,f6e4 e1h1 f8b4 c4d5 e6d5 d1b3 c8e6 h2h4 h7h6 c3e4,139
rnbqkb1r/pp3ppp/2p2n2/3p4/3P4/3BP3/PP3PPP/RNBQK1NR b KQkq -,f8d6 g1e2 e8h8 b1c3 b8a6 c1d2 c8d7 a1c1 a8c8 e1h1,-56
r2qk1nr/pbpnppbp/1p1p2p1/8/P2PP3/3B1N2/1PP2PPP/RNBQR1K1 b kq -,c7c5 d4d5 g8f6 c2c4 a7a5 b1c3 e8h8 h2h3 d7e5 f3e5,160
r1bqkb1r/pp2pppp/2n2n2/2pP4/2B2P2/3P4/PPP3PP/RNBQK1NR b KQkq -,c6d4 c2c3 c8g4 g1f3 d4f3 g2f3 g4h3 d1b3 d8c7 c1e3,68
r1b1kb1r/ppp2ppp/2n2n2/3qp3/8/P1NP1N2/1PP2PPP/R1BQKB1R b KQkq -,d5d7 g2g3 f8d6 f1g2 e8h8 e1h1 h7h6 f1e1 a7a5 b2b3,21
r1bqkb1r/pppp1Npp/2n2n2/8/2BPp3/8/PPP2PPP/RNBQK2R b KQkq -,d7d6 f7d8 e8d8 c4e2 h7h5 h2h3 c8d7 e1h1 d8c8 c2c4,874
r1bqk1nr/pppp1ppp/2n5/4p3/2BPP3/2P5/P1P2PPP/R1BQK1NR b KQkq -,h7h6 g1f3 d8f6 d4e5 c6e5 f3e5 f6e5 d1d4 d7d6 f2f4,64
rnbqk2r/1pp1bppp/p3pB2/3p4/3PP3/2N2N2/PPP2PPP/R2QKB1R b KQkq -,c7c5 f6e7 d8e7 e4d5 e6d5 f1e2 b8c6 e1h1 e8h8 f1e1,866
rnbqk1nr/pp1p1ppp/2p5/2bPp3/4P3/2N5/PPP2PPP/R1BQKBNR b KQkq -,a7a5 d5c6 b7c6 c1e3 c5e3 f2e3 d8h4 g2g3 h4e7 d1d2,-52
rnbqkb1r/ppp2ppp/5n2/1B1pP3/5p2/8/PPPP2PP/RNBQK1NR b KQkq -,c7c6 b5e2 f6e4 g1f3 f8e7 e1h1 g7g5 d2d4 c8e6 e2d3,-144
r1bqkb1r/1p2pppp/p1Np1n2/8/P3P3/2N5/1PP2PPP/R1BQKB1R b KQkq -,d8d7 c6b4 e7e6 b4d3 d7c7 f1e2 f8e7 e1h1 e8h8 f1e1,884
rnb1k1nr/pp3ppp/2pqp3/3p4/3P4/4PN2/PPPN1PPP/R2QKB1R b KQkq -,g8e7 f1d3 b8d7 e1h1 e6e5 e3e4 e8h8 e4d5 c6d5 d4e5,71
rnbqkbnr/pp3ppp/4p3/3p4/P1pP1B2/2P1P3/1P3PPP/RN1QKBNR b KQkq -,b8c6 b1d2 g8f6 e3e4 d5e4 d2c4 f6d5 f4g3 f7f5 g1h3,43
rnbqk2r/pp2bppp/2p2n2/3p4/3P4/2N1PN2/PP1B1PPP/R2QKB1R b KQkq -,e8h8 f1d3 f8e8 e1h1 e7d6 d1c2 d8e7 a1e1 f6e4 f3e5,-46
rnbqkbnr/p3pppp/1p1p4/2pP4/2P5/4P3/PP3PPP/RNBQKBNR b KQkq -,a7a6 f1d3 g7g6 g1f3 f8g7 e1h1 g8f6 b1c3 e8h8 e3e4,122
rnbqk2r/pp3ppp/2p1pn2/3pN3/3P1P2/3B4/PPP2PPP/RN1QK2R b KQkq -,d8b6 b1c3 b6b2 c3e2 c6c5 c2c3 b2b6 e1h1 b8c6 a1b1,-75
r1b1kbnr/2ppqppp/p7/2p1N3/3PP3/8/PPP2PPP/RNBQ1RK1 b kq -,c8b7 f1e1 e8a8 c2c3 d8e8 b2b4 c5d4 c3d4 g8f6 b1c3,308
r1bq1rk1/ppp2ppp/2n2n2/2bNp1N1/2B1P3/3P4/PPP2PPP/R1BQK2R b KQ -,f6g4 e1h1 c6a5 c4b3 a5b3 a2b3 f7f5 g5f3 c8e6 d5e3,140
rnb1kbnr/pp3ppp/2p5/3p4/3P4/2N2N2/PPP1BPPP/R1B1K2R b KQkq -,g8f6 c1f4 f8b4 e2d3 e8h8 e1h1 f8e8 h2h3 b8d7 c3e2,21
rn1qkb1r/1bp2ppp/pp2pn2/3pN3/3P1B2/2NBP3/PPP2PPP/R2QK2R b KQkq -,c7c5 d1f3 b8d7 h2h4 d7e5 d4e5 f6d7 f3g3 b6b5 a2a3,-25
r2qkb1r/ppp1pppp/5n2/3p4/1n1P4/2P2NP1/PPb1PPBP/RNB1QRK1 b kq -,h7h6 c3b4 e7e6 c1d2 c2h7 d2c3 f8d6 b1d2 e8h8 a2a3,575
r1bqkbnr/1pp1pppp/p1B5/4P3/3p4/5N2/PPPP1PPP/RNBQK2R b KQkq -,d8d7 c6d7 c8d7 f3d4 e8a8 e1h1 e7e6 d4e2 g8e7 b1a3,1253
2k5/1r6/3Q4/8/8/2K5/8/8 b - -,,0
rnbqkb1r/ppp1pppp/5n2/8/8/2NP4/PPP1BPPP/R1BQK1NR b KQkq -,a7a6 d3d4 b8c6 c1e3 c8f5 g1f3 e7e6 f3h4 f8b4 h4f5,35
rnbqkb1r/ppp2ppp/5n2/4p3/8/2NP1N2/PPP1BPPP/R1BQK2R b KQkq -,f8b4 f3e5 d8d4 e5f3 b4c3 b2c3 d4c3 c1d2 c3a3 d3d4,90
rnb1kb1r/pp1pqppp/2p2n2/4p1B1/2B1P3/3P1N2/PPP2PPP/RN1QK2R b KQkq -,g7g6 e1h1 f8g7 d3d4 d7d6 b1d2 e8h8 c2c3 h7h6 g5h4,75
rnb1kbnr/pppp1ppp/4pq2/8/8/2NP1N2/PPP1PPPP/R1BQKB1R b KQkq -,f8b4 d3d4 f6d8 e2e4 d7d5 e4d5 e6d5 f1d3 g8f6 e1h1,82
rnbqk2r/pp2bppp/3p1n2/2pP4/2P5/3B3P/PP3PP1/RNBQK1NR b KQkq -,a7a6 b1c3 b8d7 g1f3 d7f8 e1h1 f8g6 f1e1 e8h8 d1e2,178
r1bqk1nr/p1p2ppp/1Npp4/4p3/4P3/5N2/PPPP1PPP/R1BQK2R b KQkq -,c8g4 b6a8 g8e7 h2h3 g4f3 a8c7 d8c7 d1f3 e8h8 e1h1,799
8/5r2/4k3/3Q4/2K5/8/8/8 b - -,e6f6 c4d4 f7e7 d5d6 f6f7 d4d5 f7e8 d6g6 e8f8 g6h6,6158
8/8/K7/8/6N1/4k2p/8/8 b - -,,0
r1bqk2r/pp2nppp/2n1p3/3pP3/1b1P4/P1N2N2/1P3PPP/R1BQKB1R b KQkq -,b4c5 d4c5 b7b6 c5b6 e8h8 f1d3 e7g6 d3g6 f7g6 e1h1,730
rnbqkb1r/pp1p1ppp/5n2/3Pp3/8/5P2/PP2P1PP/RNBQKBNR b KQkq -,f8c5 e2e4 d7d6 g1e2 c8d7 b1c3 e8h8 e2g3 d8b6 d1b3,-45
rn1qkbnr/pp3ppp/2p1p3/3p1b2/3P4/2P1PN2/PP2BPPP/RNBQK2R b KQkq -,b8d7 e1h1 h7h6 c3c4 g8f6 b1c3 f8e7 e2d3 f5d3 d1d3,-29
rnbq1rk1/pp1p1ppp/4pn2/8/1bPNP3/2N5/PP1B1PPP/R2QKB1R b KQ -,b4c3 b2c3 f6e4 d2e3 b7b6 f1d3 c8b7 d4b5 b8a6 e1h1,-172
r1bqkb1r/pppp1ppp/2n1pn2/8/2BPP3/5P2/PPP3PP/RNBQK1NR b KQkq -,d7d5 e4d5 e6d5 c4b3 c6a5 g1e2 c7c6 e1h1 f8e7 b1c3,-85
r1bqkb1r/ppp2ppp/2n2n2/3pp3/P7/1P4P1/1BPPPPBP/RN1QK1NR b KQkq -,h7h5 h2h3 c8f5 g1f3 f8d6 b1a3 e5e4 f3d4 c6d4 b2d4,-186
rn1qkbnr/pp3ppp/2pp4/4p3/4P1b1/2NP1N1P/PPP2PP1/R1BQKB1R b KQkq -,g4d7 d3d4 d8c7 f1c4 h7h6 a2a4 g8f6 c1e3 f8e7 d1e2,162
rnb1kbnr/pp3ppp/1q6/2ppP3/3P4/5N2/PP3PPP/RNBQKB1R b KQkq -,c8e6 b1c3 b8c6 c3a4 b6c7 a4c5 f8c5 d4c5 g8e7 c1f4,79
8/3k1K2/8/8/3BB3/8/8/8 b - -,c8e6 b1c3 b8c6 c3a4 b6c7 a4c5 f8c5 d4c5 g8e7 c1f4,Mate
rnbq1rk1/ppp1p1bp/3p1np1/5p2/2BP1B2/2P1PN1P/PP3PP1/RN1QK2R b KQ -,f6d5 c4d5 g8h8 e1h1 d8e8 f4g3 e7e5 d4e5 d6e5 b1d2,484
rnb1kbnr/pp3ppp/1q2p3/2p1P3/2BP4/5N2/PP3PPP/RNBQK2R b KQkq -,a7a6 b1d2 b8c6 d4d5 e6d5 c4d5 b6c7 d2c4 c8f5 e1h1,159
rnbqkbnr/ppp2ppp/8/3p4/3PPB2/5N2/PPP3PP/RN1QKB1R b KQkq -,f8b4 c2c3 d5e4 f3e5 b4d6 f1c4 d6e5 d1h5 d8e7 f4e5,192
rnbqkb1r/1p3ppp/p3pn2/2pp4/2PP4/2N1PNP1/PP3P1P/R1BQKB1R b KQkq -,h7h6 f1g2 b8c6 c4d5 e6d5 b2b3 c5d4 f3d4 c8g4 d4c6,55
8/8/8/8/B7/1K6/4N3/1k6 b - -,b1a1 a4b5 a1b1 b5d7 b1a1 b3c3 a1b1 d7g4 b1a1 g4f5,7105
rnbq1rk1/pp2bppp/2p1pn2/3p4/2PP1B2/P1N2N1P/1P2PPP1/R2QKB1R b KQ -,d5c4 e2e4 b7b5 f1e2 c8b7 d1c2 c6c5 d4c5 e7c5 e1h1,-107
8/8/3k4/8/4B3/2K2N2/8/8 b - -,d6d7 e4d3 d7c7 f3e1 c7d8 c3d4 d8e8 d3b5 e8f8 e1f3,15414
8/3B4/8/4K1k1/3N4/8/8/8 b - -,g5g6 d7e6 g6g7 e5f5 g7h8 f5f6 h8h7 e6d5 h7h8 d4f5,4339
rnbqk2r/pppp1ppp/4pb2/8/3P4/2P2N2/PP2PPPP/RN1QKB1R b KQkq -,d7d5 b1d2 c7c5 e2e3 b8d7 h2h4 d8c7 f1d3 b7b6 e3e4,-40
5K2/5B1k/8/5N2/8/8/8/8 b - -,h7h8 f8e7 h8h7 e7f6 h7h8 f7g6 h8g8 f5d4 g8h8 d4e6,130
rnbq1rk1/ppp1ppbp/3p1np1/8/3P4/3BPN2/PPPB1PPP/RN1Q1RK1 b - -,c7c5 d4c5 d6c5 d2c3 b8c6 b1d2 b7b6 d1e2 c8b7 a1d1,-36
rnbqk1nr/1pp1ppbp/p2p2p1/8/3PP3/2N2P2/PPP1N1PP/R1BQKB1R b KQkq -,h7h5 c1g5 g8f6 d1d2 b7b5 e1a1 c7c6 c1b1 a6a5 g5h4,87
rnbqk2r/2p1ppbp/p2p1np1/1p6/3PP3/2N1BP2/PPPQN1PP/R3KB1R b KQkq -,e8h8 e1a1 h7h5 e2f4 b8c6 h2h3 e7e5 d4e5 c6e5 f1e2,99
8/8/B1K5/8/1k1N4/8/8/8 b - -,b4c3 d4e6 c3d2 c6d5 d2e3 a6b5 e3d2 d5d4 d2c2 b5d3,7196
r1bq1rk1/ppp2ppp/2n2n2/3P4/2BP4/5N2/PP1N1PPP/R2Q1RK1 b - -,c6b8 f1e1 f6d5 d2e4 c7c6 h2h3 b8d7 c4d5 c6d5 e4c3,119
r1bqkb1r/pppp1ppp/6n1/3P4/4n3/2P2N2/PP3PPP/RNBQKB1R b KQkq -,f8c5 c1e3 c5e3 f2e3 d8e7 d1d4 e4f6 d5d6 c7d6 b1a3,-98
rnbq1rk1/ppp2ppp/3bpn2/3p4/2PP4/3BP1B1/PP3PPP/RN1QK1NR b KQ -,c7c5 d4c5 d6g3 h2g3 d5c4 d3c4 d8d1 e1d1 b8d7 c5c6,-31
8/8/5k2/2N5/2BK4/8/8/8 b - -,f6g7 c5b3 g7f6 b3a1 f6e7 d4e5 e7f8 a1c2 f8g7 c4d5,15414
rnbqk2r/pp2bppp/4pn2/3p2B1/3P4/P1N2N2/1PP2PPP/R2QKB1R b KQkq -,h7h6 g5e3 c8d7 f1d3 d8b6 a1b1 b8c6 e1h1 a8c8 h2h3,24
r1bqkbnr/pp2pppp/2n5/3p4/3P1B2/P7/1PP2PPP/RN1QKBNR b KQkq -,c8f5 g1f3 e7e6 c2c3 g8f6 b1d2 h7h6 f1e2 f8d6 f4d6,-13
r1bq1rk1/pppp1ppp/2n2n2/4p3/1PPb4/P1N3P1/1B1PPPBP/R2QK1NR b KQ -,d7d6 g1f3 d4c3 b2c3 c8e6 d2d3 d8d7 b4b5 c6d8 h2h3,73
