6B1/8/1q6/8/1k6/8/1B6/1K6 b - -,f7h5 g4c4 b5b8 f2f5 h7h6 b4b5 h5e8 c4a4 g5d8 f5e5,Mate
rn2k2r/pppb1pp1/1b5p/3BP3/4P3/8/PPP2P1N/R1BR3K b kq -,c7c6 d5b3 d7e6 b3e6 f7e6 h1g2 b8d7 f2f4 b6c7 h2f3,-60
r3qrk1/3nbpp1/b1n1p2p/p1p1P3/1p1p1BNP/3P1NP1/PPP2PB1/R2QR1K1 b - -,a8b8 h4h5 g8h7 d1c1 f8h8 f3d2 b8c8 a2a3 b4a3 g2e4,97
5bk1/1p5p/4p1p1/5q2/3Qp3/1B4Pb/Pr3P2/2R1R1K1 b - -,f5g4 d4b2 g4f3 b3e6 h3e6 b2e5 e6a2 e1e4 f3f5 e5f5,487
r2q1rk1/pb1nBpp1/1p2p2p/7n/2BP4/P1N2N2/1P3PPP/2RQ1RK1 b - -,d8e7 d4d5 h5f4 d1d4 f4d5 c4d5 b7d5 c3d5 e6d5 d4d5,-9
8/2k5/3p1p1p/P2PpP2/8/1Rn4P/2P3P1/6K1 b - -,c3e2 g1f2 e2c1 b3b1 c1a2 a5a6 a2c3 a6a7 c3b1 a7a8q,1203
3r2k1/1pp1rpp1/p1n4p/3n4/5B2/8/P1B2P1P/R3R1K1 b - -,e7e1 a1e1 d5f4 c2e4 d8e8 f2f3 c6d4 g1f1 b7b6 e1d1,-656
r1b2rk1/pp2bppp/4pn2/6B1/3N4/3Q1B2/PqP2PPP/1R3RK1 b - -,b2b1 f1b1 h7h6 g5f4 f8d8 f4c7 c8d7 d3e2 a8c8 c7d8,403
r1r3k1/1p1b1ppp/1q2p1n1/pPBpPn2/P2P4/5N2/4BPPP/2RQ1RK1 b - -,d7b5 c5b6 c8c1 e2b5 c1d1 f1d1 a8c8 b6a5 c8c2 g2g3,493
r1bqk2r/1p2bpp1/p3Nn1p/4p3/2B5/2N5/PPP1QPPP/2KR3R b kq -,d8d1 h1d1 c8e6 c4e6 f7e6 e2e5 e8f7 d1e1 h8e8 e5e6,419
r1r3k1/3bppb1/p2p1np1/q3P3/NpP5/1P2B3/P2QB1PP/2R2RK1 b - -,f6e4 d2d4 e4c3 a4c3 b4c3 d4f4 a5e5 f4f7 g8h7 f7f4,-6
r1b2rk1/ppp1npp1/3q3p/3p4/1b1P4/1QN1PN2/PP2BPPP/2R2RK1 b - -,c8d7 f3e5 a7a5 c3a4 d7a4 b3a4 d6d8 e2d3 c7c6 d3b1,68
4Rb2/2Q2p1k/1pp2p2/3p1N1p/3P4/2P5/5PPK/r4q2 b - -,f8d6 c7d6 f1f2 e8h8 h7g6 h8h6 g6g5 d6f6 g5f4 f5e7,557
8/8/4k3/p1p2p2/2P3P1/3K1B1P/1P6/8 b - -,f8d6 c7d6 f1f2 e8h8 h7g6 h8h6 g6g5 d6f6 g5f4 f5e7,Mate
r1rq2k1/1p1b1ppp/4p1n1/pPBpPn2/P2P4/5N2/3QBPPP/2R2RK1 b - -,d7e8 g2g3 b7b6 c5a3 h7h5 f1e1 c8c1 e1c1 a8c8 e2d3,200
6r1/1R4P1/5p2/p3p3/3pP3/1Pk2KP1/5P2/8 b - -,d4d3 b7d7 c3c2 f3e3 d3d2 d7d2 c2b3 d2d7 a5a4 e3d3,304
2r1rbk1/1R4Rp/p4p2/8/P3P3/3Q1NP1/5qPK/8 b - -,d4d3 b7d7 c3c2 f3e3 d3d2 d7d2 c2b3 d2d7 a5a4 e3d3,Mate
r1b4r/1ppp2Bp/pk4N1/4n2Q/n7/8/PPP2PPP/RN1R2K1 b - -,h8g8 g6e5 g8g7 h5h6 b6a7 h6g7 a4b2 d1e1 b2a4 b1d2,1096
8/8/8/8/1P3p1K/5kp1/8/8 b - -,h8g8 g6e5 g8g7 h5h6 b6a7 h6g7 a4b2 d1e1 b2a4 b1d2,Mate
rnb1kb1r/pp3ppp/1qp1p1n1/3p4/3PP3/2N2PN1/PPP1B1PP/R1BQK2R b KQkq -,b6d8 f3f4 f7f5 e4e5 f8e7 c1e3 e8h8 d1d2 b7b5 e1h1,50
rn3rk1/ppp1bppp/1q2pn2/8/3P1B2/2N2P2/PPPQBP1P/2KR2R1 b - -,g7g6 c3e4 b8d7 c2c4 a8d8 f4e3 c7c5 d4d5 f8e8 d2c2,26
6B1/8/1q6/8/1k6/8/1B6/K7 b - -,g7g6 c3e4 b8d7 c2c4 a8d8 f4e3 c7c5 d4d5 f8e8 d2c2,Mate
r1bq1r1k/bpp3pp/p1np1pn1/4p3/3PP3/1BP1BN2/PP1N1PPP/R2QR1K1 b - -,d8e8 h2h3 c6d8 a2a4 d8e6 d2f1 e6f4 f1g3 c7c6 a4a5,33
r2qk2r/1p2bppp/p1np1n2/4p3/4P3/2N2Q1P/PP3PP1/R1BR1BK1 b kq -,c6d4 f3d3 f6d7 b2b4 a6a5 c3b5 e8h8 b5d4 e5d4 c1b2,16
r3nr1k/1bq2p1Q/p3pP2/1p1pP3/8/PP6/1BP4P/2KR2R1 b - -,c6d4 f3d3 f6d7 b2b4 a6a5 c3b5 e8h8 b5d4 e5d4 c1b2,Mate
r1rq2k1/3b1ppp/1p2p1n1/pP1pPn2/P2P4/B4N2/3QBPPP/2R2RK1 b - -,f5h4 f3h4 g6h4 g2g3 h4f5 h2h4 h7h6 f1d1 a8b8 h4h5,209
r1rQ2kb/p4p1p/3pp1nB/1p1N1P1p/8/1B3P2/PPP3P1/1K1R4 b - -,c8d8 f5e6 f7e6 d5c7 h8e5 c7e6 g8h8 b3d5 a8b8 f3f4,234
r1bq1rk1/1pp2pbp/3p1np1/p1nPp3/2P1P3/P1NB3P/1P2NPP1/R1BQ1RK1 b - -,c8d7 d3c2 f6h5 a1b1 a5a4 c1e3 f7f5 e4f5 g6f5 e3c5,26
rn2r1k1/3b1pp1/2p3n1/ppb1pN2/P3P2p/1B1P1N1P/1PP2PPB/R4RK1 b - -,a8a7 f3h4 g6h4 f5h4 d7e6 b3e6 e8e6 h4f3 b8d7 f1d1,275
1br1qk2/pp6/5Q1n/5n2/2P4P/2BN4/5P2/R5K1 b - -,e8f7 c4c5 h6g8 f6g5 g8e7 h4h5 f7g8 g5g8 f8g8 a1b1,-207
8/8/4k3/p1p5/2P3P1/3K1B2/1P6/8 b - -,e8f7 c4c5 h6g8 f6g5 g8e7 h4h5 f7g8 g5g8 f8g8 a1b1,Mate
8/8/8/1P6/5p2/5kpK/8/8 b - -,e8f7 c4c5 h6g8 f6g5 g8e7 h4h5 f7g8 g5g8 f8g8 a1b1,Mate
3k3N/p5R1/2p3P1/1p2n3/8/1P3P2/PP5P/6K1 b - -,d8e8 g7g8 e8e7 g1g2 a7a5 g8e8 e7e8 g6g7 a5a4 g7g8q,936
2r1r1k1/1R1Q2bp/p4p2/8/P3P3/5NP1/5qPK/8 b - -,d8e8 g7g8 e8e7 g1g2 a7a5 g8e8 e7e8 g6g7 a5a4 g7g8q,Mate
3r2k1/1pp2pp1/p1n4p/3n4/5B2/8/P1B2P1P/4R1K1 b - -,d5f4 c2e4 d8e8 g1f1 g8f8 f2f3 c6d8 e1c1 f4e6 e4d3,-657
8/3bpQbk/5Npp/8/3q2PB/8/1P6/1K6 b - -,e7f6 b2b3 d7g4 b1a2 d4d2 a2a3 d2a5 a3b2 g6g5 h4f2,-990
2kr2nr/ppp1qppp/2nb4/8/4P1b1/P1N2N2/1PP1BPPP/R1BQK2R b KQ -,g8f6 c1e3 d6h2 e2d3 h2e5 d1d2 e5c3 d2c3 f6e4 c3c4,-76
2rqr1k1/1p2nppp/p2b1n2/3pNp2/3P1P2/1PP4Q/PB1N2PP/R4RK1 b - -,b7b5 a2a4 f6e4 d2e4 d5e4 g2g4 f5g4 h3g4 f7f5 g4g3,-108
r1b2rk1/pp2bppp/4pn2/6B1/3N4/3Q1B2/q1P2PPP/R4RK1 b - -,h7h6 g5f6 e7f6 a1a2 f8d8 d3b5 f6d4 b5a5 c8d7 c2c4,411
2r4k/6p1/p6p/1p6/1P1Q4/q4P2/5KPP/3R4 b - -,,0
r5k1/4bppp/1n1p4/1p1P1BP1/p6P/qPR2Q2/P1PR1P2/1K6 b - -,a8f8 d2e2 g7g6 e2e7 g6f5 c3c6 a4b3 c2b3 a3a5 e7e2,304
r2q2k1/3b1ppp/1p2p1n1/pP1pPn2/P2P4/B4N2/3QBPPP/2R3K1 b - -,d7e8 g2g3 a8c8 h2h4 c8c1 a3c1 g6f8 h4h5 f8d7 d2c3,231
r3nrk1/1bp1q2p/1p4p1/p1P2p2/8/P3P2P/2QNBPP1/1R3RK1 b - -,f8f6 f1d1 a8d8 c2c3 h7h5 c5b6 c7b6 d2c4 d8d1 b1d1,109
r1b1k2r/1p2bpN1/p4n1p/q3p3/2B5/2N5/PPP1QPPP/2KR3R b kq -,e8f8 c3d5 f6d5 d1d5 a5c7 g7h5 c8e6 c4b3 e6d5 b3d5,75
r1br2k1/npq1bppp/5n2/p1ppP3/P7/1BPP1N2/3NQPPP/R1B1K2R b KQ -,f6e8 e1h1 b7b5 a4b5 a7b5 c1b2 c7b6 f1b1 b6g6 c3c4,-12
r2q1rk1/pp2b1pp/1np2n2/3p2P1/3P4/P1NQPP2/1P2N2B/R4RK1 b - -,f6h5 f3f4 d8d7 e2g3 h5g3 h2g3 b6c4 f1f2 c4d6 g1g2,-117
8/2nk1p2/2n1p2B/2PpP3/3P3K/3B4/1p3PP1/8 b - -,c6d4 h6d2 c7b5 h4g5 d7e7 f2f4 d4c6 d2e1 d5d4 g5h6,-386
r1bqk2r/p2np1b1/4P1p1/2p4p/Ppp1NBnP/5N2/1P3PP1/R2QKB1R b KQkq -,d7f8 d1d8 e8d8 e1a1 d8e8 f1c4 f8e6 c4b5 e8f8 b5c6,314
r2qk2r/1p2bppp/p2p1n2/4p3/3nP3/2NQ3P/PP3PP1/R1BR1BK1 b kq -,f6d7 b2b4 a6a5 c3b5 e8h8 b5d4 e5d4 c1b2 e7f6 b2d4,17
r1bqk1nr/pppp1ppp/8/2bPp3/2PnPP2/2N5/PP4PP/R1BQKBNR b KQkq -,d7d6 f1d3 d8h4 g2g3 h4e7 b2b4 c5b6 c1b2 g8f6 c3e2,-48
2R2bk1/6pp/p7/8/3P4/4P3/PP2qPPP/2R3K1 b - -,,0
rnb1k2r/pp2ppbp/1qpp1np1/8/2PPPB2/2N2N2/PP3PPP/R1Q1KB1R b KQkq -,c8g4 f4e3 g4f3 g2f3 b6a5 c1c2 e8h8 e1a1 b8a6 c1b1,52
r2q1rk1/3n1ppp/p2pb3/2pNp3/2PnPP2/3BB3/PP1Q2PP/2R2RK1 b - -,f7f6 b2b4 c5b4 d2b4 d7c5 b4d2 d4c6 e3c5 d6c5 f4f5,47
r2r2kb/p1N4p/3pp1nB/1p5p/8/1B3P2/PPP3P1/1K1R4 b - -,h8e5 c7e6 g8h8 b3d5 a8c8 f3f4 e5f6 e6d8 c8d8 d5e6,228
1q3rk1/p5pp/1p2pnn1/2p5/4P3/1Q6/PP2BPPP/R3K2R b KQ -,b8c7 b3e6 g8h8 e1h1 g6f4 e6c4 f6d7 c4c2 d7e5 f2f3,298
r1bq1rk1/1pp2pbp/3p2p1/p1nPp2n/2P1P3/P1NBB2P/1P2NPP1/R2Q1RK1 b - -,d8h4 c3b5 h5f4 e2f4 e5f4 e3c5 d6c5 b5c7 c8h3 d1f3,-39
r1r3k1/2PR2pp/5p2/3P4/4p3/1N2P3/p1n3PP/5RK1 b - -,h7h5 g1f2 c2b4 d5d6 b4d3 f2e2 c8e8 f1d1 g8h7 b3d4,163
r1b2rk1/pp2bppp/4pn2/6B1/3N4/3Q1B2/1qP2PPP/RR4K1 b - -,e7a3 b1b2 a3b2 a1b1 f8d8 b1b2 e6e5 b2b1 a7a5 d3a3,427
8/8/5k2/p1p5/2P1K1P1/5B2/1P6/8 b - -,e7a3 b1b2 a3b2 a1b1 f8d8 b1b2 e6e5 b2b1 a7a5 d3a3,Mate
4k2N/p5R1/2p3P1/1p2n3/5P2/1P6/PP5P/6K1 b - -,e8f8 g7a7 e5g4 g1g2 c6c5 g2g3 g4f6 g6g7 f8g8 g3h4,1127
8/8/8/8/2B5/p4KB1/6p1/6kb b - -,,0
rnbqr1k1/pppp1ppp/5n2/4p3/2P1P3/2Q3P1/PP1P1PBP/R1B1K1NR b KQ -,d7d5 d2d3 d5c4 d3c4 c7c5 c1e3 b7b6 a1d1 d8e7 f2f3,-44
r1bq1rk1/pp3ppp/8/1Nbp1n2/1n6/1N4P1/P3PPBP/R1BQ1RK1 b - -,c5b6 c1a3 a7a5 b5c3 f5e7 a3b4 a5b4 c3d5 e7d5 d1d5,-4
rnbqkb1r/p4ppp/2p1pn2/1p4B1/3P4/1BN5/PPP2PPP/R2QK1NR b KQkq -,b8d7 a2a4 c8b7 g1f3 b5b4 c3e4 f8e7 d1e2 f6e4 g5e7,-3
r1bq1rk1/1p1p1ppp/p1np1n2/6B1/3N4/8/PPP1BPPP/R2Q1RK1 b - -,d6d5 e2f3 h7h6 g5h4 f8e8 h2h3 g7g5 h4g3 d7d6 c2c4,44
rnb2rk1/pp2qppp/8/3nN3/1b1N1P2/3B4/PPPB2PP/R2QK2R b KQ -,f7f6 d1f3 d5f4 f3f4 f6e5 f4e4 b4d2 e1d2 g7g6 a1f1,-21
r1r3k1/2PR2pp/5p2/3P4/4p3/1N2n3/p5PP/2R3K1 b - -,,0
r3kb1r/pp1n1ppp/2p1pn2/q2N3b/2B4P/3P1P2/PPPBN1P1/R2QK2R b KQkq -,a5d8 d5f6 d8f6 d2c3 e6e5 d1d2 h7h6 e1a1 e8a8 g2g4,110
1k6/P7/3p1p1p/3P1P2/3np3/R6P/2P3P1/7K b - -,b8a8 a3a4 d4e2 h1h2 e4e3 a4e4 a8a7 e4e3 e2d4 e3e4,556
1br1r1k1/ppqn1ppp/2p2n2/2Pp4/P2Pp3/4P2P/1P2BPP1/R1BQRNK1 b - -,g8h8 b2b4 g7g5 b4b5 e8g8 g2g3 d7f8 f1h2 c7d7 g1g2,-39
rn2kb1r/ppp1nppp/2q1p3/4N3/3P2b1/5N2/PPPBBPPP/R2QK2R b KQkq -,e7f5 e5c6 b8c6 c2c3 f8e7 d4d5 g4f3 g2f3 e6d5 e1h1,574
r6k/pp4pp/2b2p2/2R5/1P6/P5P1/5PBP/6K1 b - -,a8c8 g2c6 c8c6 c5c6 b7c6 g1g2 h8g8 g2f3 g8f7 f3e4,153
r4rk1/ppqnppbp/2pp1np1/6B1/3PP3/2N2B1P/PPPQ1PP1/R3R1K1 b - -,e7e6 a2a4 a8b8 f3e2 a7a6 a4a5 c6c5 d4d5 e6d5 e4d5,51
r3nr2/1bq2p1k/p3pP2/1p1pP3/3R4/PP6/1BP4P/2K3R1 b - -,e7e6 a2a4 a8b8 f3e2 a7a6 a4a5 c6c5 d4d5 e6d5 e4d5,Mate
rnbqkb1r/pp3ppp/8/2pp4/P1p5/2N2N2/1P3PPP/R1BQKB1R b KQkq -,c8g4 c3d5 b8c6 f1c4 f8d6 d5e3 g4e6 c4e6 f7e6 e3c4,359
r2qkb1r/pp1n1ppp/2p1pN2/7b/2B4P/3P1P2/PPPBN1P1/R2QK2R b KQkq -,d8f6 d2c3 e6e5 d1d2 e8a8 e1a1 h7h6 g2g4 h5g6 f3f4,115
1br2k2/pp3q2/7n/5nQ1/2P4P/2BN4/5P2/R5K1 b - -,f7c4 a1c1 c4e6 d3c5 c8c5 c3b4 b7b6 b4c5 b6c5 g5d8,-248
8/8/2q1QK1P/8/8/1k6/8/8 b - -,f7c4 a1c1 c4e6 d3c5 c8c5 c3b4 b7b6 b4c5 b6c5 g5d8,Mate
5R2/5k2/1p6/pP1pPp2/P2P1P2/6K1/8/8 b - -,f7c4 a1c1 c4e6 d3c5 c8c5 c3b4 b7b6 b4c5 b6c5 g5d8,Mate
1q2r1k1/p5pp/1p2pnn1/2p5/4P3/1Q6/PP2BPPP/R4RK1 b - -,h7h6 a1d1 b8c7 e2c4 g8h7 c4e6 g6e5 e6h3 c5c4 b3c3,366
r3kb1r/ppqb2pp/4p3/2p1Pn2/2Pp1P2/N2B4/PP4PP/R1BQ1RK1 b kq -,a7a6 a3c2 f8e7 c1d2 e8h8 d1e2 d7c6 b2b3 f8f7 a2a4,-24
3k3N/p4R2/2p3P1/1p2n3/5P2/1P6/PP5P/6K1 b - -,e5g6 h8g6 c6c5 g6e5 d8e8 g1g2 e8d8 g2f3 b5b4 f3g4,1199
1r4k1/p1q2pbp/4b1p1/2p5/Q1B1NnP1/2Pp1P2/PP5P/2KRR3 b - -,f4e2 e1e2 d3e2 c4e2 c7h2 a4a6 e6a2 d1d2 a2e6 a6a7,-173
r2qkb1r/pp3ppp/2p1pn2/7b/2B3PP/3P1P2/PPPBN3/R2QK2R b KQkq -,f6g4 f3g4 h5g4 d2g5 d8b6 c2c3 f7f6 g5d2 e8a8 d1b3,149
3r2k1/1pp2pp1/p1n4p/8/4Bn2/8/P4P1P/4R1K1 b - -,d8e8 f2f3 c6d8 e1d1 g8f8 g1f2 g7g6 e4d5 f4d5 d1d5,-673
5rk1/5pp1/3p1b1p/3Pp3/8/2Pq1NP1/1P3P1P/3Q1R1K b - -,d3e4 b2b3 f8b8 c3c4 e4f5 f1e1 e5e4 f3d2 e4e3 e1e3,37
8/1b1r1q1k/4RB1p/1p4p1/1P1Pn3/4P2P/Q5P1/5RK1 b - -,b7d5 a2d5 d7d5 e6e7 f7e7 f6e7 h6h5 h3h4 g5g4 f1f4,282
8/k3N3/8/1K6/8/8/8/6B1 b - -,b7d5 a2d5 d7d5 e6e7 f7e7 f6e7 h6h5 h3h4 g5g4 f1f4,Mate
r2qkb1r/pppb2pp/2n1pn2/3p2B1/3P1P2/P1N1PQpP/1PP5/R3KBNR b KQkq -,d8e7 f3g3 e8a8 g1f3 e7e8 e1a1 f8d6 f3e5 c6e7 f1d3,71
r2qr1k1/ppp2ppp/2n1bn2/6B1/N1Pb4/3P1N2/PP2BPPP/R2Q1RK1 b - -,d8d7 a4c3 e6f5 a1c1 f6g4 c3d5 h7h6 g5f4 g4e5 f4e3,85
r1r3k1/3bppb1/p2p2p1/q3P3/NpP1n3/1P1QB3/P3B1PP/2R2RK1 b - -,a5e5 a4b6 d7f5 d3d5 e4c3 d5e5 c3e2 g1f2 g7e5 f2e2,-16
r2q1rk1/pbp1b2p/1pnp2p1/4Pp2/2P5/P2BP2P/1PQN1PPB/R4RK1 b - -,a8b8 e5d6 e7d6 h2d6 d8d6 d2f3 c6e5 f3e5 d6e5 a1d1,147
2kr3r/1bqnbpp1/ppn1p2p/2ppP3/3P1P2/2PB2Q1/PPN3PP/R1B1NRK1 b - -,g7g6 b2b4 c5c4 d3e2 b6b5 a2a4 b5a4 a1a4 d8g8 a4a1,62
r1b2rk1/pp2bppp/4pn2/6B1/3N4/Q4B2/P1P2PPP/1R3RK1 b - -,f8e8 a3b3 e8d8 g5f6 e7f6 d4e2 e6e5 e2c3 c8f5 g1h1,651
8/5qk1/p3p1n1/1pp1P2Q/3p1PRp/PP5P/2P4K/8 b - -,f7f5 h5f5 e6f5 g4g5 c5c4 b3c4 b5c4 g5f5 g6e7 f5g5,440
r6k/ppR3p1/5p1p/8/1P6/P5P1/5PKP/8 b - -,b7b6 g2f3 b6b5 h2h4 a7a6 c7c6 h6h5 f3e3 h8h7 e3d4,145
5k2/8/1p6/pP1pPp2/P2P1P1K/8/8/8 b - -,b7b6 g2f3 b6b5 h2h4 a7a6 c7c6 h6h5 f3e3 h8h7 e3d4,Mate
1br2k2/pp6/7n/5nQ1/2q4P/2BN4/5P2/2R3K1 b - -,c4e6 d3c5 c8c5 c3b4 b7b6 b4c5 b6c5 g5d8 e6e8 d8e8,-257
r1bqkb1r/pp2pppp/2n2n2/1Bp1p3/8/2N2N2/PPPP1PPP/R1BQ1RK1 b kq -,,0
r1b1k1nr/pppp1ppp/1b6/2PP4/1P1nP2q/2N3P1/P7/R1BQKBNR b KQkq -,d4f3 d1f3 h4e7 c5b6 a7b6 f1d3 f7f5 g1e2 g8f6 e4f5,609
8/6p1/p2kp2p/6P1/1PbP3P/2N1K3/8/8 b - -,,0
rn2kb1r/ppp1nNpp/4p3/8/3Pq1b1/5N2/PPPBBPPP/R2QK2R b KQkq -,e7f5 f7h8 g4f3 g2f3 e4d4 c2c3 d4e5 d1a4 b8c6 d2f4,475
8/3r1q1k/4RB1p/1p1Q2p1/1P1Pn3/4P2P/6P1/5RK1 b - -,d7d5 e6e7 f7e7 f6e7 h7g6 g2g4 d5d7 e7c5 h6h5 g4h5,282
r2Q4/4K3/8/6k1/5R2/8/8/8 b - -,,0
r1bqk2r/pp3ppp/2n5/1Nbp1n2/3p4/P4NP1/1P2PPBP/R1BQ1RK1 b kq -,a7a6 g3g4 a6b5 g4f5 c8f5 d1b3 d8d7 c1f4 e8h8 a1c1,-171
r2qk2r/1p1nbppp/p2p4/3Pp3/8/1N1QBP2/PPP3PP/R4RK1 b kq -,a8c8 a2a4 e8h8 b3d2 e7g5 e3g5 d8g5 d2c4 g5d8 a4a5,-20
2rq1rk1/pp3ppp/8/3p1b2/3QnB2/2P1P3/P3BPPP/2R2RK1 b - -,,0
rn3rk1/ppp1bppp/1q2p2B/7n/3P4/2N2P2/PPPQBP1P/2KR2R1 b - -,g8h8 f3f4 b8d7 e2h5 g7h6 f4f5 e7g5 f2f4 g5e7 h5f3,141
r2qkb1r/3n1ppp/p4n2/1p1N4/3pPB2/6P1/PP3PKP/2RQ1R2 b kq -,f8e7 f4c7 d8c8 d5e7 e8e7 d1d4 c8b7 d4d6 e7e8 c7a5,256
8/5k2/1p6/pP1pPpK1/P2P1P2/8/8/8 b - -,f8e7 f4c7 d8c8 d5e7 e8e7 d1d4 c8b7 d4d6 e7e8 c7a5,Mate
rn1q1rk1/pn1p1ppp/1p2p3/8/2P5/B1P3P1/P2QPP1P/R3KB1R b KQ -,,0
r1bq1rk1/1pp1nppp/3p1n2/p1b1p3/P1BPP3/2P2N2/1P1N1PPP/R1BQ1RK1 b - -,e5d4 c3d4 c5b4 e4e5 f6d5 d2e4 h7h6 c1d2 c8f5 f1e1,11
1r1qr1k1/1bp2pb1/p1n2npp/3pp3/P2PP3/2P2NNP/2B2PP1/1RBQR1K1 b - -,g7f8 d4e5 d5e4 g3e4 f6e4 c2e4 d8d1 e1d1 c6a5 e4b7,94
r3k2r/p1N1ppbp/1pb3pn/2p1P3/8/7P/PPP2PP1/R1BR2K1 b kq -,e8f8 c7a8 f7f5 e5f6 g7f6 c1h6 f8f7 a8c7 h8c8 c7d5,468
r6k/p1R3p1/1p3p1p/8/1P6/P4KP1/5P1P/8 b - -,a7a6 c7c6 b6b5 f3e4 h8h7 e4d5 a6a5 c6c5 a5b4 a3b4,135
8/4Rq1k/5B1p/1p1r2p1/1P1Pn3/4P2P/6P1/5RK1 b - -,f7e7 f6e7 h7g6 g2g4 d5d7 e7c5 e4f6 f1a1 h6h5 a1a6,292
r5k1/4bppp/1n1p4/1p1P1BP1/7P/qPR2Q2/P2R1P2/1K6 b - -,a8f8 d2e2 e7d8 f5d3 b5b4 c3c6 a3a7 c6d6,321
1br2k2/pp6/4q2n/5nQ1/7P/2BN4/5P2/2R4K b - -,b8d6 h1g1 c8c4 c1e1 e6g8 g5g8 f8g8 c3b2 c4g4 g1f1,-406
6r1/1R4P1/5p2/p3p3/3pP1P1/1P3K2/2k2P2/8 b - -,c2d3 b7d7 d3c2 f3e2 c2b3 e2d3 b3b4 f2f4 e5f4 d3d4,3
r3r1k1/ppp2p1p/2nb1n2/6Nq/6p1/2NP3P/PPP2PP1/R1BQ1RK1 b - -,g4h3 c3d5 h5g6 d5f6 g6f6 g5h3 e8e6 f1e1 a8e8 d1g4,64
4R3/5p1k/1ppQ1p2/3p1N1p/3P4/2P5/5PPK/r4q2 b - -,f1f2 e8h8 h7g6 h8h6 g6g5 d6f6 g5f4 f5e7 f4e3 f6f2,556
2rqr1k1/4nppp/p2b1n2/1p1pNp2/P2P1P2/1PP4Q/1B1N2PP/R4RK1 b - -,f6e4 d2e4 d5e4 g2g4 f5g4 h3g4 f7f5 g4h5 g7g6 h5g5,-111
8/5k2/7R/8/3pnP2/5K1P/1B6/3r4 b - -,,0
r3r1k1/1p1P1p1p/p5pb/2p5/8/2N2P2/PP3P1P/R4RK1 b - -,e8e7 c3d5 e7e5 f1e1 e5d5 e1e8 g8g7 a1e1 d5d7 e8a8,83
r1bq1rk1/1p1p1ppp/p2p1n2/6B1/3Q4/8/PPP1BPPP/R4RK1 b - -,d6d5 e2f3 h7h6 g5f6 d8f6 d4f6 g7f6 f1e1 b7b5 e1e7,140
r1bq1rk1/pp2npbp/1n1p2p1/3Pp3/2P5/4BN1P/PP1NBPP1/R2Q1RK1 b - -,e7f5 d1b3 f5e3 f2e3 g7h6 b3a3 f7f5 e3e4 d8e7 c4c5,-94
2kr3r/p3p2p/2pq4/3pnn2/1p6/1B3P1P/PPPN1P2/R2QK2R b KQ -,f5d4 c2c3 e5d3 e1f1 d3b2 d2e4 b2d1 e4d6 d8d6 a1d1,-365
8/8/1p2k1K1/pP1pPp2/P2P1P2/8/8/8 b - -,c6c5 d1e2 e5g6 c2c3 g6f4 e2b5 b4c3 b2c3 d6b6 a2a4,Mate
8/4B2k/7p/1p1r2p1/1P1Pn3/4P2P/6P1/5RK1 b - -,h6h5 h3h4 g5g4 f1f4 e4c3 g1f2 h7g6 f4f6 g6g7 f2e1,296
3r2k1/p2Prpp1/1p2q2p/8/2PR2P1/1Q5P/P4P2/3R2K1 b - -,e6c6 d4d6 c6b7 b3d3 b7e4 d3c3 e4f4 d1d4 f4e5 c3f3,287
r4n1k/4nq2/p2R1N1B/Pp1Pp1Q1/1Pp1P1P1/2P5/2B3K1/8 b - -,f8g6 d6d7 g6f4 g2g3 a8g8 d7e7 g8g5 e7f7 f4h5 f6h5,3102
r1bqkbnr/pp1ppppp/8/8/3n4/2PB4/PP3PPP/RNBQK1NR b KQkq -,d4e6 g1h3 g8f6 h3f4 g7g6 f4e6 d7e6 e1h1 f8g7 f1e1,-103
r1b2rk1/pp3ppp/4pn2/1N4B1/8/b4B2/P1P2PPP/1R3RK1 b - -,h7h6 g5f6 g7f6 b5a3 a8b8 f1d1 e6e5 g1f1 a7a6 b1b6,388
r1r2k2/2PR2pp/3P1p2/3n4/4p3/1N6/p4KPP/2R5 b - -,h7h6 b3c5 e4e3 f2e2 c8e8 c1a1 f8g8 c5e6 e8e6 d7d8,56
r3kb1r/pp1n1ppp/2p1pq2/7b/2B4P/2BP1P2/PPP1N1P1/R2QK2R b KQkq -,e6e5 d1d2 h7h6 e1a1 e8a8 g2g4 h5g6 f3f4 f8d6 f4f5,106
rnbqk2r/p4ppp/2p1pb2/1p6/3P4/1BN2N2/PPP2PPP/R2QK2R b KQkq -,a7a5 a2a4 c8a6 c3e4 e8h8 c2c3 b8d7 a4b5 c6b5 e1h1,-13
r2q1r2/p4pk1/1p2p1p1/2p1b3/2PpP3/3B1P1P/PP3QP1/R3R2K b - -,d8g5 f3f4 e5f4 e1f1 e6e5 a2a4 f8h8 f2f3 h8h4 a4a5,-500
r1q1kb1r/pp3ppp/2n1pn2/2pp3b/3P1B2/1QP1PN1P/PP1NBPP1/R3K2R b KQkq -,a7a5 b3a4 f8e7 g2g4 h5g6 f3e5 e8h8 e5g6 h7g6 g4g5,25
1r3rk1/p1p3bp/b5p1/2P2p2/4pB2/2P2P2/PP3RPP/RN4K1 b - -,e4e3 f2c2 a6d3 c2c1 b8b2 f4c7 f8e8 b1a3 e3e2 h2h4,-299
