6k1/8/6K1/3N4/8/8/8/1B6 b - -,a8b8 a2a4 f8e8 c1e3 d8e7 b2b3 a7a6 a5c4 e6c4 b3c4,Mate
r2qk2r/ppp2ppp/b1np1n2/2b5/1P2p3/P1NPP1PP/4NPB1/R1BQK2R b KQkq -,c6e5 d3e4 a6e2 d1e2 c5b6 c1b2 d8e7 f2f4 e5d7 g3g4,103
r1bq1rk1/ppp1ppbp/5np1/4Nn2/8/2NB4/PPPB1PPP/R2Q1RK1 b - -,f6d7 e5d7 c8d7 f1e1 f8e8 d2g5 f5d4 h2h3 h7h6 g5e3,-139
r1r3k1/2q2ppp/b3pn2/8/2NP4/p1P2P2/2QB2PP/RBR3K1 b - -,a6c4 d2g5 g8f8 g5h4 h7h6 g1h1 c7a5 b1a2 f8g8 a2c4,-89
rnb3k1/pppp4/4p3/7Q/3P3R/1KP1q3/PP3rPP/6NR b - -,e3e4 h4e4 g8f8 g1f3 b8a6 e4f4 f8e7 h5f7 e7d6 f7f8,Mate
r4rk1/1p1nppbp/1p2bnp1/2pp4/3PPB2/P1P2PP1/1P1N2BP/R3NRK1 b - -,d5e4 f3e4 c5d4 c3d4 h7h6 h2h3 f6e4 d2e4 g7d4 g1h2,25
rnb1kb1r/pp1p1ppp/4p3/q1p5/3P3B/1Pn1PN2/P2Q1PPP/RN2KB1R b KQkq -,c5d4 f3d4 f8b4 d4c2 b8c6 c2b4 c3b1 a1b1 a5b4 d2b4,-52
2r3k1/pb2qp1p/1p1p2p1/4b3/4P3/2NQ1P1P/PP2N1P1/5RK1 b - -,e7c7 f3f4 e5g7 f1d1 g7f8 d1d2 c8e8 c3d5 b7d5 d3d5,-33
6k1/pb1q1ppp/4r3/1pp1PQB1/4P3/2P5/PPB4P/3R2K1 b - -,d7c7 d1d8 c7d8 g5d8 h7h6 g1f2 b7c8 f2e3 a7a6 d8c7,616
r2qkb1r/pp2pppp/2n2n2/3p1b2/3P1P2/1P1B1N2/P1P3PP/RNBQK2R b KQkq -,e7e6 e1h1 f8e7 c1b2 a8c8 c2c3 d8a5 d3f5 e6f5 b1d2,-78
r4rk1/1p1nppbp/1p2bnp1/3p4/3PPB2/P4PP1/1P1N2BP/R3NRK1 b - -,f6e8 f4e3 d5e4 f3e4 e8d6 e1c2 f8c8 f1c1 f7f6 c2b4,43
r4rk1/1bqpbppp/pp6/5P2/P2p4/1B1P4/1PP1NQPP/R4RK1 b - -,c7e5 e2d4 e7c5 c2c3 e5f6 b3c4 a6a5 f2f4 a8e8 a1e1,-8
2r3k1/pb3p1p/1p1pq1p1/4b3/4P3/1PNQ1P1P/P3N1P1/5RK1 b - -,c8c5 f1c1 e6c8 g1f2 e5f6 b3b4 c5c4 d3d2 a7a6 f2f1,-62
3r4/2p1kpbR/Qp6/1Bq2p2/P3nP2/4P3/3P4/3RK3 b - -,c8c5 f1c1 e6c8 g1f2 e5f6 b3b4 c5c4 d3d2 a7a6 f2f1,Mate
3k3r/4b1pp/p2p1p1n/8/8/PB3P1P/1P3P2/2R1R1K1 b - -,d6d5 b3d5 e7d6 c1c6 d6b8 d5e6 d8e7 e6c4 e7d8 e1d1,607
6k1/4Rp2/5P1p/6p1/6P1/8/7P/6K1 b - -,d6d5 b3d5 e7d6 c1c6 d6b8 d5e6 d8e7 e6c4 e7d8 e1d1,Mate
rnb2rk1/pp2pp1p/3p1npQ/q1pP2N1/8/2N5/PPP2PPP/2KR1B1R b - -,b8d7 h2h4 d7e5 f1e2 a5b4 c3e4 b4e4 g5e4 f6e4 h4h5,398
r3kb1r/3q1ppp/2pp1n2/pp6/B2PP1b1/2N2PQ1/PPP3PP/R1B1K2R b KQkq -,b5a4 f3g4 d7g4 g3g4 f6g4 c3a4 f8e7 c1f4 e8h8 e1h1,148
r2qk2r/ppp1n1pp/2nbp3/1B1p1b2/2PP4/5N2/PP3PPP/RNBQR1K1 b kq -,f5b1 a1b1 e8h8 f3g5 d6b4 e1e2 e7f5 g5e6 d8f6 e6f8,260
r4k1r/p3bppp/8/1B1pn3/4p3/4B3/PP3PPP/R2R2K1 b - -,g7g6 e3h6 f8g8 d1d5 e5g4 h6f4 g8g7 a1d1 h8d8 h2h3,121
2n4k/6pp/4Np2/3P4/8/4r3/P5PP/1R4K1 b - -,h8g8 b1b8 g8f7 b8c8 f7e7 e6g7 e7d7 c8c1 e3e5 c1d1,557
r3rnk1/ppq2pp1/2pb1p1p/8/3P2b1/2PB2NP/PPQB1PP1/R3R1K1 b - -,d6g3 f2g3 g4h5 d2f4 c7b6 f4e3 h5g6 d3g6 f8g6 e3f2,29
8/r4pk1/2p1qr2/Pp2n2p/3R3P/2Q1P1P1/6PN/1R4K1 b - -,f6f5 b1d1 b5b4 d4b4 a7a5 b4f4 a5c5 c3c5 e5f3 h2f3,100
2rqr1k1/pp3ppp/2n5/7Q/7N/PP4P1/1B3PBP/5RK1 b - -,d8d3 h4f5 d3e2 h5e2 e8e2 b2g7 c8e8 g7h6 e8e5 g3g4,419
1rbq1rk1/p4pbp/1pn3p1/2pnp1B1/1P6/P1PP1NP1/4QPBP/RN2R1K1 b - -,f7f6 g5c1 d8d7 e2a2 g8h8 b4c5 b6c5 f3d2 d5c7 d2c4,-18
8/8/7p/p7/Pp3pP1/1k3P2/3K4/8 b - -,b3a4 d2d3 a4b5 d3e2 b5c4 g4g5 h6g5 e2d1 a5a4 d1d2,-1132
r3r2k/p1p3pp/8/1pQ1q3/8/B1PB4/PKP4P/7R b - -,a7a6 h1g1 e5c5 a3c5 h8g8 c3c4 g7g6 g1f1 e8e5 c5d4,292
r3kb1r/3q1ppp/2pp1n2/pp2P2b/B2P4/2N2PQ1/PPP3PP/R1B1K2R b KQkq -,f8e7 e5f6 e7f6 c3e4 b5a4 e4f6 g7f6 e1h1 e8a8 c1d2,179
1r3rk1/p2p2pp/1q6/3pp2Q/1P3P2/P2Bb2P/6PK/1RB4R b - -,h7h6 h5e5 d5d4 e5d5 g8h8 d5e4 g7g6 c1e3 d4e3 h1e1,549
6k1/R6p/1r4p1/P4p2/3K3P/3N4/3n1P2/8 b - -,b6b8 d3c5 b8d8 d4c3 d2e4 c5e4 f5e4 a7e7 d8a8 c3b4,226
r4rk1/1bq1bppp/pp6/3P1Q2/P2p4/1B1P4/1PP1N1PP/R4RK1 b - -,g7g6 f5f4 e7d6 f4h6 a8e8 e2g3 f7f5 a1e1 e8e1 f1e1,32
rnb1kb1r/pp1p1ppp/4p3/q7/3N3B/1Pn1P3/P2Q1PPP/RN2KB1R b KQkq -,f8b4 d4c2 b8c6 c2b4 c3b1 a1b1 a5b4 d2b4 c6b4 a2a3,-45
2r3k1/pb3p1p/1p1p1qp1/3Nb3/4P3/1P1Q1P1P/P3N1P1/5RK1 b - -,b7d5 e4d5 e5b2 g1h1 h7h5 d3d2 h5h4 f1d1 a7a5 e2d4,-100
r1r3k1/1p1nppbp/1p2bnp1/3pP3/3P1B2/P4PP1/1P1N2BP/R3NRK1 b - -,b6b5 e5f6 g7f6 d2b3 b5b4 a3a4 d7b6 e1d3 a8a4 a1a4,264
rqb1kb1r/1p1p3p/pn2p3/5B2/2pN4/2P2Q2/PP1P2PP/R1B2RK1 b kq -,b8e5 d2d3 f8e7 c1h6 e5f6 f3h5 e8d8 h6e3 f6h4 d4e6,448
8/P6p/1N1pNnp1/kp1P1p2/8/7P/1P3PP1/5K2 b - -,b8e5 d2d3 f8e7 c1h6 e5f6 f3h5 e8d8 h6e3 f6h4 d4e6,Mate
3r4/1Qp1kp2/1p5R/5p2/P4P2/4PK2/1b2B3/3q4 b - -,,0
6k1/p4p1p/1p1p1qp1/3Qb3/4PP2/1P5P/P1r1N1P1/5RK1 b - -,e5a1 d5d1 c2a2 d1d3 a7a5 f1c1 g8g7 c1c7 a1b2 c7c2,-134
r3kb1r/3q1ppp/2p2n2/pp2Q2b/B2P4/2N2P2/PPP3PP/R1B1K2R b KQkq -,f8e7 c3b5 e8h8 b5c3 e7d6 e5g5 h7h6 g5h4 f8e8 e1f2,-81
r1bq1rk1/ppp1ppbp/5np1/4N3/1n1P2P1/2NBB3/PPP2P1P/R2QK2R b KQ -,c7c5 d4c5 f6d5 a2a3 d5c3 b2c3 b4d3 e5d3 g7c3 e1e2,-410
r1bqkbnr/ppp2ppp/8/3Pp3/4P3/P2n1N2/1P1PKPPP/RNBQ1B1R b kq -,d3c1 e2e1 g8f6 b1c3 f8d6 f1b5 c7c6 d5c6 c1d3 b5d3,39
r3r2k/2p3pp/p7/1pQ1q3/8/B1PB4/PKP4P/6R1 b - -,e5c5 a3c5 h8g8 c3c4 g7g6 g1f1 e8e5 c5f2 a8f8 c4b5,296
8/r4pk1/2p1q3/Pp2nr1p/3R3P/2Q1P1P1/6PN/3R2K1 b - -,b5b4 d4b4 a7a5 b4f4 a5c5 c3c5 e5f3 h2f3 f5c5 e3e4,88
r1b2rk1/p3bpp1/1pn1p3/3pq1N1/3N2Q1/2P5/PP3PPP/R1B2RK1 b - -,c6d4 c3d4 e5f5 g4f5 e6f5 g5h3 c8b7 c1e3 f8e8 f1c1,-38
r2qn1k1/Np1b1r1p/3p2n1/P2Pp1p1/1PN1Pp2/5P2/4BQPP/2R2RK1 b - -,g5g4 f3g4 d8b8 a7c8 b8c8 c4b6 c8d8 b6a8 d8a8 f2b6,198
r1bq3k/4pp1p/p2p1nr1/2pP4/2p1P3/2N2PN1/PP4PQ/R3K2R b KQ -,d8g8 c3e2 g8g7 e1f2 a8b8 a1b1 c8d7 e2f4 g6g5 g3e2,-43
rn1qk2r/ppp2ppp/3b1n2/3p4/3P2b1/3B2B1/PPP1NPPP/RN1QK2R b KQkq -,g4h5 e1h1 c7c6 f1e1 e8h8 b1d2 f8e8 c2c3 d6g3 h2g3,-1
rqb1k2r/1p1pb2p/pn2p3/5B2/2pN4/2PP1Q2/PP4PP/R1B2RK1 b kq -,e8d8 c1h6 b8d6 a1e1 c4d3 f5d3 b6d5 f3f7 b7b5 h6g7,455
2k4r/pp3p1b/2n1p3/2r1P1BN/3p2PP/8/PPP2P2/R3K2R b KQ -,c6e5 g5f6 h8g8 f6e5 c5e5 e1d2 g8g4 h5f6 g4g7 h1h2,64
2Q4R/2prkp2/1p6/5p2/P4P2/2b1PK2/4B3/8 b - -,c6e5 g5f6 h8g8 f6e5 c5e5 e1d2 g8g4 h5f6 g4g7 h1h2,Mate
r4rk1/pbp1nppp/2q5/8/2P5/2NP1P2/PP4P1/R1BQ1RK1 b - -,f8e8 c1f4 e7g6 d1d2 g6f4 d2f4 c6c5 f1f2 a8d8 f4d2,50
r3k2r/3qbppp/2p2n2/pN2Q2b/B2P4/5P2/PPP3PP/R1B1K2R b KQkq -,e8d8 c1f4 e7b4 e1f2 c6b5 a4b5 h8e8 b5d7 e8e5 f4e5,146
8/r4p2/2k1p1p1/3pP2p/PR1K4/8/5PPP/8 b - -,,0
r1r1n1k1/1p1nppbp/1p2b1p1/3pP3/3P4/P3BPP1/1P1N2BP/R3NRK1 b - -,h7h5 e1d3 e8c7 h2h3 d7b8 a1c1 b8c6 f3f4 g7f8 d2b3,49
r2qk2r/ppp1n1pp/2n1p3/1B1p1b2/1bPP4/5N2/PP1B1PPP/RN1QR1K1 b kq -,e8f8 b1c3 h7h6 c4d5 e6d5 f3h4 c6d4 h4f5 d4f5 b5d3,237
r1b2rk1/pp3ppp/2p1p3/8/2BPN1n1/1N2P3/PPQ2PPq/R3RK2 b - -,c6c5 f1e2 f7f5 e4c5 b7b5 c4b5 h2g2 c5d3 c8b7 e1g1,274
2rqr1k1/pp2nppp/8/7Q/4B2N/PP4P1/1B3P1P/5RK1 b - -,g8f8 h5h7 f7f6 a3a4 d8d2 b2a3 d2h6 h4g6 f8f7 g6e7,697
8/4rp2/1p5R/2pk1p2/P3PP2/2Q2K2/4B3/8 b - -,g8f8 h5h7 f7f6 a3a4 d8d2 b2a3 d2h6 h4g6 f8f7 g6e7,Mate
2rq1rk1/pb1n1ppp/1p2p3/2bp4/2P3n1/2N1B1P1/PPQNPPBP/R2R2K1 b - -,c5e3 f2e3 g4e3 c2d3 e3d1 a1d1 d7c5 d3c2 d8e7 c4d5,-426
6k1/4Rp2/5P1p/6p1/7P/8/6P1/6K1 b - -,g5h4 g1h2 g8h7 e7f7 h7g6 f7a7 g6f6 h2h3 f6g5 a7a6,1395
3r1rk1/pbp1nppp/2q5/8/2P2B2/2NP1P2/PP4P1/R2Q1RK1 b - -,d8d7 d1e2 e7f5 a1d1 f8d8 e2f2 h7h5 c3e4 a7a6 f1e1,45
r4rk1/1bq1bp1p/pp4p1/3P4/P2p1Q2/1B1P4/1PP1N1PP/R4RK1 b - -,e7d6 f4h6 a8e8 e2g3 f7f5 a1e1 e8e1 f1e1 c7g7 h6g7,35
r3r1k1/2p3pp/p7/1pB5/2P5/3B4/PKP4P/6R1 b - -,g7g6 g1f1 e8e5 c5f2 e5e6 f2g3 c7c6 a2a4 a8f8 f1a1,306
8/4rp2/1p5R/2pk4/P3pP2/2Q1K3/4B3/8 b - -,g7g6 g1f1 e8e5 c5f2 e5e6 f2g3 c7c6 a2a4 a8f8 f1a1,Mate
r1b2rk1/pp3ppp/2p1p3/8/2BPN1n1/1N2P3/PPQ1KPP1/R3R2q b - -,h1h6 e1h1 h6g6 f2f3 b7b5 c4d3 f7f5 e4f2 e6e5 f2g4,445
rn1qkb1r/pp4pp/3p1n2/2p1pb2/2P5/2NP1NP1/PP3P1P/R1BQKB1R b KQkq -,f8e7 f3g5 d8d7 c1e3 b8c6 f1g2 e8h8 e1h1 g8h8 g5e4,-7
3rr1k1/ppqb1pp1/2pb1p1p/5N2/2PP1n2/2B5/PPQ2PPP/R3RBK1 b - -,d7f5 c2f5 e8e1 a1e1 d6f8 g2g3 f4e6 e1d1 f8c5 d4d5,63
r4k1r/4bppp/p7/3pn3/4p3/4B3/PP2BPPP/R2R2K1 b - -,h7h5 d1d5 f7f6 d5d4 e5g4 d4e4 f6f5 e4e6 g4e3 f2e3,170
r4rk1/3qbppp/2p2n2/p3Q2b/B2P4/2N2P2/PPP3PP/R1B1K2R b KQ -,e7d6 e5g5 f8e8 e1f2 h7h6 g5h4 d7d8 h4h3 d6c5 d4c5,-78
8/5p2/1p2r2R/1Bpk4/P3pP2/2Q1K3/8/8 b - -,f8e8 e1h1 e7b4 e5f4 b4c3 b2c3 f6d5 f4h4 d5c3 a4b3,Mate
6k1/p4p1p/1p1p1qp1/3QP3/5P2/1P5P/Pbr1N1P1/5RK1 b - -,d6e5 f4e5 f6e7 e2d4 b2d4 d5d4 c2a2 f1e1 e7g5 d4d5,-147
N5nQ/pb1k1q2/1pnp4/4N1B1/4P3/8/PP3PPP/R2R2K1 b - -,d6e5 f4e5 f6e7 e2d4 b2d4 d5d4 c2a2 f1e1 e7g5 d4d5,Mate
r1br2k1/pp1npp1p/3p1npQ/q1pP2NP/8/2N5/PPP2PP1/2KR1B1R b - -,d7f8 h5g6 f7g6 f1d3 f6g4 h6h4 a5b4 g5h7 b4f4 d1d2,482
r1b2rk1/p1q2pbp/1pn1p1n1/2ppP1p1/3P4/2P2NPP/PP1NQPB1/R1B1R1K1 b - -,g5g4 h3g4 c5d4 f3d4 c6e5 f2f4 e5d7 f4f5 c8a6 e2a6,59
r1br1nk1/pp2pp1p/3p1nPQ/q1pP2N1/8/2N5/PPP2PP1/2KR1B1R b - -,f7g6 f1d3 f6g4 h6h4 a5b4 g5h7 b4f4 d1d2 f4f7 h7f8,530
8/2p5/1p1b4/1K1P4/PPB1p1P1/4k3/8/8 b - -,e3f3 a4a5 d6b4 a5a6 b4e7 a6a7 f3g4 a7a8q e7d6 a8e8,732
2rqr1k1/pB3ppp/6n1/7Q/7N/PP4P1/1B3P1P/5RK1 b - -,c8b8 b7d5 g6e5 f1d1 g7g6 h5e2 d8f6 f2f4 f6b6 b2d4,485
6k1/5R2/5P1p/8/8/6p1/8/6K1 b - -,,0
rnbqkb1r/pp3pp1/3p1n1p/4pN2/4PPP1/2N5/PPP4P/R1BQKB1R b KQkq -,a7a6 f4e5 d6e5 d1d8 e8d8 h2h3 c8e6 f1g2 g7g6 f5e3,51
2rq1rk1/pb1n1ppp/1p2p3/2bp4/2P2Bn1/2N1P1P1/PPQN1PBP/R2R2K1 b - -,g7g5 c4d5 g5f4 d5e6 f7e6 g2b7 f4e3 d2c4 c8c7 b7g2,-260
r4rk1/3q1ppp/2pb1n2/p5Qb/B2P4/2N2P2/PPP3PP/R1B1K2R b KQ -,f8e8 e1f2 h7h6 g5h4 d7d8 f2g1 d8b6 h4f2 a8d8 g2g4,-90
r1br1nk1/pp2p2p/3p1npQ/q1pP2N1/8/2NB4/PPP2PP1/2KR3R b - -,f6g4 h6h4 a5b4 g5h7 b4f4 d1d2 f4f7 h7f8 g8f8 d2e2,535
r1r1n1k1/1p1nppbp/4b1p1/1p1pP3/3P1P2/P3B1P1/1P1N2BP/R3NRK1 b - -,h7h5 e1d3 e6f5 d3c5 d7c5 d4c5 e8c7 d2b3 f7f6 b3d4,42
r4rk1/1bqp1ppp/pp3b2/5Q2/P2pP3/1B1P1R2/1PP1N1PP/R5K1 b - -,c7e5 f5d7 b7c8 d7d5 c8g4 f3f2 e5e7 e2d4 a8c8 e4e5,96
r4k1r/4bppp/p7/3R4/4p3/4P3/PP2B1PP/R5K1 b - -,h8g8 a1f1 g7g6 d5e5 f7f5 g2g4 e7f6 e5e6 f8g7 g4f5,41
2k4r/pp3pNb/2n1pB2/4P3/3p2PP/8/PPr2P2/R4RK1 b - -,h8g8 f2f3 d4d3 f1f2 c6d4 f2c2 d3c2 g1f2 d4c6 f2e2,41
8/P7/8/K6P/8/5k2/8/7r b - -,,0
r3r1k1/3q1ppp/2pb1n2/p5Qb/B2P4/2N2P2/PPP2KPP/R1B4R b - -,h7h6 g5h4 d7d8 f2g1 d8b6 h4f2 a8d8 a4b3 c6c5 d4d5,-97
6k1/p4p1p/1p1p1qp1/8/4PP2/1P1Q3P/Pbr1N1P1/5RK1 b - -,c2c8 f1b1 c8d8 d3e3 h7h6 b3b4 f6h8 e4e5 d6e5 b1b2,161
r1b2rk1/p3bpp1/1pn1p3/3pq3/6Q1/1NP2N2/PP3PPP/R1B2RK1 b - -,e5d6 b3d4 e6e5 d4f5 c8f5 g4f5 a8d8 f1e1 e7f6 c1e3,-47
1Q6/p2kbppp/3n4/8/P1r5/4Bq2/1P3P1P/4R1K1 b - -,c4g4 g1f1 g4a4 b8b3 f3h1 f1e2 h1c6 e1c1 a4c4 c1c4,-546
r1b2rk1/pp3ppp/2p1p3/8/2BPN1n1/1N2P3/PPQ1KPq1/R5R1 b - -,g2g1 a1g1 b7b5 c4d3 f7f5 e4g5 h7h6 g5f3 c8d7 b3c5,644
r2q1rk1/pp2b1pp/1n1ppp2/3P4/1nP2P2/2N1BN2/PP2Q1PP/R4RK1 b - -,e6d5 a2a3 b4a6 e3b6 d8b6 g1h1 f8f7 c3d5 b6d8 f4f5,202
2rq1rk1/pb1n1ppp/1p6/2bpp3/2P2Bn1/2N1P1PP/PPQN1PB1/R2R2K1 b - -,g4f2 g1f2 e5f4 f2g1 f4e3 g1h2 e3d2 d1d2 d7f6 a1d1,-429
8/5k2/p2p2pp/1ppP1P2/4K1PP/PP6/8/8 b - -,,0
r1bqkb1r/pp3pp1/2np1n1p/4PN2/4P1P1/2N5/PPP4P/R1BQKB1R b KQkq -,f6g8 c1e3 c8f5 g4f5 d6e5 d1d8 a8d8 c3d5 f8e7 h2h4,129
r2qkb1r/1pp2p1p/p1b5/3p1p2/P1nQ4/2N5/3PP1PP/R3KBNR b KQkq -,h8g8 d4d3 d5d4 c3d1 c4e5 d3f5 g8g5 f5h7 d8e7 d1f2,-482
8/4Rp2/5Pkp/8/6K1/8/8/8 b - -,f7f6 e2e3 d8d6 g2g3 e8a8 g1f3 c8b8 f1d3 c4e5 e1h1,Mate
2k3r1/pp3pNb/2n1pB2/4P3/3p2PP/5P2/PPr5/R4RK1 b - -,d4d3 f1f2 c6d4 g1g2 d4e2 g7h5 a7a5 f6e7 c8d7 e7g5,65
3qr1k1/pBr2ppp/6n1/7Q/7N/PP4P1/1B3P1P/3R2K1 b - -,d8d1 h5d1 g6h4 g3h4 c7b7 d1d4 f7f5 d4d5 b7f7 b3b4,488
r2qk2r/ppp2ppp/b1np1n2/2b5/1P3N2/P1NpP1PP/5PB1/R1BQK2R b KQkq -,g7g5 f4d3 a6d3 d1d3 c5b6 c1b2 h8g8 d3f5 d8e7 c3d5,203
r1r1n1k1/1p2ppbp/1n2b1p1/1p1pP3/3P1P2/P2NB1P1/1P1N2BP/R4RK1 b - -,g7f8 d3c5 e6f5 b2b3 a8a7 f1c1 c8a8 g2f1 e8c7 f1e2,42
2r3k1/p4p1p/1p1p1qp1/8/4PP2/1P1Q3P/Pb2N1P1/1R4K1 b - -,c8d8 d3e3 h7h6 b3b4 f6h8 e4e5 d6e5 b1b2 e5f4 e3c3,159
r1bQkb1r/pp3pp1/2n2n1p/4pN2/4P1P1/2N5/PPP4P/R1B1KB1R b KQkq -,c6d8 h2h3 d8e6 c1d2 c8d7 e1a1 e8a8 f1c4 d7c6 d1e1,25
r5k1/2p4p/p3r1p1/1p6/2P5/3B2B1/PKP4P/5R2 b - -,c7c6 a2a4 a8d8 f1f4 h7h5 c4b5 c6b5 f4b4 g8f8 a4b5,298
r1b2rk1/ppq1bppp/2n1p3/3n4/8/2PB1NN1/PP3PPP/R1BQ1RK1 b - -,f8d8 f1e1 a7a5 d1c2 h7h6 d3h7 g8h8 h7d3 d5f6 c1e3,-9
2rq1rk1/1p3ppp/p1np1b2/P2Pp3/8/1N6/1PP1BPPP/R2Q1RK1 b - -,b7b5 d5c6 d6d5 c2c3 c8c6 d1d3 f8e8 a1d1 c6d6 d3c2,328
6k1/5p1p/5bp1/4n3/3N4/6P1/1rr1BP1P/3RR1K1 b - -,,0
r2qk2r/ppp2p1p/b1np1n2/2b3p1/1P6/P1NNP1PP/5PB1/R1BQK2R b KQkq -,a6d3 d1d3 c5b6 c1b2 d8e7 c3d5 c6e5 d3f5 f6d5 g2d5,194
3r1rk1/Bbp2ppp/8/3P4/2P1n2q/2N2P2/PP4P1/R2QR1K1 b - -,e4g3 d1d4 h4g5 a7c5 f8e8 d4g4 g5g4 f3g4 f7f5 g4f5,478
r1r1n1k1/1p2ppbp/1n4p1/1pNpPb2/3P1P2/P3B1P1/1P1N2BP/R4RK1 b - -,e8c7 b2b3 a8a7 g1f2 c8a8 f1c1 g7f8 g2f1 h7h5 d2f3,42
r1r3k1/3qb1pp/2p1np2/p1Bb4/P2N2B1/4P2P/1Q3PP1/R1R3K1 b - -,e7c5 c1c5 c8e8 a1c1 d7f7 d4e6 d5e6 g4h5 g7g6 h5f3,306
r1b2rk1/1p3pbp/2n1pq2/2Np4/p2P1BP1/2P3QP/PP4B1/R3R1K1 b - -,f6g6 c5d3 g8h8 f4d6 f8g8 e1e2 c8d7 a1f1 g7h6 d3f4,191
2rq1rk1/pb1n1ppp/1p6/2bppQ2/2P2Bn1/2N1P1P1/PP1N1PBP/R2R2K1 b - -,e5f4 f5g4 f4e3 f2e3 c5e3 g1h1 d7f6 g4f5 e3d2 d1d2,-246
3qr1k1/pB1R1ppp/6n1/7Q/7N/PP4P1/1B3P1P/6K1 b - -,d8b8 b7d5 e8e1 g1g2 b8f8 d5f7 f8f7 d7f7 g8f7 h5f5,1209
r2r1nk1/pp1bp2N/3p1npQ/q1pP4/8/2NB4/PPP2PP1/2KR3R b - -,f6h7 d3g6 d7g4 d1e1 d8d7 e1e4 a5b4 g6h7 g8f7 e4f4,1300
3r2k1/p4p1p/1p1p1qp1/8/4PP2/1P2Q2P/Pb2N1P1/1R4K1 b - -,h7h6 b3b4 f6g7 e4e5 d6e5 b1b2 e5f4 e3c3 g7c3 e2c3,159
r1b2rk1/pp3ppp/2p1p3/8/2BPN1n1/1N2P2q/PPQ1KP2/R6R b - -,f7f5 h1h3 f5e4 a1f1 g4f6 e2e1 b7b5 c4e2 e6e5 h3h1,629
r2q1rk1/pp2b1pp/1n1p1p2/3Pp3/1nP2P2/1PN1BN2/P3Q1PP/R4RK1 b - -,d8d7 f4e5 f6e5 a2a3 b4a6 f3d2 f8f1 a1f1 a6c7 d2e4,223
r1bqk2r/p3npb1/1pn1p2p/2ppP1p1/3P4/2P2NP1/PP1N1PBP/R1BQR1K1 b kq -,e8h8 d2f1 e7g6 h2h3 c5d4 c3d4 f7f5 e5f6 d8f6 c1e3,67
6Nk/p1qn2pp/1p6/2p5/8/P6P/1PP2PP1/4rRK1 b - -,e1f1 g1f1 h8g8 f1g1 g8f7 c2c3 f7f6 g2g3 c5c4 g1h2,-940
r1bqn1k1/pppp1ppp/8/3N2b1/8/1P6/P1PP1PPP/R1BQ1BK1 b - -,c7c6 d5e3 d7d5 d2d4 g7g6 g2g3 g5f6 c2c3 e8d6 f1d3,-22
r3r1k1/3q1pp1/2pb1n1p/p6b/B2P3Q/2N2P2/PPP2KPP/R1B4R b - -,d7d8 f2f1 d8b6 c1d2 h5g6 a1d1 a8d8 d2c1 d6e7 h4f2,-85
2rq1rk1/pb1n1ppp/1p6/3p4/2P3Q1/2N1b1P1/PP1N2BP/R2R3K b - -,e3d2 d1d2 d7f6 g4f5 c8c4 c3d5 f6d5 g2d5 c4c5 a1d1,-257
3rr1k1/pb4pp/4Pp2/1pp2P2/5B2/2P5/PPB4P/R4RK1 b - -,g7g5 f4e3 d8c8 a1d1 a7a5 g1f2 g5g4 d1d7 b7c6 e3c5,561
N5n1/pb1k1q2/1p1p4/4Q1B1/4P3/8/PP3PPP/R2R2K1 b - -,g7g5 f4e3 d8c8 a1d1 a7a5 g1f2 g5g4 d1d7 b7c6 e3c5,Mate
6k1/5p1p/5bp1/4n3/3N4/6P1/1r2BP1P/3R1K2 b - -,,0
8/5k2/p2p3p/1ppP1K2/6PP/PP6/8/8 b - -,,0
3rr1k1/pb3ppp/8/1pp1PP2/5B2/2P5/PPB4P/R4RK1 b - -,a7a5 a1d1 b7d5 a2a3 b5b4 c2a4 b4c3 b2c3 e8f8 a4c2,510
r1bqk2r/p4pb1/1pn1p1np/2ppP1p1/3P4/2P2NPP/PP1N1PB1/R1BQR1K1 b kq -,c5d4 c3d4 f7f5 b2b4 a7a6 a1b1 c8d7 a2a4 g7f8 b4b5,63
r1q1r1k1/1ppbppbp/2np1np1/3P4/p1P1P3/P1NQ1PP1/1P1N2BP/R1B2RK1 b - -,c6a5 g1h1 e7e6 f1d1 e6d5 c4d5 b7b5 a1b1 c7c6 b2b4,-67
r1b1k2r/1p2pp2/p2p1n1b/5Nq1/4P1n1/2N3P1/PPP1Q2P/R3KBBR b KQkq -,c8e6 h2h4 g5g6 g1d4 f6e4 f5h6 e4g3 e2g2 g3h1 h6g4,26
3r2k1/p4p2/1p1p1qpp/4P3/5P2/1P2Q2P/Pb2N1P1/1R4K1 b - -,d6e5 b1b2 e5f4 e3c3 d8d1 g1h2 f6d6 c3f3 g6g5 b2c2,118
r1b1kb1r/1pq1pp1p/pn1p4/4n3/3N2pN/1BP5/P2PQPPP/1RB2RK1 b kq -,c8d7 f2f4 e5g6 h4f5 d6d5 d2d3 e8a8 f5e3 e7e6 e3g4,84
r1bqn1k1/ppp2ppp/3p4/3N2b1/8/1P6/PBPP1PPP/R2Q1BK1 b - -,,0
r7/2B2prk/2n1p1qp/3p4/1PbP2P1/p1P2RQP/P7/R4BK1 b - -,a8g8 b4b5 c6e7 g1h2 f7f5 b5b6 f5g4 h3g4 g6e8 f1h3,211
