7r/3KP1k1/8/8/8/8/8/R7 b - -,g8f6 h2h4 g5g6 b1c3 g6c2 c4b3 c2g6 h4h5 g6g4 f3g4,Mate
rnbqk2r/ppp1ppbp/3p2pn/6N1/2B1P3/3P4/PPP2PPP/RNBQK2R b KQkq -,c7c6 e1h1 c6c5 h2h3 e8h8 c2c3 b8c6 a2a4 e7e6 f1e1,41
rnbqk1nr/pp1pbppp/4p3/2p5/3PP3/4BN2/PPP2PPP/RN1QKB1R b KQkq -,d8c7 b1a3 a7a6 d4c5 e7c5 a3c4 c5e3 f2e3 b8c6 d1d2,157
r2qkbnr/pp3ppp/2n1p3/2pp4/3P2b1/1P2PN2/PBPN1PPP/R2QKB1R b KQkq -,c5d4 e3d4 f8d6 f1e2 g8e7 e1h1 e8h8 h2h3 g4f5 f3h4,-49
r2qkb1r/ppp1pppp/2n2n2/3p4/3P1P2/2P1P3/PP2Q1PP/RNB1K1NR b KQkq -,e7e6 g1f3 f8d6 c3c4 e8h8 b2b3 b7b6 e1h1 c6e7 c1b2,-21
r1bqkb1r/pp1pnp1p/2n1p1p1/2p5/2B1PP2/2N2N2/PPPP2PP/R1BQ1RK1 b kq -,f8g7 c4b3 e8h8 d2d3 b7b6 c3e2 c6a5 b3a4 a8b8 c2c3,-47
rnbqkb1r/1ppp1ppp/p4n2/4p3/B3P3/2N5/PPPP1PPP/R1BQK1NR b KQkq -,f8b4 g1e2 c7c6 e1h1 e8h8 d2d3 d7d6 a4b3 b8d7 a2a3,22
rn1qkbnr/pppb1ppp/3p4/4p3/2B1P3/2N5/PPPP1PPP/R1BQK1NR b KQkq -,g8f6 g1f3 f8e7 d2d4 e5d4 f3d4 b8c6 e1h1 e8h8 a2a4,55
r1bq1rk1/ppp2ppp/2nppn2/8/1bPP4/5NP1/PP1NPPBP/R1BQ1RK1 b - -,d8e7 d2b3 c6a5 c1g5 h7h6 g5f6 e7f6 b3c1 e6e5 c1d3,161
rnbqk2r/ppppppbp/5np1/3P4/2P1P3/8/PP3PPP/RNBQKBNR b KQkq -,f6e4 g1e2 b8a6 e2c3 e4d6 b1a3 a6c5 f1e2 e8h8 h2h4,-181
r1bqkb1r/ppp2ppp/2n2n2/3p4/8/1B3N1P/PPPP1PP1/RNBQK2R b KQkq -,f8d6 e1h1 e8h8 d2d3 h7h6 b1c3 c6e7 c3b5 d6b4 c2c3,-31
rnbqkb1r/pp3ppp/5n2/1Bpp4/8/2NP1N2/PPP2PPP/R1BQK2R b KQkq -,f6d7 c1f4 a7a6 c3d5 a6b5 d1e2 f8e7 f4c7 d7b6 c7d8,738
rn1qk1nr/pb1pppbp/1p4p1/2p5/3PP3/2PB1N2/PP3PPP/RNBQ1RK1 b kq -,c5d4 c3d4 g8f6 b1c3 e8h8 f1e1 d7d6 c1e3 h7h6 h2h3,159
r1bqkbnr/ppp4p/2np1p2/4p1p1/3PP3/5NB1/PPP2PPP/RN1QKB1R b KQkq -,g8h6 d4d5 c6e7 b1c3 f8g7 f1b5 c7c6 d5c6 b7c6 b5c4,62
r1b1kbnr/pp2pppp/2q5/2ppP3/3P4/5N2/PPP2PPP/RNBQK2R b KQkq -,c8g4 e1h1 e7e6 b1d2 g4h5 c2c3 a7a5 a2a4 c5d4 d1b3,-46
8/8/4n3/3k4/8/3K4/5Q2/8 b - -,h7h6 d4c5 e7e6 b1d2 f8c5 e1h1 b7b6 f1e1 g8e7 d2b3,Mate
rnbqkb1r/ppp1pp1p/6p1/8/8/2P3P1/PP2PPBP/R1BQK1NR b KQkq -,h7h6 d1d8 e8d8 g1f3 b8d7 a2a4 a7a5 c1f4 f8g7 e1a1,125
rn1qkb1r/pp3ppp/2p2B2/3p4/3P2b1/2N1P3/PP3PPP/R2QKBNR b KQkq -,d8d7 f2f3 g4f5 f6e5 f7f6 e5f4 f8b4 f1d3 f5d3 d1d3,578
r1bqkb1r/1p2pppp/p1np1n2/8/3PP3/2N2N2/PP2BPPP/R1BQK2R b KQkq -,g7g6 d4d5 c6b8 f3d4 f8g7 c1e3 b8d7 e1h1 e8h8 f2f3,188
8/8/8/2kQ4/B3K3/8/8/8 b - -,g7g6 d4d5 c6b8 f3d4 f8g7 c1e3 b8d7 e1h1 e8h8 f2f3,Mate
2kr3r/ppp2p1p/2Bb1p2/3P4/6b1/5N2/PPP3PP/RNqQK2R b KQ -,g7g6 d4d5 c6b8 f3d4 f8g7 c1e3 b8d7 e1h1 e8h8 f2f3,Mate
rnbq1rk1/pppp2bp/4pnp1/5p2/3P4/1P3NP1/PBP1PPBP/RN1Q1RK1 b - -,b8c6 c2c4 d7d6 d1c2 f6e4 b1d2 e4d2 c2d2 e6e5 f3g5,86
r2qkb1r/ppp1pppp/5n2/3pP3/6b1/4P3/PPP1BPPP/RNBQK2R b KQkq -,f6d7 e2g4 d7e5 g4e2 e7e6 e1h1 f8c5 f2f4 e5c6 g1h1,732
rnbqkbnr/pp1pp2p/5pp1/8/3QP3/2N1B3/PPP2PPP/R3KBNR b KQkq -,f8h6 d4d2 h6e3 d2e3 b8c6 f2f4 d7d6 g1f3 c8d7 e1a1,258
r1bqk2r/pp2pp1p/2n3p1/2pP4/4P3/2b2N2/P2BBPPP/R2QK2R b KQkq -,c3b4 d5c6 e8h8 e1h1 b4d2 d1d2 d8d2 f3d2 f8d8 d2b3,690
r1bqkb1r/ppp2ppp/8/nB1np3/8/3P1N2/PPP2PPP/RNBQ1RK1 b kq -,d8d7 b5d7 c8d7 f3e5 d7e6 e5f3 a5c6 f3g5 f8c5 g5e6,896
r1bqk2r/p1p1ppbp/1pn2np1/3p4/3P1B2/2PBPN2/PP1N1PPP/R2QK2R b KQkq -,e7e6 e3e4 d5e4 d2e4 c8b7 e4f6 g7f6 d1e2 d8d7 e1h1,118
rnbqk2r/ppp1bppp/4pn2/3p2B1/3P4/4P1P1/PPP2PBP/RN1QK1NR b KQkq -,c7c5 g1e2 d8b6 e1h1 e8h8 c2c4 c5d4 e3d4 d5c4 b1d2,-47
r1bqkbnr/1pp1pppp/p1B5/8/3Pp3/2N5/PPP2PPP/R1BQK1NR b KQkq -,d8d7 c6d7 c8d7 c3e4 d7c6 f2f3 e8a8 e4g5 c6e8 d1d3,1132
rnbq1rk1/ppp1ppbp/3p1np1/6N1/3PP3/3B4/PPP2PPP/RNBQ1RK1 b - -,e7e5 d4e5 d6e5 g5f3 d8e7 f1e1 f8d8 h2h3 b8c6 b1c3,-29
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/4P2N/PP3PPP/RNBQKB1R b KQkq -,c7c5 b1c3 b8c6 c4d5 f6d5 d4c5 f8c5 h3f4 d5f4 d1d8,-71
rnbqkb1r/pppp1ppp/8/4P3/4n3/3Q4/PPP2PPP/RNB1KBNR b KQkq -,e4f2 e1f2 d7d5 e5d6 f8d6 g1f3 e8h8 c1g5 f7f6 g5e3,443
rn1qkbnr/pbpppppp/1p6/8/3PP3/2P5/PP3PPP/RNBQKBNR b KQkq -,b7e4 c3c4 g8f6 b1c3 e4b7 d4d5 e7e6 a2a3 e6d5 c4d5,-129
rnbqkb1r/pp2pppp/8/2pnN3/2B5/8/PPPP1PPP/RNBQK2R b KQkq -,c8e6 b1c3 d8c7 d1e2 d5c3 d2c3 e6c4 e5c4 e7e6 e1h1,99
8/5Q2/4n3/3k4/8/3K4/8/8 b - -,c8e6 b1c3 d8c7 d1e2 d5c3 d2c3 e6c4 e5c4 e7e6 e1h1,Mate
rnbqk2r/1pp1ppbp/p2p1np1/8/2BPP3/2N1BN2/PPP2PPP/R2QK2R b KQkq -,c7c6 c4b3 e8h8 h2h3 e7e6 a2a4 b7b6 e1h1 c8b7 f1e1,67
rnbqkbnr/pp2ppp1/2p4p/3p4/2PP1B2/4P3/PP3PPP/RN1QKBNR b KQkq -,c8f5 c4d5 g8f6 d5c6 b8c6 b1c3 e7e6 f1b5 f8b4 g1e2,137
2k5/4Q3/8/8/3K4/8/8/8 b - -,c8f5 c4d5 g8f6 d5c6 b8c6 b1c3 e7e6 f1b5 f8b4 g1e2,Mate
8/8/8/2Q5/k2K4/8/8/8 b - -,c8f5 c4d5 g8f6 d5c6 b8c6 b1c3 e7e6 f1b5 f8b4 g1e2,Mate
rnb1kb1r/pppp3p/5nN1/5p2/4q3/7Q/PPPP1PPP/RNBK1B1R b kq -,b8c6 g6h8 e4g4 h3g4 f6g4 d1e1 f8c5 f1e2 d7d5 f2f3,600
rn1qkbnr/pp3ppp/2p1p3/3p1b2/3P4/3BPN2/PPPN1PPP/R1BQK2R b KQkq -,g8f6 d1e2 f5d3 e2d3 c6c5 e1h1 c5d4 f3d4 e6e5 d4e2,-14
rnbqk2r/2p1ppbp/p2p1np1/1p6/3PP3/1BN1BN2/PPP2PPP/R2QK2R b KQkq -,b5b4 c3a4 c8b7 e4e5 f6d5 e5e6 e8h8 e6f7 f8f7 e1h1,75
r1bqk2r/ppp1bppp/2n1pn2/3p2B1/3P4/5NP1/PPPNPPBP/R2QK2R b KQkq -,f6e4 g5e7 d8e7 e1h1 e8h8 c2c3 f7f5 a1c1 a7a5 f3e1,56
rn1qkb1r/ppp2ppp/4p3/3n4/6b1/2N2N1P/PPPPBPP1/R1BQK2R b KQkq -,g4h3 h1h3 d5f4 h3g3 f8d6 e2b5 c7c6 b5c4 b7b5 c4f1,723
r1bq1rk1/ppp1bppp/2n1pn2/3p2B1/3P4/5NP1/PPPNPPBP/R2Q1RK1 b - -,e6e5 d4e5 f6g4 g5e7 d8e7 f1e1 f8d8 c2c3 g4e5 d1c2,33
r1bqk1nr/pppn1pbp/3p2p1/4P3/2P2B2/2N2N2/PP2PPPP/R2QKB1R b KQkq -,d7f8 e5d6 f8e6 f4g3 c7d6 d1d6 d8a5 g3e5 f7f6 b2b4,229
r1bqk1nr/pppn1pbp/6p1/4p3/2P5/2N2NB1/PP2PPPP/R2QKB1R b KQkq -,d8e7 c3d5 e7d8 d5c3 g8h6 e2e4 c7c6 g3h4 f7f6 f3d2,-23
r1bqk2r/pp2bppp/2nppn2/2p3B1/4P3/2NP1N1P/PPP1BPP1/R2QK2R b KQkq -,e8h8 e1h1 d6d5 a2a4 d5d4 c3b1 e6e5 f3h2 f6d7 g5e7,-52
rnbqk2r/ppppppbp/5np1/8/3P4/P1N1P3/1PP2PPP/R1BQKBNR b KQkq -,d7d5 g1f3 e8h8 f1e2 b7b6 e1h1 c7c5 b2b3 b8d7 a3a4,-83
rnb1kb1r/ppp1pppp/3q1n2/1B6/3P4/2N5/PPP2PPP/R1BQK1NR b KQkq -,f6d7 g1f3 a7a6 b5c4 d7b6 c4b3 b8c6 e1h1 c8f5 d1e2,130
r1b1kb1r/pp1ppppp/1qn2n2/1Bp1P3/8/2N2N2/PPPP1PPP/R1BQK2R b KQkq -,f6e4 c3d5 b6d8 d2d3 e7e6 b5c6 b7c6 d5f4 e4g5 f4h5,217
rnbqk2r/pp3ppp/2p2n2/3Pp1B1/1bB5/2NP4/PPP2PPP/R2QK1NR b KQkq -,c6d5 c4b5 c8d7 b5d7 b8d7 a2a3 b4c3 b2c3 h7h6 g5d2,-112
rnb1kb1r/pp2pppp/2pq1n2/8/2BP4/2N5/PPP2PPP/R1BQK1NR b KQkq -,h7h6 g1e2 e7e6 e1h1 d6d8 e2g3 f8e7 c3e4 b8d7 c2c3,78
rnbq1rk1/ppp1ppbp/3p1np1/8/3P4/P1NBPN2/1PP2PPP/R1BQK2R b KQ -,d6d5 e1h1 c7c5 f1e1 b8d7 a3a4 e7e6 e3e4 c5d4 f3d4,-55
rnbqkb1r/pp3ppp/3p1n2/2pPp1B1/2P1P3/5N2/PP3PPP/RN1QKB1R b KQkq -,a7a6 b1c3 f8e7 g5e3 h7h6 f1d3 b8d7 h2h3 d7f8 d1e2,158
rn1qkb1r/ppp1pp1p/3p1np1/8/3P2b1/5NP1/PPP1PPBP/RNBQ1RK1 b kq -,a7a6 h2h3 g4f3 g2f3 c7c6 c2c4 f8g7 b1c3 e8h8 d1b3,124
rnbqk1nr/1pp1ppbp/p2p2p1/8/3PP3/4BN2/PPPQ1PPP/RN2KB1R b KQkq -,b8c6 b1c3 g8f6 d4d5 c6b8 e3h6 g7h6 d2h6 e7e5 a2a4,114
rn1qkb1r/ppp1pppp/5n2/3p1b2/3P4/3BPN1P/PPP2PP1/RNBQK2R b KQkq -,f5g6 c2c4 c7c6 d3g6 h7g6 e1h1 e7e6 d1c2 b8d7 b1d2,57
rn1q1rk1/pbppppbp/1p3np1/8/3P1P2/2PBPN2/PP4PP/RNBQ1RK1 b - -,c7c5 d1e2 f6e4 c1d2 d7d5 d2e1 b8d7 e1h4 d7f6 b1d2,-52
r1b1kb1r/ppp3pp/2np1q2/8/2B2P2/2P5/PP3P1P/RNBQK2R b KQkq -,c8f5 c4d5 e8a8 c1e3 c6e7 d5f3 e7g6 d1b3 d6d5 b1d2,-138
2Q5/1PK5/8/8/8/4k3/8/8 b - -,f8e7 c1e3 c8e6 c4e6 f6e6 b1d2 e8a8 h1g1 e7f6 d1g4,Mate
rnbqkbnr/pp1p2pp/2p2p2/4p3/2B1P3/1QP5/PP1P1PPP/RNB1K1NR b KQkq -,d8b6 c4f7 e8d8 f7g8 d7d5 g8f7 b6b3 a2b3 d8e7 f7h5,284
rn1qkb1r/pp3ppp/4pn2/2ppNb2/3P1B2/4P3/PPPN1PPP/R2QKB1R b KQkq -,f6d7 g2g4 f5g6 e5g6 h7g6 c2c3 b8c6 f4g3 f8e7 h2h4,40
r2qkbnr/1p2pppp/p1n5/3pPb2/3P4/2N2N2/PP3PPP/R1BQKB1R b KQkq -,h7h6 f3h4 f5h7 e5e6 d8d6 e6f7 e8f7 f2f4 g8f6 f1e2,67
r2qkb1r/ppp1pppp/2n2n2/1B1p1b2/3P1B2/N1P1PN2/PP3PPP/R2QK2R b KQkq -,e7e6 d1a4 f6d7 e1h1 f8a3 b5c6 a3b2 c6b7 b2a1 b7a8,137
r1bqkb1r/pppp1ppp/5n2/4p3/2PnP3/3P1N2/PP2BPPP/RNBQK2R b KQkq -,d4f3 e2f3 f8c5 b1c3 c7c6 e1h1 d7d6 a1b1 e8h8 b2b4,3
rnbqk2r/pppp2bp/4pnp1/5p2/2BP4/2N1PN2/PPP2PPP/R1BQ1RK1 b kq -,d7d5 c4d3 c7c5 b2b3 e8h8 c3e2 c5d4 e3d4 b8c6 c2c4,30
r1bqk2r/ppppbppp/5nn1/4P1B1/3P4/2N5/PPP3PP/R2QKBNR b KQkq -,h7h6 e5f6 h6g5 f6e7 d8e7 d1e2 c7c6 d4d5 e7e2 f1e2,381
rnb1kbnr/pppp1ppp/8/4p1q1/2B1P3/6P1/PPPP1P1P/RNBQK1NR b KQkq -,d7d6 b1c3 g5g6 f2f4 e5f4 g3f4 d6d5 c4d5 c8g4 g1e2,74
r2qkb1r/ppp2ppp/2n2n2/4p3/3pP1b1/3P1NPP/PPPN1PB1/R1BQK2R b KQkq -,g4f3 d2f3 a7a5 h3h4 a5a4 a2a3 f8d6 g2h3 c6a5 b2b4,66
rn1qkbnr/ppp1pppp/6b1/8/5P2/6N1/PPPP2PP/R1BQKBNR b KQkq -,e7e6 g1f3 g8f6 d2d4 b8d7 c2c3 f8d6 h2h4 h7h6 f3e5,-36
r2qkb1r/ppp2ppp/2np1n2/1B2p3/4PPb1/2NP1N2/PPP3PP/R1BQK2R b KQkq -,a7a6 b5c6 b7c6 f4e5 d6e5 h2h3 g4f3 d1f3 f8c5 c1g5,137
8/7k/3K4/8/6Q1/8/8/8 b - -,a7a6 b5c6 b7c6 f4e5 d6e5 h2h3 g4f3 d1f3 f8c5 c1g5,Mate
rnbq1rk1/ppp1ppbp/3p1np1/8/2P5/2N2NP1/PPQPPPBP/R1B1K2R b KQ -,c7c5 a2a3 b8c6 e1h1 c8g4 d2d3 d8d7 a1b1 c6d4 c2d1,-30
rn1qkbnr/pp3ppp/4p3/3p4/6b1/5N1P/PPPPBPP1/RNBQ1RK1 b kq -,g4h3 g2h3 b8c6 d2d4 f8d6 f1e1 g8e7 c2c4 d5c4 b1c3,465
rnbqk2r/ppp1bppp/3ppn2/3P4/2P1P3/2N5/PP3PPP/R1BQKBNR b KQkq -,b8a6 g1f3 a6c5 d1c2 e6d5 e4d5 e8h8 f1e2 c7c6 b2b4,90
r1bqkb1r/ppp2ppp/2n2n2/3p4/4p3/3P2P1/PPPNPPBP/RNBQ1RK1 b kq -,c8f5 c2c4 d5c4 d3e4 f5e6 b1c3 d8d7 d2f3 e8a8 d1c2,90
rnbqkbnr/ppp2ppp/8/3B4/3pP3/8/PPP2PPP/RNBQK1NR b KQkq -,b8a6 d1d4 g8f6 g1f3 f6d5 e4d5 a6b4 e1h1 d8d5 b1c3,97
r2qk1nr/ppp2ppp/2np4/2b1p2b/2B1P3/2N2N1P/PPPP1PP1/R1BQR1K1 b kq -,d8c8 c3a4 c6d4 c4e2 h5f3 e2f3 g8f6 c2c3 d4f3 d1f3,59
rnbq1rk1/ppp3pp/3p1n2/2b1pp2/2P5/2N1P1P1/PP1PNPBP/R1BQ1RK1 b - -,c5b4 c3d5 f6d5 c4d5 b4a5 d2d4 e5e4 e2f4 d8e7 f2f3,95
rnbq1rk1/ppp1bpp1/4pn1p/3p4/3P4/1P1BPN2/PBPN1PPP/R2QK2R b KQ -,f6d7 a1c1 c7c5 c2c4 c5d4 e3d4 d7f6 e1h1 b7b6 f3e5,81
8/3rk3/1KQ5/8/8/8/8/8 b - -,,0
r1bq2nr/pp1pbkpp/2p5/5Q2/3pP3/2P2N2/P4PPP/RNB1K2R b KQ -,f7e8 e1h1 d7d5 f5h5 e8f8 f3e5 c8e6 e4d5 g8f6 h5d1,103
r2qkb1r/pp3ppp/2n2n2/4p3/6b1/2N2N1P/PPPPBPP1/R1BQK2R b KQkq -,g4c8 e1h1 f8d6 d2d4 e5d4 c3b5 d6c5 c2c3 e8h8 c3d4,130
rn1qkb1r/pp2pppp/2p2n2/3p1b2/8/4PNP1/PPPP1PBP/RNBQ1RK1 b kq -,a7a6 d2d3 h7h6 b2b3 e7e6 d1e2 f8e7 c1b2 e8h8 b1d2,16
rn1qkb1r/pp3ppp/4bn2/3pp3/8/1NN3P1/PPP1PPBP/R1BQ1RK1 b kq -,h7h6 f2f4 e5e4 f4f5 e6c8 c1f4 f8b4 g3g4 b8c6 e2e3,37
r2qkb1r/pppn1ppp/4pn2/3p3b/6P1/1P1PPN1P/PBP2P2/RN1QKB1R b KQkq -,f8b4 c2c3 h5g4 h3g4 b4d6 g4g5 f6g4 c3c4 d8e7 b1c3,669
2rk4/1Q6/K7/8/8/8/8/8 b - -,c8c7 b7b6 d8c8 b6f6 c7d7 a6b5 d7c7 b5b6 c7b7 b6c5,20000
rnbq1rk1/ppp1bppp/4pn2/3p4/2PP4/P2BPN2/1P3PPP/RNBQK2R b KQ -,d5c4 d3c4 c7c5 e1h1 c5d4 e3d4 a7a6 c4a2 b7b5 b1c3,-28
rnbqkbnr/ppp1pppp/8/8/3P4/3P4/PPP2PPP/RNBQKBNR b KQkq -,g7g6 c2c3 f8g7 g2g3 e7e6 f1g2 g8e7 h2h4 h7h6 g1f3,193
r1b1kbnr/p1ppqppp/2p5/4p3/4P3/3P1N2/PPP2PPP/RNBQK2R b KQkq -,g7g6 e1h1 f8g7 c2c4 d7d6 b1c3 g8f6 h2h3 e8h8 a1b1,33
8/3k4/1K6/3Q4/8/8/8/2r5 b - -,g7g6 e1h1 f8g7 c2c4 d7d6 b1c3 g8f6 h2h3 e8h8 a1b1,Mate
rnbq1rk1/ppp1bppp/4pn2/8/2BP4/P3PN2/1P3PPP/RNBQK2R b KQ -,h7h6 e1h1 b8d7 b1c3 c7c5 d4c5 d7c5 b2b4 d8d1 f1d1,31
rnbqk1nr/ppp2ppp/8/3pP3/1b6/2P5/P3PPPP/RNBQKBNR b KQkq -,d8e7 c3b4 e7e5 c1d2 e5a1 d2c3 a1a2 c3g7 b8c6 g7h8,112
r1bq2nr/pppp1kpp/2n5/2b3N1/3pP3/8/PPP2PPP/RNBQK2R b KQ -,d8g5 c1g5 d7d6 c2c3 c8e6 b2b4 c5b6 b4b5 h7h6 g5f4,647
7r/8/4k1K1/6P1/8/8/5R2/8 b - -,h8b8 g6h6 e6e5 g5g6 e5e4 h6h7 e4e3 f2h2 b8b7 g6g7,5129
r7/pp2k1Bp/6b1/2p5/5P2/1P3K2/P5PP/3R4 b - -,b7b5 g2g4 g6f7 f4f5 a7a5 g7e5 a8a6 f3f4 b5b4 g4g5,279
r1bqkb1r/ppp2ppp/2n5/3p4/3Pn3/3B1N1P/PPP2PP1/RNBQK2R b KQkq -,f7f5 e1h1 c8e6 f1e1 f8e7 c1f4 e8h8 b1d2 e7d6 f4d6,20
7r/6K1/4k3/6P1/8/8/5R2/8 b - -,h8b8 g5g6 e6e5 g7h7 e5e4 g6g7 e4e3 f2c2 e3f3 c2a2,5394
8/3k4/7R/1K6/8/8/8/8 b - -,h8a8 g5g6 a8a3 g7h7 a3g3 g6g7 g3h3 h7g8 e6e7 f2e2,Mate
8/8/4k3/2K4R/8/8/8/8 b - -,h8a8 g5g6 a8a3 g7h7 a3g3 g6g7 g3h3 h7g8 e6e7 f2e2,Mate
r1bqk2r/pp1nppbp/3p1np1/2pP4/2P5/2N1PN2/PP2BPPP/R1BQK2R b KQkq -,h7h6 h2h3 e8h8 e3e4 f8e8 c1e3 g6g5 f3d2 d7f8 f2f4,139
rnbqkbnr/p4ppp/2p1p3/8/1p1PP3/1B6/PP2NPPP/R1BQK1NR b KQkq -,h7h6 g1f3 g8f6 d1c2 c8b7 e1h1 b8d7 b3e6 c6c5 e6d7,195
r2qkbnr/ppp2ppp/2n1p3/3p4/2PP4/2N1PQ2/PP3PPP/R1B1KB1R b KQkq -,c6b4 a1b1 g8f6 a2a3 b4a6 b2b4 c7c6 c4d5 e6d5 f1a6,173
rnbqk2r/pp1pppbp/2p2np1/8/3PP3/2NBB3/PPP2PPP/R2QK1NR b KQkq -,d8a5 f2f4 e8h8 g1f3 c6c5 d4c5 b8a6 d3a6 a5a6 e4e5,130
rnbqr1k1/ppp1ppbp/3p1np1/8/2BPP3/2N1BN1P/PPP2PP1/R2QK2R b KQ -,d6d5 c4d5 f6d5 c3d5 b7b5 a2a4 f7f5 d1d3 f5e4 d3e4,134
r2qkb1r/ppp1pppp/2b2n2/3pN3/5P2/4P3/PPPP2PP/RNBQK2R b KQkq -,a7a5 e5c6 b7c6 d2d3 e7e6 e1h1 f8d6 d1f3 e8h8 e3e4,25
r2qkbnr/ppp2ppp/3pb3/8/3QP3/3B4/PPP2PPP/RNB1K2R b KQkq -,d6d5 d4a4 c7c6 e4d5 d8d5 e1h1 g8f6 b1c3 d5c5 c3e2,71
rnb1k1nr/pp1pqppp/4p3/2p5/3P4/4PN2/PPP2PPP/RN1QKB1R b KQkq -,g8f6 d4c5 e7c5 b1d2 e8h8 f1e2 f8d8 c2c4 b7b6 e1h1,4
r1bqkb1r/1pp1pppp/p1B2n2/3p4/8/2N1PN2/PPPP1PPP/R1BQK2R b KQkq -,d8d7 c6d7 c8d7 f3e5 e7e6 f2f3 f8d6 d2d4 d6b4 c1d2,792
rn1qkb1r/pp2pppp/5n2/2pP1b2/4p1P1/2N2P2/PPP4P/R1BQKBNR b KQkq -,f5g4 f3g4 h7h6 h2h4 e7e6 f1b5 b8d7 d5e6 f7e6 g4g5,347
r1bqkbnr/p2ppp1p/1pn3p1/2pP4/4P3/2N2N2/PPP2PPP/R1BQKB1R b KQkq -,c6a5 e4e5 f8g7 h2h4 h7h6 d5d6 a7a6 c3d5 e7d6 e5d6,211
r1bqkbnr/pp1p1ppp/2n1p3/2P5/8/2P1P3/PP3PPP/RNBQKBNR b KQkq -,d8f6 b1d2 f8c5 d2e4 f6e5 e4c5 e5c5 d1g4 c5f8 g4a4,49
rnbqkbnr/pp4pp/2p5/3PP3/4p3/8/PP1N1PPP/RNBQKB1R b KQkq -,c6d5 f1b5 b8c6 e1h1 g8e7 b1c3 c8e6 d2b3 e7f5 c3e2,77
r1bqkb1r/pppp1ppp/5nn1/3Pp3/4P3/2PB4/PP2NPPP/RNBQK2R b KQkq -,f8e7 h2h4 h7h5 c3c4 c7c6 b1c3 d8b6 d1b3 e7c5 b3b6,48
rnb1kbnr/pp1p1ppp/2p5/q3P3/4P3/2P5/PP3PPP/RNBQKBNR b KQkq -,f7f5 c1f4 f5e4 b1d2 d7d5 e5d6 a5f5 g1e2 g8f6 f4g3,388
rnbQkbnr/pp3ppp/4p3/2p5/4P3/2P5/PP3PPP/RNB1KBNR b KQkq -,e8d8 c1f4 b8c6 g1f3 f7f6 a2a4 g7g5 f4e3 g8h6 b1a3,75
8/7p/6pk/1P4r1/2P3BK/R6P/5Qr1/8 b - -,e8d8 c1f4 b8c6 g1f3 f7f6 a2a4 g7g5 f4e3 g8h6 b1a3,Mate
rnbqk2r/pp2bppp/2p1pn2/3P4/8/2N2NP1/PP1PPPBP/R1BQK2R b KQkq -,e6e5 f3e5 c6d5 d2d4 e8h8 e1h1 b8c6 c1e3 e7d6 e5d3,153
rnbq1rk1/ppp2ppp/5n2/2bP4/8/2N2N2/PPPP1PPP/R1BQKB1R b KQ -,c7c6 d2d4 c5b6 f1d3 f8e8 c3e2 c6d5 e1h1 b8c6 c2c3,130
rnbqk1nr/ppppb1pp/4p3/5pB1/3P4/5N2/PPPQPPPP/RN2KB1R b KQkq -,b7b6 b1c3 c8b7 e1a1 g8f6 h2h4 e8h8 g5f6 e7f6 e2e4,31
rnbq1rk1/pp2ppbp/3p1np1/2p5/3P4/1P2PNP1/PBP2PBP/RN1QK2R b KQ -,c8g4 d4c5 d8a5 b1d2 d6c5 e1h1 b8c6 d1c1 a8d8 h2h3,13
r7/8/2k5/8/4PK2/8/8/3R4 b - -,a8e8 e4e5 e8f8 f4g5 f8f2 e5e6 f2g2 g5f6 g2f2 f6e7,15265
rnbqkb1r/pppp1ppp/8/8/4P1N1/8/PPPP1PPP/RNBQKB1R b KQkq -,f8c5 d2d4 c5b4 c2c3 d7d5 d1a4 b8c6 e4d5 c8g4 d5c6,1012
4r3/8/2k5/5K2/4P3/8/8/3R4 b - -,e8e7 e4e5 e7a7 d1d6 c6c7 d6d3 a7a5 f5f6 a5a6 f6e7,4971
r1bqkbnr/pp2pppp/2n5/3p4/3P4/2P1B3/PP3PPP/RN1QKBNR b KQkq -,a7a6 f1d3 g8f6 g1f3 c8g4 b1d2 e7e6 h2h3 g4h5 e3f4,25
rnbq1rk1/ppp2ppp/3p1n2/2b5/4P3/2N2N2/PPPPBPPP/R1BQK2R b KQ -,c7c6 e1h1 f8e8 d2d3 b8d7 f1e1 c5b6 h2h3 h7h6 c1f4,229
rnb1kb1r/pppp1ppp/8/4N1q1/2B1n3/8/PPPP1PPP/RNBQ1RK1 b kq -,f8e7 e5f7 g5f5 f7h8 d7d5 c4b5 c8d7 b5d7 e8d7 d2d3,429
r1bqkbnr/1p3ppp/p1np4/4p3/2P5/2N3P1/PP2PP1P/RNBQKB1R b KQkq -,c8f5 f1g2 g8f6 e1h1 a8c8 c1g5 f8e7 g5f6 e7f6 c3d5,92
r1b1kb1r/pp2pppp/2n2n2/qBPp4/8/2N1PN2/PPP2PPP/R1BQK2R b KQkq -,g7g6 a2a3 a5c7 b2b4 f8g7 b5e2 e8h8 c3b5 c7b8 c1b2,168
5rk1/pp4p1/8/3N3p/2P4P/1P4K1/P2r4/R6R b - -,a7a6 b5c6 b7c6 d1d4 e7e5 d4e5 f8e7 c1d2 a5c5 f3d4,Mate
